Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,MSFT,Microsoft Corporation,3366494666752,19847036,0.06,0.85,3.24,3.84,20.98,18.51,8.43,9.11,19.48,84.14,115.68,239.47
2,NVDA,NVIDIA Corporation,3302295863296,277128040,0.84,4.16,16.02,18.91,31.77,22.87,-2.14,4.64,183.14,720.03,934.78,2948.36
3,AAPL,Apple Inc.,3171318497280,49117576,0.15,-0.28,7.09,6.9,3.91,-4.74,-12.72,-6.07,12.33,59.3,68.2,323.71
4,AMZN,"Amazon.com, Inc.",2232097964032,37888574,0.17,-0.53,8.9,12.83,16.42,9.41,-4.53,18.76,43.0,95.27,31.96,110.16
5,GOOGL,Alphabet Inc.,2014586863616,48494993,0.24,3.66,8.26,0.71,6.45,5.28,-12.6,0.21,21.11,51.38,92.52,191.58
5,GOOG,Alphabet Inc.,2014580965376,31502040,0.16,3.68,8.05,0.46,5.76,4.99,-12.4,-0.01,20.91,51.82,93.95,194.6
6,META,"Meta Platforms, Inc.",1657848725504,12253620,0.07,0.51,11.29,10.03,26.73,12.52,10.13,25.21,95.42,291.18,146.33,223.69
7,TSLA,"Tesla, Inc.",1119863308288,135745522,1.21,4.07,16.57,24.06,38.66,29.51,-8.33,57.81,40.92,49.22,42.93,1868.89
8,AVGO,Broadcom Inc.,1091416621056,19605331,0.18,-0.13,11.49,15.64,31.21,37.74,0.36,40.79,150.48,369.74,503.19,800.06
9,NFLX,"Netflix, Inc.",489827958784,3874815,0.08,1.1,0.94,1.49,9.66,23.98,29.8,67.6,140.29,539.05,120.13,262.01
10,COST,Costco Wholesale Corporation,439929438208,2209794,0.05,-0.75,-1.64,-2.3,1.74,4.03,9.25,13.2,72.13,125.34,174.9,286.8
11,PLTR,Palantir Technologies Inc.,307213041664,95629165,3.11,1.62,10.98,5.18,29.12,53.73,73.13,309.63,560.48,1503.2,457.04,
12,ASML,ASML Holding N.V. - New York Re,302335393792,1154245,0.04,0.66,8.88,12.52,17.19,15.55,10.32,-14.83,14.96,56.15,59.85,246.03
13,TMUS,"T-Mobile US, Inc.",267160027136,4168754,0.16,-0.86,-3.49,-5.24,-9.28,-12.38,7.54,19.7,62.15,90.17,81.68,198.48
14,CSCO,"Cisco Systems, Inc.",243829391360,33372788,1.37,-0.79,2.54,3.32,10.17,-0.16,5.11,23.36,34.05,53.7,58.37,27.81
15,LIN,Linde plc,209928781824,1941345,0.09,-1.04,-1.48,-1.44,-0.5,-4.52,8.04,-3.35,10.61,54.24,82.79,139.43
16,AZN,Astrazeneca PLC,207931736064,5355797,0.26,-2.2,-1.98,-8.13,-3.33,-8.77,1.97,-22.48,8.42,16.52,45.91,89.85
17,ISRG,"Intuitive Surgical, Inc.",202843078656,1378188,0.07,0.35,5.49,6.42,15.99,14.02,8.0,16.32,82.0,188.55,112.23,212.65
18,AMD,"Advanced Micro Devices, Inc.",190871224320,86024241,4.51,4.68,14.47,17.03,30.24,14.54,-2.41,-24.04,-3.52,31.83,27.54,245.12
