Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4271603712000,156552273,0.37,0.77,4.91,0.06,-5.53,-6.5,-5.76,2.98,33.6,532.71,501.9,1849.58
2,AAPL,Apple Inc.,3757230784512,35595400,0.09,0.73,2.75,1.65,-1.99,-3.3,-4.73,22.62,10.03,54.87,70.2,206.72
3,GOOGL,Alphabet Inc.,3597527154688,37550664,0.1,3.42,8.4,-1.55,-3.66,-1.89,1.7,63.77,80.77,184.46,102.54,312.99
3,GOOG,Alphabet Inc.,3567405236224,23001013,0.06,2.8,7.72,-1.38,-4.38,-2.91,0.79,61.42,77.71,180.17,99.46,308.36
4,MSFT,Microsoft Corporation,2745297272832,28264760,0.1,-0.22,3.53,-3.56,-8.77,-7.35,-23.86,-26.55,-10.76,24.22,12.83,104.3
5,AMZN,"Amazon.com, Inc.",2260452245504,43822612,0.19,1.1,5.63,0.2,-0.98,2.82,-5.44,-6.97,12.19,103.15,18.66,61.92
6,AVGO,Broadcom Inc.,1486341799936,19093478,0.13,1.29,4.26,-2.8,-8.03,-5.81,-11.19,12.23,80.61,432.0,499.16,1038.69
7,META,"Meta Platforms, Inc.",1465194381312,23258579,0.16,1.24,10.18,-4.11,-11.47,-9.87,-1.71,-18.27,-0.72,146.29,71.31,144.6
8,TSLA,"Tesla, Inc.",1430652190720,55816862,0.39,2.56,5.37,0.11,-6.51,-7.31,-5.63,22.68,73.64,137.38,5.03,507.96
9,WMT,Walmart Inc.,994477473792,16948532,0.17,0.37,1.51,3.33,1.22,-1.28,24.49,31.61,54.9,157.18,179.46,233.32
10,ASML,ASML Holding N.V. - New York Re,533921595392,1725832,0.03,2.95,4.4,-0.72,-1.94,-7.42,31.0,66.15,88.62,119.34,64.82,309.33
11,COST,Costco Wholesale Corporation,442342506496,1768635,0.04,0.01,1.29,3.19,0.44,0.05,12.05,3.41,12.28,111.8,98.88,255.66
12,MU,"Micron Technology, Inc.",414836948992,73934765,1.78,8.88,3.02,-8.99,-12.11,-12.58,62.96,206.71,254.38,511.73,399.13,609.63
13,NFLX,"Netflix, Inc.",405312569344,28484038,0.7,-0.62,2.27,2.32,0.7,22.52,-13.14,-24.18,35.34,199.25,38.14,120.14
14,PLTR,Palantir Technologies Inc.,350356570112,34056743,0.97,0.14,2.4,-8.92,-3.37,8.21,-11.44,-1.41,245.25,1837.7,551.36,
15,AMD,"Advanced Micro Devices, Inc.",342728671232,40279250,1.18,3.33,4.07,3.72,2.63,5.04,-5.97,35.09,34.2,157.55,38.9,272.78
16,CSCO,"Cisco Systems, Inc.",307908804608,21160886,0.69,0.44,-2.49,-1.13,-0.22,-0.32,-0.05,17.33,48.61,83.24,55.41,92.21
17,AMAT,"Applied Materials, Inc.",280779161600,5971052,0.21,3.51,4.93,-2.21,0.78,-4.08,50.95,78.61,87.74,220.48,135.86,522.58
18,LRCX,Lam Research Corporation,278851190784,10667456,0.38,3.91,5.01,-4.84,1.43,-7.42,49.62,120.72,194.66,344.13,269.69,684.55
19,INTC,Intel Corporation,241159127040,128922892,5.35,8.84,11.36,9.13,0.1,5.65,36.8,109.55,111.96,60.55,3.1,-14.53
20,LIN,Linde plc,228837916672,2472305,0.11,-0.39,0.55,3.3,2.55,2.1,20.36,8.32,4.78,41.24,58.38,149.69
21,TMUS,"T-Mobile US, Inc.",228454973440,7036104,0.31,-2.75,-3.12,-2.16,-4.31,-3.76,-2.38,-8.43,-3.61,51.83,81.27,105.87
22,PEP,"Pepsico, Inc.",211397410816,4714421,0.22,-0.41,1.05,2.5,-3.43,-5.08,7.1,18.9,-6.96,-10.96,9.0,38.88
23,KLAC,KLA Corporation,199695319040,868170,0.04,3.22,5.31,0.56,3.74,2.67,30.35,63.12,117.47,313.1,278.16,747.63
24,AMGN,Amgen Inc.,190441816064,2726027,0.14,0.41,1.29,1.0,-6.45,-6.97,4.63,23.47,13.89,69.25,96.23,87.65
25,TXN,Texas Instruments Incorporated,178723962880,5414151,0.3,1.11,3.14,4.07,-1.19,-12.1,25.78,-8.05,2.75,31.53,17.38,74.81
26,GILD,"Gilead Sciences, Inc.",174140882944,5284044,0.3,0.67,4.51,2.16,-3.36,-7.62,10.9,31.13,70.43,95.5,145.51,127.17
27,ISRG,"Intuitive Surgical, Inc.",164958568448,1426883,0.09,0.75,2.6,-2.84,-5.77,-7.25,-17.74,-9.33,-2.93,52.25,28.51,138.38
28,ARM,Arm Holdings plc,164684136448,8290590,0.5,2.51,7.59,13.28,29.12,21.87,13.2,5.41,2.92,,,
29,ADI,"Analog Devices, Inc.",156508487680,3069744,0.2,0.77,4.27,2.69,0.43,-7.16,38.98,34.76,45.34,84.88,85.25,187.14
30,SHOP,Shopify Inc.,154678509568,6267159,0.41,-0.08,5.96,-2.13,-8.49,-2.56,-18.82,3.02,44.66,156.15,-27.64,59.8
31,HON,Honeywell International Inc.,145061199872,3792404,0.26,0.96,2.28,2.33,-4.69,-4.9,20.34,4.57,15.0,30.42,20.15,72.2
32,PDD,PDD Holdings Inc.,144491610112,7863908,0.54,-0.39,1.97,5.75,-1.13,-1.11,-13.76,-3.12,-20.61,60.23,13.38,46.7
33,QCOM,QUALCOMM Incorporated,135940784128,10183383,0.75,-1.16,0.13,-0.83,-5.1,-10.57,-22.49,-16.08,-24.38,20.79,-23.39,60.5
34,BKNG,Booking Holdings Inc. Common St,134884335616,352200,0.03,-0.61,3.01,-4.83,-3.19,-1.78,-10.42,-25.83,-1.75,61.09,80.14,139.75
35,PANW,"Palo Alto Networks, Inc.",131106717696,7637550,0.58,0.22,9.28,-2.06,-2.58,5.46,-19.62,-16.43,-14.18,80.87,87.64,312.75
36,APP,Applovin Corporation,131072466944,3175163,0.24,-2.55,1.74,-15.49,-15.95,-4.09,-26.83,9.88,169.69,2257.69,267.9,
37,INTU,Intuit Inc.,118508584960,2455449,0.21,-1.51,2.26,-6.82,-3.31,9.32,-34.42,-42.7,-30.49,0.91,-31.05,51.68
38,VRTX,Vertex Pharmaceuticals Incorpor,113604042752,1178583,0.1,0.16,3.28,-0.88,-9.16,-4.9,6.23,-3.65,-7.65,29.13,137.59,65.13
39,SBUX,Starbucks Corporation,103026892800,8042061,0.78,0.94,4.17,-3.62,-10.85,-5.57,8.76,-0.22,-1.09,-6.32,-10.95,24.92
40,CMCSA,Comcast Corporation,102211239936,25783016,2.52,-1.16,0.16,-2.18,-7.18,-10.2,14.0,-10.84,-24.51,-18.83,-35.6,-15.51
41,WDC,Western Digital Corporation,101793677312,12885205,1.27,10.07,8.13,1.0,10.76,0.44,93.62,341.97,490.88,1096.97,600.3,727.09
42,CEG,Constellation Energy Corporatio,101246861312,3517197,0.35,0.08,-7.31,-3.55,-7.06,-4.83,-21.72,-11.79,5.9,273.53,,
43,CRWD,"CrowdStrike Holdings, Inc.",99748962304,2112961,0.21,0.74,6.42,-4.84,-11.02,-5.4,-24.45,-16.9,30.1,234.25,45.79,318.86
44,ADBE,Adobe Inc.,98391326720,3741601,0.38,-0.7,2.78,-2.53,-11.82,-8.28,-24.12,-33.72,-52.49,-30.09,-64.01,-39.23
45,STX,Seagate Technology Holdings PLC,94789615616,3707362,0.39,8.0,11.33,4.91,9.82,-0.07,63.99,186.02,289.38,719.52,382.55,843.97
46,MRVL,"Marvell Technology, Inc.",93313441792,43981186,4.71,7.73,12.47,18.36,17.99,34.92,31.32,47.57,34.9,172.6,47.37,210.88
47,MAR,Marriott International,88361746432,1474932,0.17,1.95,5.01,2.13,2.17,-6.15,17.84,22.13,29.76,92.5,121.05,222.81
48,MELI,"MercadoLibre, Inc.",87146938368,643112,0.07,-0.58,7.47,3.17,-2.67,-14.44,-17.25,-28.08,-15.47,34.3,15.57,98.4
49,REGN,"Regeneron Pharmaceuticals, Inc.",82170724352,627174,0.08,0.6,5.36,5.53,0.33,-1.76,10.87,42.41,-23.02,-2.57,21.92,28.58
50,ADP,"Automatic Data Processing, Inc.",81407442944,2881623,0.35,-0.94,0.01,-4.02,-4.72,-6.57,-18.43,-31.14,-28.11,-0.18,-6.31,45.35
51,CDNS,"Cadence Design Systems, Inc.",77358235648,1760911,0.23,0.83,3.1,-4.22,-4.75,-8.14,-8.66,-11.9,3.98,35.06,49.24,202.71
52,ORLY,"O'Reilly Automotive, Inc.",77224656896,5721754,0.74,-0.23,2.21,3.83,-2.43,-0.7,-6.69,1.0,16.09,48.28,115.53,226.41
53,CSX,CSX Corporation,77078102016,14273596,1.85,0.95,4.46,6.42,2.73,0.52,22.88,25.14,19.38,39.92,24.05,82.24
54,SNPS,"Synopsys, Inc.",76000321536,1162538,0.15,0.07,4.28,-8.26,-8.37,-10.3,2.7,-30.29,-23.34,7.81,12.1,109.23
55,ABNB,"Airbnb, Inc.",75053154304,2920748,0.39,-0.86,1.89,-5.58,-6.15,0.74,9.39,-8.31,-6.06,5.33,-37.13,
56,MDLZ,"Mondelez International, Inc.",73640763392,8099930,1.1,-0.99,-1.21,1.24,3.98,-4.19,3.59,-12.25,-16.64,-19.43,3.31,25.36
57,AEP,American Electric Power Company,71570997248,2580768,0.36,0.45,1.21,2.93,0.31,3.46,9.04,29.18,39.15,62.19,84.83,88.58
58,ROST,"Ross Stores, Inc.",71533518848,2611736,0.37,1.53,3.9,3.22,3.55,10.0,37.69,73.61,52.74,118.29,98.6,129.42
59,MNST,Monster Beverage Corporation,71188758528,4252619,0.6,0.43,1.31,-1.61,-6.13,-12.52,0.65,23.46,38.29,24.69,59.23,106.64
60,WBD,"Warner Bros. Discovery, Inc. - ",68911063040,30765474,4.46,0.11,1.55,0.33,-1.15,-4.52,19.06,128.51,261.71,114.26,-0.36,15.12
61,CTAS,Cintas Corporation,68821491712,2961573,0.43,1.71,3.82,-5.06,-13.26,-12.41,-6.01,-18.78,-17.34,54.24,60.98,157.92
62,DASH,"DoorDash, Inc.",65381167104,4391535,0.67,0.23,2.66,-5.93,-11.2,-13.2,-25.61,-36.44,1.09,141.34,-34.41,
63,PCAR,PACCAR Inc.,61871480832,2646159,0.43,1.86,4.35,2.91,-0.4,-6.01,23.8,26.41,17.32,83.49,135.96,174.1
64,FTNT,"Fortinet, Inc.",60347047936,5254969,0.87,-0.7,3.77,-1.96,-2.79,0.57,1.78,-22.66,-1.8,34.15,18.87,198.52
65,BKR,Baker Hughes Company,59842641920,8842964,1.48,-1.16,-4.56,-3.5,2.32,-1.95,24.93,56.9,71.28,135.33,174.13,276.95
66,MPWR,"Monolithic Power Systems, Inc.",54988091392,668041,0.12,2.39,6.53,4.22,4.73,-5.6,27.02,56.86,26.68,145.73,105.45,416.29
67,FANG,"Diamondback Energy, Inc.",53769891840,3966366,0.74,-3.63,-5.56,-0.6,7.91,10.2,28.97,41.04,10.24,65.37,116.33,348.21
68,FAST,Fastenal Company,53546561536,5334254,1.0,0.5,3.74,4.9,0.09,1.41,18.55,4.93,25.17,84.43,69.11,151.66
69,EA,Electronic Arts Inc.,50946650112,2067662,0.41,-0.14,0.78,1.22,1.83,1.77,1.18,37.28,40.0,65.3,50.97,73.11
70,ADSK,"Autodesk, Inc.",50428440576,1800133,0.36,-0.64,3.49,-3.87,-5.54,3.54,-18.31,-17.68,-16.97,22.8,-28.04,1.59
71,EXC,Exelon Corporation,50012798976,6303014,1.26,-0.29,1.16,3.63,0.08,4.36,8.21,16.81,27.23,29.14,48.9,107.56
72,XEL,Xcel Energy Inc.,49729220608,3579031,0.72,0.34,2.07,3.59,-0.87,0.78,1.57,19.35,31.81,28.97,41.85,44.58
73,NXPI,NXP Semiconductors N.V.,49421668352,3403499,0.69,-0.65,2.05,1.66,-1.64,-17.16,3.9,-10.26,-13.59,23.4,-2.33,94.13
74,FER,Ferrovial SE,48607252480,1359320,0.28,3.03,7.13,6.31,2.04,-8.59,7.0,30.19,65.87,139.86,136.89,181.92
75,IDXX,"IDEXX Laboratories, Inc.",44960501760,490515,0.11,0.49,1.14,-2.39,-5.97,-11.06,-19.0,7.22,19.15,17.92,-10.08,86.36
76,ALNY,"Alnylam Pharmaceuticals, Inc.",43597209600,646782,0.15,-0.65,3.58,7.2,2.59,-1.19,-28.65,5.66,14.4,64.78,90.31,153.28
77,MSTR,Strategy Inc,42432081920,15048319,3.55,-1.62,-2.58,-11.16,-11.24,-1.93,-34.17,-72.24,-36.81,303.55,63.05,876.93
78,DDOG,"Datadog, Inc.",41991536640,3598091,0.86,0.53,3.66,-8.17,-6.92,-2.55,-32.69,-15.57,-6.47,80.24,-37.63,60.93
