Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,AAPL,Apple Inc.,3073521745920,52803354,0.17,2.43,3.87,3.26,-8.33,-7.35,-17.33,-6.63,14.99,47.91,69.96,319.7
2,MSFT,Microsoft Corporation,2783207751680,20501048,0.07,2.06,1.8,-3.62,-2.04,-1.59,-15.38,-7.81,6.22,47.59,84.35,189.1
3,NVDA,NVIDIA Corporation,2506123902976,244439594,0.98,3.86,1.2,-7.41,-6.75,-5.55,-23.95,-4.23,124.6,536.83,693.85,2447.7
4,AMZN,"Amazon.com, Inc.",1916599533568,62152533,0.32,4.28,4.63,-2.31,-6.02,-8.13,-19.75,7.56,29.24,73.49,16.46,86.73
5,GOOGL,Alphabet Inc.,1906750390272,30708238,0.16,2.56,2.77,-1.14,-1.1,-5.3,-16.01,-6.45,19.84,47.3,76.61,180.59
5,GOOG,Alphabet Inc.,1906740297728,18529699,0.1,2.48,2.84,-1.05,-0.73,-4.98,-15.35,-6.01,20.55,49.6,78.52,185.21
6,META,"Meta Platforms, Inc.",1313395703808,18115560,0.14,4.0,3.75,-4.29,-11.22,-14.03,-15.85,6.86,65.52,188.35,88.63,168.06
7,AVGO,Broadcom Inc.,831821971456,24324826,0.29,4.32,3.46,-2.76,4.98,-6.65,3.56,24.12,105.1,259.73,380.8,605.59
8,TSLA,"Tesla, Inc.",807623524352,147940245,1.83,5.37,3.88,-0.62,-6.6,8.74,-37.47,20.74,14.35,19.75,19.96,1574.95
9,NFLX,"Netflix, Inc.",446675058688,6087552,0.14,0.89,7.87,14.3,13.06,17.26,14.92,71.04,141.43,482.01,109.46,179.57
10,COST,Costco Wholesale Corporation,432963649536,2097192,0.05,-0.35,-1.88,1.29,2.25,4.87,-1.66,18.99,76.37,132.15,175.53,302.18
11,TMUS,"T-Mobile US, Inc.",294792757248,4559667,0.15,0.41,-1.03,0.26,-3.42,1.04,11.44,38.8,80.0,105.24,103.13,251.36
12,ASML,ASML Holding N.V. - New York Re,258717728768,1845660,0.07,3.02,2.78,-1.62,-1.4,-4.67,-6.51,-18.53,4.03,23.23,48.99,222.34
13,PLTR,Palantir Technologies Inc.,236459180032,112242357,4.75,7.27,7.51,13.86,19.06,29.17,42.22,307.52,443.8,1235.36,272.86,
14,CSCO,"Cisco Systems, Inc.",221312270336,27425001,1.24,1.07,-0.23,-2.97,-9.38,-7.7,-3.98,21.76,9.25,39.61,43.73,19.71
15,AZN,Astrazeneca PLC,212405665792,5673222,0.27,0.94,1.36,3.35,-5.63,-7.72,3.44,-14.54,10.84,9.54,41.5,89.98
16,LIN,Linde plc,211963887616,1972721,0.09,-1.41,-0.86,1.44,-4.04,-0.96,1.1,-0.35,16.18,45.63,89.46,139.7
17,PEP,"Pepsico, Inc.",195082551296,7744921,0.4,-0.84,-0.41,-1.5,-4.95,-6.61,-10.21,-18.08,-10.47,-7.39,11.3,26.87
18,ISRG,"Intuitive Surgical, Inc.",174813118464,3766505,0.22,1.92,1.08,-1.15,-1.7,-1.17,-9.32,8.49,75.98,123.42,93.09,176.44
19,INTU,Intuit Inc.,166632914944,1719791,0.1,2.14,1.82,1.53,-2.72,1.77,-7.57,-3.98,20.21,69.43,69.13,132.83
20,QCOM,QUALCOMM Incorporated,155348762624,9067594,0.58,1.24,2.78,0.87,-8.23,-8.26,-9.74,-10.43,20.84,17.03,-1.23,108.1
21,BKNG,Booking Holdings Inc. Common St,154425065472,237837,0.02,2.89,3.45,3.15,0.97,8.67,-8.57,43.01,60.96,133.3,127.22,150.67
22,ADBE,Adobe Inc.,150005350400,3164643,0.21,0.59,0.91,-0.14,-8.15,-18.84,-35.66,-33.11,-37.76,-11.66,-26.19,16.78
23,AMGN,Amgen Inc.,149413216256,2679089,0.18,-0.18,0.22,-2.83,-9.46,-12.85,1.59,-14.86,6.62,20.29,39.19,77.27
24,AMD,"Advanced Micro Devices, Inc.",146850299904,40591041,2.76,4.79,3.3,-3.22,-12.05,-6.58,-29.24,-31.78,-19.11,-0.84,-1.39,189.34
25,PDD,PDD Holdings Inc.,139474173952,14126279,1.01,2.13,7.19,10.97,-17.81,-14.88,-3.89,-21.18,-6.25,171.73,-34.93,394.49
26,TXN,Texas Instruments Incorporated,138444013568,13986819,1.01,3.67,2.5,3.08,-14.52,-14.2,-19.41,-17.7,6.88,-1.72,5.63,53.83
27,GILD,"Gilead Sciences, Inc.",132616495104,7723901,0.58,0.82,1.76,2.65,-4.4,-6.38,16.99,42.03,38.67,85.81,111.25,94.46
28,CMCSA,Comcast Corporation,130331762688,28151383,2.16,0.79,1.35,2.22,-5.28,-3.25,-11.27,-11.43,-14.91,-12.3,-23.01,-6.92
29,HON,Honeywell International Inc.,126921039872,4156720,0.33,-0.53,0.36,-0.62,-7.56,-5.41,-13.41,-1.6,8.69,10.09,1.42,25.8
30,VRTX,Vertex Pharmaceuticals Incorpor,126591827968,1238398,0.1,0.4,0.68,1.69,1.58,0.84,4.94,-0.41,27.65,83.41,119.79,174.28
31,ADP,"Automatic Data Processing, Inc.",119432921088,1629209,0.14,0.22,0.09,-2.0,-4.24,0.91,-1.85,13.13,37.58,47.02,86.21,104.67
32,AMAT,"Applied Materials, Inc.",116650287104,7985630,0.68,3.82,4.45,-0.94,-1.43,-2.32,-14.43,-20.51,3.55,38.35,69.29,240.34
33,PANW,"Palo Alto Networks, Inc.",111444672512,4922020,0.44,2.87,0.38,-0.01,-1.75,-5.93,-13.63,10.16,42.04,111.66,228.03,393.22
34,ARM,Arm Holdings plc,110838644736,5073504,0.46,4.58,4.4,1.13,-1.7,-5.68,-23.4,-7.31,98.04,,,
35,MELI,"MercadoLibre, Inc.",108488376320,330615,0.03,0.54,1.93,7.16,11.75,7.53,13.88,20.48,55.66,205.76,34.63,241.31
36,CRWD,"CrowdStrike Holdings, Inc.",95617007616,3538239,0.37,4.7,2.7,2.08,6.45,16.98,11.24,77.04,106.53,175.79,114.32,497.88
37,SBUX,Starbucks Corporation,94066360320,9106675,0.97,1.3,1.61,-3.07,-15.7,-16.84,-15.18,11.07,-17.43,21.32,-13.87,9.3
38,MSTR,MicroStrategy Incorporated,92964036608,16617970,1.79,0.79,8.99,15.25,12.98,32.67,-8.37,138.77,652.19,1691.25,1090.82,2360.71
39,ADI,"Analog Devices, Inc.",90818166784,4218469,0.46,2.58,3.88,2.2,-8.07,-12.42,-14.7,-10.84,12.14,19.4,39.75,79.26
40,INTC,Intel Corporation,89784541184,96245054,10.72,5.54,8.77,4.31,-6.62,4.1,2.13,-3.54,-45.02,-47.54,-54.68,-50.9
41,KLAC,KLA Corporation,87321370624,944316,0.11,3.26,3.57,-1.96,-3.71,-1.07,2.61,-4.96,33.56,105.15,169.23,492.61
42,MDLZ,"Mondelez International, Inc.",87293476864,6295440,0.72,-1.33,0.09,0.49,-0.4,0.0,10.75,-2.62,2.73,15.24,31.16,40.29
43,LRCX,Lam Research Corporation,85658640384,17604781,2.06,5.12,4.66,-1.11,-8.38,-9.04,-10.64,-12.01,5.77,45.13,40.24,275.81
44,APP,Applovin Corporation,85385904128,7281402,0.85,6.16,5.93,0.96,-10.74,-2.1,-21.4,267.21,540.16,661.93,,
