Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4517586272256,191371625,0.42,1.72,3.32,2.94,-2.42,-0.38,4.33,57.68,47.22,1067.49,845.81,2413.79
2,AAPL,Apple Inc.,4123996192768,35028165,0.08,-0.32,-2.2,0.12,2.01,5.84,34.16,27.75,33.82,115.77,95.39,260.19
3,GOOGL,Alphabet Inc.,3799814766592,33362561,0.09,-2.29,-1.78,-1.88,13.57,20.78,63.73,91.83,71.56,257.49,132.8,316.06
3,GOOG,Alphabet Inc.,3795988250624,21345735,0.06,-2.31,-1.86,-1.76,13.6,20.78,63.3,89.66,70.52,255.01,132.03,316.94
4,MSFT,Microsoft Corporation,3649833271296,20801963,0.06,1.63,2.78,1.14,-3.58,-6.05,-7.64,26.17,10.11,119.69,77.79,176.21
5,AMZN,"Amazon.com, Inc.",2425503088640,34745139,0.14,-1.15,-2.36,-0.99,-3.32,1.2,-3.08,15.64,21.76,152.46,26.05,110.51
6,AVGO,Broadcom Inc.,1894140608512,30277145,0.16,2.78,5.38,0.89,17.12,13.26,36.8,110.13,157.07,628.28,805.02,1397.46
7,META,"Meta Platforms, Inc.",1680687759360,12959118,0.08,-0.98,4.25,5.24,9.41,-9.69,-13.73,11.99,31.13,404.48,87.24,208.04
8,TSLA,"Tesla, Inc.",1461963587584,67133994,0.46,-3.39,-1.6,3.05,8.71,1.35,42.6,76.74,134.63,269.86,94.69,668.14
9,ASML,ASML Holding N.V. - New York Re,434605064192,1104122,0.03,1.84,-1.86,7.56,11.19,8.57,61.46,57.49,10.92,81.68,52.53,282.25
10,PLTR,Palantir Technologies Inc.,432569876480,30276115,0.7,-0.15,3.07,9.48,4.3,-1.7,14.61,99.53,638.97,2608.81,718.26,
11,NFLX,"Netflix, Inc.",410130513920,99511169,2.43,-3.44,-6.9,-8.81,-12.97,-11.58,-16.52,0.79,43.94,195.51,88.22,149.6
12,COST,Costco Wholesale Corporation,394021339136,2295337,0.06,-0.8,-3.77,-2.28,-3.84,-4.65,-5.28,-1.99,4.57,92.09,119.25,200.8
13,AMD,"Advanced Micro Devices, Inc.",359976271872,29275914,0.81,1.44,1.61,3.21,-10.41,-12.58,25.41,107.73,37.98,224.92,114.77,288.66
14,CSCO,"Cisco Systems, Inc.",311583309824,16804314,0.54,1.14,1.43,3.67,1.1,11.65,16.53,33.24,73.51,74.97,62.32,101.42
15,AZN,Astrazeneca PLC,283019771904,7029808,0.25,1.22,0.47,-2.19,2.45,9.59,25.76,22.67,17.62,35.84,74.12,114.26
16,MU,"Micron Technology, Inc.",277871362048,20050302,0.72,4.09,5.45,7.24,0.04,12.74,126.38,161.43,76.05,337.7,228.19,338.04
17,APP,Applovin Corporation,233311272960,3000321,0.13,-0.32,4.16,17.63,23.68,11.25,76.54,119.65,749.35,6551.49,957.59,
18,TMUS,"T-Mobile US, Inc.",230080659456,4376113,0.19,-2.48,-1.95,-1.11,-4.92,-5.66,-13.52,-19.11,17.69,41.49,46.31,111.87
19,AMAT,"Applied Materials, Inc.",213627633664,5267527,0.25,0.06,-0.17,7.28,18.88,17.46,49.65,77.64,16.11,154.99,102.91,334.17
20,SHOP,Shopify Inc.,206224949248,4729954,0.23,-1.66,-0.99,-0.58,8.47,-8.41,29.62,52.01,144.54,334.0,3.88,195.32
21,LRCX,Lam Research Corporation,205220413440,10154536,0.49,2.55,1.87,5.07,9.95,7.47,72.22,115.9,56.93,266.16,176.15,436.99
22,ISRG,"Intuitive Surgical, Inc.",203216748544,1294419,0.06,-1.47,-0.49,-1.28,3.16,3.73,17.83,15.11,28.17,108.91,73.27,181.26
23,PEP,"Pepsico, Inc.",199378731008,6183658,0.31,0.42,-0.68,-0.63,0.83,-2.97,7.67,3.21,-8.04,-9.59,6.72,20.1
24,INTC,Intel Corporation,192230998016,92165324,4.79,-2.68,-7.91,9.48,13.46,5.28,103.54,66.12,31.93,41.96,-17.99,-31.26
25,QCOM,QUALCOMM Incorporated,189159505920,6377201,0.34,0.29,0.65,6.7,1.28,4.3,20.75,13.68,-10.42,60.52,28.04,127.47
26,INTU,Intuit Inc.,182697213952,1873132,0.1,-2.58,1.32,4.31,-0.93,-3.93,-16.26,9.18,5.1,71.87,28.32,124.32
27,LIN,Linde plc,182584000512,4467131,0.24,-2.55,-4.83,-4.19,-7.69,-12.37,-14.82,-14.19,-10.02,25.75,38.25,89.81
28,AMGN,Amgen Inc.,172976144384,3437136,0.2,-2.63,-7.0,-6.77,-3.93,10.89,10.52,4.11,5.44,29.09,52.86,73.07
29,BKNG,Booking Holdings Inc. Common St,167798620160,303494,0.02,-0.38,2.78,5.61,2.76,0.8,-5.59,12.73,30.45,136.93,137.64,166.26
30,PDD,PDD Holdings Inc.,166978813952,3895026,0.23,0.0,0.36,1.57,-10.18,-12.2,3.68,-7.12,-15.99,25.01,27.71,222.78
31,TXN,Texas Instruments Incorporated,164499275776,6417877,0.39,-0.88,-0.91,9.43,13.56,7.94,0.83,3.6,-2.67,11.08,8.0,62.42
