Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,AAPL,Apple Inc.,3673743949824,36910248,0.1,0.01,1.44,4.37,7.96,5.44,11.33,36.52,32.18,43.46,159.3,492.92
2,NVDA,NVIDIA Corporation,3552519389184,169582640,0.48,-0.05,4.65,6.65,-0.82,3.95,39.87,60.55,257.17,430.3,1270.97,3634.35
3,MSFT,Microsoft Corporation,3290826539008,21503244,0.07,1.19,2.7,5.69,4.31,4.45,5.06,4.67,36.27,44.49,125.71,334.13
4,AMZN,"Amazon.com, Inc.",2319083372544,38335521,0.17,1.1,4.67,9.48,3.01,19.4,21.37,23.8,73.21,36.58,44.53,171.02
5,GOOGL,Alphabet Inc.,2122522558464,21087723,0.1,-0.99,0.67,2.98,-3.49,6.06,1.51,16.36,46.25,24.81,125.0,207.26
5,GOOG,Alphabet Inc.,2122520592384,16064904,0.08,-1.01,0.77,2.88,-3.42,5.98,1.56,16.74,46.73,26.1,128.2,212.43
6,META,"Meta Platforms, Inc.",1537237712896,8056992,0.05,-0.79,2.72,7.75,4.99,8.03,31.59,20.69,119.33,86.17,160.45,276.34
7,TSLA,"Tesla, Inc.",1186085076992,80364227,0.68,3.23,3.47,9.13,11.89,72.94,65.97,110.34,53.28,4.76,272.6,1713.36
8,AVGO,Broadcom Inc.,796193783808,18437008,0.23,-0.05,2.38,3.43,-1.79,-1.75,19.17,34.46,111.82,192.83,510.74,622.04
9,COST,Costco Wholesale Corporation,435213860864,1981304,0.05,-0.87,0.74,2.22,5.2,9.39,21.42,33.19,93.77,97.56,226.9,393.49
10,NFLX,"Netflix, Inc.",392350859264,2829342,0.07,0.75,2.24,6.04,10.52,22.5,47.43,46.23,120.67,70.02,88.94,153.61
11,TMUS,"T-Mobile US, Inc.",283089928192,2636697,0.09,0.35,-0.36,2.03,1.64,10.8,40.06,52.99,84.37,135.12,135.7,242.83
12,ASML,ASML Holding N.V. - New York Re,282448429056,1797535,0.06,-1.17,0.0,3.95,5.66,0.64,-17.1,-26.26,2.92,0.89,104.16,314.5
13,CSCO,"Cisco Systems, Inc.",239045246976,17567540,0.73,0.67,0.99,2.18,1.42,6.65,25.63,24.11,25.26,5.94,47.36,44.14
14,ADBE,Adobe Inc.,236924436480,2568396,0.11,0.32,4.27,3.76,1.07,10.97,-0.09,3.68,12.24,2.36,22.63,108.77
15,AMD,"Advanced Micro Devices, Inc.",229400412160,28060714,1.22,-1.83,-0.49,0.16,1.48,-7.55,2.11,-21.35,31.49,7.09,80.77,490.23
16,PEP,"Pepsico, Inc.",220190687232,5176051,0.24,0.19,-1.57,-1.57,-2.58,-7.2,-6.62,-5.16,-9.87,-0.4,31.53,63.19
17,LIN,Linde plc,213594963968,2238711,0.1,-2.37,-2.12,-1.26,-1.38,-5.76,0.09,-3.02,23.27,39.35,97.43,192.83
18,AZN,Astrazeneca PLC,209385537536,4639528,0.22,1.12,0.73,1.7,3.43,-12.24,-12.78,3.37,-3.19,24.6,29.03,94.69
19,ISRG,"Intuitive Surgical, Inc.",195061448704,935082,0.05,-0.42,0.88,2.07,2.04,6.84,26.57,40.29,68.42,68.23,139.01,199.72
20,INTU,Intuit Inc.,181582151680,1212119,0.07,-0.91,2.31,2.22,-8.15,7.76,2.2,1.87,44.46,15.85,119.17,187.17
21,QCOM,QUALCOMM Incorporated,178193301504,7248343,0.41,-1.29,-1.1,1.52,0.5,-3.22,-2.92,-2.95,42.12,-4.52,64.58,257.27
22,TXN,Texas Instruments Incorporated,176048766976,4763085,0.27,-1.86,-4.36,-4.9,-6.19,-3.71,-2.72,15.86,19.54,15.06,68.36,110.93
23,BKNG,Booking Holdings Inc. Common St,175013363712,183723,0.01,0.85,1.22,3.51,6.03,22.6,42.44,48.45,103.61,119.5,215.57,175.17
24,CMCSA,Comcast Corporation,163737649152,13334931,0.81,0.56,-1.16,-0.95,-2.55,2.98,5.64,1.59,10.15,-8.27,9.11,31.02
25,AMGN,Amgen Inc.,147461423104,3059888,0.21,-1.41,-1.36,-6.69,-8.27,-12.19,-16.45,2.7,27.78,30.94,28.05,74.77
26,HON,Honeywell International Inc.,147144376320,5009387,0.34,-1.52,-1.59,-1.87,-2.43,3.21,12.83,14.26,15.39,12.95,66.11,67.05
27,ARM,Arm Holdings plc,144985440256,4730884,0.33,-2.37,-1.7,-1.24,2.12,-3.13,3.75,5.04,,,,
28,AMAT,"Applied Materials, Inc.",141822214144,8648242,0.61,-5.04,-6.13,-1.44,-5.67,-5.62,-12.19,-15.6,24.55,18.06,177.83,367.08
