Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4405102903296,177101797,0.4,-1.55,-2.49,-0.29,-2.99,-12.61,1.51,59.07,46.52,971.73,815.14,2372.04
2,AAPL,Apple Inc.,4126073421824,30285187,0.07,-0.27,0.05,-2.85,3.53,3.19,37.3,25.93,32.9,109.43,93.2,267.22
3,GOOG,Alphabet Inc.,3786934321152,24339446,0.06,-2.27,-0.24,-0.67,7.14,14.08,60.86,88.2,72.12,240.57,131.91,325.63
3,GOOGL,Alphabet Inc.,3784190197760,39787942,0.11,-2.43,-0.41,-1.01,6.77,13.86,60.74,89.81,72.62,241.72,132.1,324.4
4,MSFT,Microsoft Corporation,3593712959488,23182196,0.06,1.03,-1.54,-1.33,-0.56,-10.56,-8.07,24.64,9.38,106.93,74.68,184.34
5,AMZN,"Amazon.com, Inc.",2461742923776,27812078,0.11,-0.65,1.49,-1.77,3.41,-0.01,7.73,14.49,19.16,134.69,36.82,119.74
6,AVGO,Broadcom Inc.,1919027380224,33837930,0.18,-1.6,1.31,6.5,14.66,5.28,38.96,127.6,156.43,632.66,811.86,1448.28
7,META,"Meta Platforms, Inc.",1645173669888,12019018,0.07,0.4,-2.11,0.87,10.57,-13.17,-14.45,6.98,29.98,379.44,86.98,212.46
8,TSLA,"Tesla, Inc.",1486275346432,55139329,0.37,-1.01,1.66,4.11,10.62,-3.17,44.76,64.26,125.84,265.11,88.9,643.99
9,PLTR,Palantir Technologies Inc.,446989631488,35634973,0.8,-0.2,3.33,9.87,13.37,-5.67,8.24,103.23,640.39,2594.54,743.26,
10,ASML,ASML Holding N.V. - New York Re,435827736576,1371397,0.03,0.31,0.28,1.27,8.03,4.86,63.11,60.28,11.3,74.93,50.25,287.31
11,NFLX,"Netflix, Inc.",398689730560,43363804,1.09,1.49,-2.79,-13.96,-14.46,-14.5,-18.03,-3.06,39.42,182.71,84.19,147.56
12,COST,Costco Wholesale Corporation,392671690752,2693815,0.07,1.15,-0.34,-4.07,-0.69,-2.93,-6.14,-4.48,4.89,89.91,113.58,199.86
13,AMD,"Advanced Micro Devices, Inc.",360497250304,29527571,0.82,0.0,0.14,2.88,-0.95,-16.23,27.03,100.95,36.51,211.87,96.72,315.6
14,CSCO,"Cisco Systems, Inc.",313203261440,18506063,0.59,-1.22,0.52,3.12,1.12,11.13,18.11,30.69,73.94,75.63,59.74,103.74
15,MU,"Micron Technology, Inc.",290857877504,17110944,0.59,-1.99,4.67,7.92,14.4,14.04,137.14,181.34,97.72,360.41,227.47,364.63
16,AZN,Astrazeneca PLC,279950196736,6625014,0.24,-1.33,-1.08,0.13,1.46,9.8,22.07,25.02,18.97,35.35,72.17,107.46
17,APP,Applovin Corporation,242518425600,3564413,0.15,1.95,3.95,9.8,35.27,13.59,89.71,118.85,761.55,6532.56,1040.05,
18,TMUS,"T-Mobile US, Inc.",219828092928,4588169,0.21,0.01,-4.46,-7.04,-7.09,-8.7,-17.55,-24.68,13.37,35.08,39.92,105.12
19,AMAT,"Applied Materials, Inc.",215181082624,6945828,0.32,-1.83,0.73,1.8,15.1,14.8,51.5,80.64,16.1,152.33,97.69,343.38
20,SHOP,Shopify Inc.,214478618624,4930811,0.23,-2.18,4.0,5.05,12.84,-7.97,29.72,57.99,149.43,323.63,8.21,216.43
21,LRCX,Lam Research Corporation,212748763136,9196930,0.43,0.27,3.67,6.83,13.57,5.18,75.14,122.94,60.87,267.52,174.8,471.7
22,PEP,"Pepsico, Inc.",204047269888,7263175,0.36,-0.44,2.34,1.27,2.3,2.97,8.98,3.36,-4.5,-6.1,9.31,22.7
23,ISRG,"Intuitive Surgical, Inc.",196215701504,1512941,0.08,-1.54,-3.45,-3.59,-3.06,1.82,14.75,7.53,23.04,111.42,64.27,167.84
24,QCOM,QUALCOMM Incorporated,195590340608,6226220,0.32,-0.52,3.4,6.73,9.68,1.97,24.89,16.38,-5.98,61.38,35.12,137.91
25,LIN,Linde plc,189111205888,3086603,0.16,2.7,3.57,-0.98,-2.04,-6.3,-13.57,-11.72,-6.3,25.54,41.55,101.29
26,INTC,Intel Corporation,188462694400,57756383,3.06,-3.11,-1.96,-9.11,12.53,-4.43,95.69,68.7,28.38,36.08,-20.14,-30.72
27,INTU,Intuit Inc.,188201189376,2752716,0.15,2.05,3.01,6.35,3.9,3.04,-11.96,10.49,3.86,75.01,31.02,135.74
28,BKNG,Booking Holdings Inc. Common St,171113840640,242697,0.01,0.05,1.98,3.01,12.77,4.21,-2.91,11.42,34.8,133.17,150.83,178.22
29,AMGN,Amgen Inc.,170902994944,2389690,0.14,0.63,-1.2,-6.2,-6.65,9.55,7.38,6.34,6.46,28.55,50.02,70.15
30,TXN,Texas Instruments Incorporated,165162942464,4756910,0.29,0.0,0.4,3.66,15.65,14.37,-1.14,0.92,-2.31,11.15,8.72,66.53
31,KLAC,KLA Corporation,164102635520,902181,0.05,0.59,1.76,4.73,6.74,1.05,41.61,77.74,53.14,205.54,276.95,726.94
32,PDD,PDD Holdings Inc.,158957813760,11516411,0.72,-2.87,-4.8,-5.83,-5.13,-18.91,-0.58,-8.57,-15.78,15.43,25.94,223.89
33,GILD,"Gilead Sciences, Inc.",152879824896,4757903,0.31,1.54,1.67,-0.56,-3.79,3.97,10.32,14.35,86.66,57.67,107.82,121.42
34,ADBE,Adobe Inc.,148652408832,9860482,0.66,2.13,3.34,8.56,10.16,3.72,3.45,-11.91,-36.92,1.76,-43.6,-6.04
35,ARM,Arm Holdings plc,144444342272,4135378,0.29,-3.8,-2.6,-0.25,-0.62,-20.1,-0.79,18.45,-16.8,,,
36,ADI,"Analog Devices, Inc.",138763091968,2713596,0.2,0.65,1.53,4.18,22.48,21.0,29.38,36.24,27.23,76.67,81.79,157.11
37,HON,Honeywell International Inc.,130629648384,3059156,0.23,0.93,0.97,0.36,1.72,-2.81,-5.92,-1.91,-0.55,1.28,-2.95,29.57
38,CRWD,"CrowdStrike Holdings, Inc.",130498756608,1868947,0.14,-0.36,0.48,0.21,-0.56,-5.11,17.18,39.37,35.09,420.09,103.53,749.58
39,PANW,"Palo Alto Networks, Inc.",130202951680,5642203,0.43,-1.35,-2.55,0.25,-4.77,-12.34,12.58,2.92,12.3,174.18,186.74,370.02
40,CEG,Constellation Energy Corporatio,118276751360,2507425,0.21,4.57,5.85,4.11,5.91,-5.58,10.46,75.14,90.76,355.65,,
41,VRTX,Vertex Pharmaceuticals Incorpor,114332286976,1144895,0.1,0.29,0.88,2.95,5.91,6.88,18.92,-10.86,-4.86,48.18,122.91,81.06
42,ADP,"Automatic Data Processing, Inc.",107223138304,1587585,0.15,2.06,2.32,2.92,5.7,1.33,-11.15,-11.58,13.78,14.51,35.35,67.35
