Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4503464574976,160849172,0.36,1.18,-2.67,7.62,-0.8,-2.05,-0.03,32.91,55.02,614.76,806.32,2464.8
2,AAPL,Apple Inc.,3878488637440,58081661,0.15,3.17,-4.22,-4.27,3.41,-2.54,3.08,32.37,15.99,70.08,91.38,285.94
3,GOOG,Alphabet Inc.,3663213887488,23642757,0.06,-1.05,-2.73,-8.6,-9.22,-3.96,22.61,75.56,84.57,199.31,124.04,376.96
3,GOOGL,Alphabet Inc.,3653536055296,38916684,0.11,-1.21,-2.87,-8.82,-9.37,-4.17,22.97,76.22,86.04,200.63,123.71,376.74
4,MSFT,Microsoft Corporation,2949613355008,31844692,0.11,-1.11,-1.86,0.81,-15.61,-16.09,-24.12,-13.17,-3.97,48.89,42.3,138.81
5,AMZN,"Amazon.com, Inc.",2159329280000,64506011,0.3,1.19,-1.44,-9.67,-15.63,-11.19,-9.3,-2.21,12.69,105.86,24.9,66.91
6,META,"Meta Platforms, Inc.",1617119412224,12567006,0.08,-0.08,-4.4,-4.61,-4.92,-1.71,-10.27,-0.67,23.23,225.44,93.34,238.69
7,AVGO,Broadcom Inc.,1576663121920,21312472,0.14,2.27,-2.98,7.09,2.37,-4.34,-0.96,38.25,107.32,440.31,644.28,1335.27
8,TSLA,"Tesla, Inc.",1540861067264,58990087,0.38,-1.63,-4.12,3.38,-5.65,-6.26,-5.19,14.56,91.78,124.08,57.82,749.4
9,WMT,Walmart Inc.,1027301900288,34570805,0.34,-3.76,0.06,1.5,9.53,14.27,25.06,33.28,68.81,183.4,199.29,223.54
10,ASML,ASML Holding N.V. - New York Re,551084294144,1082694,0.02,0.94,-1.1,5.3,0.59,22.16,42.09,91.12,59.16,125.57,102.35,411.59
11,MU,"Micron Technology, Inc.",449956085760,28170865,0.63,-2.89,-2.57,4.41,2.75,26.75,115.38,313.81,317.77,603.67,480.38,827.85
12,COST,Costco Wholesale Corporation,449307377664,1620985,0.04,-0.63,3.47,2.3,3.66,18.6,10.94,0.75,14.31,115.43,138.59,256.19
13,AMD,"Advanced Micro Devices, Inc.",331103830016,31722819,0.96,-2.05,-4.92,5.5,-19.19,-9.12,-3.99,79.67,36.7,109.77,99.47,261.48
14,NFLX,"Netflix, Inc.",326625492992,33944427,1.04,0.17,-3.29,-4.79,-10.15,-15.38,-35.35,-35.01,9.79,152.35,21.3,81.18
15,PLTR,Palantir Technologies Inc.,317044719616,47657431,1.5,1.23,-1.96,2.32,-20.57,-20.76,-26.98,8.75,322.55,1546.29,473.12,
16,CSCO,"Cisco Systems, Inc.",303641624576,24740432,0.81,0.0,-10.16,-6.69,-0.21,1.07,11.99,24.02,58.01,64.26,59.06,114.2
17,LRCX,Lam Research Corporation,295895531520,7265349,0.25,0.02,0.2,10.44,5.7,27.3,68.13,181.63,191.34,371.87,344.48,842.71
18,AMAT,"Applied Materials, Inc.",285049192448,8241037,0.29,1.19,5.66,18.14,12.42,33.57,70.09,126.28,84.31,196.75,191.22,632.27
19,TMUS,"T-Mobile US, Inc.",245635235840,6487207,0.26,0.05,4.81,8.79,16.84,10.04,-3.07,-7.11,12.64,56.11,81.27,150.35
20,INTC,Intel Corporation,230677348352,63732329,2.76,-1.3,-4.37,-4.27,8.68,17.27,24.24,128.05,109.53,62.26,-7.07,-12.09
21,LIN,Linde plc,226117550080,2246486,0.1,0.25,3.15,4.9,5.98,12.38,2.9,4.96,2.8,47.47,71.56,188.22
22,PEP,"Pepsico, Inc.",221399711744,8738075,0.39,-2.42,-4.27,-3.35,11.0,13.84,16.13,26.53,-1.02,-0.01,22.31,43.73
23,TXN,Texas Instruments Incorporated,205067141120,5231520,0.26,-0.21,-0.38,0.76,15.55,27.96,29.45,24.79,10.14,37.88,32.76,134.89
24,AMGN,Amgen Inc.,201241034752,2200576,0.11,1.13,2.56,2.22,7.51,14.74,28.11,34.62,17.21,74.74,103.17,90.04
25,KLAC,KLA Corporation,193171685376,621898,0.03,0.54,-0.5,10.6,-4.6,15.51,35.94,90.93,81.69,287.54,364.85,854.34
26,GILD,"Gilead Sciences, Inc.",192640335872,5875666,0.31,0.19,-0.34,3.95,12.69,27.69,33.84,42.65,105.64,115.11,170.41,143.55
27,ISRG,"Intuitive Surgical, Inc.",175203500032,1581463,0.09,1.55,-0.56,3.58,-6.71,-12.21,11.89,-11.23,0.15,105.14,49.47,187.43
28,ADI,"Analog Devices, Inc.",165263163392,4421686,0.27,0.12,0.15,4.78,11.02,23.3,44.9,58.33,47.28,89.19,119.91,252.98
29,HON,Honeywell International Inc.,163514482688,3594499,0.22,0.53,-0.02,3.76,9.72,23.88,23.93,15.61,27.15,43.87,30.5,114.12
30,QCOM,QUALCOMM Incorporated,152335286272,10647314,0.7,1.37,1.13,4.64,-7.69,-17.55,-13.36,-2.22,-15.95,24.57,22.77,112.56
31,SHOP,Shopify Inc.,148179206144,14591604,0.98,0.75,-4.36,2.07,-16.7,-27.77,-29.6,5.42,53.29,158.75,-13.86,76.53
32,PDD,PDD Holdings Inc.,144562601984,5570758,0.39,1.55,-2.62,0.31,-4.71,-12.03,-23.71,3.6,5.95,29.05,16.48,105.43
33,ARM,Arm Holdings plc,134756999168,4238878,0.31,1.29,1.29,14.44,10.6,10.6,-20.37,-0.94,-4.51,,,
34,BKNG,Booking Holdings Inc. Common St,134181789696,456968,0.03,-0.01,-4.0,-6.83,-18.94,-22.22,-20.87,-24.35,7.12,68.74,73.0,208.78
35,PANW,"Palo Alto Networks, Inc.",132120190976,13661443,1.03,-2.07,-1.09,5.64,-11.25,-8.85,-22.53,-12.01,-9.85,72.62,106.27,407.11
36,APP,Applovin Corporation,127334244352,5185561,0.41,-3.63,-17.61,0.31,-29.71,-39.13,-40.43,-2.04,305.28,2667.5,410.35,
37,VRTX,Vertex Pharmaceuticals Incorpor,121239281664,1554158,0.13,-2.88,3.49,4.03,0.1,5.57,16.34,6.76,-3.74,59.67,169.66,76.88
38,CMCSA,Comcast Corporation,114964873216,23697958,2.06,-0.06,-2.86,2.27,7.2,15.3,11.3,1.33,-10.01,2.08,-32.26,6.55
