Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4421808291840,178520213,0.4,-0.7,-0.66,2.32,-5.66,-1.98,-8.43,15.35,49.87,558.15,590.56,1923.47
2,GOOGL,Alphabet Inc.,3761199644672,21500980,0.06,1.75,2.43,4.23,0.08,-9.47,12.18,74.55,88.55,199.99,115.56,343.65
2,GOOG,Alphabet Inc.,3742932926464,14395157,0.04,1.64,2.04,3.8,-0.42,-10.23,11.43,73.95,86.13,196.76,113.87,342.35
3,AAPL,Apple Inc.,3736653529088,27556024,0.07,0.56,-0.6,-1.25,-6.58,-5.76,-5.68,26.82,9.83,54.93,73.43,229.05
4,MSFT,Microsoft Corporation,2968566104064,24516587,0.08,-0.14,-0.61,-2.34,2.68,-5.44,-22.02,-19.0,-6.09,41.79,24.42,128.49
5,AMZN,"Amazon.com, Inc.",2310155010048,41658353,0.18,1.63,2.71,0.93,3.18,-11.43,-13.69,-3.63,15.49,110.36,29.92,76.62
6,META,"Meta Platforms, Inc.",1575052902400,10268468,0.07,-0.76,-2.35,-3.36,-2.52,-11.78,-0.58,-14.93,9.3,188.01,91.28,167.14
7,AVGO,Broadcom Inc.,1523418660864,37931378,0.25,-1.11,-4.36,-2.77,-1.28,-2.96,-8.53,19.72,88.45,427.67,549.98,1227.45
8,TSLA,"Tesla, Inc.",1498233438208,46052732,0.31,0.94,1.08,0.64,-2.47,-5.34,-10.13,23.37,52.61,116.63,2.2,633.16
9,WMT,Walmart Inc.,997244272640,12828419,0.13,-0.72,-0.2,1.03,-1.32,0.82,22.55,29.15,56.73,158.68,165.11,225.55
10,ASML,ASML Holding N.V. - New York Re,545465761792,1135293,0.02,0.99,2.78,7.45,-7.25,-3.5,35.03,75.51,68.92,121.74,78.23,357.42
11,MU,"Micron Technology, Inc.",519636353024,42078368,0.81,4.5,13.9,24.68,10.45,5.46,111.84,270.79,347.72,654.82,567.79,952.94
12,COST,Costco Wholesale Corporation,441988218880,1074132,0.02,-0.56,-0.71,-0.19,-0.23,2.87,6.04,1.54,13.26,108.8,110.52,259.19
13,NFLX,"Netflix, Inc.",400264691712,26283342,0.66,-0.88,0.05,-4.71,20.91,14.02,-13.67,-28.68,33.04,182.77,39.23,119.79
14,PLTR,Palantir Technologies Inc.,370901057536,36638206,0.99,1.55,1.03,-1.32,20.37,4.95,-18.7,18.62,316.88,1676.4,498.3,
15,AMD,"Advanced Micro Devices, Inc.",320065961984,22041527,0.69,-0.14,-0.72,2.02,-8.2,-20.29,-21.49,36.51,19.64,118.66,53.81,255.83
16,CSCO,"Cisco Systems, Inc.",313203261440,15692726,0.5,0.47,1.97,0.8,1.45,-1.7,10.2,17.49,54.78,70.27,55.72,109.23
17,LRCX,Lam Research Corporation,284453109760,10012407,0.35,3.22,8.11,13.62,-7.17,-4.53,45.79,134.12,181.25,370.59,314.14,826.55
18,AMAT,"Applied Materials, Inc.",279715708928,4825438,0.17,1.81,4.5,8.54,-6.74,7.46,53.61,93.55,76.82,225.06,159.54,581.8
19,TMUS,"T-Mobile US, Inc.",238633402368,4093593,0.17,-0.68,-0.48,-3.71,-3.43,9.94,4.43,-8.1,5.89,47.62,91.62,131.63
