Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4539985428480,124208011,0.27,-0.64,1.72,1.82,-1.26,1.46,6.63,59.32,78.09,694.25,740.1,2830.93
2,GOOGL,Alphabet Inc.,4036485971968,25140888,0.06,1.63,1.49,-0.77,5.75,4.08,32.78,120.76,104.92,273.63,135.56,501.2
2,GOOG,Alphabet Inc.,4027043020800,18024240,0.04,1.57,1.59,-0.81,5.79,3.92,32.77,118.92,102.98,273.02,134.36,499.71
3,AAPL,Apple Inc.,3774028185600,55448748,0.15,2.97,3.13,-1.75,-5.76,-8.38,7.35,30.59,18.92,75.01,76.31,331.17
4,MSFT,Microsoft Corporation,3495669530624,28716046,0.08,0.93,5.89,2.37,-0.56,-1.73,-7.44,9.1,17.13,92.01,62.42,218.15
5,AMZN,"Amazon.com, Inc.",2548761362432,32225833,0.13,-0.31,3.07,0.75,5.26,2.86,1.87,26.34,42.82,154.29,38.21,148.51
6,META,"Meta Platforms, Inc.",1694701846528,16072093,0.09,2.06,9.69,9.23,3.37,3.5,-13.56,12.91,30.5,299.35,79.81,328.0
7,AVGO,Broadcom Inc.,1540202692608,23423893,0.15,1.5,-1.2,-4.42,-6.55,-21.19,-9.44,59.56,122.41,480.34,608.39,1466.21
8,TSLA,"Tesla, Inc.",1447396507648,49000644,0.34,-3.09,0.87,-0.91,-0.66,-3.6,3.22,57.56,117.6,109.6,75.37,1336.4
9,ASML,ASML Holding N.V. - New York Re,548588519424,1960176,0.04,1.75,3.92,11.84,21.44,26.27,61.18,102.67,66.19,129.31,66.01,503.29
10,MU,"Micron Technology, Inc.",437924397056,28709415,0.66,-2.64,-0.01,16.72,23.36,47.6,145.24,371.87,320.4,581.78,442.63,870.51
11,COST,Costco Wholesale Corporation,434044108800,1933190,0.04,-0.57,-0.53,2.81,14.41,11.81,2.83,-2.66,15.11,108.79,124.06,266.1
12,AMD,"Advanced Micro Devices, Inc.",409143115776,30389566,0.74,-3.22,0.6,12.39,12.46,13.5,56.62,150.41,87.17,219.04,137.69,464.87
13,PLTR,Palantir Technologies Inc.,399154085888,22650164,0.57,-1.26,1.29,-6.13,-0.23,-10.88,-1.64,51.58,458.05,1985.55,537.74,
14,NFLX,"Netflix, Inc.",363138580480,40437071,1.11,-0.49,0.4,-3.22,-5.81,-7.56,-28.61,-25.83,35.19,165.3,48.33,131.57
15,CSCO,"Cisco Systems, Inc.",304273784832,21458017,0.71,3.24,4.51,3.49,1.28,-3.52,16.37,31.54,76.0,72.07,51.65,129.31
16,AZN,Astrazeneca PLC,292166434816,5578288,0.19,1.38,4.08,-2.19,2.9,2.97,21.49,35.42,18.54,48.15,83.67,143.27
17,LRCX,Lam Research Corporation,281046253568,10136309,0.36,2.26,-2.42,6.74,20.43,32.46,85.67,198.74,180.09,376.41,288.29,978.24
18,AMAT,"Applied Materials, Inc.",254495391744,4463541,0.18,-0.91,-1.78,5.82,18.82,16.1,84.45,106.61,69.49,192.16,136.74,679.43
19,LIN,Linde plc,213367898112,1922483,0.09,0.77,3.57,3.42,6.04,15.88,-3.13,2.22,3.78,37.38,54.56,200.77
20,INTC,Intel Corporation,212237549568,146892151,6.92,-5.72,-21.68,-12.79,7.9,4.19,68.14,109.21,115.58,74.83,-15.39,-11.81
21,TMUS,"T-Mobile US, Inc.",211533758464,4279793,0.2,1.04,2.37,-2.11,-5.82,-3.77,-20.51,-24.28,-1.03,34.99,50.91,130.49
22,KLAC,KLA Corporation,203193188352,1245015,0.06,2.0,1.52,7.57,21.07,24.55,56.03,123.62,109.35,317.84,352.85,1145.65
23,PEP,"Pepsico, Inc.",199707295744,6586818,0.33,0.89,-0.59,-0.03,2.56,-2.56,5.19,13.99,-10.58,-8.45,7.3,40.46
24,ISRG,"Intuitive Surgical, Inc.",189565960192,2491397,0.13,0.92,0.98,-3.28,-5.9,-4.88,21.71,-1.37,14.11,128.19,52.69,239.18
25,AMGN,Amgen Inc.,188301295616,3017578,0.16,1.43,1.77,6.3,6.73,10.88,28.97,29.85,13.65,62.73,85.32,99.95
