Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,AAPL,Apple Inc.,3863447076864,42170447,0.11,-1.32,0.13,0.83,5.16,13.54,12.96,46.55,32.93,48.78,121.37,489.14
2,NVDA,NVIDIA Corporation,3355374780416,169431279,0.5,-2.09,-1.9,5.08,-5.55,-6.32,7.69,51.23,188.61,457.02,1032.03,3296.0
3,MSFT,Microsoft Corporation,3200938934272,18065824,0.06,-1.73,-1.08,-5.27,-2.73,1.25,1.35,0.97,20.92,42.77,107.7,299.51
4,GOOG,Alphabet Inc.,2366666964992,14507883,0.06,-1.55,-0.99,-1.56,11.45,7.63,15.13,21.11,56.94,41.24,146.23,226.41
4,GOOGL,Alphabet Inc.,2366649401344,18811944,0.08,-1.45,-0.96,-1.36,11.78,7.88,15.59,21.36,56.32,40.55,145.47,223.17
5,AMZN,"Amazon.com, Inc.",2352731389952,27314834,0.12,-1.45,-0.58,-3.2,1.45,4.51,25.08,18.35,68.45,47.99,35.71,167.47
6,META,"Meta Platforms, Inc.",1514214391808,8009448,0.05,-0.59,-0.01,-3.17,-1.42,3.5,14.07,14.97,92.95,88.75,123.82,250.22
7,TSLA,"Tesla, Inc.",1385654517760,81699633,0.59,-4.95,0.25,-10.04,16.83,30.71,95.23,147.23,47.15,39.06,223.45,2185.04
8,AVGO,Broadcom Inc.,1133169344512,27689383,0.24,-1.47,4.05,0.9,42.19,39.65,46.55,76.47,173.93,336.36,724.25,972.5
9,COST,Costco Wholesale Corporation,417131888640,1895513,0.05,-1.72,-1.07,-4.32,-4.33,0.64,7.39,28.87,75.27,92.86,198.01,342.03
10,NFLX,"Netflix, Inc.",387939500032,3177732,0.08,-1.8,-0.43,-1.26,-1.12,9.28,29.92,44.34,91.14,98.53,82.28,154.74
11,ASML,ASML Holding N.V. - New York Re,281672548352,941263,0.03,-0.32,-1.03,-2.94,0.29,5.97,-22.77,-27.63,-4.53,7.97,99.57,315.6
12,TMUS,"T-Mobile US, Inc.",258812477440,2105253,0.08,-0.3,0.61,1.05,-8.58,-7.08,14.44,40.28,64.17,107.48,96.97,217.01
13,CSCO,"Cisco Systems, Inc.",237412319232,12396649,0.52,-0.62,1.07,1.86,-0.68,0.73,19.56,22.31,20.99,17.47,60.64,36.3
14,PEP,"Pepsico, Inc.",209763549184,4283520,0.2,0.3,1.06,-2.08,-3.92,-6.4,-11.65,-6.99,-13.2,-3.3,27.26,54.67
15,AZN,Astrazeneca PLC,205447757824,4546648,0.22,-0.39,-0.56,-1.37,-1.88,1.49,-22.17,-4.01,2.05,22.68,28.71,80.55
16,AMD,"Advanced Micro Devices, Inc.",203159584768,32506592,1.6,0.1,0.47,0.14,-11.44,-10.13,-19.96,-26.57,6.16,7.2,51.25,432.95
17,LIN,Linde plc,201405317120,1444188,0.07,-0.32,0.15,-1.68,-5.71,-7.01,-7.11,-5.77,12.13,37.13,83.67,167.58
18,ADBE,Adobe Inc.,196540497920,2942580,0.15,-0.82,-0.06,-1.92,-17.05,-16.15,-20.59,-7.81,-16.11,-16.7,-6.69,69.44
19,ISRG,"Intuitive Surgical, Inc.",190513037312,1013084,0.05,-0.73,1.45,-1.89,-2.33,-0.34,10.69,36.36,50.7,86.69,131.53,191.68
20,INTU,Intuit Inc.,178746589184,942913,0.05,-1.18,0.04,-5.78,-1.56,-9.58,-4.14,2.04,29.89,15.95,104.88,164.98
21,QCOM,QUALCOMM Incorporated,174693662720,7091044,0.41,-0.81,-0.63,-0.43,-1.96,-1.47,-7.69,-8.91,32.27,-5.05,56.29,228.36
22,TXN,Texas Instruments Incorporated,174397636608,3148241,0.18,-0.29,0.55,1.63,-0.94,-7.07,-4.99,13.95,8.79,14.27,55.13,110.44
23,BKNG,Booking Holdings Inc. Common St,166720995328,111806,0.01,-1.15,-0.51,-2.28,-4.58,1.17,36.6,39.34,70.45,106.12,187.33,192.75
24,HON,Honeywell International Inc.,149238185984,3053689,0.2,-1.01,1.04,-1.55,1.42,-1.53,14.71,17.84,14.94,18.51,59.23,67.47
25,CMCSA,Comcast Corporation,145140662272,15159100,1.04,-0.84,-0.13,-2.24,-11.36,-13.62,-4.54,-4.02,-7.34,-17.74,-2.38,10.43
26,AMGN,Amgen Inc.,141183041536,2083092,0.15,-0.2,-0.51,-1.24,-4.26,-12.87,-20.06,-1.35,17.27,25.29,24.57,68.52
27,ARM,Arm Holdings plc,135789199360,2762199,0.2,-0.38,1.84,-9.52,-6.34,-4.36,-0.58,-1.47,,,,
28,AMAT,"Applied Materials, Inc.",135747067904,3520993,0.26,-0.43,-0.38,-2.06,-3.02,-8.73,-18.92,-21.38,16.58,23.27,170.56,356.45
29,PDD,PDD Holdings Inc.,135335632896,5813951,0.43,-1.44,-3.11,-4.85,-1.57,-14.07,-32.43,-19.55,28.78,63.51,0.33,220.24
30,PANW,"Palo Alto Networks, Inc.",122171310080,2866400,0.23,-1.23,-1.08,-7.48,-7.61,-7.46,1.18,31.18,49.94,117.81,309.91,365.02
31,ADP,"Automatic Data Processing, Inc.",120680611840,1305204,0.11,-0.35,0.69,0.21,-1.35,-3.18,13.11,23.13,29.73,53.46,133.8,119.95
32,GILD,"Gilead Sciences, Inc.",117286469632,3208608,0.27,-0.32,0.76,1.41,1.62,2.45,28.14,41.24,27.61,55.37,71.62,84.9
33,APP,Applovin Corporation,112480378880,2468741,0.22,-3.33,-2.8,-0.8,-11.58,18.03,287.12,328.39,1083.93,395.15,,
34,ADI,"Analog Devices, Inc.",107691483136,1882887,0.17,-0.49,0.98,1.48,1.57,2.38,-2.11,10.57,13.37,38.56,100.25,123.71
35,VRTX,Vertex Pharmaceuticals Incorpor,105267552256,1301810,0.12,-0.46,0.86,-12.89,-11.12,-17.36,-16.13,2.13,13.87,66.39,50.6,123.89
36,SBUX,Starbucks Corporation,104593047552,8116341,0.78,0.42,5.5,0.17,-7.03,-7.57,-0.82,8.86,-5.62,-0.43,30.05,47.6
37,MU,"Micron Technology, Inc.",98748882944,17215876,1.74,-1.32,-1.21,-18.39,-12.13,-11.3,-17.84,-30.35,37.3,10.74,110.34,130.38
38,MRVL,"Marvell Technology, Inc.",98315386880,6096319,0.62,-1.81,-0.12,1.22,0.22,26.15,63.83,59.11,73.59,58.84,253.12,493.69
39,LRCX,Lam Research Corporation,94443053056,5334233,0.56,-0.8,-0.54,-5.67,-2.11,-0.3,-14.41,-24.77,22.18,56.97,179.08,585.04
40,INTC,Intel Corporation,87553892352,47750090,5.45,-0.68,0.5,-0.68,-2.4,-18.54,-3.29,-45.49,-39.96,-55.29,-54.0,-56.25
41,MELI,"MercadoLibre, Inc.",87476838400,183667,0.02,-0.42,-0.25,-4.62,-13.07,-10.64,-13.97,14.45,42.76,51.61,41.63,256.89
42,CRWD,"CrowdStrike Holdings, Inc.",87437942784,3334515,0.38,-2.76,-1.8,-5.69,-2.7,2.04,33.19,11.7,132.1,94.89,215.57,
43,PYPL,"PayPal Holdings, Inc.",87080624128,5057394,0.58,-1.45,-0.05,-4.4,-2.45,-0.52,20.82,32.01,16.79,-50.59,-56.17,-10.91
44,KLAC,KLA Corporation,86249783296,718359,0.08,-0.58,-0.49,-1.54,0.34,0.04,-20.55,-7.61,34.76,71.42,226.56,497.4
45,CDNS,"Cadence Design Systems, Inc.",83658448896,973499,0.12,-1.19,0.2,-2.03,0.41,-0.47,8.41,-1.63,24.97,101.19,174.16,403.18
46,ABNB,"Airbnb, Inc.",83335208960,2637147,0.32,-1.43,-0.84,0.87,-2.15,0.47,13.64,-19.37,-8.97,-15.01,,
47,MDLZ,"Mondelez International, Inc.",80512212992,7384808,0.92,0.6,1.57,-1.84,-4.79,-8.77,-14.63,-8.68,-13.88,-3.61,15.99,46.01
48,MAR,Marriott International,78827126784,697166,0.09,-1.01,0.01,-2.0,-3.02,-0.98,27.13,10.32,48.35,78.28,209.12,144.45
