Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,AAPL,Apple Inc.,2976629129216,86538298,0.29,4.06,14.92,-11.5,-9.22,-18.07,-16.42,-9.03,19.6,36.68,65.3,314.54
2,MSFT,Microsoft Corporation,2887729545216,23548685,0.08,1.86,9.56,1.65,-0.72,-2.15,-8.08,-8.9,19.84,52.61,86.24,199.1
3,NVDA,NVIDIA Corporation,2706691850240,310088547,1.15,3.12,15.19,0.46,-5.75,-11.19,-19.75,-2.88,175.21,527.5,730.88,2841.43
4,AMZN,"Amazon.com, Inc.",1961914400768,50040883,0.26,2.01,8.33,-5.68,-5.78,-12.91,-11.07,2.23,54.61,63.52,14.82,93.45
5,GOOGL,Alphabet Inc.,1927966359552,33326722,0.17,2.83,8.6,0.06,-4.18,-7.61,-6.78,-8.64,29.12,36.05,75.89,180.6
5,GOOG,Alphabet Inc.,1927958888448,22272732,0.12,2.59,8.75,0.34,-4.12,-7.34,-6.29,-8.26,29.74,37.45,78.14,185.51
6,META,"Meta Platforms, Inc.",1377221476352,17506524,0.13,-0.5,6.49,-6.91,-8.84,-18.58,-5.19,18.15,89.4,174.96,90.59,185.72
7,AVGO,Broadcom Inc.,855472799744,33738533,0.39,5.59,16.61,5.72,-5.07,-8.49,12.89,21.3,124.73,229.68,401.15,682.17
8,TSLA,"Tesla, Inc.",811560140800,126758648,1.56,-0.04,13.72,-10.77,1.45,-13.88,-26.9,16.82,22.62,-1.65,29.44,1605.87
9,COST,Costco Wholesale Corporation,427448631296,2695243,0.06,-0.09,6.01,-0.17,5.96,-8.13,-0.76,16.41,81.52,101.74,161.65,296.07
10,NFLX,"Netflix, Inc.",392804958208,4044005,0.1,-0.31,5.5,-1.84,-4.37,-6.35,3.55,44.39,127.56,389.39,81.99,148.72
11,TMUS,"T-Mobile US, Inc.",295333920768,3966275,0.13,1.0,5.02,-2.23,1.11,-4.09,5.1,47.73,85.16,109.38,97.8,249.42
12,ASML,ASML Holding N.V. - New York Re,262976094208,2132610,0.08,2.97,12.34,-0.03,-6.62,-5.68,-2.59,-23.23,14.64,24.56,54.0,246.59
13,CSCO,"Cisco Systems, Inc.",228075372544,21029359,0.92,1.31,7.78,-6.64,-4.29,-9.98,-1.86,24.97,16.79,27.06,50.78,20.73
14,LIN,Linde plc,208946708480,3179843,0.15,2.3,6.9,-5.94,-3.6,-5.08,-3.54,0.49,21.54,49.01,81.71,137.94
15,PLTR,Palantir Technologies Inc.,207681617920,94621485,4.56,-0.05,14.52,1.26,-2.65,4.27,32.01,232.89,479.14,961.75,244.96,
16,AZN,Astrazeneca PLC,205522862080,5547827,0.27,2.19,2.14,-8.21,-11.53,-13.02,-0.57,-15.13,8.33,11.88,39.26,85.38
17,PEP,"Pepsico, Inc.",198058278912,8503836,0.43,0.2,2.94,-3.15,-0.7,-5.06,-10.1,-11.95,-6.13,-9.17,12.71,27.34
18,ISRG,"Intuitive Surgical, Inc.",176844554240,2824041,0.16,0.83,7.86,-2.65,0.23,-13.88,-8.93,8.72,90.2,120.66,101.84,180.86
19,INTU,Intuit Inc.,164114055168,1417809,0.09,1.66,8.09,-5.29,-2.64,-4.2,-8.21,-4.87,23.59,61.13,69.22,133.53
20,QCOM,QUALCOMM Incorporated,154010501120,10888667,0.71,3.61,11.7,-9.62,-11.2,-10.92,-11.23,-21.88,36.03,10.52,1.26,118.48
21,AMGN,Amgen Inc.,153757433856,3447705,0.22,1.62,2.04,-6.45,-9.51,-7.17,1.92,-12.81,10.98,29.13,45.2,81.96
22,AMD,"Advanced Micro Devices, Inc.",151740448768,57664835,3.8,5.3,19.42,-9.29,-12.25,-6.47,-31.91,-35.42,-0.29,-1.81,0.83,220.96
23,BKNG,Booking Holdings Inc. Common St,150507896832,300649,0.02,2.04,10.14,-2.19,-0.67,-8.37,-11.5,21.24,69.06,120.6,125.89,146.63
24,ADBE,Adobe Inc.,150222716928,3861032,0.26,0.69,3.67,-8.63,-8.98,-19.63,-31.68,-33.63,-31.46,-13.07,-26.44,17.75
25,TXN,Texas Instruments Incorporated,134303907840,20727908,1.54,-5.75,1.09,-17.17,-17.54,-24.69,-26.04,-24.02,7.17,-5.72,1.54,54.2
26,GILD,"Gilead Sciences, Inc.",129188265984,8635108,0.67,2.2,0.43,-7.38,-3.22,-8.71,13.67,44.51,39.63,86.76,103.53,87.96
27,HON,Honeywell International Inc.,127718686720,4723808,0.37,2.67,8.58,-8.07,-5.51,-6.74,-14.3,-5.6,16.48,8.74,4.91,28.27
28,CMCSA,Comcast Corporation,127495995392,26528541,2.08,0.12,2.68,-7.89,-7.41,-5.17,-20.56,-9.24,-9.72,-10.91,-25.49,-9.91
29,PDD,PDD Holdings Inc.,125683687424,21042240,1.67,2.43,-3.7,-23.99,-28.54,-20.4,-6.28,-31.37,-15.88,139.93,-33.72,329.93
30,VRTX,Vertex Pharmaceuticals Incorpor,124483756032,1564538,0.13,1.84,2.51,0.15,-3.77,0.92,3.44,-1.34,34.03,96.26,110.26,163.21
31,ADP,"Automatic Data Processing, Inc.",121874145280,2175763,0.18,2.51,8.23,-2.5,1.43,-4.46,-1.38,23.12,41.48,52.85,88.12,101.16
32,AMAT,"Applied Materials, Inc.",117755207680,10538753,0.89,4.85,12.39,-1.9,-4.72,-8.31,-16.85,-29.36,12.14,33.08,78.23,257.16
33,PANW,"Palo Alto Networks, Inc.",111457902592,6263657,0.56,0.04,10.37,-2.79,-7.67,-11.6,-13.19,3.84,41.95,105.71,242.58,393.93
34,ARM,Arm Holdings plc,109605453824,6468504,0.59,3.51,21.17,-3.84,-12.66,-21.03,-22.56,-34.05,107.28,,,
35,MELI,"MercadoLibre, Inc.",101240168448,356806,0.04,3.26,9.36,3.25,-4.69,-5.89,0.59,21.58,69.95,151.2,31.23,216.65
36,SBUX,Starbucks Corporation,97042497536,10005935,1.03,0.98,7.2,-14.06,-11.99,-26.23,-16.17,16.43,-4.37,20.39,-5.24,15.03
37,CRWD,"CrowdStrike Holdings, Inc.",93671202816,3345377,0.36,2.52,16.26,1.73,4.32,-3.02,9.23,46.39,120.17,141.79,156.2,423.19
38,KLAC,KLA Corporation,89063522304,1356013,0.15,2.05,11.79,-2.33,-5.13,-5.45,3.82,-10.71,48.3,105.31,173.87,534.68
39,ADI,"Analog Devices, Inc.",88859058176,6508028,0.73,0.45,7.87,-10.24,-12.35,-21.79,-17.13,-19.24,14.29,19.12,37.87,75.15
40,MDLZ,"Mondelez International, Inc.",86865960960,8783133,1.01,1.62,4.67,1.39,4.66,5.12,4.78,3.15,6.26,8.83,27.66,39.51
41,LRCX,Lam Research Corporation,86621380608,14004034,1.62,1.58,12.0,-8.54,-11.02,-11.8,-8.11,-25.16,16.85,40.52,48.83,283.39
42,INTC,Intel Corporation,86078046208,127622215,14.83,-0.7,8.88,-10.19,-18.63,-16.81,-17.92,-37.33,-38.28,-51.93,-55.94,-52.27
43,APP,Applovin Corporation,84972503040,8914221,1.05,-5.26,6.24,-13.93,-20.41,-23.27,-25.78,217.68,587.24,533.43,,
44,CTAS,Cintas Corporation,83196272640,2101325,0.25,1.63,8.38,-1.26,7.78,-0.7,-8.57,9.7,66.69,122.83,135.5,267.44
45,MSTR,MicroStrategy Incorporated,79848079360,21155677,2.65,10.15,26.07,-4.02,-1.32,17.44,-22.58,79.34,625.55,1366.39,825.86,1944.57
46,ORLY,"O'Reilly Automotive, Inc.",79552274432,372700,0.05,1.2,5.67,-1.92,3.79,1.18,11.79,32.27,50.8,118.65,206.42,269.36
47,MU,"Micron Technology, Inc.",77726998528,30121142,3.88,-0.71,6.12,-21.5,-26.48,-25.62,-28.81,-36.7,8.53,-1.46,6.06,113.96
48,DASH,"DoorDash, Inc.",75823128576,3434663,0.45,1.1,8.89,-4.63,-5.31,-9.05,0.01,76.16,154.1,144.87,,
49,FTNT,"Fortinet, Inc.",75151835136,5470556,0.73,1.46,10.87,-0.36,-0.93,-9.52,2.82,72.55,75.39,73.56,298.44,541.86
50,CDNS,"Cadence Design Systems, Inc.",71176249344,1628194,0.23,2.15,12.01,-2.06,-1.12,3.58,-15.43,-2.58,12.6,82.16,124.36,263.56
51,ABNB,"Airbnb, Inc.",71168286720,4800889,0.67,0.55,8.37,-6.73,-11.07,-17.52,-15.85,-20.59,-0.81,-5.69,,
52,CEG,Constellation Energy Corporatio,65246810112,2773705,0.43,1.84,12.6,-2.9,-6.4,-16.73,-18.68,19.58,86.81,290.69,,
53,SNPS,"Synopsys, Inc.",65127489536,1738886,0.27,3.52,10.38,-3.95,-6.11,-7.89,-24.58,-23.88,-7.13,52.62,83.12,226.92
54,MAR,Marriott International,62019506176,1967603,0.32,1.03,6.68,-7.15,-5.17,-19.69,-21.92,-3.47,22.58,39.04,80.36,71.02
55,PYPL,"PayPal Holdings, Inc.",61916655616,12862227,2.08,3.35,9.02,-6.79,-10.83,-11.91,-27.87,7.78,20.95,-20.6,-71.1,-46.14
56,REGN,"Regeneron Pharmaceuticals, Inc.",60585725952,1165966,0.19,1.43,-0.47,-11.42,-15.84,-20.69,-26.04,-47.69,-29.94,-14.04,7.94,73.26
57,WDAY,"Workday, Inc.",60251660288,2180906,0.36,0.79,7.62,-3.77,-9.21,-13.99,-9.39,2.72,9.97,24.26,0.36,4.71
58,ROP,"Roper Technologies, Inc.",60152778752,665112,0.11,1.92,7.89,-4.98,-1.96,-4.03,-0.81,5.77,17.61,32.5,35.53,58.57
59,CPRT,"Copart, Inc.",57811005440,6982392,1.21,2.01,9.62,4.12,11.58,9.2,-5.6,16.97,38.68,113.79,107.69,223.72
60,MNST,Monster Beverage Corporation,56589197312,4448136,0.79,0.66,5.71,-2.04,1.47,6.4,5.48,17.26,16.16,30.84,34.17,82.35
61,AEP,American Electric Power Company,55871164416,3559150,0.64,1.39,3.31,-2.9,-0.46,-1.34,5.76,13.24,46.71,16.73,43.83,40.36
62,ADSK,"Autodesk, Inc.",55049850880,1264531,0.23,0.6,8.21,-3.54,-3.29,-5.75,-11.46,7.93,31.78,31.15,-7.4,51.24
63,PAYX,"Paychex, Inc.",52858032128,1907115,0.36,1.62,7.11,-5.29,2.61,-3.24,0.99,21.62,37.26,32.75,76.24,99.97
64,CSX,CSX Corporation,52791844864,14222391,2.69,0.68,4.95,-5.82,-5.28,-12.5,-23.05,-14.71,-3.32,-12.68,-1.99,15.21
65,TEAM,Atlassian Corporation,51972939776,1997559,0.38,0.17,7.9,-11.43,-12.74,-30.22,-24.74,18.36,12.7,5.01,-11.47,49.3
66,KDP,Keurig Dr Pepper Inc.,47703326720,11194859,2.35,1.18,4.74,0.06,5.51,5.6,9.21,9.48,24.02,1.9,28.29,31.72
67,PCAR,PACCAR Inc.,47490871296,3164868,0.67,1.92,4.71,-8.7,-6.84,-15.64,-20.21,-5.06,16.66,83.38,84.56,138.15
68,CHTR,"Charter Communications, Inc.",47486640128,1243977,0.26,-0.32,3.95,-11.84,-8.09,-8.03,-15.77,6.95,-18.78,-29.07,-49.51,-15.28
69,ROST,"Ross Stores, Inc.",46533296128,4288888,0.92,1.89,11.51,6.9,14.55,1.17,-8.11,0.4,25.77,59.15,33.11,43.91
70,EXC,Exelon Corporation,46438838272,9147151,1.97,1.95,3.39,0.07,5.02,4.07,17.36,29.9,24.69,8.97,81.76,56.95
71,FAST,Fastenal Company,46256074752,7392372,1.6,6.4,13.26,3.37,7.91,6.48,-2.94,21.81,45.8,64.62,84.69,187.8
72,MRVL,"Marvell Technology, Inc.",46239158272,17620922,3.81,1.1,6.84,-15.47,-24.06,-41.79,-42.3,-16.83,15.09,-6.04,16.69,130.02
73,AXON,"Axon Enterprise, Inc.",44110180352,492603,0.11,3.03,12.69,1.71,1.42,7.48,-12.21,81.4,177.65,478.27,353.44,674.87
74,NXPI,NXP Semiconductors N.V.,42808516608,5155785,1.2,1.93,9.96,-12.85,-15.87,-21.32,-26.05,-33.03,-3.93,-2.17,13.96,88.08
75,VRSK,"Verisk Analytics, Inc.",40847142912,829900,0.2,2.13,5.36,-2.61,2.36,-1.54,-0.5,6.01,29.91,68.82,50.0,108.65
76,XEL,Xcel Energy Inc.,40064446464,3126172,0.78,1.68,3.76,-1.89,0.65,-2.72,-2.53,26.57,22.89,3.22,17.14,34.48
77,CCEP,Coca-Cola Europacific Partners ,39817728000,2731910,0.69,1.89,5.82,-0.93,1.98,0.39,11.63,20.68,54.97,79.77,114.68,77.6
78,FANG,"Diamondback Energy, Inc.",37939646464,3912380,1.03,4.75,8.18,-20.11,-18.61,-18.27,-26.84,-33.54,-14.27,11.36,291.59,47.9
