Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4458909532160,155014442,0.35,-1.44,-0.93,-2.65,-0.3,1.8,9.66,68.47,56.57,705.32,719.42,2851.25
2,GOOGL,Alphabet Inc.,4067734847488,28340729,0.07,-0.04,2.21,6.1,8.41,6.72,43.13,109.68,97.03,249.06,136.15,498.89
2,GOOG,Alphabet Inc.,4059878391808,17735541,0.04,-0.04,2.18,5.98,8.02,6.79,43.23,107.63,95.46,248.95,134.94,497.35
3,AAPL,Apple Inc.,3841260519424,39954522,0.1,-0.42,0.23,-2.73,-4.06,-8.17,8.56,24.13,17.85,69.63,72.99,335.38
4,MSFT,Microsoft Corporation,3414647898112,28117173,0.08,-2.4,-4.15,-2.85,-5.27,-5.62,-7.02,18.07,11.04,74.21,57.94,225.27
5,AMZN,"Amazon.com, Inc.",2529839546368,41034681,0.16,-2.45,-4.34,1.54,3.6,1.18,1.86,26.08,26.56,133.94,36.67,143.96
6,AVGO,Broadcom Inc.,1611511496704,30004017,0.19,-4.15,-1.47,-1.03,-0.46,-11.8,1.86,77.65,114.72,484.99,656.21,1725.88
7,META,"Meta Platforms, Inc.",1551435169792,15280068,0.1,-2.47,-5.75,-6.57,-6.95,-3.88,-18.08,12.22,30.27,249.86,65.16,285.03
8,TSLA,"Tesla, Inc.",1460699791360,56731878,0.39,-1.79,-1.31,-2.76,-10.13,2.11,25.19,53.63,89.25,105.0,79.9,1204.55
9,ASML,ASML Holding N.V. - New York Re,490509959168,1528849,0.03,-0.51,-0.8,2.89,19.56,16.15,61.95,88.65,36.52,91.48,53.05,412.61
10,PLTR,Palantir Technologies Inc.,425205006336,33248932,0.78,-0.31,0.51,2.51,-8.03,6.51,16.52,55.6,563.44,1664.59,572.95,
11,COST,Costco Wholesale Corporation,422194872320,2648799,0.06,0.96,2.82,8.59,11.88,4.28,-1.16,-2.42,16.45,93.46,116.73,264.28
12,NFLX,"Netflix, Inc.",375214997504,49248622,1.31,-1.96,-1.02,-3.18,-5.02,-18.86,-28.81,-20.25,40.92,145.01,50.45,147.82
13,MU,"Micron Technology, Inc.",375188520960,20050992,0.53,-1.41,-3.4,6.79,20.57,38.69,154.01,325.16,205.28,446.89,361.76,689.58
14,AMD,"Advanced Micro Devices, Inc.",364030099456,39658322,1.09,1.19,10.06,1.14,4.02,1.75,47.94,131.97,54.76,162.5,104.76,383.77
15,AZN,Astrazeneca PLC,298708631552,7708181,0.26,1.94,1.79,5.61,5.23,6.43,17.92,38.72,25.08,47.3,76.35,166.17
16,CSCO,"Cisco Systems, Inc.",294000951296,16848895,0.57,-1.4,0.72,-1.55,-4.23,-1.62,12.5,33.2,59.59,67.22,42.44,130.63
17,LRCX,Lam Research Corporation,263290929152,18145222,0.69,-2.61,-4.38,7.2,19.13,35.11,103.54,193.51,130.12,314.08,264.6,866.02
18,AMAT,"Applied Materials, Inc.",240498393088,6496184,0.27,-0.98,0.24,6.18,16.56,18.5,85.86,101.74,44.3,159.62,133.19,605.56
19,INTC,Intel Corporation,232394391552,143725419,6.18,3.02,6.96,23.75,33.96,21.77,98.94,137.54,59.5,73.02,-1.55,4.89
20,TMUS,"T-Mobile US, Inc.",216102961152,5290306,0.24,1.24,-4.26,-4.4,-1.91,-7.07,-23.65,-17.91,7.72,34.7,46.01,152.71
21,APP,Applovin Corporation,208957276160,8379063,0.4,-7.61,-4.63,-2.39,-15.79,-0.93,26.01,116.77,701.25,3561.88,687.46,
22,LIN,Linde plc,206310817792,2539107,0.12,-0.66,-0.92,1.59,3.89,8.46,-5.95,-0.8,-1.09,37.61,47.73,189.56
23,SHOP,Shopify Inc.,205053280256,10228884,0.5,-5.93,-4.24,-5.23,-7.17,5.51,7.28,59.8,157.37,195.02,2.11,266.3
24,PEP,"Pepsico, Inc.",199775748096,7873051,0.39,1.7,4.3,4.29,-0.77,-1.45,0.65,12.46,-10.69,-8.47,6.11,52.88
25,ISRG,"Intuitive Surgical, Inc.",196000628736,3489030,0.18,-2.68,-6.73,-3.46,-5.7,-3.63,17.11,6.37,22.98,123.38,53.08,279.78
26,KLAC,KLA Corporation,188901457920,894467,0.05,-0.51,2.46,6.07,13.34,23.97,58.76,108.08,76.59,264.08,344.29,1024.75
27,QCOM,QUALCOMM Incorporated,177538662400,7954220,0.45,-0.45,-7.45,-6.68,-5.56,-1.58,3.47,13.35,-6.06,32.36,24.46,184.84
28,AMGN,Amgen Inc.,177143971840,1897298,0.11,1.44,0.88,2.57,-0.73,-2.52,16.81,19.03,3.7,49.5,66.69,94.19
29,TXN,Texas Instruments Incorporated,175872573440,7280854,0.41,2.61,1.65,9.19,8.18,15.04,3.86,22.05,-1.36,17.85,15.73,116.3
30,BKNG,Booking Holdings Inc. Common St,168110735360,248090,0.01,-2.4,-5.56,-3.36,-4.07,6.24,-5.61,6.64,41.22,109.49,129.17,318.58
31,INTU,Intuit Inc.,157741432832,4821304,0.31,-6.39,-12.41,-10.44,-15.93,-10.13,-15.48,-7.89,-11.59,37.17,4.2,151.92
32,GILD,"Gilead Sciences, Inc.",153946914816,4638974,0.3,1.9,2.45,4.88,-0.07,0.45,9.31,19.1,70.67,62.11,103.35,109.56
33,PDD,PDD Holdings Inc.,153108873216,18517415,1.21,-3.98,-10.54,-9.46,-3.63,-8.81,-13.5,4.62,-16.32,14.18,4.95,199.17
34,ADI,"Analog Devices, Inc.",145912020992,3481257,0.24,0.6,-0.98,7.47,8.04,12.21,21.04,55.68,31.98,60.01,97.44,252.18
35,HON,Honeywell International Inc.,143561195520,4418679,0.31,1.31,2.73,5.94,8.72,12.0,6.13,14.49,13.98,19.53,7.01,113.17
36,PANW,"Palo Alto Networks, Inc.",130592817152,5185512,0.4,0.04,1.01,4.84,0.76,1.7,-1.82,5.17,17.59,115.42,147.67,612.78
37,ADBE,Adobe Inc.,129143447552,5696147,0.44,-1.77,-8.84,-8.18,-14.85,-5.7,-12.76,-17.41,-44.81,-19.02,-54.19,-1.79
38,CEG,Constellation Energy Corporatio,119693402112,2445909,0.2,-0.94,-3.54,-6.92,-7.67,-7.98,9.68,47.5,75.64,293.69,,
39,CRWD,"CrowdStrike Holdings, Inc.",116141752320,3531296,0.3,-1.56,-2.11,0.91,-4.64,-8.61,10.31,8.89,98.61,282.26,68.96,703.59
40,VRTX,Vertex Pharmaceuticals Incorpor,115255287808,1295321,0.11,-1.13,-3.09,0.16,-2.34,5.62,13.48,-9.46,-9.32,50.47,125.65,101.47
41,CMCSA,Comcast Corporation,112007897088,23743985,2.12,0.96,1.35,2.22,4.85,15.42,-8.57,-7.35,-22.27,-15.02,-43.63,3.63
42,ARM,Arm Holdings plc,111394242560,7552239,0.68,-2.64,-6.08,-9.58,-7.33,-22.24,-24.01,-6.33,-27.18,,,
43,MELI,"MercadoLibre, Inc.",106562945024,499740,0.05,1.37,-3.51,-2.17,5.43,1.81,-13.05,-4.82,25.95,81.27,8.83,328.97
44,ADP,"Automatic Data Processing, Inc.",104715640832,1815431,0.17,0.56,-2.83,0.46,-0.48,1.69,-11.64,-10.47,1.65,21.21,37.49,141.35
45,SBUX,Starbucks Corporation,103646666752,8093806,0.78,0.65,2.55,5.3,5.78,7.35,7.47,10.92,21.51,-10.52,-14.13,59.73
46,SNPS,"Synopsys, Inc.",96680738816,1499335,0.16,-1.26,-3.78,2.26,5.01,15.3,-15.51,13.82,-9.49,33.17,49.62,318.92
47,DASH,"DoorDash, Inc.",91858714624,4338870,0.47,-1.96,-1.13,-5.99,-9.26,3.67,-13.66,13.44,92.49,212.6,11.17,
48,MAR,Marriott International,86779633664,1408370,0.16,-1.02,-2.59,2.78,1.89,5.35,21.06,35.94,42.74,82.43,144.82,318.85
49,CDNS,"Cadence Design Systems, Inc.",85335695360,2039380,0.24,-3.06,-4.32,3.97,-1.39,1.15,-10.78,9.6,17.0,54.84,89.58,394.43
50,ABNB,"Airbnb, Inc.",81298767872,7419355,0.91,-5.2,-4.65,-2.27,-3.04,11.78,7.25,7.7,-4.85,-3.08,-15.53,
51,ORLY,"O'Reilly Automotive, Inc.",80389988352,4903759,0.61,0.41,1.3,4.9,3.56,-6.14,-9.37,4.02,26.54,65.5,146.24,414.31
52,REGN,"Regeneron Pharmaceuticals, Inc.",79929368576,668889,0.08,-0.63,-5.32,-1.19,-3.24,0.54,31.69,23.98,-29.73,0.79,12.22,68.69
53,CTAS,Cintas Corporation,78264590336,1745474,0.22,0.78,0.57,4.73,1.17,4.75,-4.79,-6.16,2.93,78.96,103.81,372.9
54,MNST,Monster Beverage Corporation,75943862272,7562743,1.0,-0.89,0.5,2.72,0.09,2.34,24.45,32.89,51.08,47.92,59.28,189.34
55,MDLZ,"Mondelez International, Inc.",74052501504,12551023,1.69,2.31,3.88,6.49,6.35,2.41,-5.7,-9.94,-12.38,-5.56,3.75,42.28
56,WBD,"Warner Bros. Discovery, Inc. - ",70987702272,28685658,4.04,-0.8,-0.9,0.35,-0.42,19.94,136.42,229.08,230.98,86.51,-1.07,42.94
57,MRVL,"Marvell Technology, Inc.",70011133952,14664752,2.09,-2.22,-2.42,-9.93,-4.16,-10.79,28.41,38.65,21.81,75.67,34.82,281.71
58,CSX,CSX Corporation,67449540608,20044190,2.97,1.54,2.78,0.75,-0.99,3.82,11.63,31.36,5.45,19.34,17.76,111.23
59,AEP,American Electric Power Company,63220219904,3143335,0.5,1.28,1.03,3.54,3.04,-1.99,10.11,13.11,26.92,44.27,52.0,101.91
60,PCAR,PACCAR Inc.,62499319808,3263085,0.52,-0.36,0.17,5.38,5.49,15.91,22.08,32.26,28.06,77.01,153.42,284.78
61,ROST,"Ross Stores, Inc.",62388154368,2171397,0.35,-0.72,0.2,2.76,6.17,8.32,27.71,38.72,36.07,69.92,72.61,183.37
62,NXPI,NXP Semiconductors N.V.,60711714816,1897584,0.31,0.72,-0.14,7.56,5.18,21.25,7.17,24.41,-5.94,31.79,23.29,209.3
63,FTNT,"Fortinet, Inc.",58535063552,9774412,1.67,-2.48,-3.57,-1.99,-6.55,-6.64,-3.1,-25.57,31.62,21.62,21.68,282.79
64,TRI,Thomson Reuters Corp,57529942016,1149316,0.2,0.58,-1.52,-1.61,-4.31,-4.46,-26.81,-29.46,-19.72,5.93,13.37,145.13
65,IDXX,"IDEXX Laboratories, Inc.",56841736192,369549,0.07,-0.5,-0.4,4.14,1.19,-2.54,10.5,63.71,49.22,38.07,3.65,246.59
66,ADSK,"Autodesk, Inc.",55652638720,2220887,0.4,-3.45,-5.34,-9.49,-13.04,-14.37,-19.94,-3.75,5.56,13.96,-9.11,74.23
67,PYPL,"PayPal Holdings, Inc.",55087120384,15647766,2.84,1.94,0.0,-2.75,-3.68,-7.86,-15.33,-10.99,-12.14,-25.82,-79.76,-40.6
68,MSTR,Strategy Inc,51888173056,40013217,7.71,3.66,13.98,8.87,9.13,4.61,-46.61,-51.43,11.08,500.97,157.77,1577.71
69,WDAY,"Workday, Inc.",51795333120,4109943,0.79,-2.79,-6.37,-7.14,-11.01,-9.07,-16.05,-19.11,-14.59,1.6,-28.5,46.53
70,EA,Electronic Arts Inc.,51071672320,1261092,0.25,-0.06,0.05,-0.08,0.2,0.87,21.21,39.64,36.26,83.1,43.73,122.71
71,AXON,"Axon Enterprise, Inc.",49983512576,752623,0.15,-1.92,-0.39,6.44,4.84,18.01,-13.62,4.44,109.73,216.21,244.08,801.07
72,BKR,Baker Hughes Company,49318957056,8351236,1.69,2.06,0.02,1.85,9.7,-0.36,10.17,40.29,33.39,65.86,137.51,422.31
73,FAST,Fastenal Company,48699674624,9524529,1.96,0.0,1.05,3.09,1.6,5.65,-11.15,6.96,23.1,71.12,67.5,213.24
74,ROP,"Roper Technologies, Inc.",45659799552,798821,0.17,-0.51,-2.44,-1.73,-5.38,-4.17,-17.87,-22.75,-21.38,2.46,-10.39,55.29
75,TTWO,"Take-Two Interactive Software, ",45361356800,1451725,0.32,-0.81,-2.08,-4.59,-1.24,-1.54,2.42,8.84,63.08,111.72,51.51,118.76
76,XEL,Xcel Energy Inc.,45075329024,5957303,1.32,1.68,2.61,2.88,3.98,-3.69,6.48,12.15,37.31,24.46,25.22,68.47
77,FANG,"Diamondback Energy, Inc.",44502700032,2494959,0.56,1.67,4.29,4.59,3.55,-1.56,11.59,13.91,-20.52,19.67,143.95,710.7
78,EXC,Exelon Corporation,44035444736,10635031,2.42,0.65,0.69,0.14,0.11,-4.57,1.27,-3.68,23.95,14.28,41.82,117.82
79,DDOG,"Datadog, Inc.",42925608960,4604320,1.07,-2.46,-2.45,-8.4,-13.7,-22.48,-10.05,20.32,5.13,37.97,-10.71,254.91
80,CTSH,Cognizant Technology Solutions ,42343927808,5167391,1.22,2.64,1.69,6.21,1.75,11.97,21.25,20.97,17.33,35.69,20.0,103.93
