Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,AAPL,Apple Inc.,3775775375360,58911560,0.16,0.7,-0.5,0.82,6.33,12.28,13.01,48.5,33.82,58.89,122.49,493.42
2,MSFT,Microsoft Corporation,3249265704960,21207330,0.07,-0.08,-3.22,-1.42,3.32,4.22,5.96,5.17,32.98,55.42,117.73,313.34
3,NVDA,NVIDIA Corporation,3200353042432,203711460,0.64,1.37,-1.0,-3.25,-3.44,-10.25,12.54,52.16,208.31,486.35,1045.59,3263.27
4,AMZN,"Amazon.com, Inc.",2347894308864,33786091,0.14,1.26,-4.14,-0.78,8.53,7.82,31.17,24.05,73.39,59.51,41.28,163.87
5,GOOG,Alphabet Inc.,2314131210240,25501080,0.11,-0.24,-4.27,1.7,11.18,6.5,14.61,25.3,61.74,50.22,150.76,227.67
5,GOOGL,Alphabet Inc.,2314129899520,31130881,0.13,0.06,-4.14,1.8,11.52,6.92,15.12,25.68,61.51,49.05,149.49,223.63
6,META,"Meta Platforms, Inc.",1503510528000,12932671,0.09,-0.27,-4.59,-3.76,4.72,4.2,12.88,16.89,100.42,99.18,128.8,249.09
7,TSLA,"Tesla, Inc.",1400131944448,116759765,0.83,-0.9,-5.8,8.77,31.03,51.17,109.87,154.91,61.67,42.48,303.61,2265.86
8,AVGO,Broadcom Inc.,1019681112064,36782584,0.36,-2.37,-12.67,27.07,36.73,21.59,40.27,66.78,152.7,336.12,641.05,840.23
9,COST,Costco Wholesale Corporation,423875837952,2070621,0.05,-1.03,-3.83,-3.89,-0.7,6.18,10.55,36.05,86.14,108.72,207.46,375.98
10,NFLX,"Netflix, Inc.",385584201728,2777475,0.07,1.4,-2.07,-1.24,2.82,15.62,39.2,46.16,104.91,146.18,87.41,154.6
11,ASML,ASML Holding N.V. - New York Re,295995899904,1563464,0.05,-1.28,-1.68,0.71,5.93,7.38,-18.12,-25.03,2.04,12.92,97.27,309.14
12,TMUS,"T-Mobile US, Inc.",252986818560,4919470,0.19,-1.22,-5.0,-6.64,-11.45,-5.77,12.37,36.34,58.68,110.26,92.58,211.14
13,CSCO,"Cisco Systems, Inc.",229526454272,21298995,0.93,0.17,-1.23,-1.86,-2.8,-0.41,27.99,21.74,15.0,12.07,53.82,33.95
14,PEP,"Pepsico, Inc.",207815327744,8489377,0.41,-1.92,-2.92,-5.24,-6.12,-7.26,-10.7,-8.55,-13.78,-3.64,24.82,53.95
15,AZN,Astrazeneca PLC,203981602816,4210404,0.21,-0.31,-2.7,-4.08,-4.11,0.92,-22.71,-3.72,2.17,18.96,26.73,73.68
