Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,AAPL,Apple Inc.,3745241628672,35675935,0.1,0.41,1.95,4.4,8.66,6.27,12.95,45.55,31.68,46.25,131.87,497.33
2,NVDA,NVIDIA Corporation,3399455342592,207095403,0.61,-2.69,-6.89,-2.29,-3.62,-3.87,25.94,42.21,231.03,409.1,1106.77,3321.47
3,MSFT,Microsoft Corporation,3316103774208,17942447,0.05,-0.6,0.16,4.69,6.84,4.13,8.94,5.43,33.86,49.22,116.12,322.05
4,AMZN,"Amazon.com, Inc.",2377345138688,30610209,0.13,-0.46,2.04,8.25,11.57,19.45,34.03,25.22,75.95,39.59,43.39,175.86
5,GOOG,Alphabet Inc.,2156286705664,33958631,0.16,5.32,7.13,9.53,5.62,10.93,11.04,23.85,55.99,34.55,155.57,237.19
5,GOOGL,Alphabet Inc.,2156286181376,53392931,0.25,5.59,7.38,9.73,5.75,11.19,11.38,23.84,56.04,34.1,152.28,232.88
6,META,"Meta Platforms, Inc.",1548950437888,10905447,0.07,0.94,1.71,7.84,11.71,7.12,26.99,23.36,120.65,90.27,148.64,283.71
7,TSLA,"Tesla, Inc.",1287201882112,96089872,0.75,2.87,8.53,16.18,18.38,52.75,93.09,132.28,55.72,16.62,304.5,1940.94
8,AVGO,Broadcom Inc.,835752558592,24500555,0.29,-3.98,0.79,6.0,3.71,-0.12,19.85,27.94,103.35,206.98,485.01,641.29
9,COST,Costco Wholesale Corporation,440149704704,1409966,0.03,0.56,1.13,2.21,8.04,11.65,21.0,36.5,92.92,100.54,216.04,403.31
10,NFLX,"Netflix, Inc.",390563954688,2361501,0.06,-0.04,-0.49,2.99,7.83,21.92,48.84,45.56,113.28,75.91,79.21,151.6
11,ASML,ASML Holding N.V. - New York Re,280403378176,1192757,0.04,-0.18,-0.88,2.72,6.02,-0.25,-12.66,-27.5,-1.25,-0.39,98.22,305.46
12,TMUS,"T-Mobile US, Inc.",270974418944,5213275,0.19,2.03,-4.28,-5.44,-1.13,2.87,24.55,46.48,73.91,116.11,119.56,225.11
13,ADBE,Adobe Inc.,241198710784,2732979,0.11,-0.16,1.64,6.03,9.52,13.72,3.97,7.85,13.08,5.83,22.4,111.3
14,CSCO,"Cisco Systems, Inc.",234783703040,14445092,0.62,-0.39,-2.17,-0.83,2.46,6.22,26.81,21.1,20.16,4.19,40.45,39.73
