Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,AAPL,Apple Inc.,3130155073536,46781254,0.15,1.84,7.87,2.89,-6.93,-3.97,-15.37,-0.1,15.44,50.47,74.27,323.92
2,MSFT,Microsoft Corporation,2879180242944,21758705,0.08,3.45,7.85,-0.13,1.35,1.05,-13.57,-1.42,8.67,51.0,88.26,197.15
3,NVDA,NVIDIA Corporation,2596891787264,216895193,0.84,3.62,9.82,-3.87,-3.61,-8.04,-23.6,5.98,131.7,527.97,720.01,2531.54
4,AMZN,"Amazon.com, Inc.",1979637039104,41551217,0.21,3.29,11.49,2.43,-4.83,-6.21,-18.99,15.85,30.71,74.7,19.71,92.41
5,GOOGL,Alphabet Inc.,1953664729088,43277082,0.22,2.53,7.86,0.13,1.43,-4.69,-18.39,0.38,22.2,51.26,80.35,185.03
5,GOOG,Alphabet Inc.,1953657782272,26895416,0.14,2.38,7.75,0.0,1.64,-4.46,-17.82,0.88,22.53,53.28,82.11,189.3
6,META,"Meta Platforms, Inc.",1345910603776,12850719,0.1,2.48,10.0,0.31,-8.7,-13.87,-15.59,12.37,68.01,191.39,95.82,171.63
7,AVGO,Broadcom Inc.,884671840256,27410597,0.31,6.35,13.2,5.49,9.33,-2.84,3.29,33.62,114.01,277.23,416.66,677.91
8,TSLA,"Tesla, Inc.",835871375360,92544154,1.11,3.5,14.07,2.84,-8.22,4.6,-38.91,30.49,16.8,18.17,27.63,1557.15
9,NFLX,"Netflix, Inc.",466796085248,6332224,0.14,4.5,11.03,17.78,17.25,19.27,17.12,83.25,152.38,483.97,117.97,187.35
10,COST,Costco Wholesale Corporation,432803905536,2292753,0.05,-0.04,1.85,-0.39,1.08,5.22,-1.82,21.95,75.85,130.8,173.73,296.54
11,TMUS,"T-Mobile US, Inc.",298009493504,4975352,0.17,1.09,3.43,-0.18,-0.9,2.57,12.25,41.74,82.22,103.97,104.3,253.6
12,ASML,ASML Holding N.V. - New York Re,265410002944,1723019,0.06,2.59,8.05,0.32,0.9,-4.03,-5.32,-17.54,6.91,26.03,54.5,231.41
13,PLTR,Palantir Technologies Inc.,252782886912,102000598,4.04,6.9,18.7,16.37,23.25,28.85,48.64,347.41,473.3,1254.02,296.25,
14,CSCO,"Cisco Systems, Inc.",223937937408,21180612,0.95,1.19,3.53,-1.95,-8.34,-6.28,-2.63,28.49,10.88,40.52,45.43,18.94
15,AZN,Astrazeneca PLC,215630036992,3339915,0.15,1.52,3.96,2.26,-3.7,-7.97,4.66,-10.53,13.3,10.93,42.64,91.58
16,LIN,Linde plc,212588134400,2052810,0.1,0.29,1.28,0.78,-4.3,-0.03,2.38,2.31,17.63,48.2,91.2,140.32
17,PEP,"Pepsico, Inc.",185520816128,15496793,0.84,-4.89,-4.53,-7.8,-9.26,-8.68,-12.93,-20.3,-15.09,-12.51,5.64,19.27
18,ISRG,"Intuitive Surgical, Inc.",182122938368,2272195,0.12,4.14,8.5,3.67,0.21,2.18,-6.53,16.01,82.33,128.29,100.58,183.78
19,INTU,Intuit Inc.,171883102208,1599037,0.09,3.15,8.08,3.59,-0.81,4.19,-8.0,2.49,20.76,61.5,73.59,136.75
20,QCOM,QUALCOMM Incorporated,162814263296,8647696,0.53,4.81,8.13,5.76,-4.46,-3.66,-7.4,-5.32,25.81,20.13,11.74,119.18
21,BKNG,Booking Holdings Inc. Common St,157589291008,237309,0.02,2.05,8.8,5.95,2.96,9.71,-8.6,43.56,62.05,127.31,133.62,154.25
22,ADBE,Adobe Inc.,153819840512,3073800,0.2,2.54,5.15,2.85,-6.45,-17.71,-34.37,-29.14,-38.33,-10.33,-24.16,18.06
23,AMD,"Advanced Micro Devices, Inc.",153478807552,32972670,2.15,4.51,10.41,-0.03,-8.25,-6.27,-27.41,-29.93,-16.73,1.96,3.08,202.89
24,AMGN,Amgen Inc.,150456254464,2255205,0.15,0.7,2.25,-4.79,-8.46,-10.45,3.18,-11.96,8.04,20.59,40.63,76.67
25,TXN,Texas Instruments Incorporated,147290570752,18941547,1.29,6.56,11.35,7.39,-9.01,-7.72,-14.8,-9.26,14.59,3.4,13.53,64.09
26,PDD,PDD Holdings Inc.,143418277888,8542804,0.6,2.83,9.44,8.96,-13.27,-12.38,-0.15,-18.16,-5.58,169.56,-30.06,414.04
27,GILD,"Gilead Sciences, Inc.",132329775104,10023912,0.76,-0.22,1.74,-0.33,-5.13,-6.22,16.68,45.4,39.28,83.53,109.71,93.59
28,HON,Honeywell International Inc.,129127415808,3238520,0.25,1.74,3.35,0.24,-7.06,-2.72,-11.89,2.11,11.11,11.72,1.9,26.71
