Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,AAPL,Apple Inc.,3458416246784,67440511,0.2,0.75,-1.41,-5.05,-10.93,-5.22,4.22,35.51,27.33,39.54,100.81,404.88
2,NVDA,NVIDIA Corporation,3372518211584,199339142,0.59,3.1,4.52,-1.73,-1.79,-1.81,29.36,59.42,208.35,483.45,986.12,2989.43
3,MSFT,Microsoft Corporation,3189786542080,25262115,0.08,1.05,3.21,1.58,-2.34,-0.5,5.96,10.82,32.42,52.55,110.61,284.3
4,GOOGL,Alphabet Inc.,2407820689408,27304090,0.11,1.6,3.34,0.26,-0.06,14.52,31.95,20.84,53.55,50.85,154.27,234.29
4,GOOG,Alphabet Inc.,2407818330112,20927395,0.09,1.62,3.4,0.43,-0.01,14.31,32.26,20.42,54.24,51.96,154.68,237.95
5,AMZN,"Amazon.com, Inc.",2375759167488,41473373,0.17,2.39,3.76,1.72,-1.36,5.86,28.81,29.11,61.88,48.06,38.25,153.76
6,META,"Meta Platforms, Inc.",1546931798016,16873264,0.11,0.24,3.12,-0.83,0.83,-0.06,21.6,42.84,97.96,198.37,124.72,269.01
7,TSLA,"Tesla, Inc.",1369090555904,93672601,0.68,3.06,7.6,8.15,-7.74,21.36,97.21,132.7,68.01,49.3,249.32,2185.96
8,COST,Costco Wholesale Corporation,418681094144,2348557,0.06,2.55,2.83,2.37,-1.63,-3.97,5.35,30.83,76.42,91.68,194.32,326.85
9,NFLX,"Netflix, Inc.",366801682432,3538243,0.1,1.87,3.59,-2.4,-7.94,-4.88,27.05,55.84,98.82,119.3,71.55,140.66
10,TMUS,"T-Mobile US, Inc.",254112497664,4218386,0.17,1.49,2.24,3.12,-1.81,-10.57,12.52,34.81,65.8,80.01,97.15,222.97
11,CSCO,"Cisco Systems, Inc.",239881633792,23773175,0.99,0.69,1.52,2.21,1.32,1.95,25.47,31.18,19.83,15.66,72.3,33.93
12,ISRG,"Intuitive Surgical, Inc.",211085934592,2626714,0.12,1.47,9.98,11.42,10.36,9.4,23.62,59.91,91.6,111.07,147.11,211.6
13,LIN,Linde plc,207604891648,2376704,0.11,0.81,2.04,5.07,2.4,-4.83,-5.56,-0.21,17.55,50.01,84.23,170.16
14,AZN,Astrazeneca PLC,206532591616,5108933,0.25,-0.46,1.88,-0.06,0.45,-2.13,-17.67,-11.69,-1.32,18.82,36.25,87.85
15,PEP,"Pepsico, Inc.",203397513216,7213423,0.35,1.17,2.28,1.96,-2.98,-7.54,-16.09,-13.68,-15.9,-3.64,22.17,42.66
16,QCOM,QUALCOMM Incorporated,182826172416,7939302,0.43,1.94,3.15,2.52,3.26,1.75,2.89,0.67,39.97,5.0,57.9,230.45
17,TXN,Texas Instruments Incorporated,175528804352,5370904,0.31,2.7,-0.56,0.11,-0.01,-2.44,-3.72,11.3,18.57,25.05,54.9,112.7
18,INTU,Intuit Inc.,169106259968,2826713,0.17,-0.52,-3.15,-1.67,-6.22,-4.86,-3.32,-2.98,22.7,28.06,89.33,140.44
19,BKNG,Booking Holdings Inc. Common St,163060809728,260131,0.02,1.27,3.1,2.73,-3.83,-5.36,29.77,43.62,62.27,89.97,165.65,184.86
20,ARM,Arm Holdings plc,156872261632,4075327,0.26,1.18,6.57,3.38,13.26,6.33,18.89,47.48,,,,
21,PDD,PDD Holdings Inc.,146612453376,11681507,0.8,5.3,7.58,4.92,5.87,7.23,14.18,-15.67,20.62,88.42,24.71,325.69
22,AMGN,Amgen Inc.,146268094464,3220303,0.22,0.99,1.88,3.83,2.88,-2.23,-15.84,1.54,17.08,34.38,26.47,70.61
23,HON,Honeywell International Inc.,144731979776,3336521,0.23,-0.05,1.87,0.88,-2.76,-1.93,11.19,17.31,21.52,30.21,46.21,57.64
24,CMCSA,Comcast Corporation,139974836224,21842885,1.56,0.74,0.55,-0.79,-3.94,-13.93,-6.44,-1.68,-14.71,-14.34,-7.9,6.08
25,ADP,"Automatic Data Processing, Inc.",120680611840,2404453,0.2,-0.02,1.54,2.7,-0.09,-1.93,8.57,24.41,24.53,57.37,137.02,109.28
26,MU,"Micron Technology, Inc.",117823479808,18717186,1.59,3.07,8.62,3.77,18.6,6.06,22.88,-6.07,52.37,18.68,139.27,161.38
27,PANW,"Palo Alto Networks, Inc.",116219584512,5469030,0.47,-0.03,3.83,0.91,-6.54,-9.77,2.96,21.77,62.25,120.39,345.75,337.52
28,GILD,"Gilead Sciences, Inc.",114457427968,6838107,0.6,0.21,0.92,1.34,-2.25,0.13,18.07,45.13,23.8,70.05,71.48,78.22
29,VRTX,Vertex Pharmaceuticals Incorpor,108677234688,1707943,0.16,1.21,2.51,3.35,3.39,-7.65,-10.42,7.43,23.94,83.79,60.43,129.41
30,MRVL,"Marvell Technology, Inc.",107954823168,14801158,1.37,6.11,8.3,7.39,7.65,30.15,81.24,89.7,100.05,87.66,222.45,548.95
31,SBUX,Starbucks Corporation,107858386944,8345920,0.77,0.74,2.21,2.47,5.81,-6.34,3.8,9.65,-2.0,8.76,21.36,44.31
32,LRCX,Lam Research Corporation,103321214976,10346525,1.0,1.36,6.98,3.59,8.76,2.82,10.02,-9.5,23.86,73.24,260.6,613.57
33,KLAC,KLA Corporation,101319180288,1322894,0.13,1.37,8.02,9.89,16.44,13.78,7.0,10.62,54.77,118.1,356.09,587.58
34,CEG,Constellation Energy Corporatio,98969427968,2799583,0.28,0.36,9.52,23.76,37.67,27.82,81.14,70.99,208.01,616.52,,
35,MELI,"MercadoLibre, Inc.",93080428544,216485,0.02,-0.06,4.7,3.66,5.32,-4.85,-9.55,25.87,41.65,95.89,73.64,261.61
36,INTC,Intel Corporation,92686368768,162207101,17.5,9.25,11.93,7.4,5.34,-4.36,12.69,-28.74,-37.82,-48.94,-51.74,-53.79
37,PYPL,"PayPal Holdings, Inc.",92043198464,16324278,1.77,3.25,5.31,4.37,4.03,7.83,32.39,35.17,46.31,-11.42,-52.82,-11.59
38,CRWD,"CrowdStrike Holdings, Inc.",87933026304,5006997,0.57,-1.76,2.57,-0.81,-2.4,2.01,44.78,22.03,137.23,116.46,178.51,
39,CDNS,"Cadence Design Systems, Inc.",83814776832,1565192,0.19,2.24,3.88,1.3,-0.97,-2.44,20.88,10.87,33.45,126.45,192.89,381.18
40,SNPS,"Synopsys, Inc.",81416232960,1240438,0.15,2.11,7.41,8.01,5.31,-7.63,13.47,-0.73,19.32,83.12,156.51,357.4
41,CTAS,Cintas Corporation,80026812416,1667893,0.21,0.13,3.14,5.08,5.29,-10.93,-1.25,21.19,66.66,126.17,177.55,365.52
42,MDLZ,"Mondelez International, Inc.",77369819136,12663157,1.64,-0.24,1.33,-0.74,-2.8,-10.01,-22.48,-17.89,-18.63,-5.68,11.84,32.31
43,MAR,Marriott International,77026377728,1790195,0.23,0.43,0.27,2.74,-3.22,-2.72,21.53,18.3,38.61,62.72,179.02,130.98
44,REGN,"Regeneron Pharmaceuticals, Inc.",74898825216,1107351,0.15,-1.68,-1.34,-6.67,-4.6,-9.07,-40.46,-23.47,-11.07,10.8,19.33,65.99
