Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4464753246208,166479246,0.37,2.12,1.93,0.46,-5.37,1.73,4.5,56.07,44.95,1135.37,856.84,2621.02
2,AAPL,Apple Inc.,4165697536000,42680947,0.1,-1.21,-0.85,1.73,2.64,8.71,33.14,30.86,36.2,119.82,95.84,257.26
3,GOOGL,Alphabet Inc.,3847052066816,31121027,0.08,-0.63,0.87,-0.3,10.78,26.19,62.4,94.21,77.83,266.17,142.46,322.64
3,GOOG,Alphabet Inc.,3843551395840,20768319,0.05,-0.7,1.04,-0.03,10.77,26.08,62.23,91.88,77.63,263.62,134.34,323.29
4,MSFT,Microsoft Corporation,3574163570688,21899020,0.06,0.65,-1.21,1.44,-5.75,-7.45,-5.86,24.65,8.1,118.88,74.08,175.66
5,AMZN,"Amazon.com, Inc.",2449235509248,43159934,0.18,-1.41,-2.04,1.25,-6.18,5.12,-0.82,17.17,21.17,166.16,26.36,113.14
6,AVGO,Broadcom Inc.,1799362707456,15626700,0.09,0.11,-1.31,0.81,7.27,11.97,28.33,96.22,133.48,575.97,775.56,1264.49
7,META,"Meta Platforms, Inc.",1667404660736,29723064,0.18,3.43,3.22,7.91,8.62,-9.8,-5.43,13.43,34.25,411.93,80.97,212.29
8,TSLA,"Tesla, Inc.",1511684571136,70859932,0.47,1.74,5.67,8.8,5.56,3.54,41.51,92.71,148.36,302.03,111.48,748.0
9,NFLX,"Netflix, Inc.",437376516096,51318107,1.17,-0.71,-5.42,-3.51,-10.83,-7.54,-11.68,7.58,50.44,227.11,98.92,170.63
10,ASML,ASML Holding N.V. - New York Re,430874951680,1457374,0.03,-2.7,2.03,12.38,7.01,9.93,54.78,52.17,8.56,91.47,55.3,269.33
11,PLTR,Palantir Technologies Inc.,424060977152,29093283,0.69,1.04,6.23,9.66,-3.39,1.38,13.88,106.64,646.31,2680.0,720.66,
