Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,AAPL,Apple Inc.,3553119698944,44991117,0.13,0.94,2.86,4.47,5.31,0.63,5.19,36.18,27.33,34.54,148.0,475.2
2,NVDA,NVIDIA Corporation,3353170935808,187109077,0.56,0.66,-6.65,-3.56,-2.14,4.04,10.84,48.99,221.13,366.28,1215.67,3626.03
3,MSFT,Microsoft Corporation,3182054342656,23063297,0.07,2.2,3.66,3.34,4.23,2.41,-3.01,3.64,24.38,30.56,110.15,329.71
4,AMZN,"Amazon.com, Inc.",2185648013312,40816759,0.19,3.18,4.78,2.59,4.19,10.75,13.86,18.51,63.53,24.68,34.11,161.75
5,GOOGL,Alphabet Inc.,2078501634048,20445384,0.1,0.88,0.89,-1.95,-0.37,2.21,-6.78,22.41,35.53,17.04,116.68,207.59
5,GOOG,Alphabet Inc.,2078492721152,14525957,0.07,0.7,0.82,-1.88,-0.46,2.23,-6.82,22.5,35.97,18.22,118.09,212.38
6,META,"Meta Platforms, Inc.",1447895891968,10224872,0.07,1.49,1.86,3.51,0.19,-2.17,17.79,14.99,104.12,71.03,139.82,243.79
7,TSLA,"Tesla, Inc.",1085738647552,61435595,0.57,-0.11,-0.42,5.46,34.52,54.04,34.48,90.51,32.17,-3.98,218.62,1559.07
8,AVGO,Broadcom Inc.,769431437312,15849929,0.21,-0.05,0.49,-0.06,-5.27,-6.39,2.62,28.89,91.4,164.17,487.02,617.12
9,COST,Costco Wholesale Corporation,430446379008,1399071,0.03,1.1,1.66,7.1,9.14,8.74,14.96,32.41,89.56,78.56,220.58,412.44
10,NFLX,"Netflix, Inc.",372999815168,3082498,0.08,0.81,-2.77,5.9,14.23,23.6,34.76,42.8,95.97,44.84,78.15,151.06
11,TMUS,"T-Mobile US, Inc.",284227207168,3168594,0.11,2.08,3.53,3.95,7.84,12.85,38.48,50.69,87.35,114.45,137.04,263.73
12,ASML,ASML Holding N.V. - New York Re,268643516416,1420805,0.05,-1.83,-0.03,2.03,-0.66,-7.79,-28.31,-31.3,-7.86,-12.97,78.15,294.47
13,CSCO,"Cisco Systems, Inc.",237332660224,13767521,0.58,1.45,3.53,3.71,6.11,10.19,28.25,21.94,20.25,3.21,44.87,50.57
14,ADBE,Adobe Inc.,231237058560,2360892,0.1,1.27,4.14,4.36,7.99,3.4,-5.32,-9.3,7.01,-7.36,18.03,104.4
15,AMD,"Advanced Micro Devices, Inc.",223493390336,31708324,1.42,-2.42,0.17,2.09,-2.78,-12.08,-11.64,-32.08,10.85,-4.29,122.88,497.48
16,PEP,"Pepsico, Inc.",222481907712,4653043,0.21,-0.55,1.14,2.23,-3.39,-7.81,-2.54,0.09,-9.33,0.9,34.54,69.14
17,LIN,Linde plc,217413746688,2159253,0.1,0.2,0.34,1.67,0.38,-5.02,2.65,-2.27,23.19,36.92,97.64,209.4
18,AZN,Astrazeneca PLC,205756481536,3632651,0.18,-0.06,3.27,4.95,0.14,-14.76,-15.65,-0.94,-8.55,21.67,28.82,109.15
19,ISRG,"Intuitive Surgical, Inc.",193084637184,1131276,0.06,1.03,-1.55,2.75,5.23,13.3,17.56,39.21,65.14,50.88,138.69,214.53
20,TXN,Texas Instruments Incorporated,183310008320,5137451,0.28,-0.98,1.39,-0.08,-0.75,1.22,-1.11,17.31,17.94,16.3,71.67,125.36
21,INTU,Intuit Inc.,178894766080,1773400,0.1,0.66,-5.87,-7.13,3.23,3.39,-0.72,-3.16,41.33,1.25,121.3,195.12
22,QCOM,QUALCOMM Incorporated,174349238272,9399641,0.54,-1.19,0.95,-2.22,-5.41,-9.86,-19.09,-8.49,30.52,-8.69,85.43,259.63
23,BKNG,Booking Holdings Inc. Common St,172590022656,162159,0.01,2.07,0.07,4.81,6.1,21.05,33.7,49.68,96.59,118.91,205.27,180.71
24,CMCSA,Comcast Corporation,163163668480,16759764,1.03,-1.3,-1.98,-0.56,0.19,1.26,8.68,1.02,7.36,-7.79,11.54,30.39
25,AMGN,Amgen Inc.,150514614272,16880378,1.12,-4.76,-3.41,-0.48,-11.6,-13.18,-15.4,3.51,28.3,36.86,25.19,80.71
26,HON,Honeywell International Inc.,149816901632,4164857,0.28,-0.09,1.91,0.62,10.9,6.57,7.3,17.53,16.82,17.74,63.17,75.43
27,ARM,Arm Holdings plc,143692726272,2530728,0.18,-2.12,2.69,6.21,-2.79,-9.26,-16.4,5.58,,,,
28,AMAT,"Applied Materials, Inc.",142786756608,6424847,0.45,-0.77,-1.45,2.8,-6.9,-9.12,-22.16,-14.97,25.12,12.99,180.59,364.58
29,PDD,PDD Holdings Inc.,137918742528,7167265,0.52,-1.37,-4.59,-12.89,-18.7,-22.54,-26.02,-15.95,22.88,70.34,22.97,282.7
30,PANW,"Palo Alto Networks, Inc.",130058838016,2778923,0.21,2.59,-0.33,2.43,8.22,5.86,18.79,39.22,62.59,113.59,375.0,429.43
31,ADP,"Automatic Data Processing, Inc.",125484531712,1020582,0.08,1.08,1.12,3.47,5.77,6.18,24.81,27.24,43.27,32.34,127.88,136.78
32,VRTX,Vertex Pharmaceuticals Incorpor,120284069888,1327358,0.11,1.16,3.71,0.29,-6.56,-3.56,-5.82,13.24,33.8,112.69,60.38,157.57
33,SBUX,Starbucks Corporation,114150981632,6548453,0.57,-1.14,0.62,2.3,4.34,6.59,33.14,11.13,3.01,-7.69,43.56,62.78
34,GILD,"Gilead Sciences, Inc.",113846755328,4290735,0.38,0.95,1.77,3.34,1.25,6.44,27.34,25.59,21.62,41.03,43.1,71.02
