Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,AAPL,Apple Inc.,3195050655744,41207689,0.13,-0.61,1.44,-11.03,-13.9,-6.62,-3.99,-0.32,23.31,29.11,89.75,396.26
2,MSFT,Microsoft Corporation,2851079979008,17266696,0.06,-1.33,1.25,-2.49,-3.61,-6.48,-5.73,-14.82,20.56,37.9,84.2,220.61
3,NVDA,NVIDIA Corporation,2816491913216,295197830,1.05,-3.43,-0.13,2.44,-8.84,-1.05,-15.14,-6.88,157.88,420.83,739.25,3144.47
4,AMZN,"Amazon.com, Inc.",2043448524800,40324525,0.2,-1.49,-0.55,-3.23,-9.39,-18.79,-1.51,-2.54,48.94,21.95,18.98,109.99
5,GOOG,Alphabet Inc.,1969559568384,24573811,0.12,-2.34,-1.25,-7.34,-8.18,-19.63,-4.48,-12.63,20.91,25.21,86.88,188.22
5,GOOGL,Alphabet Inc.,1969557209088,42003715,0.21,-2.2,-1.28,-7.48,-8.3,-20.06,-4.85,-13.03,20.32,24.17,84.94,183.33
6,META,"Meta Platforms, Inc.",1475502145536,19834001,0.13,-3.73,-1.31,-6.84,-11.35,-16.43,4.04,12.38,90.7,169.25,103.6,217.46
7,AVGO,Broadcom Inc.,887116857344,23071169,0.26,-3.0,-1.41,-3.23,-6.85,-13.35,12.24,19.62,130.06,235.49,474.88,778.99
8,TSLA,"Tesla, Inc.",724714127360,106983776,1.48,-5.34,-6.39,-14.22,-25.59,-41.28,-7.22,14.13,-10.45,-34.26,60.56,1691.02
9,COST,Costco Wholesale Corporation,398449508352,1972220,0.05,-2.02,0.83,-6.87,-14.93,-10.62,1.46,5.98,62.18,57.61,157.87,298.91
10,NFLX,"Netflix, Inc.",397805453312,5993370,0.15,-2.11,4.47,4.36,-4.84,-5.0,23.09,35.89,144.52,166.77,87.14,161.92
11,TMUS,"T-Mobile US, Inc.",297685876736,3079869,0.1,0.22,0.63,-1.7,-3.3,9.87,17.08,48.46,91.45,100.71,129.8,251.23
12,ASML,ASML Holding N.V. - New York Re,287472451584,1005598,0.03,0.11,5.26,-0.15,0.13,0.01,8.93,-28.58,26.92,22.15,97.92,302.19
13,CSCO,"Cisco Systems, Inc.",239890874368,15630849,0.65,-0.97,1.06,-5.69,-6.18,-1.21,8.74,30.03,16.09,26.95,87.56,33.39
14,AZN,Astrazeneca PLC,238942437376,3391321,0.14,-0.39,0.73,-0.55,2.21,11.9,9.44,0.6,19.68,20.28,55.85,134.52
15,LIN,Linde plc,217875283968,1877033,0.09,0.09,1.64,-1.39,-1.12,1.77,1.16,5.63,26.77,50.79,108.48,173.4
16,PEP,"Pepsico, Inc.",204339789824,8132639,0.4,-1.55,0.44,-3.53,-4.75,-0.85,-9.67,-8.94,-8.42,-6.68,22.11,37.67
17,PLTR,Palantir Technologies Inc.,196752244736,92663684,4.71,-3.96,5.36,-1.2,-4.5,0.18,102.58,232.63,428.27,549.81,682.56,
18,PDD,PDD Holdings Inc.,176082157568,7477809,0.42,-1.64,6.76,5.73,6.39,20.48,3.65,-3.9,27.21,218.57,14.99,526.74
19,ISRG,"Intuitive Surgical, Inc.",173387202560,1726940,0.1,-0.99,1.5,-6.62,-15.65,-16.35,-4.63,8.73,64.06,64.13,104.59,208.1
20,QCOM,QUALCOMM Incorporated,172856737792,6888599,0.4,-1.05,2.86,-3.06,-2.54,-7.7,-4.37,-18.64,45.14,18.66,33.29,175.28
21,AMGN,Amgen Inc.,171180359680,2541193,0.15,0.47,1.92,-1.91,0.96,11.2,2.17,3.94,25.24,38.22,59.17,124.67
22,ADBE,Adobe Inc.,170205626368,4095706,0.24,-2.0,3.58,-12.91,-11.74,-10.77,-18.69,-28.42,-24.9,-10.32,-19.67,40.65
23,AMD,"Advanced Micro Devices, Inc.",167735885824,26141508,1.56,-1.03,5.5,3.19,-0.43,-9.42,-26.44,-35.09,0.23,6.79,27.24,256.32
24,INTU,Intuit Inc.,167466024960,1229667,0.07,-0.51,3.05,-1.74,7.81,-0.29,-3.07,-7.61,16.78,25.79,79.32,143.29
25,TXN,Texas Instruments Incorporated,163284779008,4076903,0.25,-0.3,3.37,-5.81,-10.27,-0.82,-11.24,-5.31,17.31,9.4,32.75,104.03
26,BKNG,Booking Holdings Inc. Common St,146733481984,258979,0.02,-2.01,4.1,-4.32,-10.99,-4.52,-6.04,12.2,46.11,101.86,163.84,168.15
27,GILD,"Gilead Sciences, Inc.",137274933248,9892589,0.72,-1.81,-2.07,-5.46,-0.47,12.83,24.6,64.15,57.34,97.35,121.01,118.91
28,HON,Honeywell International Inc.,136314011648,3598238,0.26,-0.32,1.48,-2.23,-0.54,-5.19,2.1,-0.62,18.63,13.31,28.32,42.92
29,CMCSA,Comcast Corporation,136154521600,14616277,1.07,0.73,3.78,-4.2,0.45,8.5,-14.62,-3.65,-15.38,-18.71,-7.93,-2.21
30,VRTX,Vertex Pharmaceuticals Incorpor,131535536128,1249743,0.1,-0.3,1.85,4.9,6.64,8.9,8.34,8.41,47.26,81.31,138.15,196.5
31,ARM,Arm Holdings plc,126184882176,2964745,0.23,-1.36,6.85,-4.64,-12.42,-23.08,-12.95,-28.28,129.09,,,
32,AMAT,"Applied Materials, Inc.",124717817856,4279759,0.34,-1.25,2.37,-1.39,-7.27,-13.95,-15.18,-33.55,11.39,34.69,145.99,316.59
33,PANW,"Palo Alto Networks, Inc.",121230508032,2782123,0.23,-1.03,3.85,1.2,-2.61,0.17,1.41,7.45,54.66,74.78,367.13,412.22
34,ADP,"Automatic Data Processing, Inc.",120405336064,1109198,0.09,-0.22,2.39,-2.92,-5.06,-3.19,3.17,26.66,27.79,37.32,97.24,107.42
35,MU,"Micron Technology, Inc.",113333370880,15967906,1.41,-1.35,7.21,9.42,9.12,13.12,0.12,-22.82,50.77,42.33,99.99,215.46
36,INTC,Intel Corporation,112233594880,128766647,11.47,0.9,9.37,25.58,12.74,33.75,15.1,-14.73,-25.68,-42.13,-36.8,-31.73
37,SBUX,Starbucks Corporation,111639199744,7422547,0.66,-0.81,2.33,-7.7,-14.23,-8.64,2.47,26.23,11.87,29.82,20.55,46.53
38,ADI,"Analog Devices, Inc.",103738343424,2657002,0.26,-1.19,2.63,-7.39,-10.72,2.35,-5.9,-6.57,22.35,35.99,79.86,140.67
39,MELI,"MercadoLibre, Inc.",101536751616,435963,0.04,-4.92,0.66,-0.33,-7.65,4.92,-2.95,20.59,59.03,77.18,52.22,233.48
40,LRCX,Lam Research Corporation,99303940096,8092113,0.81,-1.21,2.79,-2.09,-3.36,-3.24,4.94,-23.98,36.2,107.46,171.28,555.85
41,APP,Applovin Corporation,94793891840,8622103,0.91,-9.13,2.51,3.09,-26.05,-23.7,75.25,235.47,583.1,462.29,,
42,KLAC,KLA Corporation,94349770752,944900,0.1,-1.15,4.18,-0.18,-2.06,-3.86,7.57,-12.27,56.29,117.31,238.97,645.58
43,CRWD,"CrowdStrike Holdings, Inc.",90015072256,3174466,0.35,-0.46,9.21,8.89,-4.37,-8.66,21.5,-6.23,114.2,58.82,166.4,
