Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4306603081728,311636494,0.72,-4.16,-8.12,-5.74,3.09,-3.25,-3.29,23.11,48.78,547.62,712.16,2289.27
2,AAPL,Apple Inc.,3882897899520,59494114,0.15,-3.21,-2.92,-0.06,-4.16,1.72,4.91,30.75,19.37,65.07,86.67,263.68
3,GOOGL,Alphabet Inc.,3771360870400,44640640,0.12,1.42,0.28,2.78,-5.88,-7.17,23.16,74.83,102.56,211.34,122.2,366.94
3,GOOG,Alphabet Inc.,3767368679424,27881527,0.07,1.39,0.16,2.46,-6.01,-7.4,22.79,73.27,101.23,209.68,121.47,365.77
4,MSFT,Microsoft Corporation,2918992052224,41581101,0.14,-2.24,0.96,-1.49,-0.01,-14.31,-23.21,-16.12,-6.95,41.54,33.98,126.5
5,AMZN,"Amazon.com, Inc.",2254333280256,43398432,0.19,1.0,0.69,2.54,-5.7,-11.26,-1.43,-3.5,12.3,105.88,23.2,78.63
6,META,"Meta Platforms, Inc.",1639607173120,12309407,0.08,-1.34,1.39,0.77,-3.29,5.31,-9.51,-7.51,23.93,214.04,100.98,213.09
7,AVGO,Broadcom Inc.,1515073961984,28004177,0.18,-0.67,-1.82,-4.19,2.91,-5.98,-8.35,31.41,97.11,423.6,589.86,1282.5
8,TSLA,"Tesla, Inc.",1510391414784,56890097,0.38,-1.49,-1.68,-2.14,1.33,-8.35,-8.38,23.44,75.15,106.12,43.24,671.51
9,WMT,Walmart Inc.,1020126298112,29205470,0.29,2.84,0.95,1.05,0.8,6.59,19.01,32.05,62.52,172.21,188.89,237.27
10,ASML,ASML Holding N.V. - New York Re,569575014400,1032821,0.02,-0.9,-3.15,-1.24,7.58,14.94,41.37,85.83,83.68,120.13,91.93,422.57
11,MU,"Micron Technology, Inc.",464126246912,22246699,0.48,-0.77,-1.35,-2.04,7.7,23.7,103.84,262.0,375.55,563.13,523.6,817.19
12,COST,Costco Wholesale Corporation,448747995136,3338629,0.07,2.44,1.24,1.48,2.17,6.29,8.11,0.63,11.19,113.91,134.73,256.35
13,NFLX,"Netflix, Inc.",408239439872,200766960,4.92,13.77,23.32,23.4,19.01,8.68,-19.76,-20.04,40.13,184.37,53.18,121.62
14,PLTR,Palantir Technologies Inc.,328113979392,46980561,1.43,0.92,6.48,1.34,5.52,-23.1,-22.99,3.3,292.98,1583.31,471.63,
15,AMD,"Advanced Micro Devices, Inc.",326424559616,25039117,0.77,-1.7,-6.37,0.04,4.01,-10.46,-14.1,62.46,32.79,104.55,78.57,283.84
16,CSCO,"Cisco Systems, Inc.",313953976320,27498011,0.88,1.74,1.69,1.64,-3.52,6.79,13.91,24.1,66.44,68.22,62.79,128.85
17,AMAT,"Applied Materials, Inc.",295460929536,7882925,0.27,-0.91,-1.49,0.94,22.62,23.48,66.01,115.55,105.98,212.88,194.19,678.74
18,LRCX,Lam Research Corporation,293772853248,11329572,0.39,-2.17,-4.24,-2.58,9.65,12.02,65.55,158.6,217.58,352.55,334.6,920.56
19,TMUS,"T-Mobile US, Inc.",242816598016,6916410,0.28,2.34,-1.73,2.29,8.06,13.6,-4.41,-7.17,9.84,56.18,92.06,160.75
20,LIN,Linde plc,235441291264,3239511,0.14,1.92,0.81,4.7,10.53,15.48,13.1,7.57,10.52,49.75,74.65,207.95
21,PEP,"Pepsico, Inc.",232092319744,9413836,0.41,1.29,0.12,3.25,1.32,16.32,11.51,31.29,0.44,2.94,21.98,54.8
22,INTC,Intel Corporation,227830087680,61700011,2.71,0.33,-1.11,0.33,-5.45,-6.38,23.24,106.57,135.59,45.62,-9.07,-13.54
23,AMGN,Amgen Inc.,209136680960,3441042,0.16,2.33,1.38,2.22,6.27,18.81,31.73,35.24,23.25,76.57,115.3,97.31
24,KLAC,KLA Corporation,200314191872,922565,0.05,0.02,1.19,2.99,14.69,6.42,38.17,78.9,110.54,295.69,385.16,896.34
25,TXN,Texas Instruments Incorporated,192728039424,8275221,0.43,-0.24,-0.58,-5.02,-5.3,9.65,21.19,6.55,12.48,25.2,23.6,120.55
26,GILD,"Gilead Sciences, Inc.",184909578240,11195856,0.61,3.6,0.89,-2.48,-0.28,20.05,22.09,38.11,87.4,101.31,158.52,140.18
27,ISRG,"Intuitive Surgical, Inc.",178811633664,1338736,0.07,-0.66,1.92,0.55,5.71,-7.91,12.86,-4.93,1.92,100.36,51.89,195.11
28,ADI,"Analog Devices, Inc.",174214037504,6109811,0.35,0.41,-0.08,2.72,10.45,19.4,47.01,53.62,63.95,92.09,122.83,274.47
29,HON,Honeywell International Inc.,164147920896,3325721,0.2,1.63,0.49,1.52,4.68,14.91,28.74,16.08,30.31,45.73,28.67,120.04
30,SHOP,Shopify Inc.,157562748928,7181103,0.46,-4.14,3.25,-0.75,8.53,-23.35,-23.47,9.5,69.3,159.58,-15.25,64.59
31,QCOM,QUALCOMM Incorporated,152046911488,10414421,0.68,-2.22,-1.67,-0.61,4.45,-13.48,-12.46,-9.57,-11.32,18.89,20.02,104.54
32,PDD,PDD Holdings Inc.,147259932672,5920883,0.4,-1.58,-2.95,0.79,2.18,-3.82,-19.26,1.31,6.58,35.7,10.34,110.83
33,APP,Applovin Corporation,146932695040,3973547,0.27,-2.28,10.57,7.51,15.87,-29.62,-27.45,13.34,311.68,2798.47,373.4,
34,BKNG,Booking Holdings Inc. Common St,136650432512,760347,0.06,-0.26,4.2,-0.72,-4.59,-18.27,-16.22,-22.47,10.52,65.1,69.75,212.47
35,ARM,Arm Holdings plc,135351713792,2312342,0.17,-1.4,-0.54,0.17,14.94,21.39,-23.04,-9.37,-8.43,,,
36,VRTX,Vertex Pharmaceuticals Incorpor,126194819072,1782950,0.14,3.48,1.93,5.64,8.29,10.52,19.2,10.03,3.8,59.16,173.33,83.97
37,PANW,"Palo Alto Networks, Inc.",121518718976,9430627,0.78,-0.32,5.12,-2.25,-3.78,-22.0,-28.37,-24.0,-13.71,53.87,75.94,344.03
38,CEG,Constellation Energy Corporatio,119413374976,3439504,0.29,1.95,5.51,12.19,33.52,-0.15,-14.55,13.62,74.93,338.55,,
39,INTU,Intuit Inc.,113873952768,6444272,0.57,3.7,14.03,5.0,-5.95,-27.81,-38.04,-46.06,-36.08,-5.21,-23.84,53.81
40,CMCSA,Comcast Corporation,112814972928,26747201,2.37,0.36,-2.06,-2.03,0.36,8.94,13.14,-4.31,-11.11,-1.77,-30.12,10.57
41,SBUX,Starbucks Corporation,111674179584,7286909,0.65,-0.06,1.56,2.36,2.69,8.23,16.41,9.4,2.64,4.19,-2.12,53.73
42,ADBE,Adobe Inc.,109844824064,4108737,0.37,1.3,2.84,-0.29,-2.59,-13.81,-21.26,-36.93,-55.26,-31.29,-56.99,-27.62
43,WDC,Western Digital Corporation,95629238272,9899047,1.04,-0.9,3.37,-5.69,7.5,30.09,121.81,400.9,487.29,896.41,570.39,814.26
44,CRWD,"CrowdStrike Holdings, Inc.",93775577088,4032162,0.43,-2.39,6.2,-10.53,-1.37,-19.26,-23.25,-20.46,44.68,182.4,36.2,413.5
45,MAR,Marriott International,90553180160,1323193,0.15,-2.52,-0.22,-3.82,4.88,7.1,31.57,28.37,50.2,116.41,121.84,337.71
46,MELI,"MercadoLibre, Inc.",89104351232,579900,0.07,0.96,-8.58,-12.52,-13.62,-16.38,-13.21,-26.66,-17.87,38.74,12.44,136.59
47,STX,Seagate Technology Holdings PLC,88938921984,3605503,0.41,-0.45,2.98,-3.84,0.59,30.6,81.42,222.19,319.06,578.61,471.35,948.02
48,ADP,"Automatic Data Processing, Inc.",86697631744,4150561,0.48,-1.83,4.22,-1.31,-8.39,-17.08,-23.3,-30.7,-20.49,3.75,10.06,67.47
49,MNST,Monster Beverage Corporation,83339911168,11026647,1.32,-1.57,-0.28,2.55,4.34,9.74,21.48,35.31,70.91,62.51,99.35,178.3
50,REGN,"Regeneron Pharmaceuticals, Inc.",82638004224,726380,0.09,1.41,1.23,-1.21,2.08,3.78,35.56,49.9,-32.42,-3.03,42.24,42.18
51,CDNS,"Cadence Design Systems, Inc.",82177015808,3534996,0.43,1.28,3.71,-1.18,11.57,-3.76,-7.58,-1.4,11.67,45.6,93.48,272.14
52,ABNB,"Airbnb, Inc.",81000333312,6498546,0.8,-1.36,7.52,8.72,11.41,1.75,7.31,-2.49,15.12,10.49,-20.14,
53,CTAS,Cintas Corporation,80827449344,1826640,0.23,1.44,1.3,2.4,3.85,3.79,7.43,-8.88,-1.17,76.6,101.54,305.89
54,MDLZ,"Mondelez International, Inc.",79460278272,10528982,1.33,2.74,0.74,2.5,2.11,7.6,-0.5,-6.18,-13.37,-4.59,14.23,41.62
55,CSX,CSX Corporation,79384477696,17413434,2.19,0.42,0.85,3.56,7.43,18.38,17.46,32.35,30.52,51.13,32.96,121.59
56,ORLY,"O'Reilly Automotive, Inc.",79244484608,10004254,1.26,2.79,-0.48,1.22,1.1,-1.2,-7.6,2.37,25.74,67.34,123.88,254.03
57,SNPS,"Synopsys, Inc.",79205736448,4042393,0.51,-2.82,-6.06,-6.4,0.87,-18.07,-7.51,-17.92,-15.33,10.12,35.18,163.98
58,DASH,"DoorDash, Inc.",76663218176,5323782,0.69,-2.18,7.35,1.78,-4.02,-17.2,-32.92,-17.91,35.55,185.64,-17.56,
59,AEP,American Electric Power Company,72378089472,2935048,0.41,1.3,1.08,5.15,11.83,14.2,15.67,34.55,36.85,65.64,89.04,110.77
60,WBD,"Warner Bros. Discovery, Inc. - ",69858426880,50241996,7.19,-2.19,-3.36,-2.15,5.27,-1.61,54.87,181.42,267.75,89.7,13.45,35.11
