Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4490835001344,178278679,0.4,1.16,0.78,4.28,-0.11,-0.91,-8.08,28.46,58.98,580.64,649.08,2084.55
2,AAPL,Apple Inc.,3833659654144,26403306,0.07,0.37,0.21,-1.27,-1.16,2.22,-2.85,30.16,15.93,64.56,78.77,249.86
3,GOOGL,Alphabet Inc.,3714263023616,23146252,0.06,0.22,2.12,-1.44,1.73,-7.8,14.95,84.67,90.8,193.86,122.22,350.93
3,GOOG,Alphabet Inc.,3712932380672,14340138,0.04,0.3,2.07,-1.38,1.43,-7.93,14.5,83.4,89.3,191.6,121.55,350.7
4,MSFT,Microsoft Corporation,3015761723392,31601780,0.1,-0.89,-1.2,3.32,2.48,-13.52,-24.83,-14.51,-5.31,46.86,35.78,133.22
5,AMZN,"Amazon.com, Inc.",2300815605760,35447311,0.15,0.39,-2.11,2.06,6.55,-10.1,-6.51,2.21,10.55,114.5,26.97,77.88
6,META,"Meta Platforms, Inc.",1654506389504,9827977,0.06,1.03,-0.98,0.91,2.31,-2.72,-12.89,-4.0,16.34,207.99,108.56,212.33
7,AVGO,Broadcom Inc.,1624265457664,29467875,0.18,-0.92,2.95,7.21,3.02,5.46,-7.97,37.53,100.42,472.33,597.16,1403.59
8,TSLA,"Tesla, Inc.",1498102104064,59079142,0.39,0.14,-1.56,-0.81,-2.77,-8.26,-13.31,23.93,59.7,113.74,17.6,649.35
9,WMT,Walmart Inc.,997563170816,18749829,0.19,0.63,1.47,-2.21,-2.89,6.36,21.52,30.74,57.6,158.38,166.93,221.49
10,ASML,ASML Holding N.V. - New York Re,543204048896,1647658,0.03,1.91,1.1,-4.63,-2.56,-1.99,31.85,83.89,74.45,115.32,82.62,397.28
11,MU,"Micron Technology, Inc.",453704024064,33521507,0.74,3.54,1.53,-2.25,0.83,3.6,81.73,226.78,333.27,542.04,498.45,830.31
12,COST,Costco Wholesale Corporation,442520633344,1608879,0.04,-0.79,1.51,-1.33,-1.45,2.01,8.07,2.03,9.47,108.03,115.81,262.99
13,NFLX,"Netflix, Inc.",411208777728,40920580,1.0,-1.4,-2.25,0.73,25.9,13.12,-12.07,-21.28,37.43,186.63,45.01,113.43
14,PLTR,Palantir Technologies Inc.,361477865472,45443397,1.26,-3.38,-1.0,10.17,13.62,-9.75,-20.28,10.08,298.26,1655.4,492.24,
15,AMD,"Advanced Micro Devices, Inc.",331348410368,29019412,0.88,0.27,1.9,1.51,0.07,-19.13,-21.23,58.48,29.65,116.13,65.32,274.96
16,CSCO,"Cisco Systems, Inc.",307000016896,22259028,0.73,1.96,-2.89,-2.21,1.11,0.9,7.57,19.21,54.71,65.88,57.59,108.01
17,AMAT,"Applied Materials, Inc.",274493784064,6112424,0.22,2.05,-0.19,-7.1,-3.57,8.41,52.43,105.35,80.68,204.99,172.47,602.07
18,LRCX,Lam Research Corporation,270335328256,10327266,0.38,1.93,0.26,-7.87,-8.53,-3.31,38.7,139.0,178.2,336.54,311.73,813.08
19,TMUS,"T-Mobile US, Inc.",244706885632,3170594,0.13,0.59,-0.8,0.78,0.1,16.96,0.42,0.08,10.67,51.75,95.55,133.81
20,INTC,Intel Corporation,233674440704,84834986,3.63,2.63,1.81,2.57,1.3,10.1,12.64,121.92,107.36,48.16,5.2,-9.96
21,LIN,Linde plc,221474603008,2460693,0.11,-1.17,-2.47,-5.93,-0.89,5.03,8.35,5.57,1.78,38.23,59.87,183.91
22,PEP,"Pepsico, Inc.",219840954368,5188683,0.24,-0.46,0.94,-4.43,0.18,11.21,9.11,28.15,-1.15,-2.75,14.87,42.31
23,AMGN,Amgen Inc.,202382163968,2283542,0.11,-0.41,2.13,-3.28,0.55,8.1,30.35,32.66,17.24,64.03,107.41,86.71
24,KLAC,KLA Corporation,190905171968,890753,0.05,1.67,1.65,-4.7,-1.17,-5.72,20.83,71.82,93.27,295.19,344.97,824.54
25,GILD,"Gilead Sciences, Inc.",184425431040,4955135,0.27,1.32,2.36,-0.26,-4.32,7.82,26.86,38.78,83.35,98.13,157.46,143.36
26,TXN,Texas Instruments Incorporated,179780108288,5890866,0.33,0.64,-0.26,-6.91,-12.51,0.44,19.36,1.24,0.67,19.38,13.59,113.25
27,ISRG,"Intuitive Surgical, Inc.",172540035072,1457762,0.08,-1.56,-2.18,-3.51,-1.52,-8.12,-10.92,-4.62,-0.66,84.9,39.33,180.08
28,SHOP,Shopify Inc.,168825618432,5972742,0.35,-3.1,-4.03,7.15,13.93,-5.1,-27.72,21.58,61.48,188.88,-5.14,68.66
29,HON,Honeywell International Inc.,162139783168,5087700,0.31,1.27,0.94,-1.22,-0.35,9.33,20.37,16.97,29.29,41.64,28.5,128.89
30,APP,Applovin Corporation,161336344576,6666990,0.41,-7.7,-6.13,9.8,26.84,-10.84,-23.84,47.02,278.52,2891.17,407.81,
31,ADI,"Analog Devices, Inc.",155644362752,4349771,0.28,-0.28,-3.31,-10.11,-5.24,5.2,34.09,41.1,44.44,77.04,91.56,248.0
32,PDD,PDD Holdings Inc.,148864122880,7755329,0.52,2.16,4.09,1.09,2.98,-1.87,-24.03,3.61,2.5,48.3,12.52,71.06
33,QCOM,QUALCOMM Incorporated,144399695872,10435332,0.72,-2.11,-1.31,-4.42,-4.6,-11.94,-24.45,-9.11,-15.74,17.16,13.2,103.5
34,BKNG,Booking Holdings Inc. Common St,140918833152,353576,0.03,-1.55,-5.02,3.36,5.84,-14.21,-14.26,-17.09,7.92,73.52,82.29,221.71
35,PANW,"Palo Alto Networks, Inc.",135113277440,6837186,0.51,0.29,1.48,11.19,1.27,-10.12,-25.21,-16.89,-3.78,71.75,104.19,345.85
36,ARM,Arm Holdings plc,128023937024,3652914,0.29,2.48,-0.06,-5.41,-5.0,5.07,-30.35,-16.88,-14.94,,,
37,VRTX,Vertex Pharmaceuticals Incorpor,126789181440,3362951,0.27,8.31,8.32,0.47,4.58,4.68,18.18,13.22,8.52,53.67,171.18,72.91
38,INTU,Intuit Inc.,126322524160,4549840,0.36,-4.16,-2.75,10.98,19.72,-19.19,-33.01,-40.06,-28.57,5.63,-23.31,65.59
39,SBUX,Starbucks Corporation,114807250944,7670066,0.67,1.0,2.11,2.81,5.64,5.28,19.57,10.42,9.72,2.63,-2.42,54.62
40,CEG,Constellation Energy Corporatio,114783510528,2312673,0.2,-1.83,-4.38,-3.75,4.79,11.3,-17.42,4.38,24.38,318.84,,
41,CMCSA,Comcast Corporation,113215799296,19678627,1.74,0.1,-1.68,0.36,-1.52,5.57,14.55,-0.94,-13.9,-5.31,-29.53,8.55
42,ADBE,Adobe Inc.,112940867584,4458776,0.39,-2.59,-2.35,4.85,5.64,-9.71,-23.56,-27.01,-47.88,-25.86,-57.18,-24.68
43,CRWD,"CrowdStrike Holdings, Inc.",110659436544,3310745,0.3,0.51,2.39,17.3,5.32,-6.83,-20.22,-8.39,48.85,236.0,51.99,465.63
44,WDC,Western Digital Corporation,91020427264,8462610,0.93,1.59,2.78,-4.77,-6.25,10.59,113.39,350.11,433.61,821.89,528.07,802.14
45,MELI,"MercadoLibre, Inc.",88319057920,441257,0.05,-1.55,-2.15,-0.88,-11.82,-21.27,-23.93,-27.53,-17.15,35.56,12.78,124.77
46,ADP,"Automatic Data Processing, Inc.",87915020288,3203867,0.36,-2.54,-2.39,1.4,2.01,-15.8,-21.76,-28.19,-19.54,7.3,8.64,82.05
47,MAR,Marriott International,86384967680,1107884,0.13,-0.87,-2.11,-4.6,-9.25,3.14,23.33,26.15,36.78,104.92,117.05,324.63
