Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,MSFT,Microsoft Corporation,3642762199040,21958563,0.06,0.85,2.06,2.35,6.09,11.92,20.28,18.18,32.29,99.5,108.18,274.39
2,NVDA,NVIDIA Corporation,3606926065664,180662645,0.5,2.59,1.66,2.0,7.67,26.8,12.8,24.47,183.17,795.86,872.41,3449.73
3,AAPL,Apple Inc.,2991640805376,53899923,0.18,-0.6,1.89,0.55,-0.69,1.02,-15.33,-11.37,8.73,34.24,51.72,298.06
4,AMZN,"Amazon.com, Inc.",2258851332096,36507733,0.16,2.06,0.12,-0.22,2.96,10.21,-7.06,15.16,42.7,85.32,30.45,139.57
5,GOOGL,Alphabet Inc.,2029007273984,40123669,0.2,0.96,-3.78,-5.08,-1.22,9.31,-8.96,0.9,20.84,59.75,60.64,181.84
5,GOOG,Alphabet Inc.,2028999933952,25263605,0.12,1.04,-3.59,-5.22,-1.43,8.78,-9.33,0.61,20.07,60.03,61.02,184.05
6,META,"Meta Platforms, Inc.",1790705926144,13785792,0.08,1.96,2.36,2.8,6.24,20.3,-1.65,24.64,99.66,349.96,164.84,285.69
7,AVGO,Broadcom Inc.,1240634228736,31818109,0.26,3.94,5.23,3.25,6.3,26.99,12.2,55.81,150.05,446.87,510.68,1001.84
8,TSLA,"Tesla, Inc.",1096640233472,110674464,1.01,-2.35,5.72,6.69,-0.65,14.15,1.18,36.72,41.6,31.53,25.84,2163.66
9,NFLX,"Netflix, Inc.",544352141312,2640639,0.05,2.04,4.65,5.27,4.93,12.18,24.51,79.88,163.72,497.97,129.4,335.44
10,COST,Costco Wholesale Corporation,444328443904,1805915,0.04,-0.25,2.77,-0.08,-5.2,-0.61,-5.81,14.47,52.67,104.07,199.23,271.55
11,PLTR,Palantir Technologies Inc.,338009882624,55897105,1.65,2.37,2.34,5.95,8.47,22.11,22.01,282.05,759.21,1423.72,332.59,
12,ASML,ASML Holding N.V. - New York Re,319813156864,2032714,0.06,4.31,6.79,3.45,8.95,15.17,7.9,-1.52,14.33,59.66,43.31,285.88
13,CSCO,"Cisco Systems, Inc.",268844400640,20910539,0.78,0.76,3.11,4.29,6.33,13.59,9.3,30.77,39.71,68.62,62.07,73.08
14,TMUS,"T-Mobile US, Inc.",260949131264,5007277,0.19,1.25,4.0,0.49,-5.45,-5.39,-9.34,11.63,43.72,76.15,89.61,202.21
15,AMD,"Advanced Micro Devices, Inc.",224450396160,78162918,3.48,6.83,9.18,16.82,20.76,34.61,23.91,-13.36,-5.3,62.38,49.4,340.16
16,AZN,Astrazeneca PLC,218704347136,3555589,0.16,-0.14,-0.31,-5.95,-1.93,4.4,-3.87,-10.09,5.61,12.66,56.74,79.33
17,LIN,Linde plc,218020528128,1463976,0.07,0.74,0.97,-1.57,0.01,2.65,1.66,-1.73,15.57,68.19,94.73,166.48
18,INTU,Intuit Inc.,211729154048,1900327,0.09,-0.46,0.56,-0.94,-0.78,16.08,31.88,25.63,28.04,86.67,90.67,173.36
19,ISRG,"Intuitive Surgical, Inc.",187481292800,1592918,0.08,1.55,2.67,1.96,-5.46,-2.5,-11.28,7.49,59.06,141.28,96.44,206.89
20,TXN,Texas Instruments Incorporated,186972618752,6525465,0.35,2.19,3.76,3.08,11.73,19.47,15.32,3.46,27.6,39.92,29.47,95.66
21,PEP,"Pepsico, Inc.",179680034816,9058049,0.5,1.52,1.53,-0.94,1.21,1.57,-7.17,-20.5,-18.43,-16.35,11.1,14.44
22,BKNG,Booking Holdings Inc. Common St,178393415680,223076,0.01,2.79,3.71,0.37,-0.85,8.26,9.66,33.63,60.32,209.15,157.11,182.33
23,QCOM,QUALCOMM Incorporated,170969579520,7259523,0.42,1.68,1.35,-1.88,6.83,7.9,-7.52,-5.94,15.51,11.27,17.86,129.81
24,ARM,Arm Holdings plc,165678858240,5572132,0.34,4.74,7.09,12.83,24.08,35.07,0.64,14.14,114.73,,,
25,ADBE,Adobe Inc.,162953314304,4781742,0.29,0.58,1.14,-7.58,-5.22,-0.25,-17.38,-24.41,-34.14,0.81,-23.01,34.39
