Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4549480808448,206065383,0.45,-3.58,-6.12,-5.95,2.58,-1.07,14.73,55.56,70.52,1003.33,819.25,2897.19
2,AAPL,Apple Inc.,4033205764096,48475692,0.12,-0.19,1.31,1.18,5.25,6.26,29.55,15.42,42.94,102.98,93.33,255.4
3,MSFT,Microsoft Corporation,3740641525760,25222824,0.07,-1.54,-0.54,-2.15,-3.32,-2.41,0.12,28.66,22.37,106.56,86.16,220.58
4,GOOGL,Alphabet Inc.,3364478255104,29402336,0.09,-2.84,-3.97,0.37,10.07,13.38,57.86,65.86,62.6,208.71,121.78,282.62
4,GOOG,Alphabet Inc.,3364477992960,17903412,0.05,-2.89,-3.95,0.38,10.01,13.27,57.25,64.52,61.55,208.15,116.05,283.21
5,AMZN,"Amazon.com, Inc.",2539781619712,41265167,0.16,-2.71,-4.36,-4.71,7.46,6.82,6.76,13.82,34.65,168.6,28.54,155.24
6,AVGO,Broadcom Inc.,1605509709824,22546461,0.14,-4.29,-5.14,-3.4,-1.25,0.53,22.55,73.1,160.09,541.34,690.91,1117.37
7,META,"Meta Platforms, Inc.",1537244659712,20683566,0.13,0.14,-3.46,-2.78,-16.91,-16.11,-16.71,-7.13,31.31,428.33,75.08,181.57
8,TSLA,"Tesla, Inc.",1336946065408,117922393,0.88,-6.64,-9.71,-9.51,-10.47,-7.8,35.86,42.57,125.74,154.96,87.07,967.57
9,NFLX,"Netflix, Inc.",489084551168,3967290,0.08,-0.28,3.05,5.61,3.65,-0.71,-10.41,19.85,79.89,297.45,115.36,226.83
10,PLTR,Palantir Technologies Inc.,410284720128,61297597,1.49,-6.53,-11.09,-9.75,-4.62,-7.97,20.27,103.07,694.0,2355.63,652.03,
11,COST,Costco Wholesale Corporation,409976176640,2110109,0.05,1.21,1.04,-1.66,-1.66,1.05,-5.54,-9.09,15.14,107.77,140.61,225.86
12,AMD,"Advanced Micro Devices, Inc.",403689209856,62900292,1.56,-4.22,1.63,-0.84,5.52,46.09,79.15,149.18,48.57,272.7,173.87,392.47
13,ASML,ASML Holding N.V. - New York Re,401063739392,1401001,0.03,-1.68,-1.82,-1.0,-1.42,-0.83,28.06,47.26,7.66,78.76,54.14,263.88
14,CSCO,"Cisco Systems, Inc.",304933273600,54708957,1.79,4.62,7.34,7.0,10.12,13.96,12.38,23.55,73.48,75.43,64.69,88.5
15,AZN,Astrazeneca PLC,275610009600,4451870,0.16,1.06,1.29,8.02,6.25,5.93,25.99,17.95,16.71,35.38,63.03,107.27
16,MU,"Micron Technology, Inc.",265968320512,32195517,1.21,-3.25,-6.45,8.68,14.63,29.03,93.96,158.8,90.73,362.81,210.35,320.28
17,TMUS,"T-Mobile US, Inc.",239997976576,5202345,0.22,0.89,4.23,4.01,-2.46,-6.77,-7.31,-17.92,24.79,57.63,49.29,170.9
18,SHOP,Shopify Inc.,203850612736,10263381,0.5,-6.55,-7.89,-9.07,-12.39,-3.28,28.01,32.04,147.4,302.14,-3.74,214.39
19,ISRG,"Intuitive Surgical, Inc.",200471068672,2066031,0.1,-1.21,-1.86,4.95,2.58,27.65,7.08,0.31,40.63,111.56,77.7,187.94
20,LIN,Linde plc,200152989696,2819825,0.14,-0.07,1.89,2.56,-4.76,-8.7,-8.76,-5.97,0.3,34.27,55.21,121.63
21,PEP,"Pepsico, Inc.",198291668992,5856795,0.3,0.44,1.68,1.48,-4.28,1.9,8.89,-1.75,-11.53,-12.03,10.17,20.66
22,LRCX,Lam Research Corporation,192574521344,13415344,0.7,-5.02,-7.84,-1.58,3.92,4.31,53.92,102.8,66.99,254.09,162.29,436.05
23,PDD,PDD Holdings Inc.,190899863552,6106436,0.32,-1.15,-2.65,0.47,0.89,-0.57,28.07,13.3,-10.22,54.3,21.92,260.12
24,APP,Applovin Corporation,187953692672,5179943,0.28,-4.91,-14.61,-8.63,-5.69,-18.65,57.67,73.53,582.56,5598.26,739.09,
25,QCOM,QUALCOMM Incorporated,186889502720,9135819,0.49,-1.23,1.71,0.96,2.63,3.35,10.13,14.93,-12.1,59.33,36.79,121.2
26,INTU,Intuit Inc.,181253914624,1779033,0.1,-1.39,-0.48,-1.56,-4.07,-4.48,-15.26,8.81,13.87,67.23,32.15,134.18
27,AMGN,Amgen Inc.,180929495040,3211321,0.18,-0.08,3.81,13.25,14.72,12.98,14.23,11.74,14.32,37.97,58.26,77.89
28,AMAT,"Applied Materials, Inc.",177834491904,10790663,0.61,-3.25,-5.04,-3.02,-2.29,-0.16,14.58,43.33,5.07,118.9,71.87,280.3
29,INTC,Intel Corporation,171290689536,93172587,5.44,-5.23,-6.61,-3.02,-5.9,-3.73,53.2,55.52,17.14,37.17,-29.88,-40.54
30,BKNG,Booking Holdings Inc. Common St,163606282240,280997,0.02,-1.93,2.36,1.68,-0.35,-6.43,-10.3,3.77,36.0,161.93,137.63,162.3
31,GILD,"Gilead Sciences, Inc.",155333099520,9132003,0.59,1.46,5.97,1.79,3.69,13.24,11.33,14.17,104.97,59.65,115.72,148.33
32,KLAC,KLA Corporation,152641093632,1201902,0.08,-3.11,-4.62,-2.66,0.23,1.97,26.11,66.92,54.71,210.44,296.32,594.59
33,ARM,Arm Holdings plc,148868710400,6320433,0.42,-5.67,-9.38,-12.7,-15.78,-7.78,-5.21,7.65,16.42,,,
34,TXN,Texas Instruments Incorporated,147405914112,6996365,0.47,-0.53,1.03,1.8,-4.94,-10.22,-23.81,-13.09,-12.98,4.51,-2.6,47.49
35,PANW,"Palo Alto Networks, Inc.",140059148288,4948445,0.35,-2.51,-5.44,-4.55,-4.77,-2.16,-0.63,9.21,38.87,168.39,217.48,405.81
36,ADBE,Adobe Inc.,139644960768,3015797,0.22,-1.02,1.44,-0.52,-5.79,-5.09,-10.65,-23.69,-24.99,1.49,-44.93,-5.06
37,CRWD,"CrowdStrike Holdings, Inc.",132951015424,2398687,0.18,-2.95,-4.98,-0.78,1.49,6.64,3.17,39.33,68.9,360.72,98.03,794.14
38,HON,Honeywell International Inc.,126894907392,4160714,0.33,-0.85,1.94,1.74,-3.9,0.5,-10.7,1.48,7.64,7.6,4.84,34.86
39,ADI,"Analog Devices, Inc.",116854169600,4893716,0.42,-1.62,2.38,3.55,-2.37,-1.71,-1.75,7.48,3.86,50.12,54.81,124.22
40,VRTX,Vertex Pharmaceuticals Incorpor,110245904384,1460654,0.13,0.08,3.16,3.05,2.81,6.28,-9.28,-8.43,-4.57,40.89,118.36,89.7
41,CEG,Constellation Energy Corporatio,104848269312,3252923,0.31,-5.16,-6.98,-7.46,-8.22,-6.08,6.0,35.03,55.76,283.18,,
42,ADP,"Automatic Data Processing, Inc.",102976692224,1836739,0.18,0.02,0.22,-1.78,-9.57,-12.16,-17.02,-16.93,7.28,8.63,36.67,62.22
43,MELI,"MercadoLibre, Inc.",102968516608,637115,0.06,-3.46,-2.92,-11.91,-5.46,-9.59,-18.01,-4.64,17.7,143.21,31.81,207.46
44,CMCSA,Comcast Corporation,101919727616,30369083,2.98,0.29,3.13,1.93,-4.54,-7.99,-20.64,-18.66,-26.35,-11.07,-45.45,-26.6
