Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,3972252565504,182622033,0.46,1.8,2.22,3.25,12.57,24.07,35.59,20.04,172.16,854.67,1090.85,3533.76
2,MSFT,Microsoft Corporation,3742358306816,18632627,0.05,1.39,0.94,1.53,5.09,11.85,28.51,21.71,27.66,82.88,124.5,288.94
3,AAPL,Apple Inc.,3153544871936,48408519,0.15,0.54,-1.13,5.0,6.41,8.13,-10.91,-8.58,8.97,29.9,78.23,298.3
4,AMZN,"Amazon.com, Inc.",2362573586432,37674153,0.16,1.45,-0.39,-0.34,2.98,10.72,6.61,19.08,42.64,61.46,43.9,146.19
5,GOOG,Alphabet Inc.,2148922163200,31235806,0.15,1.43,-1.6,-0.34,-0.16,4.88,4.62,6.92,20.2,52.1,75.48,190.29
5,GOOGL,Alphabet Inc.,2148917706752,42878591,0.2,1.3,-1.62,-1.07,-0.08,4.96,5.07,7.31,20.84,52.34,75.75,188.53
6,META,"Meta Platforms, Inc.",1842450923520,11394849,0.06,1.68,1.92,-0.12,4.37,16.95,11.51,27.36,91.28,337.19,186.0,295.66
7,AVGO,Broadcom Inc.,1307094286336,20095563,0.15,2.24,0.99,3.17,10.49,21.79,41.25,58.44,130.9,452.68,555.06,1036.65
8,TSLA,"Tesla, Inc.",953017630720,74523889,0.78,-0.65,-6.17,-8.57,-10.1,-12.81,4.94,33.68,41.47,4.43,31.4,1727.85
9,NFLX,"Netflix, Inc.",548254646272,2376827,0.04,1.02,-0.69,-2.63,5.14,8.68,33.77,83.52,161.74,460.27,139.08,337.76
10,COST,Costco Wholesale Corporation,435534331904,2776265,0.06,-0.38,-0.5,-0.31,-0.23,-2.62,-3.75,11.09,44.01,90.78,212.09,271.86
11,PLTR,Palantir Technologies Inc.,337773920256,68164278,2.02,2.45,6.53,9.48,1.22,16.07,68.85,241.35,725.91,1447.35,498.87,
12,ASML,ASML Holding N.V. - New York Re,314493173760,1333027,0.04,0.72,0.67,0.49,3.17,9.19,14.99,17.63,3.88,51.37,46.58,242.13
13,CSCO,"Cisco Systems, Inc.",274309185536,23480849,0.86,0.99,-0.14,1.51,6.38,10.42,9.94,25.27,39.81,68.88,76.41,66.46
14,TMUS,"T-Mobile US, Inc.",263776387072,3937135,0.15,-1.55,-3.51,-1.25,0.57,-4.0,-11.44,6.84,44.98,63.78,98.75,199.69
15,AMD,"Advanced Micro Devices, Inc.",224417988608,36590612,1.63,0.43,0.36,-3.75,9.51,25.47,39.09,-11.35,-17.82,44.87,63.78,348.95
16,LIN,Linde plc,221838098432,1522464,0.07,0.28,-0.91,1.61,1.0,3.02,3.06,-1.69,17.71,63.14,105.31,171.71
17,AZN,Astrazeneca PLC,219574583296,3665380,0.17,1.14,1.97,1.39,-3.71,0.58,-6.38,-8.27,9.94,14.53,59.84,90.72
18,INTU,Intuit Inc.,214674833408,1486148,0.07,-1.52,-1.42,-0.9,0.2,6.87,28.4,26.72,21.99,69.67,102.58,200.67
19,TXN,Texas Instruments Incorporated,196584259584,5228512,0.27,-0.11,0.17,4.5,8.62,22.74,14.08,10.27,29.7,32.28,41.62,98.33
20,ISRG,"Intuitive Surgical, Inc.",189291298816,1374298,0.07,0.16,-3.0,-1.05,1.75,-2.11,-6.32,10.81,42.2,126.78,115.04,202.57
21,BKNG,Booking Holdings Inc. Common St,184439717888,180706,0.01,-0.79,-0.85,-0.44,5.57,6.47,15.68,31.39,64.44,193.27,146.51,176.9
22,PEP,"Pepsico, Inc.",184382816256,7754010,0.42,-0.41,-0.66,2.63,2.34,5.11,-9.78,-20.72,-15.56,-15.47,19.11,18.23
23,QCOM,QUALCOMM Incorporated,174966308864,4186802,0.24,-0.06,-1.76,0.51,1.58,10.27,4.36,-5.52,7.07,19.83,28.91,132.52
24,AMGN,Amgen Inc.,159440568320,2041398,0.13,-0.16,-0.58,7.0,0.32,9.15,-2.18,-5.49,0.24,31.32,50.86,82.21
25,ADBE,Adobe Inc.,158387798016,4700201,0.3,-2.32,-1.56,-3.23,-7.06,-8.42,-14.6,-25.7,-37.48,-12.47,-18.77,31.97
26,AMAT,"Applied Materials, Inc.",156800073728,6152659,0.39,0.21,2.27,6.65,10.67,24.05,25.09,6.65,18.49,101.45,71.47,305.54
27,ARM,Arm Holdings plc,156791668736,3830954,0.24,0.16,-4.56,-10.54,4.21,16.39,13.56,-2.94,93.87,,,
28,HON,Honeywell International Inc.,153558319104,2121918,0.14,-0.45,-0.7,4.31,6.53,7.52,13.64,10.71,21.4,31.03,28.62,61.75
29,PDD,PDD Holdings Inc.,149063254016,4464015,0.3,-1.23,1.36,-0.13,2.15,-11.94,-11.53,-17.58,-25.48,121.85,-38.65,202.33
30,SHOP,Shopify Inc.,148517683200,6006395,0.4,1.64,-1.89,0.59,5.49,12.62,3.15,39.67,40.89,211.07,-10.76,238.29
31,GILD,"Gilead Sciences, Inc.",140862636032,5232144,0.37,1.96,1.33,2.32,2.17,6.22,2.55,33.5,50.4,104.2,120.47,115.82
32,PANW,"Palo Alto Networks, Inc.",137400803328,3078211,0.22,1.01,2.1,2.74,4.01,10.34,9.9,10.42,19.74,147.09,245.05,472.92
33,MU,"Micron Technology, Inc.",136802443264,20389556,1.49,-1.75,0.05,-1.93,2.1,31.04,33.43,12.3,40.57,110.37,36.74,149.56
34,CMCSA,Comcast Corporation,132994392064,14730505,1.11,-1.06,-1.03,1.77,2.38,4.13,2.49,-13.43,-14.84,2.54,-23.48,-10.03
35,CRWD,"CrowdStrike Holdings, Inc.",127991341056,1865154,0.15,1.14,-0.11,2.84,7.12,12.71,35.05,67.68,72.74,174.93,137.74,656.72
36,LRCX,Lam Research Corporation,127668961280,7273028,0.57,-0.02,1.01,2.69,7.12,23.44,31.76,35.78,21.6,118.79,83.31,351.1
37,MELI,"MercadoLibre, Inc.",125581516800,233270,0.02,0.02,-1.47,-3.24,0.91,-1.23,16.31,21.04,40.75,148.83,51.22,347.09
38,ADP,"Automatic Data Processing, Inc.",125190717440,1359341,0.11,0.49,-0.26,1.63,0.16,-3.47,0.1,7.75,32.49,31.57,94.34,120.21
39,VRTX,Vertex Pharmaceuticals Incorpor,122996768768,1044267,0.08,2.7,4.21,8.54,6.22,9.86,0.94,-1.7,8.93,60.28,125.34,169.77
40,KLAC,KLA Corporation,122082246656,600746,0.05,0.43,-0.15,3.74,3.45,21.93,32.36,36.26,51.09,166.15,210.99,556.7
41,ADI,"Analog Devices, Inc.",120449318912,3337986,0.28,-0.99,-1.2,2.43,4.71,15.85,9.4,8.1,23.67,50.34,68.0,133.9
42,APP,Applovin Corporation,119362633728,4228095,0.35,2.32,3.25,5.68,-4.84,-0.44,10.06,143.52,688.6,879.56,,
43,MSTR,MicroStrategy Incorporated,116713185280,12932263,1.11,4.65,2.83,8.21,8.67,12.42,73.05,114.03,822.74,1200.68,453.58,2717.29
44,SBUX,Starbucks Corporation,108242100224,8186306,0.76,0.33,0.86,3.41,1.89,12.86,-16.22,1.65,7.6,20.45,-3.08,20.61
45,DASH,"DoorDash, Inc.",104266448896,2731389,0.26,1.9,3.04,1.55,10.97,19.36,25.64,64.19,132.81,236.93,45.18,
46,INTC,Intel Corporation,102245277696,69934897,6.84,-0.64,4.22,3.31,13.02,16.91,1.52,5.06,-51.41,-28.63,-57.6,-48.81
47,CEG,Constellation Energy Corporatio,99387654144,1681050,0.17,1.36,1.68,-0.96,2.95,6.6,27.39,13.88,169.9,329.64,,
48,CDNS,"Cadence Design Systems, Inc.",88167989248,1091614,0.12,-0.11,-1.19,5.8,7.35,2.35,29.91,22.8,9.26,74.91,128.87,391.27
49,CTAS,Cintas Corporation,87476420608,1066325,0.12,0.63,-1.24,-1.86,-2.62,-2.54,6.72,2.31,44.95,107.08,173.24,262.38
50,MDLZ,"Mondelez International, Inc.",86558711808,11422500,1.32,-1.97,-3.1,-0.68,0.16,1.78,5.95,-4.98,-6.43,12.81,40.18,42.49
51,SNPS,"Synopsys, Inc.",85485953024,839852,0.1,-0.1,0.4,9.61,14.92,10.44,21.17,9.89,0.37,47.86,124.68,313.5
52,ABNB,"Airbnb, Inc.",84465598464,4241769,0.5,-0.1,0.26,1.73,-0.26,7.99,-1.86,1.26,-3.83,19.58,-33.68,
53,FTNT,"Fortinet, Inc.",82397036544,4424873,0.54,0.1,1.88,4.4,5.59,4.35,0.52,31.09,67.13,106.27,218.77,575.6
54,ORLY,"O'Reilly Automotive, Inc.",79141273600,4128742,0.52,1.03,1.37,3.84,5.06,1.04,2.6,15.83,35.44,93.68,210.44,265.02
55,MAR,Marriott International,76469026816,906454,0.12,-0.28,-0.3,2.09,8.25,8.34,0.97,7.08,19.5,81.09,94.56,122.46
56,PYPL,"PayPal Holdings, Inc.",72774647808,6682308,0.92,-0.27,-2.3,1.62,3.56,7.13,5.8,-7.41,15.51,-20.8,-71.2,-29.75
57,ADSK,"Autodesk, Inc.",65738874880,2530197,0.38,-2.43,-2.97,0.7,2.66,4.04,8.83,6.25,21.56,40.86,11.33,99.69
58,WDAY,"Workday, Inc.",64028360704,1683823,0.26,-0.12,-0.66,1.18,-2.23,0.91,-7.83,-0.02,-17.56,44.31,-2.04,38.83
59,AXON,"Axon Enterprise, Inc.",62736842752,339609,0.05,1.98,1.3,-1.56,3.23,10.18,53.37,85.75,216.01,621.97,386.95,1117.5
60,CSX,CSX Corporation,62612074496,9143385,1.46,-0.18,-0.8,1.28,2.36,8.59,4.98,-4.95,-2.36,6.42,15.58,49.06
61,MRVL,"Marvell Technology, Inc.",62302572544,18185560,2.92,0.43,-3.88,-6.35,2.61,19.06,-17.46,-11.39,2.78,42.63,52.37,193.09
62,ROP,"Roper Technologies, Inc.",60062179328,852051,0.14,-1.05,-2.36,-0.72,-1.1,-1.34,-2.14,0.05,1.93,32.59,51.78,62.02
63,REGN,"Regeneron Pharmaceuticals, Inc.",59659300864,843687,0.14,0.88,0.95,6.06,5.72,-6.08,-21.26,-45.03,-41.95,-10.94,22.98,93.82
64,NXPI,NXP Semiconductors N.V.,58210770944,1819123,0.31,-0.83,-0.72,6.16,6.42,20.48,7.27,0.41,5.65,42.69,36.49,135.41
65,MNST,Monster Beverage Corporation,58095403008,9934260,1.71,-3.28,-5.56,-3.47,-6.75,-5.98,14.73,11.18,7.2,34.15,35.79,101.15
66,TEAM,Atlassian Corporation,57984950272,1634120,0.28,0.7,3.45,9.18,10.27,6.8,-20.68,16.66,-11.09,-20.79,-7.07,69.41
67,AEP,American Electric Power Company,55951585280,2201415,0.39,0.75,0.85,2.23,2.78,1.81,0.49,6.3,42.12,15.95,63.86,40.45
68,CHTR,"Charter Communications, Inc.",55137595392,1258626,0.23,-1.97,-3.22,0.65,7.55,-0.69,12.4,22.21,6.58,-10.82,-34.21,-4.65
69,PAYX,"Paychex, Inc.",52611371008,2510353,0.48,0.71,-0.81,1.39,-5.04,-6.5,-1.19,4.68,24.13,21.58,80.13,112.24
70,PCAR,PACCAR Inc.,51797704704,1986235,0.38,-0.03,1.03,3.98,6.44,5.82,-6.15,-4.3,2.28,83.95,91.55,160.76
71,FAST,Fastenal Company,49790214144,6846197,1.38,1.31,0.63,3.43,2.75,6.77,17.79,14.7,31.29,79.18,115.35,218.35
72,DDOG,"Datadog, Inc.",49299140608,8997338,1.83,-2.19,-7.99,8.08,17.08,24.72,25.74,13.29,10.65,30.06,49.62,
73,ZS,"Zscaler, Inc.",49277784064,1680040,0.34,1.3,0.55,0.37,3.76,24.56,64.82,65.23,30.47,93.68,54.37,564.64
74,CPRT,"Copart, Inc.",46064828416,7124867,1.55,-1.79,-3.41,-1.12,-1.55,-11.24,-13.74,-12.65,-3.82,50.75,74.57,131.88
75,KDP,Keurig Dr Pepper Inc.,45703094272,13569738,2.97,-1.12,-0.41,2.44,2.37,2.93,1.5,-6.21,10.4,-7.06,22.77,41.75
76,TTWO,"Take-Two Interactive Software, ",44300718080,1368433,0.31,0.69,0.88,0.33,1.52,7.66,16.34,56.37,46.67,100.59,31.32,88.32
77,CCEP,Coca-Cola Europacific Partners ,43798724608,2022805,0.46,-0.15,-0.68,5.23,3.31,7.17,12.46,28.06,47.42,101.56,114.98,107.08
78,EXC,Exelon Corporation,43551555584,4355316,1.0,0.33,0.02,0.54,1.08,-1.21,-0.6,8.31,31.69,6.12,83.79,56.71
79,IDXX,"IDEXX Laboratories, Inc.",43479298048,413258,0.1,0.33,-1.16,1.75,2.24,7.79,22.59,16.54,1.72,39.13,3.94,103.52
80,ROST,"Ross Stores, Inc.",42914988032,2166390,0.5,-0.27,-0.26,2.59,0.05,-4.13,-4.35,-10.46,-4.01,60.69,18.36,29.0
81,VRSK,"Verisk Analytics, Inc.",42485567488,804492,0.19,0.39,-0.11,-1.6,-1.86,-3.06,5.0,12.73,25.68,55.66,90.66,101.2
82,FANG,"Diamondback Energy, Inc.",41522913280,1231166,0.3,-1.14,0.87,1.68,-5.9,4.61,-7.37,-20.62,-0.62,32.35,149.86,71.15
83,MCHP,Microchip Technology Incorporat,40302927872,6455419,1.6,0.16,2.22,5.94,9.52,32.91,31.75,0.6,-15.7,17.29,6.24,75.22
84,CTSH,Cognizant Technology Solutions ,39410712576,1789667,0.45,-0.94,-1.27,2.84,-0.25,1.05,-4.45,4.18,6.12,23.29,16.16,36.05
85,XEL,Xcel Energy Inc.,39127465984,2120974,0.54,0.41,-0.51,0.09,1.57,-1.9,-2.52,8.65,21.01,0.34,33.61,28.7
86,BKR,Baker Hughes Company,38966198272,7605056,1.95,-1.94,-0.78,3.34,0.87,7.05,-9.18,8.85,29.4,76.43,79.27,95.43
87,EA,Electronic Arts Inc.,38364209152,1777788,0.46,0.03,-1.73,-3.21,1.05,4.08,17.18,5.68,10.58,20.13,16.82,58.1
88,TTD,"The Trade Desk, Inc.",37167529984,4751103,1.28,2.16,1.64,9.09,7.66,2.35,5.79,-35.87,7.77,38.77,-6.1,258.69
89,CSGP,"CoStar Group, Inc.",35649454080,1921589,0.54,2.02,2.9,4.63,3.12,14.2,13.64,9.41,0.76,15.93,2.58,45.8
90,ODFL,"Old Dominion Freight Line, Inc.",35504709632,844897,0.24,0.38,-1.77,2.65,5.37,4.17,-3.55,-17.06,-14.04,12.98,59.62,196.43
91,GEHC,GE HealthCare Technologies Inc.,34574897152,2555131,0.74,0.41,-0.74,1.52,3.64,9.18,-15.49,-16.2,2.7,,,
92,DXCM,"DexCom, Inc.",33278121984,2692439,0.81,1.33,2.34,-1.69,2.25,0.43,-3.35,21.42,-33.24,-0.29,-14.66,128.33
93,ANSS,"ANSYS, Inc.",32253777920,604413,0.19,-0.01,-0.17,5.67,8.23,7.22,11.05,13.31,7.32,31.39,7.59,72.95
94,KHC,The Kraft Heinz Company,31304632320,13811143,4.41,0.08,-0.79,3.28,2.56,2.08,-11.27,-23.09,-23.27,-20.79,-11.02,16.68
95,WBD,"Warner Bros. Discovery, Inc. - ",28427063296,54656228,19.23,0.7,2.41,1.68,6.78,27.67,4.45,43.62,9.01,-12.29,-78.33,-58.92
96,LULU,lululemon athletica inc.,28271652864,3209546,1.14,-1.11,-4.76,0.37,-2.24,-24.09,-34.87,-19.82,-50.55,-23.05,-24.32,21.78
97,ON,ON Semiconductor Corporation,24141215744,7038685,2.92,0.26,2.07,9.14,7.22,39.98,21.93,-16.31,-24.73,-8.42,43.46,188.99
98,CDW,CDW Corporation,23802062848,790234,0.33,0.06,-0.76,1.88,4.87,-0.77,1.32,-17.05,-18.13,8.62,21.01,71.08
99,GFS,GlobalFoundries Inc.,22745925632,1679074,0.74,-1.61,2.99,6.69,9.02,12.15,6.88,1.71,-32.16,-26.37,,
100,BIIB,Biogen Inc.,19491155968,1528014,0.78,-1.07,0.11,5.5,1.51,5.73,-4.9,-29.62,-47.15,-38.87,-51.25,-43.66
