Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,3852997230592,193926353,0.5,0.15,2.38,8.6,11.49,17.19,13.49,18.92,188.91,757.97,968.29,3455.45
2,MSFT,Microsoft Corporation,3697019715584,28301688,0.08,0.3,1.04,3.58,5.75,9.77,20.39,20.64,29.5,83.46,111.4,276.57
3,AAPL,Apple Inc.,3064377901056,90651078,0.3,2.03,1.79,4.37,0.61,-2.97,-16.1,-8.8,11.16,29.07,61.91,299.09
4,AMZN,"Amazon.com, Inc.",2329131876352,58738736,0.25,-1.75,3.49,3.23,2.73,6.93,-3.19,20.07,41.89,62.04,31.84,139.31
5,GOOGL,Alphabet Inc.,2144842416128,63009078,0.29,-1.29,3.25,1.68,1.59,7.61,-4.65,7.59,24.28,54.35,68.38,193.93
5,GOOG,Alphabet Inc.,2144840187904,43732486,0.2,-0.49,3.44,1.96,1.53,7.38,-4.98,7.43,23.71,54.52,68.57,196.19
6,META,"Meta Platforms, Inc.",1855801917440,15328997,0.08,0.61,4.15,6.08,5.87,14.72,5.05,24.8,98.17,364.04,175.49,295.83
7,AVGO,Broadcom Inc.,1296511533056,24684842,0.19,2.34,4.16,9.97,11.89,18.77,21.16,53.75,153.56,444.56,531.76,1014.9
8,TSLA,"Tesla, Inc.",1023170183168,73793878,0.72,-1.84,-3.02,-1.36,7.63,-7.34,-11.9,29.92,45.12,6.86,21.03,1994.92
9,NFLX,"Netflix, Inc.",569894895616,3235559,0.06,1.21,5.01,9.56,7.87,13.68,28.35,85.54,172.09,491.99,144.27,361.5
10,COST,Costco Wholesale Corporation,439015604224,2116276,0.05,0.49,0.34,1.54,-2.46,-2.03,-6.71,11.59,46.09,88.44,191.74,256.23
11,PLTR,Palantir Technologies Inc.,321702920192,96877323,3.01,4.27,-4.6,-2.6,6.73,6.4,21.65,228.88,713.37,1202.01,441.6,
12,ASML,ASML Holding N.V. - New York Re,315106557952,1063207,0.03,0.68,-1.7,5.22,6.42,5.67,7.9,-2.29,13.56,42.25,43.02,253.87
13,CSCO,"Cisco Systems, Inc.",274744786944,29737733,1.08,1.06,1.75,5.38,5.03,7.97,7.72,33.36,43.12,66.8,70.06,69.53
14,TMUS,"T-Mobile US, Inc.",270532313088,5048573,0.19,1.28,3.19,7.81,-3.09,-0.42,-8.89,14.03,49.8,70.07,98.75,208.96
15,AMD,"Advanced Micro Devices, Inc.",230076661760,42611877,1.85,-1.33,-1.05,11.92,22.13,23.4,23.72,-17.88,-3.18,46.62,60.09,364.33
16,LIN,Linde plc,220854288384,1791599,0.08,1.16,1.95,2.28,-0.75,3.62,2.2,0.9,16.89,62.74,99.77,169.08
17,INTU,Intuit Inc.,219707031552,1945538,0.09,1.42,3.93,4.35,2.08,19.1,35.52,29.06,29.76,78.91,94.72,184.21
18,AZN,Astrazeneca PLC,217511280640,3701365,0.17,0.04,0.29,-1.24,-4.12,2.83,-3.97,-7.79,4.31,13.43,51.03,78.81
19,ISRG,"Intuitive Surgical, Inc.",194767912960,1583386,0.08,1.82,4.18,6.66,-2.45,-3.01,-10.69,13.02,49.41,137.77,112.4,222.65
20,TXN,Texas Instruments Incorporated,188616949760,5303256,0.28,0.26,1.09,4.67,7.9,10.54,6.66,5.0,31.59,26.14,32.61,92.19
21,BKNG,Booking Holdings Inc. Common St,188383608832,287375,0.02,1.69,5.54,9.51,3.11,10.72,13.71,37.5,67.39,207.48,159.43,197.95
22,PEP,"Pepsico, Inc.",181037383680,11391558,0.63,0.76,3.14,2.3,1.55,1.51,-7.64,-20.31,-16.91,-18.15,11.61,13.98
23,QCOM,QUALCOMM Incorporated,174867480576,7958621,0.46,0.45,2.14,3.66,6.71,4.98,-8.07,-2.66,17.16,15.77,21.93,131.86
24,ARM,Arm Holdings plc,171324719104,5485782,0.32,-2.25,2.82,10.74,21.51,21.55,4.78,12.63,131.06,,,
25,ADBE,Adobe Inc.,164114497536,4628097,0.28,0.27,-0.17,2.34,-7.21,-4.4,-15.34,-22.04,-35.15,-5.89,-20.78,35.78
26,AMGN,Amgen Inc.,150132883456,2939218,0.2,0.75,-0.41,-3.6,-3.83,3.68,-4.28,-9.9,-4.56,25.02,37.41,60.3
27,HON,Honeywell International Inc.,149801697280,4060425,0.27,1.76,5.0,4.96,1.79,5.3,11.63,14.24,19.52,29.22,25.31,53.23
28,SHOP,Shopify Inc.,148915683328,7056876,0.47,1.5,1.28,8.85,3.54,4.66,-9.64,39.68,41.71,216.55,-16.69,203.22
29,PDD,PDD Holdings Inc.,148580581376,5695055,0.38,-0.46,-2.31,2.36,4.04,-11.18,-15.89,-27.75,-29.58,119.46,-46.54,199.2
30,AMAT,"Applied Materials, Inc.",146913312768,4061186,0.28,-0.08,0.0,5.92,9.79,5.06,5.72,-8.18,22.61,76.79,67.72,286.19
