Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4199423148032,126697383,0.3,-0.51,0.83,5.67,11.03,21.29,60.92,21.63,173.21,818.17,1277.97,3782.56
2,MSFT,Microsoft Corporation,3793754259456,16377949,0.04,-0.3,0.86,1.32,2.55,9.98,34.44,19.85,27.78,79.89,126.1,285.5
3,AAPL,Apple Inc.,3151901753344,36370759,0.12,0.55,0.99,0.02,5.06,4.12,-7.04,-8.42,13.84,23.04,78.51,296.34
4,AMZN,"Amazon.com, Inc.",2399624757248,29354764,0.12,0.98,-0.12,1.59,4.13,9.1,16.22,20.37,41.94,58.88,47.63,155.7
5,GOOGL,Alphabet Inc.,2251585224704,28351935,0.13,0.74,1.62,4.71,6.57,10.18,11.63,12.29,31.8,54.82,82.37,198.65
5,GOOG,Alphabet Inc.,2249902522368,17638534,0.08,0.67,1.55,4.66,6.6,9.9,10.94,11.74,31.07,54.76,82.24,200.11
6,META,"Meta Platforms, Inc.",1769057550336,10831337,0.06,0.28,-0.99,-4.01,-3.13,2.32,17.82,23.0,79.14,304.91,166.13,286.88
7,AVGO,Broadcom Inc.,1335738368000,11434788,0.09,-0.9,1.04,2.14,5.07,8.98,54.72,65.41,141.03,438.61,608.74,1104.22
8,TSLA,"Tesla, Inc.",1059329277952,87999813,0.83,3.06,5.92,11.25,1.04,-0.86,48.18,22.29,74.3,8.69,46.61,2059.03
9,NFLX,"Netflix, Inc.",514816704512,9814837,0.19,-5.08,-4.03,-6.12,-7.44,-2.43,39.56,60.27,113.12,393.33,138.82,356.85
10,COST,Costco Wholesale Corporation,421671010304,1467834,0.03,-0.32,-1.74,-3.18,-3.26,-9.59,1.89,7.09,35.89,76.43,213.75,260.25
11,PLTR,Palantir Technologies Inc.,362340548608,42077011,1.16,,,,,,,,,,,
12,ASML,ASML Holding N.V. - New York Re,289705820160,2202548,0.08,-1.12,-10.5,-7.91,-7.71,-0.83,8.14,4.25,-16.21,34.67,42.18,214.04
