Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4321915437056,187239412,0.43,-3.01,-1.24,-9.07,-4.88,-3.8,-4.53,23.4,50.91,558.24,684.06,2194.44
2,AAPL,Apple Inc.,3784127807488,40628988,0.11,-1.09,-2.38,-6.12,-1.63,3.77,-1.85,32.0,13.23,58.62,77.21,245.41
3,GOOGL,Alphabet Inc.,3611196391424,25386636,0.07,-0.78,-1.67,-4.6,-3.39,-9.69,14.93,69.92,85.05,177.42,118.64,346.15
3,GOOG,Alphabet Inc.,3608535105536,17410318,0.05,-0.87,-1.73,-4.71,-3.58,-9.84,14.58,68.57,83.66,175.98,116.8,345.46
4,MSFT,Microsoft Corporation,3039545262080,30792826,0.1,-0.42,1.25,2.09,2.0,-9.14,-21.57,-13.95,-5.69,43.57,37.28,139.51
5,AMZN,"Amazon.com, Inc.",2288792633344,50910303,0.22,-2.62,2.15,1.22,6.82,-9.02,-4.91,-0.75,12.29,108.91,27.84,80.08
6,META,"Meta Platforms, Inc.",1631209127936,13000591,0.08,-2.38,-1.56,-1.35,-0.76,-0.43,-12.59,-7.37,15.8,200.49,100.04,216.61
7,AVGO,Broadcom Inc.,1566896160768,38409481,0.25,-0.69,5.3,-0.55,-0.21,1.53,-6.5,33.32,99.71,451.17,596.63,1335.38
8,TSLA,"Tesla, Inc.",1488702275584,63495510,0.43,-2.17,1.1,-4.95,-4.88,-11.71,-8.53,25.41,62.65,114.38,30.84,652.37
9,WMT,Walmart Inc.,987039006720,21452841,0.22,0.4,-3.21,-1.55,-7.36,5.07,16.84,31.93,60.51,154.42,164.84,223.83
10,ASML,ASML Holding N.V. - New York Re,507629174784,1861875,0.04,-5.52,-5.01,-15.31,-8.11,-7.2,25.53,71.1,58.17,102.03,68.59,362.05
11,COST,Costco Wholesale Corporation,443114160128,2481006,0.06,1.58,-0.96,0.34,-0.08,2.25,7.23,2.37,11.54,113.61,117.55,259.74
12,NFLX,"Netflix, Inc.",420031889408,39306944,0.94,-0.15,1.35,19.73,30.53,18.53,-9.55,-18.88,40.59,191.81,48.95,125.93
13,MU,"Micron Technology, Inc.",416776060928,33749015,0.81,-6.74,-2.47,-13.68,-10.55,-6.86,69.14,208.32,317.27,540.25,461.39,771.87
14,PLTR,Palantir Technologies Inc.,375875764224,74597309,1.98,2.94,6.75,17.12,21.71,-5.27,-14.88,13.72,326.72,1842.65,543.31,
15,AMD,"Advanced Micro Devices, Inc.",313739968512,33121910,1.06,-3.52,0.78,-8.74,-6.56,-24.16,-23.92,51.4,22.77,108.1,60.6,268.78
