Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4687040872448,170259839,0.36,0.52,3.24,8.11,1.8,9.2,8.97,56.54,63.1,726.55,780.85,2884.28
2,GOOGL,Alphabet Inc.,4096925106176,39178118,0.1,0.67,1.5,5.05,5.05,9.74,32.88,114.05,112.27,270.44,142.05,476.39
2,GOOG,Alphabet Inc.,4088247091200,24028129,0.06,0.71,1.52,5.12,5.03,9.49,32.77,112.8,110.34,269.62,141.19,475.13
3,AAPL,Apple Inc.,3816436269056,55636341,0.15,0.72,1.12,4.69,-0.79,-5.78,5.31,22.79,17.14,79.41,80.8,311.64
4,MSFT,Microsoft Corporation,3219010355200,128194143,0.4,-9.99,-7.82,-4.62,-10.34,-8.7,-16.14,-2.99,5.16,76.32,49.68,178.5
5,AMZN,"Amazon.com, Inc.",2584145821696,44419437,0.17,-0.53,1.39,4.65,0.07,8.62,4.43,15.86,42.11,162.38,39.63,140.34
6,META,"Meta Platforms, Inc.",1867596038144,59607699,0.32,10.4,9.81,22.21,13.82,14.02,-5.01,15.72,40.85,325.98,103.85,340.36
7,AVGO,Broadcom Inc.,1568081444864,19327407,0.12,-0.75,1.81,-0.56,-3.72,-2.49,-3.77,50.15,112.89,477.82,615.32,1392.5
8,TSLA,"Tesla, Inc.",1563113029632,77295876,0.49,-3.45,-4.28,-0.64,-3.44,-12.36,-2.23,30.84,106.85,118.21,64.54,1045.55
9,ASML,ASML Holding N.V. - New York Re,564816969728,2785237,0.05,2.27,2.96,9.73,18.45,33.77,56.38,94.81,67.41,139.09,76.53,463.46
10,MU,"Micron Technology, Inc.",490485678080,41477866,0.85,0.12,12.0,19.39,28.34,83.56,168.08,373.13,336.49,683.5,501.14,859.7
11,COST,Costco Wholesale Corporation,423042842624,1630392,0.04,-0.82,-2.53,-1.18,7.97,10.73,0.32,-5.96,11.18,104.06,117.86,242.54
12,AMD,"Advanced Micro Devices, Inc.",410559512576,30855051,0.75,-0.22,0.35,8.74,20.07,21.49,60.23,133.24,79.17,213.5,142.76,430.24
