Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,AAPL,Apple Inc.,3520016154624,86333323,0.25,1.31,1.69,2.04,5.01,0.79,4.05,35.29,27.55,32.82,146.38,470.51
2,NVDA,NVIDIA Corporation,3331129868288,327952616,0.98,-4.18,-6.77,-7.32,-0.02,-1.48,15.35,58.61,216.47,360.48,1220.98,3620.37
3,MSFT,Microsoft Corporation,3113653370880,25842761,0.08,0.43,1.0,-1.7,2.73,0.12,-3.83,4.11,25.59,26.62,108.59,322.07
4,AMZN,"Amazon.com, Inc.",2118246727680,39715029,0.19,2.2,-0.7,-4.74,2.9,7.42,10.0,17.15,59.35,19.45,28.38,149.57
5,GOOGL,Alphabet Inc.,2062061273088,32828285,0.16,1.75,-4.73,-4.52,-0.94,1.63,-5.51,22.08,35.9,14.96,116.03,203.94
5,GOOG,Alphabet Inc.,2062047772672,21022753,0.1,1.72,-4.45,-4.47,-0.73,1.85,-5.43,22.24,36.55,16.33,117.97,209.17
6,META,"Meta Platforms, Inc.",1426614517760,13460330,0.09,1.07,-0.07,-2.09,0.79,-4.29,18.64,17.08,107.36,64.6,134.46,240.67
7,TSLA,"Tesla, Inc.",1086894243840,93338715,0.86,-3.96,-1.01,8.81,39.43,54.49,41.55,90.47,31.85,-5.1,223.83,1551.6
8,AVGO,Broadcom Inc.,769805058048,26528147,0.34,0.36,0.96,-3.26,-2.21,-9.59,5.09,28.83,90.9,164.43,486.29,630.72
9,COST,Costco Wholesale Corporation,425745350656,3006869,0.07,-0.32,3.54,4.0,8.44,8.14,14.96,35.15,88.2,77.8,217.62,403.69
10,NFLX,"Netflix, Inc.",370003378176,5995189,0.16,-3.59,-2.07,3.38,14.57,21.4,36.67,44.04,96.34,41.42,76.61,151.11
11,TMUS,"T-Mobile US, Inc.",278447980544,5447710,0.2,0.7,1.9,0.92,7.0,11.13,32.23,46.66,90.29,109.14,130.79,256.86
12,ASML,ASML Holding N.V. - New York Re,269133594624,1503185,0.06,1.72,3.95,-1.23,1.98,-21.35,-23.24,-28.45,-6.34,-11.8,85.61,301.74
13,CSCO,"Cisco Systems, Inc.",233947332608,51432769,2.2,0.32,2.16,1.42,5.21,8.24,25.08,19.84,20.79,1.34,42.44,49.98
14,AMD,"Advanced Micro Devices, Inc.",229027184640,30744606,1.34,2.01,2.57,1.65,0.3,-14.61,-6.89,-28.86,10.84,-2.77,147.6,522.54
15,ADBE,Adobe Inc.,228344938496,3203172,0.14,1.28,3.85,-2.1,7.77,1.78,-5.86,-7.44,8.17,-9.08,16.76,104.43
16,PEP,"Pepsico, Inc.",223702974464,8224817,0.37,0.65,2.72,-1.27,-1.98,-7.41,-2.99,0.52,-7.57,2.06,36.86,69.96
17,LIN,Linde plc,216980455424,3040266,0.14,0.2,1.23,0.49,-0.57,-4.58,2.76,-2.05,23.64,37.48,98.33,209.8
18,AZN,Astrazeneca PLC,205880508416,5706688,0.28,1.17,5.06,2.09,-7.04,-14.98,-15.12,-1.27,-6.17,21.28,26.48,109.68
19,ISRG,"Intuitive Surgical, Inc.",191107842048,2062206,0.11,-2.07,-0.97,-0.23,5.74,10.04,17.92,41.61,66.08,47.69,144.57,216.01
20,TXN,Texas Instruments Incorporated,185116196864,9140873,0.49,2.49,2.39,-1.49,-0.36,-2.11,3.26,18.88,19.75,16.86,69.58,129.1
21,INTU,Intuit Inc.,177715822592,2950852,0.17,-0.86,-2.46,-9.44,2.52,2.83,-0.14,-2.06,43.57,0.56,118.78,198.3
22,QCOM,QUALCOMM Incorporated,176449044480,8870522,0.5,1.29,2.95,-3.14,-3.85,-10.8,-14.27,-6.33,32.32,-7.52,88.25,262.09
23,BKNG,Booking Holdings Inc. Common St,169085419520,443286,0.03,-1.32,1.84,2.77,6.96,18.87,29.07,46.53,97.17,114.77,200.61,174.13
24,CMCSA,Comcast Corporation,165306531840,23164468,1.4,-0.62,0.49,-0.64,1.58,2.93,8.59,1.53,10.44,-7.06,13.01,31.82
25,AMGN,Amgen Inc.,158034706432,4695467,0.3,-0.18,2.13,0.14,-6.49,-8.71,-9.92,9.14,38.45,42.75,30.97,91.56
26,HON,Honeywell International Inc.,149946957824,3789811,0.25,0.65,1.73,0.46,11.66,6.5,8.57,16.95,18.79,18.63,63.15,76.13
27,ARM,Arm Holdings plc,146803671040,4668725,0.32,2.71,4.47,2.44,1.56,-13.68,-14.52,10.21,,,,
28,AMAT,"Applied Materials, Inc.",143899721728,8865543,0.62,-0.19,2.62,-5.94,-3.77,-18.2,-16.63,-12.79,25.15,13.43,184.6,366.56
29,PDD,PDD Holdings Inc.,139835260928,10652124,0.76,0.62,-13.56,-10.36,-17.68,-25.98,-24.32,-10.01,27.99,69.37,21.93,279.82
30,PANW,"Palo Alto Networks, Inc.",126771281920,4338845,0.34,0.79,-1.66,-2.03,6.99,3.34,16.77,36.37,61.96,106.47,364.92,428.2
31,ADP,"Automatic Data Processing, Inc.",124137889792,2636954,0.21,-0.16,2.04,0.89,5.11,4.7,23.99,26.17,44.94,31.46,126.33,136.06
32,VRTX,Vertex Pharmaceuticals Incorpor,118903709696,2167885,0.18,2.38,2.32,-4.6,-2.35,-4.77,-6.07,11.4,35.41,107.56,58.45,156.25
33,MU,"Micron Technology, Inc.",115841155072,22520589,1.94,1.79,6.21,5.34,2.7,-3.56,-8.46,10.88,52.35,13.37,106.9,170.68
34,SBUX,Starbucks Corporation,115466182656,8827365,0.76,-0.64,3.64,3.27,5.61,8.14,30.05,12.82,4.94,-6.04,48.67,66.11
35,GILD,"Gilead Sciences, Inc.",112774963200,10641237,0.94,0.33,2.1,-1.76,0.72,6.4,25.88,24.01,22.1,38.27,40.78,69.89
36,ADI,"Analog Devices, Inc.",111005900800,7210024,0.65,4.19,5.96,5.34,-0.27,-5.44,-2.92,13.69,19.11,34.51,110.61,147.4
37,INTC,Intel Corporation,107264311296,90852384,8.47,1.51,3.58,-0.64,10.44,6.1,-24.11,-43.98,-28.68,-48.17,-54.04,-41.67
38,MELI,"MercadoLibre, Inc.",106462003200,654414,0.06,4.74,8.73,11.93,1.76,0.96,27.27,35.72,73.29,54.81,106.1,486.25
39,LRCX,Lam Research Corporation,94841921536,16651711,1.76,1.47,5.22,-1.44,-0.62,-13.99,-17.11,-14.99,29.55,26.6,179.08,579.56
40,CTAS,Cintas Corporation,90298646528,1883299,0.21,0.97,2.35,3.34,8.07,6.05,19.25,45.15,90.58,117.46,256.59,433.42
41,CRWD,"CrowdStrike Holdings, Inc.",89147424768,5009089,0.56,-2.3,3.86,5.61,21.68,17.12,19.25,14.59,136.22,74.05,241.16,
42,ABNB,"Airbnb, Inc.",88049106944,7923114,0.9,2.61,4.2,4.73,2.97,4.56,-4.77,-13.53,12.62,-16.5,,
43,PYPL,"PayPal Holdings, Inc.",87992934400,12760690,1.45,1.15,3.58,2.31,12.34,8.8,47.94,46.09,38.0,-54.26,-50.01,-3.39
44,MDLZ,"Mondelez International, Inc.",86837125120,9415333,1.08,0.84,0.81,-0.95,-5.0,-7.93,-1.65,-8.6,-7.93,5.43,32.51,59.0
45,SNPS,"Synopsys, Inc.",86311100416,911075,0.11,-0.57,3.75,2.47,7.12,3.01,-0.22,-0.61,25.97,51.53,181.37,470.72
46,KLAC,KLA Corporation,86231056384,1912082,0.22,0.8,4.51,0.23,-2.55,-22.08,-15.07,-5.31,36.09,56.15,234.2,567.11
47,CDNS,"Cadence Design Systems, Inc.",85677023232,1937883,0.23,0.17,2.76,3.09,7.97,10.72,11.59,2.18,32.34,65.94,201.59,517.62
48,REGN,"Regeneron Pharmaceuticals, Inc.",82363654144,1196241,0.15,1.56,0.83,-4.22,-9.57,-26.1,-29.53,-22.29,-2.8,16.65,17.32,84.4
49,MAR,Marriott International,80033185792,1806803,0.23,1.31,3.02,2.35,12.56,10.36,18.68,16.81,61.1,79.39,228.75,160.72
50,MRVL,"Marvell Technology, Inc.",79898288128,10016573,1.25,-0.29,2.65,1.7,9.32,18.74,38.8,27.79,47.34,6.87,158.81,420.37
51,CEG,Constellation Energy Corporatio,77857087488,3308033,0.42,-0.38,5.74,10.62,10.34,-8.25,31.95,48.99,170.29,,,
52,DASH,"DoorDash, Inc.",74397425664,4894885,0.66,1.05,4.01,3.05,13.9,19.38,68.8,39.09,150.49,17.54,,
53,ORLY,"O'Reilly Automotive, Inc.",71514480640,491329,0.07,0.93,4.2,1.17,7.01,3.01,18.78,14.05,36.18,76.52,177.46,238.96
54,FTNT,"Fortinet, Inc.",71372103680,8618499,1.21,0.38,0.72,-1.42,18.11,12.42,59.23,30.31,30.27,29.41,248.35,486.69
55,WDAY,"Workday, Inc.",70937853952,3350581,0.47,-0.02,3.18,-1.4,11.01,10.4,17.67,0.36,23.18,-3.19,42.01,43.45
56,CSX,CSX Corporation,70618734592,13872614,1.96,2.35,5.93,2.78,9.77,3.77,5.94,-3.04,12.6,1.81,60.14,73.58
