Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4268930367488,176073078,0.41,1.7,-2.64,-4.1,-3.74,-5.26,-11.75,10.25,40.66,550.08,471.39,1886.69
2,AAPL,Apple Inc.,3696381394944,37465587,0.1,1.41,0.62,-1.67,-5.0,-9.49,-6.57,18.12,11.61,54.32,70.84,226.48
3,GOOGL,Alphabet Inc.,3654019973120,27375734,0.07,0.35,-1.83,-0.49,-1.39,-6.38,4.26,68.63,81.85,187.4,104.36,324.91
3,GOOG,Alphabet Inc.,3617244839936,22068828,0.06,0.08,-2.38,-1.38,-2.33,-7.39,3.04,65.99,78.42,182.33,101.86,321.96
4,MSFT,Microsoft Corporation,2846600724480,28357488,0.1,0.3,-2.24,-4.69,-3.9,-4.3,-23.99,-22.78,-6.87,39.15,17.94,119.41
5,AMZN,"Amazon.com, Inc.",2255836151808,43926097,0.19,2.32,0.13,0.29,0.84,-0.09,-15.4,-5.94,12.67,97.85,20.46,72.08
6,AVGO,Broadcom Inc.,1529108234240,27165250,0.18,4.08,2.3,-3.8,1.37,-2.92,-9.65,17.87,85.11,428.9,528.19,1168.18
7,META,"Meta Platforms, Inc.",1528003297280,13258581,0.09,1.75,-1.89,-5.27,-7.49,-8.6,-4.22,-15.79,1.85,186.1,79.79,170.47
8,TSLA,"Tesla, Inc.",1429113667584,72583482,0.51,3.5,-3.04,-3.58,-5.57,-7.36,-14.46,20.77,52.29,134.3,-1.75,584.16
9,WMT,Walmart Inc.,962428469248,22106694,0.23,1.43,-0.83,-3.48,-4.82,-7.78,18.35,23.52,51.22,145.41,157.17,215.53
10,ASML,ASML Holding N.V. - New York Re,537793200128,1975579,0.04,3.98,1.07,1.33,-3.79,-2.94,32.02,73.36,66.6,124.18,67.88,337.09
11,MU,"Micron Technology, Inc.",455999258624,53942517,1.18,-4.39,-12.43,-0.25,-2.02,2.45,59.7,231.3,297.71,587.96,455.05,765.0
12,COST,Costco Wholesale Corporation,428657999872,1774706,0.04,-0.68,-1.45,-3.75,-3.69,-3.54,5.62,-1.75,10.22,96.67,101.33,241.4
13,NFLX,"Netflix, Inc.",396107644928,33605523,0.85,1.7,-1.39,-0.99,-3.82,13.6,-16.63,-28.01,29.75,183.81,43.34,122.48
