Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4451217702912,153887196,0.35,-1.55,0.27,1.72,-2.53,-4.37,-9.72,23.85,48.34,592.67,635.85,1987.99
2,AAPL,Apple Inc.,3759141289984,40132517,0.11,-1.94,-1.59,-3.03,-1.85,-0.17,-5.58,28.08,13.73,56.72,71.56,237.11
3,GOOGL,Alphabet Inc.,3672044208128,24717197,0.07,-1.67,-0.92,0.06,0.3,-9.6,7.99,82.43,89.05,184.89,109.85,345.37
3,GOOG,Alphabet Inc.,3667931430912,14633273,0.04,-1.69,-0.92,-0.04,-0.04,-9.77,7.71,81.17,87.1,182.56,109.2,345.14
4,MSFT,Microsoft Corporation,2986775150592,26767393,0.09,-0.75,-1.84,-0.51,0.85,-16.37,-23.25,-17.53,-5.91,41.93,28.58,130.38
5,AMZN,"Amazon.com, Inc.",2249287794688,44067157,0.2,-1.47,-1.85,0.38,2.28,-13.78,-5.98,-1.52,8.83,104.62,21.59,71.09
6,META,"Meta Platforms, Inc.",1614311718912,11019525,0.07,-2.55,-1.42,-2.58,-1.02,-4.57,-4.17,-10.26,12.74,191.64,102.78,196.31
7,AVGO,Broadcom Inc.,1592925749248,21268930,0.13,-1.64,-2.83,7.05,0.59,0.82,-10.59,27.83,93.66,458.89,589.26,1312.0
8,TSLA,"Tesla, Inc.",1482248159232,59382702,0.4,-3.14,-0.92,0.66,-4.06,-8.45,-10.25,16.02,53.69,112.49,10.03,633.3
9,WMT,Walmart Inc.,999237484544,21702148,0.22,1.49,0.8,-2.02,0.37,7.51,22.85,28.45,55.79,159.82,167.92,224.58
10,ASML,ASML Holding N.V. - New York Re,530709610496,1751575,0.03,-2.53,-0.43,-0.69,-7.36,-4.89,25.84,67.11,67.38,108.58,73.6,364.1
11,MU,"Micron Technology, Inc.",456225193984,30386043,0.67,-3.19,4.12,6.76,-2.88,-6.88,81.02,217.53,325.67,551.45,496.24,820.76
12,COST,Costco Wholesale Corporation,445165076480,1658070,0.04,1.12,-0.2,-0.44,1.57,4.57,9.34,0.56,11.32,109.88,114.83,259.16
13,NFLX,"Netflix, Inc.",400052584448,33941082,0.85,-0.61,-4.08,-3.47,22.48,11.42,-13.4,-26.27,30.7,172.42,39.92,109.09
14,PLTR,Palantir Technologies Inc.,367122219008,53976763,1.47,1.25,-1.87,4.27,13.8,-2.45,-21.1,7.17,313.52,1689.04,498.67,
15,AMD,"Advanced Micro Devices, Inc.",322397470720,28277498,0.88,-3.46,-2.44,3.56,-2.77,-21.76,-22.41,42.84,22.05,114.72,63.21,256.48
