Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4339900874752,168466737,0.39,-1.02,-2.54,-3.36,-3.42,2.51,-5.05,16.5,50.3,559.38,500.44,2002.7
2,GOOGL,Alphabet Inc.,3715351707648,24934204,0.07,-0.18,0.51,0.03,-0.01,-7.71,8.01,75.06,86.24,194.11,108.86,336.07
2,GOOG,Alphabet Inc.,3698416156672,15343571,0.04,-0.19,0.43,-0.39,-0.39,-8.22,7.29,73.21,83.78,191.07,107.31,334.8
3,AAPL,Apple Inc.,3659195744256,34568663,0.09,-0.39,-1.53,-4.55,-8.79,-9.87,-7.54,20.16,10.5,51.56,68.78,223.02
4,MSFT,Microsoft Corporation,2891343462400,24689447,0.09,-0.71,-2.73,-4.13,-3.16,-5.86,-21.42,-20.48,-5.65,39.19,19.99,124.63
5,AMZN,"Amazon.com, Inc.",2241021870080,35932990,0.16,-0.53,-1.41,-2.6,0.4,-10.4,-14.1,-5.31,12.99,101.1,20.08,73.22
6,META,"Meta Platforms, Inc.",1534681284608,12373107,0.08,-1.46,-3.31,-7.16,-7.58,-9.23,-1.81,-15.45,6.43,186.98,82.06,166.85
7,AVGO,Broadcom Inc.,1516448907264,23203803,0.15,1.24,-1.56,-6.64,-0.58,3.83,-9.88,21.25,89.61,424.68,533.39,1171.11
8,TSLA,"Tesla, Inc.",1427049807872,66549732,0.47,-3.18,-3.86,-4.74,-6.92,-6.33,-14.71,26.47,52.72,133.33,-7.24,595.48
9,WMT,Walmart Inc.,965378244608,17820579,0.18,-0.73,-3.89,-3.22,-2.68,-5.4,19.33,23.8,52.33,148.57,154.01,219.92
10,ASML,ASML Holding N.V. - New York Re,536524914688,1615607,0.03,0.83,-0.67,-1.23,-6.65,2.17,32.94,73.83,66.36,121.46,67.37,351.09
11,MU,"Micron Technology, Inc.",500029980672,74184623,1.48,-3.78,0.56,10.21,6.91,17.1,86.48,268.22,347.48,631.89,529.43,820.8
12,COST,Costco Wholesale Corporation,432675028992,1253842,0.03,-0.52,-2.69,-2.26,-1.21,-0.36,5.69,-0.72,11.84,100.81,98.56,247.37
13,NFLX,"Netflix, Inc.",389150932992,38239433,0.98,-3.13,-3.63,-5.36,8.45,14.45,-16.37,-29.08,29.01,181.97,37.25,118.49
14,PLTR,Palantir Technologies Inc.,372336033792,33742321,0.91,1.9,1.94,3.0,14.52,11.57,-11.07,19.13,315.26,1810.18,488.14,
15,AMD,"Advanced Micro Devices, Inc.",334674460672,32065632,0.96,2.91,4.42,1.0,0.78,2.54,-13.64,50.81,28.47,127.8,49.29,289.21
16,CSCO,"Cisco Systems, Inc.",310200434688,16548176,0.53,1.17,-0.49,1.04,0.52,-3.27,11.11,15.61,53.87,82.15,55.58,102.45
17,LRCX,Lam Research Corporation,293898452992,10064832,0.34,4.13,6.65,8.72,-2.01,11.67,44.68,142.87,191.3,357.45,310.39,805.41
18,AMAT,"Applied Materials, Inc.",283485372416,6437764,0.23,2.21,3.19,3.28,-4.93,20.18,53.45,95.57,80.01,220.46,147.41,566.36
19,TMUS,"T-Mobile US, Inc.",231072284672,7369852,0.32,-0.01,-3.83,-5.57,-2.61,2.87,3.78,-13.32,1.68,47.23,75.19,121.06
20,INTC,Intel Corporation,230677348352,73736652,3.2,2.55,0.92,-1.28,1.58,-4.98,24.01,102.1,106.25,53.32,-1.03,-18.5
21,LIN,Linde plc,226970451968,2589732,0.11,0.25,-1.53,2.83,-1.42,3.83,18.77,3.79,4.99,38.62,57.08,176.0
22,PEP,"Pepsico, Inc.",208847536128,5516290,0.26,-0.52,-3.16,-5.0,-8.04,-7.27,9.91,16.17,-4.67,-8.81,7.04,40.51
23,KLAC,KLA Corporation,198602145792,962459,0.05,1.97,5.1,4.03,-0.84,15.78,25.67,69.03,96.9,313.53,286.97,811.2
24,AMGN,Amgen Inc.,188630564864,2025737,0.11,-0.44,-4.46,-6.79,-7.75,-3.78,12.44,23.14,14.7,57.89,87.69,85.94
25,GILD,"Gilead Sciences, Inc.",175176859648,7157804,0.41,-0.13,-2.82,-4.48,-1.29,-2.95,15.76,28.74,73.6,84.46,150.6,136.69
26,TXN,Texas Instruments Incorporated,171431133184,5859776,0.34,-1.31,-3.01,-4.64,-11.45,-15.53,17.44,-8.49,-3.18,16.69,11.68,88.03
27,ISRG,"Intuitive Surgical, Inc.",170456596480,1252910,0.07,0.46,-0.73,-1.22,-5.32,0.3,-12.39,-10.79,-1.37,61.37,32.1,154.95
28,SHOP,Shopify Inc.,159703089152,7084429,0.44,-1.12,-3.33,-5.4,-2.83,7.32,-21.58,8.61,54.7,154.94,-20.57,63.16
29,ADI,"Analog Devices, Inc.",151558094848,3277563,0.22,0.6,-0.15,-2.63,-12.12,-2.82,34.19,30.38,39.59,74.63,85.66,200.81
30,APP,Applovin Corporation,148673167360,4747757,0.32,-0.6,-2.95,-7.85,-1.13,13.57,-29.2,30.66,234.9,2567.8,346.39,
31,HON,Honeywell International Inc.,145588813824,2909663,0.2,-0.39,-2.34,-4.81,-4.45,-2.2,18.19,3.43,23.0,31.7,20.02,83.88
32,QCOM,QUALCOMM Incorporated,140212961280,9827439,0.7,0.62,1.46,-2.9,-9.25,-11.26,-23.33,-16.21,-19.33,18.49,-7.1,88.83
33,PANW,"Palo Alto Networks, Inc.",138507845632,6380549,0.46,0.49,1.37,2.51,13.61,1.81,-19.7,-14.09,2.21,76.56,106.23,339.38
34,BKNG,Booking Holdings Inc. Common St,138421354496,234824,0.02,-1.99,0.03,-1.77,1.27,-6.58,-11.98,-24.62,5.29,64.41,79.5,157.52
35,PDD,PDD Holdings Inc.,138316152832,11961112,0.86,-3.27,-6.17,-7.09,-7.55,-4.6,-28.75,-7.64,-36.2,39.8,12.41,61.52
36,ARM,Arm Holdings plc,137868673024,3462812,0.25,1.14,6.67,7.69,0.43,23.76,-17.97,-16.96,-5.26,,,
37,INTU,Intuit Inc.,126681489408,2594285,0.2,1.89,0.65,0.28,15.42,2.15,-30.22,-41.31,-24.28,3.59,-25.19,67.93
38,VRTX,Vertex Pharmaceuticals Incorpor,116344700928,1256021,0.11,1.43,-1.73,-8.24,-4.6,-2.65,10.04,1.3,-0.89,39.16,135.85,64.46
39,CEG,Constellation Energy Corporatio,114559082496,2381341,0.21,-0.24,3.56,-0.2,-2.06,26.52,-9.69,3.16,20.27,323.22,,
40,SBUX,Starbucks Corporation,109179117568,10475990,0.96,3.42,-2.03,-4.9,-2.29,-0.54,18.15,3.02,3.23,-3.59,-4.92,38.73
41,CRWD,"CrowdStrike Holdings, Inc.",108592480256,2163002,0.2,-1.75,1.02,-1.87,12.35,3.09,-19.59,-12.98,52.79,229.65,53.13,449.02
42,WDC,Western Digital Corporation,108358139904,9060903,0.84,3.95,10.73,19.05,12.34,17.69,93.97,397.66,533.06,1163.83,665.09,815.25
43,CMCSA,Comcast Corporation,105600065536,36040231,3.41,1.44,-4.48,-6.73,-6.06,-4.98,14.55,-12.18,-21.39,-10.16,-32.99,-8.92
44,ADBE,Adobe Inc.,100978900992,4433744,0.44,-0.0,-2.33,-10.59,-5.04,-12.06,-24.85,-37.26,-51.37,-35.31,-63.51,-34.43
45,STX,Seagate Technology Holdings PLC,97361428480,4116813,0.42,6.84,8.98,13.09,6.09,3.81,56.48,201.37,311.13,723.21,423.8,920.37
46,MAR,Marriott International,86090833920,1239270,0.14,0.73,0.95,-0.34,-7.33,0.3,16.06,17.64,32.4,92.61,105.7,244.56
47,ADP,"Automatic Data Processing, Inc.",85201174528,3058861,0.36,1.14,0.74,-2.29,-2.73,-9.49,-15.29,-30.71,-23.04,4.65,2.69,65.81
48,MELI,"MercadoLibre, Inc.",84508655616,426274,0.05,-1.38,-3.78,-4.31,-4.25,-18.8,-21.68,-33.36,-15.42,28.84,7.1,103.08
49,SNPS,"Synopsys, Inc.",82036441088,1473816,0.18,-0.1,0.56,-1.02,0.53,2.21,8.11,-17.93,-13.8,13.43,25.32,151.29
50,CDNS,"Cadence Design Systems, Inc.",79286616064,1514740,0.19,-0.77,-1.82,-2.01,-3.43,5.89,-11.42,-7.13,7.64,34.47,60.06,237.32
51,ABNB,"Airbnb, Inc.",78410432512,3536023,0.45,-0.26,1.92,-1.25,-4.51,4.96,8.51,-3.41,3.65,10.46,-26.71,
52,MRVL,"Marvell Technology, Inc.",78276083712,13336914,1.7,2.18,-2.24,-4.04,12.91,21.43,-4.0,17.69,24.86,129.0,27.28,198.81
