Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4405368193024,337889104,0.77,-3.15,-3.19,-6.48,-10.97,-6.2,5.42,63.41,49.5,1078.77,812.4,2969.61
2,AAPL,Apple Inc.,3951253782528,43720835,0.11,-0.86,-0.45,-3.27,-1.8,4.91,26.96,13.53,36.15,104.39,82.8,256.53
3,MSFT,Microsoft Corporation,3556249698304,25526443,0.07,-1.6,-5.55,-5.77,-8.83,-8.25,-5.04,21.19,14.14,105.66,75.68,196.0
4,GOOGL,Alphabet Inc.,3505853825024,61533187,0.18,-1.15,1.55,-0.64,2.83,19.84,58.34,68.49,67.06,232.09,127.27,306.83
4,GOOG,Alphabet Inc.,3500590497792,34350677,0.1,-1.03,1.53,-0.6,2.87,19.72,57.94,66.99,65.94,230.8,121.05,307.14
5,AMZN,"Amazon.com, Inc.",2321273585664,49610312,0.21,-2.49,-6.75,-12.83,-2.57,-4.65,-2.71,8.19,17.82,159.15,17.96,116.2
6,AVGO,Broadcom Inc.,1637810700288,28383639,0.17,-2.14,1.22,-1.46,-7.88,0.52,23.72,94.64,150.59,554.59,686.64,1218.53
7,META,"Meta Platforms, Inc.",1484968951808,20301467,0.14,-0.2,-2.14,-6.05,-11.6,-19.68,-16.13,-5.96,20.12,406.13,70.52,193.59
8,TSLA,"Tesla, Inc.",1314463547392,110597526,0.84,-2.17,-3.35,-10.1,-10.2,-9.26,22.87,50.02,122.69,215.3,81.47,811.27
9,NFLX,"Netflix, Inc.",447757942784,36574436,0.82,-3.94,-4.19,-7.02,-2.97,-14.16,-15.48,16.59,64.73,254.9,92.85,206.21
10,COST,Costco Wholesale Corporation,396153651200,2596278,0.07,0.3,-2.11,-2.25,-2.78,-5.13,-5.84,-12.63,6.49,102.9,129.35,219.8
11,ASML,ASML Holding N.V. - New York Re,380788375552,1997815,0.05,-5.61,-3.82,-4.05,-8.78,0.23,30.59,38.26,-3.29,81.36,42.82,268.95
12,PLTR,Palantir Technologies Inc.,371208257536,76928683,2.07,-5.85,-9.05,-18.44,-19.95,-16.03,3.2,93.57,568.15,2364.32,622.38,
13,AMD,"Advanced Micro Devices, Inc.",335409152000,63787924,1.9,-7.84,-14.34,-13.26,-19.16,-11.54,28.7,108.42,22.73,222.61,131.35,338.34
14,CSCO,"Cisco Systems, Inc.",298070573056,27338103,0.92,-3.76,-3.01,5.2,3.47,7.83,12.65,21.21,71.56,74.04,58.09,95.29
15,AZN,Astrazeneca PLC,274955993088,5862630,0.21,-0.35,-0.81,-0.46,7.7,4.28,27.42,15.27,13.88,38.79,63.05,109.91
16,TMUS,"T-Mobile US, Inc.",236911951872,5220653,0.22,-0.36,-2.47,-0.69,-0.07,-6.94,-7.65,-19.36,19.12,55.39,45.62,173.8
17,MU,"Micron Technology, Inc.",226030977024,46851728,2.07,-10.87,-16.77,-16.48,-10.11,4.7,73.06,126.22,54.74,314.08,162.84,288.59
18,PEP,"Pepsico, Inc.",200022196224,6755926,0.34,-0.69,-1.17,0.7,-0.98,0.96,9.0,-2.68,-10.6,-11.79,7.58,22.33
19,ISRG,"Intuitive Surgical, Inc.",197961482240,1860549,0.09,-2.2,1.01,-3.48,4.19,24.44,7.72,2.54,32.24,109.49,73.46,195.95
20,LIN,Linde plc,191554240512,2678533,0.14,-1.14,-2.24,-4.25,-4.98,-10.84,-10.85,-11.51,-4.32,29.19,48.66,118.35
21,SHOP,Shopify Inc.,188194406400,13036213,0.69,-0.99,3.31,-9.05,-16.73,-11.78,20.47,41.05,134.71,316.84,-1.19,210.44
22,AMGN,Amgen Inc.,180967194624,3182869,0.18,-1.85,-1.65,-0.7,15.09,13.76,13.3,7.54,14.66,38.45,57.33,85.78
23,INTU,Intuit Inc.,177811980288,2498126,0.14,-2.03,-1.32,-2.58,-2.86,-1.16,-14.93,5.64,12.15,69.34,29.56,135.92
24,APP,Applovin Corporation,176167321600,4401092,0.25,-1.74,-3.42,-12.45,-16.08,-13.24,46.5,100.6,535.84,5192.89,699.29,
25,LRCX,Lam Research Corporation,176027500544,13508683,0.77,-6.19,-5.34,-12.31,-13.3,-1.0,39.35,83.36,47.25,251.49,137.15,401.68
