Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4384621854720,154378417,0.35,-0.84,0.08,-1.23,-7.75,0.04,-7.58,14.2,54.25,546.45,579.68,1977.46
2,GOOGL,Alphabet Inc.,3722126032896,19852916,0.05,-1.04,1.79,0.43,-1.6,-9.36,8.37,74.99,85.32,197.79,111.62,336.53
2,GOOG,Alphabet Inc.,3705311068160,13753387,0.04,-1.01,1.61,0.09,-2.08,-10.03,7.71,73.06,82.91,194.05,110.38,335.87
3,AAPL,Apple Inc.,3673599508480,34652568,0.09,-1.69,-0.07,-3.82,-8.86,-7.16,-7.3,22.19,11.22,51.26,68.85,225.71
4,MSFT,Microsoft Corporation,2911931465728,25784138,0.09,-1.91,-0.95,-4.3,-2.2,-4.51,-22.43,-20.78,-5.78,39.04,21.73,126.53
5,AMZN,"Amazon.com, Inc.",2252937625600,37711795,0.17,-2.48,1.06,-1.7,-0.37,-12.05,-16.12,-4.34,13.36,101.22,24.04,73.31
6,META,"Meta Platforms, Inc.",1557396717568,11622275,0.07,-1.12,0.41,-4.82,-5.73,-10.91,-3.03,-16.39,7.32,187.67,87.12,167.23
7,AVGO,Broadcom Inc.,1497910476800,22910021,0.15,-1.67,-1.93,-8.62,-4.93,-1.37,-11.82,15.03,90.86,417.05,532.85,1180.37
8,TSLA,"Tesla, Inc.",1473880129536,49612648,0.34,-1.63,0.4,-1.48,-5.9,-6.92,-15.0,23.65,52.23,117.5,-2.93,619.49
9,WMT,Walmart Inc.,972473696256,19679155,0.2,-2.48,-3.59,-1.9,-3.0,-4.49,20.46,25.3,51.86,152.0,157.75,218.68
10,ASML,ASML Holding N.V. - New York Re,532119289856,1350933,0.03,-2.45,0.7,-0.17,-11.22,-2.79,30.01,70.06,66.97,123.16,70.09,345.53
11,MU,"Micron Technology, Inc.",519681409024,54674120,1.05,0.01,8.35,18.6,7.63,10.08,94.49,275.37,362.93,670.82,563.26,933.26
12,COST,Costco Wholesale Corporation,434782666752,1429390,0.03,-1.63,-2.83,-2.52,-1.49,0.2,4.94,-0.6,12.57,105.76,104.89,250.58
13,NFLX,"Netflix, Inc.",401706942464,27264739,0.68,0.36,-0.64,-3.68,14.51,18.46,-13.79,-29.28,34.11,193.08,37.59,128.32
14,PLTR,Palantir Technologies Inc.,365376307200,32322026,0.88,-1.49,1.21,-2.34,13.85,-3.24,-18.7,12.07,319.01,1699.41,484.88,
15,AMD,"Advanced Micro Devices, Inc.",325201756160,28258166,0.87,1.6,3.14,-1.59,-5.41,-17.62,-22.19,40.56,24.86,121.77,52.81,275.0
16,CSCO,"Cisco Systems, Inc.",306604933120,18810240,0.61,-2.11,-0.93,1.82,-1.92,-6.63,8.2,13.81,52.9,74.56,52.36,105.1
17,LRCX,Lam Research Corporation,282242514944,12431844,0.44,-0.78,5.9,6.42,-9.82,-2.23,36.53,131.96,185.61,371.07,305.87,801.33
18,AMAT,"Applied Materials, Inc.",277342846976,5156454,0.19,-0.85,2.32,3.11,-11.52,9.8,45.54,92.06,79.63,225.02,154.56,566.82
19,TMUS,"T-Mobile US, Inc.",231105839104,5427776,0.23,-3.15,-4.95,-5.0,-5.05,5.03,1.91,-12.12,2.67,44.44,76.23,124.86
20,LIN,Linde plc,226400485376,2194127,0.1,-1.11,-1.08,1.36,-3.55,5.75,17.64,5.2,4.9,39.04,58.16,175.49
21,INTC,Intel Corporation,224932888576,77134216,3.43,2.2,-1.62,-1.21,-3.95,-8.57,17.33,101.03,98.46,48.11,-2.98,-18.97
22,PEP,"Pepsico, Inc.",209941397504,4645197,0.22,-1.89,-3.97,-4.95,-8.43,-4.87,9.5,19.63,-5.2,-8.03,7.61,42.4
23,KLAC,KLA Corporation,194770747392,880787,0.05,0.07,4.49,3.73,-4.16,9.5,21.16,66.34,99.17,321.77,294.36,794.08
24,AMGN,Amgen Inc.,189471506432,2894931,0.15,-2.67,-4.02,-6.76,-8.55,4.53,11.44,28.7,15.0,56.83,85.76,88.79
25,GILD,"Gilead Sciences, Inc.",175400304640,6804159,0.39,-2.15,-2.55,-3.09,-3.42,-0.83,16.68,29.9,75.47,85.97,147.42,142.56
26,TXN,Texas Instruments Incorporated,173698203648,5047512,0.29,-1.89,0.0,-2.76,-10.81,-15.29,17.4,-6.01,-1.01,17.92,14.3,93.96
27,ISRG,"Intuitive Surgical, Inc.",169656369152,1483036,0.09,-1.04,1.18,-3.21,-5.62,-0.24,-12.91,-12.09,-1.45,60.01,32.16,155.43
28,SHOP,Shopify Inc.,161504100352,5775641,0.36,-3.17,0.64,-7.3,2.86,3.74,-24.04,7.28,57.74,152.29,-17.24,61.16
29,ADI,"Analog Devices, Inc.",150654926848,3298953,0.22,-1.62,0.82,-3.48,-14.2,-0.56,31.63,31.03,41.28,72.15,86.54,204.27
30,APP,Applovin Corporation,149568749568,3396607,0.23,-3.6,-3.51,-14.43,4.97,-4.16,-28.28,26.42,238.74,2539.06,349.95,
31,HON,Honeywell International Inc.,146154553344,3253743,0.22,-0.65,-1.95,-3.23,-4.6,0.07,17.96,6.45,22.16,31.5,20.32,89.25
32,PDD,PDD Holdings Inc.,142986788864,7248847,0.51,-3.5,-1.88,-1.87,-5.78,-2.52,-26.13,-3.76,-30.84,43.7,9.02,55.22
33,BKNG,Booking Holdings Inc. Common St,141228916736,249990,0.02,-1.37,3.3,-1.34,5.49,-5.45,-10.41,-23.87,8.06,66.77,83.27,155.49
34,QCOM,QUALCOMM Incorporated,139347853312,9162825,0.66,-0.85,0.5,-5.53,-9.95,-10.78,-26.56,-16.66,-18.6,17.85,4.08,90.72
35,PANW,"Palo Alto Networks, Inc.",137830563840,5781332,0.42,-0.17,1.13,2.31,16.62,1.61,-20.77,-17.46,2.59,72.96,103.11,338.4
36,ARM,Arm Holdings plc,136318140416,3931229,0.29,0.82,10.89,9.12,-2.57,22.77,-19.87,-20.64,-5.67,,,
37,INTU,Intuit Inc.,124330082304,2434605,0.2,-2.72,1.55,-5.67,17.2,2.93,-31.7,-42.99,-25.56,2.1,-26.25,64.24
38,CEG,Constellation Energy Corporatio,114830573568,2625164,0.23,3.1,5.12,-1.79,-2.52,18.33,-12.45,-1.35,20.45,333.98,,
39,VRTX,Vertex Pharmaceuticals Incorpor,114703859712,1372883,0.12,-2.36,-3.78,-2.01,-6.51,-3.01,8.29,1.44,-3.87,37.49,138.85,69.45
40,CRWD,"CrowdStrike Holdings, Inc.",110527561728,2538295,0.23,0.6,-1.35,0.39,19.96,3.34,-18.41,-14.43,58.39,228.1,61.02,449.22
41,SBUX,Starbucks Corporation,105567543296,7580283,0.72,-5.03,-6.55,-7.13,-5.38,0.23,13.33,3.19,-1.13,-6.88,-8.43,35.59
42,WDC,Western Digital Corporation,104245092352,11337790,1.09,-2.84,11.98,16.35,4.84,5.1,90.69,377.65,506.84,1070.2,626.42,798.88
43,CMCSA,Comcast Corporation,104106065920,33506117,3.22,-5.02,-5.27,-7.96,-7.21,-4.0,10.38,-11.87,-22.67,-12.63,-34.21,-9.28
