Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4653442400256,175685267,0.38,-0.72,1.38,4.26,3.29,7.55,4.1,47.13,55.63,700.84,807.14,2774.98
2,GOOGL,Alphabet Inc.,4093897080832,30131351,0.07,-0.07,1.03,2.93,3.86,10.25,33.93,112.46,110.89,263.65,145.5,464.3
2,GOOG,Alphabet Inc.,4086677897216,21662540,0.05,-0.04,1.05,3.09,3.84,10.01,33.96,110.99,108.79,262.76,145.34,463.62
3,AAPL,Apple Inc.,3813817974784,79596632,0.21,0.46,0.47,4.78,0.17,-5.51,1.43,22.12,16.12,74.13,85.61,303.24
4,MSFT,Microsoft Corporation,3195174125568,57685975,0.18,-0.74,-10.46,-3.11,-10.0,-9.68,-16.2,-3.68,3.16,72.15,51.38,173.69
5,AMZN,"Amazon.com, Inc.",2558168662016,45765454,0.18,-1.01,-2.2,3.45,-2.84,7.52,5.13,13.21,34.75,152.16,42.62,134.26
6,META,"Meta Platforms, Inc.",1812426522624,23473277,0.13,-2.95,6.47,16.89,10.9,9.03,-6.28,9.46,34.0,289.48,102.84,313.99
7,TSLA,"Tesla, Inc.",1615084257280,82299930,0.51,3.32,-0.11,-0.24,-1.24,-12.14,-0.88,28.84,100.99,117.61,76.84,1076.33
8,AVGO,Broadcom Inc.,1570783887360,28070188,0.18,0.17,-0.45,0.76,-0.35,-2.74,-2.02,43.4,102.43,447.61,632.75,1350.24
9,WMT,Walmart Inc.,949885468672,19200372,0.2,1.47,1.88,-0.18,5.37,3.22,16.11,24.8,65.2,163.55,164.87,217.81
10,LLY,Eli Lilly and Company,929760149504,3295243,0.04,1.27,-0.23,-3.84,-4.43,-1.63,37.58,39.81,12.35,232.46,366.28,658.5
11,JPM,JP Morgan Chase & Co.,832712867840,11927641,0.14,-0.17,1.86,1.27,-7.25,-2.62,-1.18,17.96,49.23,128.61,124.47,278.1
12,V,Visa Inc.,620500942848,11177996,0.18,-3.0,-1.05,-1.06,-8.63,-6.75,-6.36,-9.3,21.71,46.82,50.99,91.66
13,XOM,Exxon Mobil Corporation,596307214336,29584856,0.5,0.63,3.34,5.83,15.04,23.3,27.33,32.73,24.48,37.9,207.65,320.02
14,JNJ,Johnson & Johnson,547512320000,11028016,0.2,-0.02,1.25,4.24,10.45,8.58,31.27,56.53,49.52,60.48,56.99,86.62
15,MA,Mastercard Incorporated,481375289344,4306304,0.09,-0.91,3.53,2.13,-6.98,-4.67,-7.56,-6.17,15.94,51.67,62.82,105.38
16,ORCL,Oracle Corporation,472859738112,25070952,0.53,-2.62,-5.9,-5.35,-12.99,-12.53,-49.63,2.08,21.98,91.17,102.9,242.18
17,MU,"Micron Technology, Inc.",466951274496,49931911,1.07,-4.8,1.13,6.62,26.87,78.51,152.28,328.86,290.14,641.31,487.56,780.54
18,COST,Costco Wholesale Corporation,417431224320,2179986,0.05,-1.19,-2.96,-4.2,2.87,9.43,-0.04,-5.49,8.02,106.05,119.26,235.87
19,ABBV,AbbVie Inc.,394144415744,6552492,0.17,1.17,-0.41,3.17,0.3,0.51,1.72,21.48,21.26,59.27,147.98,262.11
20,BAC,Bank of America Corporation,388492787712,34487574,0.89,0.23,1.97,2.17,-5.3,-2.94,3.0,22.16,41.15,67.4,51.31,161.19
21,AMD,"Advanced Micro Devices, Inc.",385406271488,39414540,1.02,-6.13,-6.07,-5.23,15.66,13.18,48.15,110.5,60.65,190.4,133.12,385.2
22,HD,"Home Depot, Inc. (The)",372908654592,3722950,0.1,0.75,-1.52,-2.61,4.18,6.21,-8.49,2.12,7.84,35.46,25.65,120.83
23,PG,Procter & Gamble Company (The),355215474688,12634231,0.36,1.25,2.31,4.65,8.0,5.26,0.55,-2.37,-6.02,16.24,18.98,53.3
24,NFLX,"Netflix, Inc.",354155364352,45246463,1.28,0.4,-2.44,-2.19,-7.78,-11.72,-31.98,-26.66,25.89,164.9,45.09,124.97
25,CVX,Chevron Corporation,353685635072,22883561,0.65,3.34,4.64,6.1,11.08,20.55,14.63,28.61,28.8,20.58,121.87,165.77
26,PLTR,Palantir Technologies Inc.,349387915264,46625259,1.33,-3.47,-11.53,-11.33,-17.12,-21.92,-18.26,14.43,369.54,1659.78,452.13,
27,GE,GE Aerospace,323606347776,7283941,0.23,2.65,3.13,-3.68,-2.43,2.82,2.16,38.99,82.12,351.87,403.95,766.09
28,KO,Coca-Cola Company (The),321957330944,26329345,0.82,1.88,1.71,3.89,7.84,6.31,13.78,10.87,13.81,37.74,57.14,86.42
29,CSCO,"Cisco Systems, Inc.",309449719808,22908982,0.74,-0.14,-0.46,6.28,5.9,1.53,16.92,28.99,67.7,73.04,59.69,122.38
30,CAT,"Caterpillar, Inc.",307959300096,3295770,0.11,-1.18,2.89,1.86,8.35,11.88,39.97,88.12,94.21,170.34,274.02,481.83
