Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,MSFT,Microsoft Corporation,3367906836480,21067190,0.06,0.23,1.05,4.77,17.21,18.79,7.45,10.23,20.96,89.67,115.96,241.52
2,NVDA,NVIDIA Corporation,3288180195328,223895023,0.68,-0.38,9.62,18.75,26.68,22.11,-6.66,6.64,180.21,765.43,908.48,3029.35
3,AAPL,Apple Inc.,3158174859264,43887888,0.14,-0.41,0.31,6.66,1.61,-5.43,-12.9,-6.6,12.48,65.19,65.45,325.31
4,AMZN,"Amazon.com, Inc.",2178166685696,63971763,0.29,-2.42,-1.66,10.9,9.99,4.67,-8.48,16.91,40.22,97.93,27.49,107.89
5,GOOGL,Alphabet Inc.,1997475545088,32871777,0.16,-0.85,3.47,0.45,2.94,4.41,-14.41,-0.97,22.04,55.37,89.36,190.06
5,GOOG,Alphabet Inc.,1997469646848,22658444,0.11,-0.85,3.65,0.12,2.43,4.12,-14.26,-1.15,21.84,55.84,90.91,193.58
6,META,"Meta Platforms, Inc.",1618926895104,14028544,0.09,-2.35,0.7,9.63,20.77,10.27,6.59,23.88,94.74,302.14,138.74,222.31
7,TSLA,"Tesla, Inc.",1104209510400,97307620,0.88,-1.4,7.68,24.5,32.1,21.24,-16.48,60.79,40.42,60.87,39.91,2147.31
8,AVGO,Broadcom Inc.,1093861638144,18614754,0.17,0.22,4.99,16.27,23.65,35.19,0.34,47.06,152.52,398.76,500.47,812.23
9,BRK-B,Berkshire Hathaway Inc. New,1093453414400,3939720,0.04,0.78,-1.36,-0.98,-4.57,-5.65,11.86,11.63,41.44,88.91,123.03,144.03
10,WMT,Walmart Inc.,770885746688,43978906,0.57,-0.5,-0.41,-2.0,0.78,7.6,6.68,27.66,89.08,149.5,111.34,181.7
11,JPM,JP Morgan Chase & Co.,743378714624,9199956,0.12,0.7,2.86,7.32,9.34,9.49,11.2,24.19,79.49,155.97,138.34,172.31
12,V,Visa Inc.,694047211520,4825261,0.07,1.64,1.98,4.37,8.1,4.78,15.43,35.79,44.08,96.08,74.48,108.03
13,LLY,Eli Lilly and Company,658300796928,4453753,0.07,2.48,-2.95,-5.4,-14.71,-10.38,-6.06,-22.59,24.92,160.76,361.95,635.16
14,MA,Mastercard Incorporated,528685334528,2034161,0.04,1.56,0.68,4.15,8.73,6.53,12.01,24.78,43.32,91.98,71.93,115.24
15,NFLX,"Netflix, Inc.",501314125824,4430925,0.09,2.34,6.12,3.54,7.39,25.92,33.7,71.11,146.86,579.54,126.19,260.83
16,XOM,Exxon Mobil Corporation,467940737024,11319549,0.24,1.01,0.38,4.65,0.87,-7.66,2.5,-6.18,11.72,31.68,199.96,92.68
17,COST,Costco Wholesale Corporation,448328368128,2451475,0.05,1.91,-0.56,-0.0,3.72,4.84,10.51,13.64,77.25,133.22,183.43,295.63
