Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,MSFT,Microsoft Corporation,3569403035648,17481611,0.05,0.46,1.11,1.58,5.0,11.03,17.65,12.86,31.06,85.93,105.69,272.58
2,NVDA,NVIDIA Corporation,3547908014080,160064629,0.45,0.94,2.47,2.01,7.92,28.14,12.06,19.86,205.97,707.15,910.29,3518.44
3,AAPL,Apple Inc.,2936079646720,44864157,0.15,0.48,0.07,-2.42,-1.92,-0.84,-13.43,-13.4,7.47,28.57,46.97,299.43
4,AMZN,"Amazon.com, Inc.",2256197386240,44181988,0.2,-1.07,0.2,-2.06,3.81,14.87,-7.26,13.06,43.14,70.52,27.91,141.25
5,GOOG,Alphabet Inc.,2106793394176,32323696,0.15,-1.83,-1.08,-2.05,0.47,5.44,-6.81,5.62,24.69,52.13,67.24,199.72
5,GOOGL,Alphabet Inc.,2106791297024,28495733,0.14,-1.49,-0.77,-1.57,0.68,6.31,-6.26,6.09,25.51,52.49,67.29,197.84
6,META,"Meta Platforms, Inc.",1749395570688,9621472,0.05,-0.21,1.97,0.32,8.19,18.56,-2.46,22.94,103.09,281.93,162.43,285.87
7,AVGO,Broadcom Inc.,1181793910784,29097465,0.25,0.76,1.03,2.86,4.94,25.57,12.07,46.33,141.28,413.09,487.34,973.98
8,BRK-B,Berkshire Hathaway Inc. New,1046873964544,3218115,0.03,0.34,-0.49,-1.66,-3.57,-5.31,2.62,6.05,32.28,69.13,104.34,144.59
9,TSLA,"Tesla, Inc.",1037310099456,94307900,0.91,1.8,-1.0,4.37,-9.76,16.96,-10.94,23.65,35.06,18.53,11.9,2156.52
10,JPM,JP Morgan Chase & Co.,761359433728,7375123,0.1,1.65,3.4,2.71,3.97,9.91,-0.06,32.43,65.58,155.6,118.87,205.2
11,WMT,Walmart Inc.,758858121216,8768090,0.12,0.89,0.69,-2.42,-2.21,-3.28,-5.51,20.07,82.16,124.07,109.61,176.16
12,LLY,Eli Lilly and Company,704749699072,2437947,0.03,-0.78,-4.19,1.46,9.12,1.49,-10.28,-10.08,28.4,146.49,300.55,663.64
13,V,Visa Inc.,664932319232,14982702,0.23,-4.88,-3.53,-7.17,-5.38,-1.94,-1.87,24.35,33.39,61.09,69.96,98.67
14,ORCL,Oracle Corporation,592297984000,15029693,0.25,1.29,-2.02,19.03,28.7,42.77,21.3,26.01,109.59,193.97,255.48,339.37
