Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4534141714432,170842320,0.38,-0.44,0.23,-1.52,-1.26,3.7,9.07,71.01,73.68,771.59,723.46,2807.01
2,GOOGL,Alphabet Inc.,3997000269824,39962375,0.1,-0.84,-1.78,2.49,5.07,3.31,37.8,108.38,99.28,252.4,130.45,471.83
2,GOOG,Alphabet Inc.,3987809501184,21764343,0.05,-0.85,-1.81,2.45,4.65,3.1,37.77,105.89,97.41,251.85,128.71,472.96
3,AAPL,Apple Inc.,3775801327616,70054453,0.19,-1.04,-2.11,-1.84,-6.68,-10.07,9.14,20.66,17.01,69.77,66.74,308.82
4,MSFT,Microsoft Corporation,3418215677952,32991754,0.1,0.7,-2.3,-4.88,-5.77,-3.74,-7.56,16.97,13.84,82.0,58.62,209.4
5,AMZN,"Amazon.com, Inc.",2556244262912,38516932,0.15,0.39,-1.43,-1.01,2.9,2.9,0.37,29.66,42.42,146.01,36.28,144.56
6,AVGO,Broadcom Inc.,1667553296384,31156112,0.19,2.53,-0.82,2.39,0.43,-7.42,4.85,83.83,148.23,517.63,675.11,1553.1
7,META,"Meta Platforms, Inc.",1563357216768,16672912,0.11,-0.09,-1.72,-4.38,-7.09,-2.95,-18.87,13.23,27.69,261.28,63.43,282.38
8,TSLA,"Tesla, Inc.",1455045869568,57439833,0.39,-0.24,-2.17,1.41,-9.87,-2.07,26.09,55.05,110.67,110.02,74.32,1142.52
9,WMT,Walmart Inc.,954350239744,408583808,4.28,0.42,-0.55,6.19,7.25,4.84,17.26,23.92,77.42,154.36,157.93,254.26
10,LLY,Eli Lilly and Company,930880749568,2849285,0.03,0.53,-3.6,-6.29,-3.58,0.47,38.54,16.17,30.44,222.76,324.41,726.51
11,JPM,JP Morgan Chase & Co.,850625298432,11706100,0.14,1.04,0.5,-4.44,-4.65,0.56,5.89,29.56,61.94,135.86,120.29,275.05
12,V,Visa Inc.,633585205248,8294216,0.13,0.17,0.13,-7.75,-7.56,-0.4,-4.37,-4.46,24.51,49.91,49.79,102.52
13,XOM,Exxon Mobil Corporation,553753182208,15352894,0.28,0.59,2.65,9.62,8.95,10.26,18.41,26.35,17.09,28.42,178.15,335.82
14,ORCL,Oracle Corporation,549026398208,18489083,0.34,0.65,-5.54,-0.65,-2.98,-7.77,-20.53,36.68,45.51,126.97,128.81,312.24
15,JNJ,Johnson & Johnson,526816477184,7086115,0.13,-0.41,2.34,5.38,5.24,6.49,24.35,43.03,39.45,48.28,43.6,103.24
16,MA,Mastercard Incorporated,487705346048,3488024,0.07,-0.58,-1.01,-6.83,-6.76,-2.43,-7.36,-1.15,17.77,52.02,60.66,112.05
17,COST,Costco Wholesale Corporation,427802066944,3137350,0.07,0.72,2.3,9.18,10.52,4.48,-1.46,-2.71,17.98,97.5,120.27,259.82
18,MU,"Micron Technology, Inc.",408278466560,47112950,1.15,7.76,7.28,6.83,26.59,54.98,168.5,372.34,293.55,523.67,404.87,730.06
19,PLTR,Palantir Technologies Inc.,407472275456,56027378,1.37,-3.45,-4.47,-5.9,-11.95,-2.91,5.3,44.34,591.03,1758.26,540.3,
20,BAC,Bank of America Corporation,386813198336,51821746,1.34,0.72,-2.88,-4.8,-5.83,-1.56,5.88,35.05,45.96,62.11,42.6,168.41
21,ABBV,AbbVie Inc.,378838908928,7864128,0.21,-0.31,-2.12,-7.43,-6.01,-6.15,3.43,12.51,19.08,57.89,132.6,270.35
22,HD,"Home Depot, Inc. (The)",378463617024,2855410,0.08,0.27,0.11,8.91,9.45,6.91,-7.88,7.41,10.87,29.05,28.4,123.67
23,AMD,"Advanced Micro Devices, Inc.",377428901888,41875144,1.11,1.72,4.91,10.38,7.81,6.54,48.78,138.14,74.97,195.32,112.4,388.06
24,NFLX,"Netflix, Inc.",372884439040,46666825,1.25,-0.06,-2.57,-3.01,-6.02,-15.35,-30.34,-22.24,43.41,152.9,45.04,142.43
25,GE,GE Aerospace,344770052096,4001316,0.12,1.62,-0.64,0.46,2.76,12.83,17.97,61.94,104.64,398.13,416.06,725.15
26,PG,Procter & Gamble Company (The),338270355456,11491779,0.34,-0.07,0.2,4.7,0.03,-1.49,-8.73,-9.86,-12.26,10.66,12.02,55.38
27,CVX,Chevron Corporation,334984347648,7172309,0.21,0.06,1.46,7.13,10.47,9.68,8.57,26.46,19.63,14.79,103.63,181.18
28,KO,Coca-Cola Company (The),303150333952,19800338,0.65,-0.06,-1.12,4.29,0.47,-0.52,5.33,-0.78,6.11,28.23,44.77,89.52
29,CAT,"Caterpillar, Inc.",303054323712,2547160,0.08,-0.04,1.63,8.44,10.81,9.37,55.17,110.54,105.38,173.46,236.5,558.59
30,MS,Morgan Stanley,300522504192,7181251,0.24,-1.12,3.46,2.33,4.1,8.85,24.98,65.97,104.4,108.62,109.38,535.63
31,UNH,UnitedHealth Group Incorporated,299850694656,7999948,0.27,-2.34,-0.87,-3.13,1.05,-1.9,-3.61,-17.92,-42.07,-29.94,-15.36,42.32
32,CSCO,"Cisco Systems, Inc.",297082814464,25610984,0.86,-0.08,-0.37,0.63,-3.11,-2.78,12.93,32.52,67.45,61.25,45.53,121.67
33,GS,"Goldman Sachs Group, Inc. (The)",291217702912,3062060,0.11,-1.42,2.54,2.23,5.62,14.99,26.55,78.39,110.85,181.49,160.84,565.11
34,IBM,International Business Machines,285720543232,6161867,0.22,2.59,0.83,3.01,0.36,1.01,18.62,28.81,68.57,149.52,174.82,262.83
35,LRCX,Lam Research Corporation,281159761920,14350184,0.51,2.52,4.0,9.79,25.73,39.57,111.96,213.0,196.7,364.15,295.2,813.9
36,WFC,Wells Fargo & Company,277432270848,20413278,0.74,-0.65,-5.54,-6.27,-7.26,-1.09,10.01,26.54,71.83,100.0,121.64,230.3
37,MRK,"Merck & Company, Inc.",271833759744,10723965,0.39,-1.93,0.53,0.21,2.24,7.32,31.01,31.4,-0.53,8.88,65.0,86.03
38,RTX,RTX Corporation,270728675328,4800652,0.18,1.05,4.04,8.72,8.34,19.87,33.59,62.25,78.54,112.83,167.95,252.06
39,PM,Philip Morris International Inc,270263599104,5046017,0.19,0.61,4.68,11.9,7.72,15.49,7.35,3.98,55.99,95.74,103.27,225.35
40,AMAT,"Applied Materials, Inc.",260510056448,9749343,0.37,2.49,7.26,11.91,25.4,21.73,100.4,118.65,82.44,191.01,148.82,601.2
41,AXP,American Express Company,253850894336,2942286,0.12,2.08,1.9,-3.55,-4.57,-0.69,13.01,37.93,59.51,113.3,141.28,322.85
