Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4558732394496,174977604,0.38,-0.47,0.4,-0.73,6.98,3.66,3.12,84.52,52.8,745.3,744.81,3728.19
2,AAPL,Apple Inc.,3893524430848,39431069,0.1,-1.83,-3.49,-4.18,-5.72,-1.46,13.94,33.65,17.39,72.21,80.81,347.87
3,GOOGL,Alphabet Inc.,3807324405760,30866953,0.08,-0.7,0.43,0.08,1.63,8.67,51.74,108.53,74.02,194.24,122.91,490.34
3,GOOG,Alphabet Inc.,3797195161600,18953298,0.05,-0.87,0.24,-0.35,1.3,8.54,51.31,105.67,72.41,193.33,121.69,484.53
4,MSFT,Microsoft Corporation,3556844503040,22938953,0.06,1.2,-1.06,-1.95,-0.0,0.02,-5.39,30.81,8.77,83.12,64.05,271.14
5,AMZN,"Amazon.com, Inc.",2575593635840,53571773,0.21,3.38,4.38,3.68,6.52,10.96,5.15,39.58,29.25,135.95,46.05,185.27
6,META,"Meta Platforms, Inc.",1665110900736,10941825,0.07,0.28,0.08,-1.04,2.63,12.22,-11.48,32.03,35.85,247.16,80.58,355.61
7,AVGO,Broadcom Inc.,1629907582976,20896133,0.13,0.1,-0.67,-1.84,-4.31,-0.69,14.91,102.25,113.07,485.16,678.27,2030.23
8,TSLA,"Tesla, Inc.",1439946637312,88186450,0.61,-4.14,-3.73,-10.8,-5.66,9.55,23.84,79.38,75.73,119.99,82.63,1359.19
9,LLY,Eli Lilly and Company,953865863168,2684997,0.03,2.16,-0.99,-1.2,3.56,1.99,45.14,27.4,22.43,220.78,319.94,779.45
10,JPM,JP Morgan Chase & Co.,920095096832,7654054,0.08,0.62,4.31,2.11,5.53,12.65,12.86,46.31,64.19,150.09,133.39,345.99
11,WMT,Walmart Inc.,911615787008,20110359,0.22,1.45,2.63,2.45,-2.02,6.97,19.25,23.49,64.22,152.38,143.59,249.63
12,V,Visa Inc.,690054037504,5272971,0.08,1.06,1.95,0.68,2.8,10.44,2.26,9.07,36.53,58.11,58.71,145.05
13,ORCL,Oracle Corporation,556668944384,16430411,0.3,0.6,-0.6,-1.89,1.99,-8.04,-17.69,51.22,37.04,128.32,131.64,392.6
14,MA,Mastercard Incorporated,524634259456,2326799,0.04,2.07,1.66,0.15,1.47,9.94,-1.62,12.48,32.31,57.22,65.65,154.37
15,XOM,Exxon Mobil Corporation,516066082816,18562173,0.36,-3.44,0.59,1.53,1.88,3.44,8.3,16.33,12.46,16.78,154.96,357.15
16,JNJ,Johnson & Johnson,493399539712,5787207,0.12,0.23,-1.04,-1.44,-3.21,1.49,16.57,32.97,40.71,37.3,33.01,89.51
17,PLTR,Palantir Technologies Inc.,428327337984,34713968,0.81,3.26,1.1,-7.45,-2.1,15.39,14.67,91.63,523.78,2057.38,638.03,
18,BAC,Bank of America Corporation,424047738880,31773937,0.75,0.63,4.09,1.78,3.83,12.84,14.86,55.6,39.79,68.44,51.86,222.46
19,ABBV,AbbVie Inc.,395770429440,4717559,0.12,1.7,-2.0,-2.59,0.27,-2.41,8.4,31.51,34.92,70.58,118.29,281.54
20,COST,Costco Wholesale Corporation,394722770944,2275743,0.06,1.53,3.1,1.98,0.52,-0.47,-6.23,-10.23,5.17,79.03,107.01,242.69
21,MU,"Micron Technology, Inc.",386533621760,47879579,1.24,10.02,20.33,19.84,42.48,70.62,191.96,400.16,202.31,460.8,375.4,921.13
22,NFLX,"Netflix, Inc.",384113344512,43065965,1.12,-0.89,-3.32,-3.19,-4.77,-14.21,-25.91,-6.84,41.03,149.76,65.55,203.34
23,AMD,"Advanced Micro Devices, Inc.",348970713088,39858808,1.14,-3.04,0.09,-0.32,1.69,4.04,28.25,144.97,39.19,149.51,97.92,453.73
24,HD,"Home Depot, Inc. (The)",347722219520,4625036,0.13,1.51,1.51,0.56,-2.88,5.77,-13.4,0.19,0.68,15.92,20.42,143.18
25,GE,GE Aerospace,347336310784,2715025,0.08,0.99,6.33,3.52,9.37,12.83,20.11,80.87,92.11,407.52,412.9,913.52
26,PG,Procter & Gamble Company (The),327457308672,10230342,0.31,-0.33,-2.37,-3.17,-2.05,-5.59,-10.24,-16.35,-13.31,7.11,9.08,48.86
27,UNH,UnitedHealth Group Incorporated,316110503936,9418816,0.3,2.03,5.71,6.53,2.09,12.77,16.34,-21.6,-35.06,-22.7,-10.45,70.27
28,CVX,Chevron Corporation,315400290304,17961147,0.57,-4.46,2.71,4.01,4.37,4.14,-0.6,17.5,8.59,2.0,88.9,190.12
29,WFC,Wells Fargo & Company,308779679744,12293901,0.4,0.01,3.42,1.14,3.91,16.98,17.45,51.45,67.27,115.23,117.31,320.05
30,MS,Morgan Stanley,299712020480,2765868,0.09,0.65,5.76,3.36,5.24,18.3,26.45,75.61,89.65,107.75,108.08,612.08
31,CSCO,"Cisco Systems, Inc.",297240854528,14828651,0.5,-0.46,-1.81,-3.06,-2.79,0.26,11.18,37.28,68.63,71.22,44.45,166.99
32,KO,Coca-Cola Company (The),291960782848,20994617,0.72,-0.15,-2.96,-3.24,-3.8,-4.06,0.02,-5.03,9.07,23.6,38.43,78.62
33,CAT,"Caterpillar, Inc.",291904552960,2681436,0.09,1.13,8.77,6.74,4.21,14.09,44.42,114.17,84.44,161.43,214.27,650.42
34,GS,"Goldman Sachs Group, Inc. (The)",289240907776,1640102,0.06,0.74,8.7,4.91,7.6,24.11,28.77,90.42,100.26,175.17,158.56,608.13
35,IBM,International Business Machines,282729381888,4145504,0.15,2.54,2.11,-0.69,-2.19,4.16,24.22,29.07,71.36,148.43,168.44,309.08
36,MRK,"Merck & Company, Inc.",271933669376,11278695,0.41,1.33,3.43,2.27,9.47,15.62,31.9,43.58,-7.84,12.88,62.72,95.71
37,AXP,American Express Company,266912595968,1647626,0.06,0.99,3.91,0.34,0.48,11.81,19.51,53.74,57.78,122.52,143.83,383.02
38,LRCX,Lam Research Corporation,260983259136,18742979,0.72,6.26,20.9,16.71,28.93,48.51,100.36,226.58,118.96,300.48,269.59,940.44
39,RTX,RTX Corporation,255282970624,2976402,0.12,1.14,3.82,2.16,6.57,10.67,19.59,49.72,86.74,108.15,144.62,282.03
40,CRM,"Salesforce, Inc.",250280787968,6013548,0.24,2.59,-0.76,-0.89,0.42,16.84,5.45,6.85,3.62,55.36,2.01,114.07
41,PM,Philip Morris International Inc,241528061952,3734017,0.15,-2.94,-3.27,-3.73,1.9,0.59,-3.74,-2.43,49.92,74.28,90.31,202.61
42,AMAT,"Applied Materials, Inc.",235814141952,7232177,0.31,4.11,15.18,13.51,14.2,34.41,80.42,117.0,36.69,152.32,131.45,670.51
