Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,AAPL,Apple Inc.,3278873821184,93387509,0.28,1.95,2.62,0.59,-9.75,-6.31,-3.84,-0.57,25.7,37.1,92.11,418.48
2,MSFT,Microsoft Corporation,2908619014144,38759185,0.13,1.14,2.02,2.08,-1.44,-5.72,-7.66,-14.31,23.93,46.47,86.2,233.64
3,NVDA,NVIDIA Corporation,2871879794688,263619579,0.92,-0.7,1.97,1.69,-5.77,-8.52,-20.93,-4.03,163.5,504.08,766.02,3396.49
4,AMZN,"Amazon.com, Inc.",2079374704640,59957952,0.29,0.65,1.76,-1.35,-7.57,-17.85,-6.59,-1.89,55.77,35.93,24.83,121.07
5,GOOGL,Alphabet Inc.,2011468529664,36382369,0.18,0.73,2.07,-1.87,-3.58,-14.31,-9.06,-11.15,21.99,37.73,87.09,197.83
5,GOOG,Alphabet Inc.,2011458830336,29408884,0.15,0.73,2.2,-1.63,-3.36,-13.9,-8.59,-10.59,22.83,39.65,89.49,202.71
6,META,"Meta Platforms, Inc.",1510694715392,24944227,0.17,1.75,2.39,-3.68,-10.69,-16.18,0.94,17.34,96.55,225.38,114.89,237.56
7,BRK-B,Berkshire Hathaway Inc. New,1125290082304,8479780,0.08,-1.29,-0.24,5.24,1.57,9.36,13.43,28.2,51.25,55.53,135.63,164.37
8,AVGO,Broadcom Inc.,901175771136,40930349,0.45,0.59,1.89,-1.02,-3.61,-16.91,4.87,16.68,137.57,248.05,468.74,805.73
9,TSLA,"Tesla, Inc.",799980716032,130939441,1.64,5.27,10.39,0.25,-15.11,-33.56,-16.23,7.55,-4.36,-25.76,77.12,1914.83
10,LLY,Eli Lilly and Company,752280207360,2709456,0.04,-0.59,1.83,1.91,-9.02,-3.6,5.39,-7.18,56.25,208.86,519.75,680.9
11,WMT,Walmart Inc.,689288773632,26762476,0.39,0.47,0.73,1.19,-12.57,-16.17,3.05,27.3,65.15,71.41,91.73,177.42
12,JPM,JP Morgan Chase & Co.,675624124416,10323902,0.15,1.1,2.83,6.02,-8.7,-12.74,2.75,17.67,74.02,105.56,131.66,168.87
13,V,Visa Inc.,647491551232,6667168,0.1,-1.13,0.27,0.85,-7.46,-3.24,10.16,25.84,45.42,65.01,63.02,116.57
14,XOM,Exxon Mobil Corporation,501170667520,15331199,0.31,-0.35,1.64,5.84,3.75,7.47,-3.02,3.73,11.58,50.53,281.4,115.03
15,MA,Mastercard Incorporated,488392884224,2629664,0.05,-0.13,1.04,2.11,-7.05,-5.55,3.59,20.99,36.88,55.07,59.26,119.9
16,UNH,UnitedHealth Group Incorporated,472768872448,5482388,0.12,1.09,2.59,7.43,9.28,-2.07,-13.94,4.95,2.47,3.73,57.59,134.05
17,ORCL,Oracle Corporation,426887905280,7124692,0.17,-0.32,1.86,0.89,-8.33,-11.67,-18.12,7.05,43.09,107.75,185.0,228.56
18,NFLX,"Netflix, Inc.",410770767872,5873764,0.14,0.99,3.26,4.42,-2.07,-5.45,20.56,41.31,157.73,345.57,104.1,179.74
19,COST,Costco Wholesale Corporation,403423232000,2980141,0.07,1.55,1.25,-1.92,-13.29,-13.39,-0.4,6.22,64.72,65.89,169.07,315.23
20,JNJ,Johnson & Johnson,394323787776,7208188,0.18,0.37,-0.38,0.48,-0.84,7.45,6.08,14.72,9.15,-1.52,27.15,46.57
21,PG,Procter & Gamble Company (The),390863028224,9156203,0.23,-0.51,-0.61,-1.0,-4.11,-1.3,2.63,3.54,20.28,10.79,34.19,86.75
22,ABBV,AbbVie Inc.,370741149696,15940608,0.43,-0.92,-1.8,-0.97,0.47,8.83,5.73,29.94,50.52,50.4,161.69,252.75
23,HD,"Home Depot, Inc. (The)",349054337024,4132641,0.12,-1.23,0.45,-3.11,-10.9,-14.68,-11.07,6.7,24.95,26.35,45.04,114.09
24,BAC,Bank of America Corporation,322890924032,32636402,1.01,-0.02,1.97,6.41,-7.29,-10.48,-4.01,5.68,69.51,22.52,70.84,85.14
25,KO,Coca-Cola Company (The),295526137856,18822228,0.64,-1.49,-1.02,-1.09,-2.86,9.18,9.49,11.13,37.18,15.16,49.73,68.15
26,TMUS,"T-Mobile US, Inc.",292102766592,9207011,0.32,-0.46,-1.88,0.09,-5.14,3.85,11.29,43.61,90.37,103.39,113.08,256.24
27,CVX,Chevron Corporation,290058862592,21193670,0.73,-0.01,2.45,7.91,3.86,9.66,7.34,8.55,7.12,15.03,151.62,86.44
28,CRM,"Salesforce, Inc.",269675823104,9793286,0.36,0.57,0.68,-1.39,-5.78,-15.17,-9.6,10.0,39.69,64.61,8.84,86.37
29,CSCO,"Cisco Systems, Inc.",239890874368,62397489,2.6,-0.53,0.0,-0.26,-5.94,-3.16,4.53,30.5,18.12,28.11,79.56,38.26
30,WFC,Wells Fargo & Company,236789383168,32612797,1.38,0.0,1.98,5.21,-7.41,-10.49,4.98,21.14,92.04,69.62,230.44,91.56
31,PM,Philip Morris International Inc,235530190848,11194591,0.48,-0.65,-0.66,0.99,-1.59,5.16,24.83,53.73,76.88,71.62,166.26,171.74
32,MRK,"Merck & Company, Inc.",235199594496,15165551,0.64,-1.71,-1.7,0.6,1.8,6.66,-6.43,-25.38,-6.2,19.95,39.2,47.75
33,IBM,International Business Machines,226131869696,5574968,0.25,0.23,-1.25,-2.31,-3.39,-3.13,15.79,40.77,81.78,100.3,166.5,161.22
