Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4405368193024,337889104,0.77,-3.15,-3.19,-6.48,-10.97,-6.2,5.42,63.41,49.5,1078.77,812.4,2969.61
2,AAPL,Apple Inc.,3951253782528,43720835,0.11,-0.86,-0.45,-3.27,-1.8,4.91,26.96,13.53,36.15,104.39,82.8,256.53
3,MSFT,Microsoft Corporation,3556249698304,25526443,0.07,-1.6,-5.55,-5.77,-8.83,-8.25,-5.04,21.19,14.14,105.66,75.68,196.0
4,GOOGL,Alphabet Inc.,3505853825024,61533187,0.18,-1.15,1.55,-0.64,2.83,19.84,58.34,68.49,67.06,232.09,127.27,306.83
4,GOOG,Alphabet Inc.,3500590497792,34350677,0.1,-1.03,1.53,-0.6,2.87,19.72,57.94,66.99,65.94,230.8,121.05,307.14
5,AMZN,"Amazon.com, Inc.",2321273585664,49610312,0.21,-2.49,-6.75,-12.83,-2.57,-4.65,-2.71,8.19,17.82,159.15,17.96,116.2
6,AVGO,Broadcom Inc.,1637810700288,28383639,0.17,-2.14,1.22,-1.46,-7.88,0.52,23.72,94.64,150.59,554.59,686.64,1218.53
7,META,"Meta Platforms, Inc.",1484968951808,20301467,0.14,-0.2,-2.14,-6.05,-11.6,-19.68,-16.13,-5.96,20.12,406.13,70.52,193.59
8,TSLA,"Tesla, Inc.",1314463547392,110597526,0.84,-2.17,-3.35,-10.1,-10.2,-9.26,22.87,50.02,122.69,215.3,81.47,811.27
9,LLY,Eli Lilly and Company,935264387072,2694933,0.03,-0.6,2.11,5.68,23.72,22.15,32.58,14.96,24.03,192.45,361.18,703.08
10,WMT,Walmart Inc.,854782574592,50192446,0.59,6.46,4.04,3.55,4.77,5.25,12.83,14.03,64.64,131.83,140.52,204.79
11,JPM,JP Morgan Chase & Co.,820471595008,7470854,0.09,-1.61,-0.66,-5.46,-3.57,-2.34,4.9,22.95,54.17,145.88,114.94,164.3
12,V,Visa Inc.,628418740224,6200518,0.1,-0.11,-0.61,-4.28,-5.98,-6.52,-7.12,-5.42,17.47,61.5,36.07,69.77
13,ORCL,Oracle Corporation,600633507840,26797732,0.45,-6.58,-4.17,-10.78,-17.98,-29.05,-12.53,40.63,69.84,171.66,152.86,336.3
14,XOM,Exxon Mobil Corporation,498885165056,14349748,0.29,-0.28,-0.56,-1.45,2.92,4.55,6.16,11.73,9.35,22.53,133.1,148.89
15,JNJ,Johnson & Johnson,489255567360,8117891,0.17,0.28,1.75,4.77,7.42,6.27,24.14,24.41,43.61,24.87,34.79,60.48
16,MA,Mastercard Incorporated,477209788416,2296230,0.05,-0.47,-1.67,-5.46,-4.66,-6.5,-4.85,-3.58,18.37,57.31,38.45,72.58
17,NFLX,"Netflix, Inc.",447757942784,36574436,0.82,-3.94,-4.19,-7.02,-2.97,-14.16,-15.48,16.59,64.73,254.9,92.85,206.21
18,ABBV,AbbVie Inc.,405526380544,4259108,0.11,-1.49,-1.94,1.9,0.55,0.18,21.26,11.63,42.59,56.86,129.47,258.37
19,COST,Costco Wholesale Corporation,396153651200,2596278,0.07,0.3,-2.11,-2.25,-2.78,-5.13,-5.84,-12.63,6.49,102.9,129.35,219.8
20,BAC,Bank of America Corporation,377754320896,36283353,0.96,-1.96,-0.93,-4.9,-3.83,2.43,11.41,25.21,32.08,69.47,45.98,79.06
21,PLTR,Palantir Technologies Inc.,371208257536,76928683,2.07,-5.85,-9.05,-18.44,-19.95,-16.03,3.2,93.57,568.15,2364.32,622.38,
22,PG,Procter & Gamble Company (The),346836533248,6478935,0.19,0.82,1.63,-0.24,-0.93,-0.9,-2.27,-13.44,-7.87,5.03,20.21,37.27
23,AMD,"Advanced Micro Devices, Inc.",335409152000,63787924,1.9,-7.84,-14.34,-13.26,-19.16,-11.54,28.7,108.42,22.73,222.61,131.35,338.34
24,HD,"Home Depot, Inc. (The)",330846601216,3350526,0.1,-0.63,-7.16,-11.19,-12.43,-12.0,-6.47,-11.33,4.68,12.75,15.52,67.39
25,GE,GE Aerospace,308184875008,3165643,0.1,-3.39,-3.17,-6.47,-6.48,-2.92,9.32,48.91,81.17,478.59,364.42,380.99
26,KO,Coca-Cola Company (The),306464129024,12182267,0.4,0.14,0.75,-0.56,3.23,7.29,3.59,3.32,16.46,22.18,43.8,45.56
