Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4521459187712,138663908,0.31,0.69,4.62,1.95,-1.03,-1.32,-10.14,29.06,53.97,602.75,662.44,2034.33
2,AAPL,Apple Inc.,3833366052864,25826274,0.07,-0.01,1.3,-1.48,-1.34,1.08,-3.11,29.83,15.46,65.26,79.32,241.78
3,GOOGL,Alphabet Inc.,3734344302592,23945198,0.06,0.54,3.48,0.78,1.84,-7.66,12.58,87.3,91.31,197.45,112.87,349.4
3,GOOG,Alphabet Inc.,3730957139968,13279728,0.04,0.49,3.47,0.74,1.55,-7.87,12.24,86.2,89.56,195.53,112.36,349.37
4,MSFT,Microsoft Corporation,3009221230592,25374129,0.08,-0.22,-1.0,1.59,1.55,-15.56,-24.93,-16.21,-4.56,46.2,30.01,130.51
5,AMZN,"Amazon.com, Inc.",2282780884992,33810699,0.15,-0.78,-0.26,2.04,3.84,-13.09,-7.66,2.01,9.64,117.37,25.37,75.29
6,META,"Meta Platforms, Inc.",1656504713216,8924999,0.05,0.12,1.55,0.2,1.81,-2.69,-12.81,-6.11,16.71,208.15,111.21,209.32
7,AVGO,Broadcom Inc.,1619476873216,17092959,0.11,-0.29,3.36,7.14,2.42,2.64,-11.34,35.09,97.66,475.15,609.41,1327.25
8,TSLA,"Tesla, Inc.",1530316849152,62101725,0.41,2.15,2.8,1.12,-0.85,-5.36,-11.63,16.96,60.39,125.89,17.88,651.85
9,WMT,Walmart Inc.,984567382016,18109952,0.18,-1.3,-0.25,-2.84,-2.47,5.6,20.77,26.73,54.89,156.26,165.63,213.02
10,LLY,Eli Lilly and Company,894875598848,1031358,0.01,-0.15,0.96,-1.78,-2.03,-3.66,23.29,30.43,9.33,177.0,316.91,574.82
11,JPM,JP Morgan Chase & Co.,775450722304,6376621,0.08,-0.42,-0.68,-3.37,-6.89,-4.26,-5.46,4.8,40.24,138.36,91.14,270.52
12,XOM,Exxon Mobil Corporation,631598022656,15159244,0.24,2.33,0.24,-1.71,0.6,11.52,32.18,39.03,36.26,45.69,177.95,330.03
13,V,Visa Inc.,595687112704,6374624,0.11,-1.74,-2.65,-3.6,-3.54,-4.82,-9.1,-9.6,14.52,38.74,48.13,68.25
14,JNJ,Johnson & Johnson,585581395968,5179384,0.09,-0.3,1.08,-2.24,-0.29,8.84,31.74,63.65,55.9,62.09,68.83,90.93
15,MU,"Micron Technology, Inc.",471239458816,29707921,0.63,3.86,13.07,1.46,-0.54,2.06,84.82,243.64,347.96,584.19,527.96,834.49
