Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4574801297408,124309275,0.27,-0.04,2.78,-1.13,-1.89,0.35,-2.42,36.8,76.99,610.5,793.41,2489.6
2,AAPL,Apple Inc.,3829985181696,26687518,0.07,-1.43,1.88,-5.11,1.71,-0.59,2.77,29.59,18.76,67.49,86.11,287.12
3,GOOG,Alphabet Inc.,3672165318656,13310340,0.04,-0.13,-0.8,-6.42,-9.73,-3.49,25.41,78.67,93.58,193.45,119.73,395.82
3,GOOGL,Alphabet Inc.,3663576694784,25614991,0.07,-0.16,-0.94,-6.62,-9.87,-3.66,25.47,79.66,94.82,195.19,119.17,395.12
4,MSFT,Microsoft Corporation,2961505255424,27956029,0.09,-0.06,-0.49,-3.44,-17.08,-16.54,-23.41,-13.25,-1.41,49.8,40.24,147.02
5,AMZN,"Amazon.com, Inc.",2199155900416,34070278,0.15,0.03,3.05,-1.85,-15.7,-14.97,-10.05,-0.87,18.19,107.56,24.07,77.06
6,META,"Meta Platforms, Inc.",1631006883840,9972501,0.06,0.24,0.78,-4.79,-3.58,-2.4,-12.02,-3.68,26.37,224.95,97.22,254.97
7,AVGO,Broadcom Inc.,1583537979392,13976857,0.09,0.14,2.71,-2.89,0.23,-2.84,-3.01,35.09,119.97,449.71,634.66,1341.97
8,TSLA,"Tesla, Inc.",1544913682432,49015490,0.32,0.09,-1.37,-1.34,-4.58,-4.91,-5.47,20.14,87.64,115.39,55.63,702.95
9,WMT,Walmart Inc.,995569958912,42102802,0.42,-1.38,-6.74,-3.22,7.12,9.21,22.95,25.71,63.57,177.37,184.59,217.07
10,LLY,Eli Lilly and Company,965262180352,1537718,0.02,0.26,-1.61,-1.89,0.11,-3.68,20.0,37.69,9.3,216.09,357.74,596.76
11,JPM,JP Morgan Chase & Co.,838592888832,6701823,0.08,-0.24,1.82,-4.36,2.42,-7.94,1.28,18.05,44.95,160.05,102.07,276.81
12,XOM,Exxon Mobil Corporation,636665462784,15189858,0.24,0.19,1.7,0.51,10.46,25.55,35.78,50.15,39.27,59.87,192.66,340.19
13,V,Visa Inc.,614909607936,5143811,0.08,-0.43,1.54,-1.84,-2.26,-10.62,-7.73,-12.19,14.97,48.27,43.11,94.42
14,JNJ,Johnson & Johnson,595028148224,5750275,0.1,0.78,1.42,3.47,8.43,20.57,30.04,61.07,53.27,77.79,73.18,91.87
15,MU,"Micron Technology, Inc.",469731278848,21457301,0.46,-0.86,1.38,8.83,-4.12,21.52,117.08,325.93,370.08,627.9,505.54,844.04
16,MA,Mastercard Incorporated,464299655168,2365877,0.05,-1.46,0.37,-2.82,-0.21,-10.22,-7.71,-10.11,8.61,50.82,50.71,103.08
17,ORCL,Oracle Corporation,449910177792,12992004,0.29,0.24,-2.25,-0.03,-9.41,-18.99,-47.15,-5.41,12.87,84.62,80.15,218.92
18,COST,Costco Wholesale Corporation,438550298624,1567230,0.04,-0.83,-3.01,-0.98,2.95,11.26,5.06,-6.14,11.87,111.03,129.47,254.04
19,ABBV,AbbVie Inc.,396512755712,5294193,0.13,-1.91,-3.09,0.49,2.6,0.99,-1.26,22.87,19.76,62.71,139.41,240.72
20,BAC,Bank of America Corporation,385352695808,40177874,1.04,-1.11,0.42,-6.45,1.85,-7.83,6.54,21.72,34.93,105.22,33.05,154.3
21,HD,"Home Depot, Inc. (The)",376880726016,2363619,0.06,-1.29,-3.19,-0.64,0.87,8.39,0.88,4.79,6.96,43.54,24.63,99.79
22,PG,Procter & Gamble Company (The),371107364864,7908899,0.21,1.08,-0.94,0.78,7.62,14.13,6.79,-3.5,-6.27,18.88,24.8,56.66
23,CVX,Chevron Corporation,369440555008,10752794,0.29,0.49,1.55,2.18,9.8,19.19,24.42,38.4,38.83,34.42,109.89,168.07
24,CAT,"Caterpillar, Inc.",355912515584,2903181,0.08,1.14,-1.77,2.48,18.23,22.34,52.79,122.62,130.62,263.05,321.82,636.0
25,GE,GE Aerospace,353088405504,2910445,0.08,1.57,6.13,5.68,14.45,2.2,11.95,35.78,102.99,374.93,419.75,914.48
26,KO,Coca-Cola Company (The),339439976448,10263244,0.3,-0.73,0.29,1.21,8.01,16.32,19.73,12.0,13.58,42.72,66.3,101.18
27,AMD,"Advanced Micro Devices, Inc.",331576639488,25161037,0.76,1.62,-1.91,-5.85,-19.53,-5.12,-12.68,77.41,44.37,108.41,91.05,266.37
28,NFLX,"Netflix, Inc.",326625492992,29954008,0.92,-1.27,0.17,-5.49,-9.03,-15.06,-37.45,-36.83,13.29,161.99,21.86,90.67
29,PLTR,Palantir Technologies Inc.,321501724672,40624471,1.26,-0.36,2.65,-5.61,-14.27,-24.94,-27.27,2.16,340.96,1543.0,468.44,
30,CSCO,"Cisco Systems, Inc.",310397960192,18413387,0.59,0.49,2.23,-9.47,-0.51,4.43,12.89,25.19,64.26,72.94,61.62,119.12
31,MRK,"Merck & Company, Inc.",304379887616,6935449,0.23,0.16,0.37,3.58,13.99,11.93,40.46,64.4,10.8,27.02,69.79,88.68
32,LRCX,Lam Research Corporation,298168942592,6373538,0.21,-1.12,0.79,3.54,-0.91,14.7,68.64,189.58,215.3,382.06,347.96,867.44
33,AMAT,"Applied Materials, Inc.",293542002688,6635808,0.23,0.27,4.33,12.02,9.96,25.09,68.41,136.59,105.55,219.3,200.72,674.8
34,PM,Philip Morris International Inc,285650681856,2565748,0.09,0.45,-2.14,0.92,2.75,18.27,18.06,3.05,53.42,125.02,135.32,216.76
35,GS,"Goldman Sachs Group, Inc. (The)",277489287168,1903667,0.07,-1.83,1.27,-2.86,-2.15,-4.06,18.11,54.68,91.58,212.86,161.07,461.84
36,MS,Morgan Stanley,277127856128,4904478,0.18,-1.26,1.88,-4.38,-3.84,-6.61,12.88,38.34,81.39,119.86,104.72,424.46
37,RTX,RTX Corporation,275719290880,6094037,0.22,0.29,2.67,4.7,2.98,7.88,27.16,50.68,73.69,126.03,150.96,260.68
38,WFC,Wells Fargo & Company,274889637888,7807568,0.28,-1.12,0.68,-7.44,-0.03,-8.7,10.73,19.09,55.59,154.23,104.75,252.01
39,UNH,UnitedHealth Group Incorporated,262629769216,3828460,0.15,0.6,-1.11,5.16,-1.39,-16.92,-20.62,-2.93,-50.47,-35.82,-23.1,10.4
40,TMUS,"T-Mobile US, Inc.",240814473216,4733057,0.2,0.96,-1.91,8.92,15.6,8.41,-4.35,-10.67,10.39,55.34,80.92,153.42
41,IBM,International Business Machines,239553937408,3788001,0.16,-1.73,-2.32,-13.03,-12.38,-14.79,-10.08,-1.13,30.56,129.0,125.6,173.52
42,AXP,American Express Company,236035014656,2777786,0.12,-1.04,1.53,-4.73,-4.02,-10.67,6.12,16.87,38.24,118.27,107.18,317.83
43,MCD,McDonald's Corporation,233427124224,4027336,0.17,-0.24,-0.14,0.46,4.57,8.04,12.0,5.84,16.92,30.14,45.16,100.87
44,LIN,Linde plc,229817253888,2991464,0.13,1.0,1.89,7.4,8.55,12.11,7.37,6.56,5.53,49.73,73.59,184.46
45,GEV,GE Vernova Inc.,226446753792,1652527,0.07,2.09,4.05,4.13,17.29,21.6,31.74,72.3,319.38,,,
46,PEP,"Pepsico, Inc.",225050509312,6135280,0.27,0.12,-0.81,-1.13,10.84,18.44,14.85,29.61,-2.57,2.26,20.11,44.0
47,INTC,Intel Corporation,222884855808,72289933,3.24,-1.85,-4.64,-11.19,-8.53,11.44,18.04,126.04,129.64,62.52,-10.59,-14.32
48,C,"Citigroup, Inc.",206749712384,8080763,0.39,-0.62,4.23,-6.64,1.71,-5.18,21.81,55.16,97.56,193.46,88.01,203.99
49,VZ,Verizon Communications Inc.,205114867712,26509883,1.29,1.23,-0.75,3.45,23.42,22.79,23.28,15.98,29.5,59.8,18.5,18.0
50,AMGN,Amgen Inc.,202419896320,2425008,0.12,-1.11,1.71,0.61,10.49,14.52,28.9,33.08,19.02,79.48,107.01,90.01
51,TXN,Texas Instruments Incorporated,198125256704,4993171,0.25,-2.36,-3.59,-0.33,1.53,14.25,23.73,21.08,11.81,35.36,27.33,126.33
52,T,AT&T Inc.,197653839872,25308427,1.28,0.0,-2.82,2.84,15.83,15.89,9.24,3.1,45.11,79.02,75.39,78.76
53,ABT,Abbott Laboratories,195262103552,6018724,0.31,-0.97,-0.43,1.01,5.79,-11.76,-15.04,-14.83,0.91,22.85,3.47,35.92
54,TMO,Thermo Fisher Scientific Inc,193534738432,1469848,0.08,0.3,2.04,-5.79,-15.28,-17.01,-3.59,30.28,-15.4,-6.3,-10.7,57.25
55,KLAC,KLA Corporation,193133592576,612803,0.03,-0.7,0.52,2.2,-9.55,5.51,39.95,93.78,99.77,295.66,366.35,846.41
56,NEE,"NextEra Energy, Inc.",190933942272,8476717,0.44,0.46,-2.3,2.41,4.65,13.07,10.21,32.54,17.33,34.03,26.77,76.74
57,DIS,Walt Disney Company (The),187979022336,7469550,0.4,-1.03,0.52,-1.05,-3.25,-7.48,-3.85,-5.12,20.61,14.33,-38.95,2.15
58,GILD,"Gilead Sciences, Inc.",187491500032,7267726,0.39,-1.06,-2.49,-0.37,8.16,24.52,30.31,41.64,99.82,113.8,160.33,139.97
59,APH,Amphenol Corporation,185857294336,4452417,0.24,2.35,3.05,4.85,3.59,6.95,19.99,68.18,149.75,298.73,316.22,622.16
60,BA,Boeing Company (The),183543463936,5812318,0.32,-2.18,-3.81,-4.5,-3.26,1.68,8.2,10.52,43.19,19.14,3.19,78.0
61,DE,Deere & Company,179451297792,6649975,0.37,11.58,9.8,13.03,26.09,36.22,45.61,31.68,72.47,74.79,103.73,404.9
62,ISRG,"Intuitive Surgical, Inc.",177398202368,1432330,0.08,-0.25,2.82,1.36,-4.31,-15.74,12.57,-9.72,3.7,107.44,47.64,197.66
63,CRM,"Salesforce, Inc.",176396075008,9546967,0.54,-1.33,-2.34,-4.5,-18.72,-29.52,-24.35,-28.83,-24.5,0.55,-31.7,21.42
64,TJX,"TJX Companies, Inc. (The)",174186037248,2754629,0.16,-0.46,1.33,0.46,6.2,1.97,13.6,22.95,35.63,116.96,157.27,244.32
65,ANET,"Arista Networks, Inc.",172811698176,5250635,0.3,-1.66,-3.08,-3.18,-8.6,3.51,-13.27,52.85,68.35,230.56,503.01,907.05
66,SCHW,Charles Schwab Corporation (The,170394648576,10161789,0.6,-1.58,0.16,-12.15,-8.97,-9.06,0.46,7.5,49.71,74.34,30.53,175.07
67,ADI,"Analog Devices, Inc.",169077555200,5097524,0.3,-0.31,2.43,6.91,8.71,17.87,45.67,62.21,58.92,94.02,122.81,255.46
68,BLK,"BlackRock, Inc.",167761575936,516448,0.03,-1.01,0.91,0.13,-3.6,-2.79,-6.93,12.21,25.83,78.0,42.58,149.28
69,HON,Honeywell International Inc.,162247606272,2357915,0.15,-0.15,-0.25,0.39,11.14,17.48,25.83,14.55,27.62,44.83,27.92,101.68
70,LOW,"Lowe's Companies, Inc.",156045475840,1995588,0.13,-1.4,-3.2,0.47,3.25,13.36,19.66,25.18,16.62,53.99,45.81,198.1
71,UNP,Union Pacific Corporation,156044165120,2847987,0.18,-0.77,0.88,3.39,15.48,12.56,14.24,21.6,5.9,50.9,36.85,85.08
72,BX,Blackstone Inc.,154639368192,9668458,0.63,-5.37,-3.16,-4.31,-13.33,-21.78,-20.11,-6.97,-4.37,64.36,27.43,201.22
73,LMT,Lockheed Martin Corporation,154228948992,1341802,0.09,2.57,2.13,4.42,11.59,27.67,32.26,41.28,20.13,53.27,112.73,102.59
74,PFE,"Pfizer, Inc.",152718114816,40202040,2.63,-1.86,-2.61,-0.7,3.87,7.39,10.11,20.5,4.76,-19.54,-20.83,-0.16
75,UBER,"Uber Technologies, Inc.",151556947968,15709877,1.04,0.23,4.21,-1.31,-8.57,-14.73,-24.02,-12.79,1.93,131.41,52.24,142.16
76,QCOM,QUALCOMM Incorporated,150882746368,8196921,0.54,-1.38,0.41,1.68,-7.49,-22.57,-14.29,-2.03,-11.73,23.23,21.3,112.63
77,DHR,Danaher Corporation,149332623360,4762226,0.32,1.29,-0.63,-2.5,-5.92,-10.71,3.45,12.17,-19.46,-1.79,-19.7,47.73
78,ETN,"Eaton Corporation, PLC",146890686464,2274281,0.15,-0.8,-3.06,0.07,8.64,13.32,0.03,18.68,32.35,135.26,161.99,400.18
79,WELL,Welltower Inc.,145139499008,1447234,0.1,-0.28,-1.29,5.46,13.09,12.04,24.84,35.13,70.88,234.74,179.73,402.77
80,SYK,Stryker Corporation,142612758528,1486740,0.1,-1.24,1.81,4.66,4.14,1.71,0.92,-1.48,4.86,40.87,46.45,113.95
81,APP,Applovin Corporation,139384946688,5608190,0.4,1.88,5.49,-10.51,-24.04,-33.25,-31.37,2.51,368.82,2883.35,385.05,
82,COP,ConocoPhillips,137893789696,8843182,0.64,0.97,0.92,3.46,10.92,15.81,23.44,31.96,7.92,25.5,83.73,261.4
83,NEM,Newmont Corporation,137745596416,7569399,0.55,0.57,-0.32,3.87,-4.96,14.84,47.59,127.03,149.78,188.84,161.82,137.8
84,ACN,Accenture plc,133298847744,7890058,0.59,-3.87,-4.14,-9.21,-20.52,-22.1,-14.72,-31.31,-36.36,-11.51,-29.87,30.46
85,COF,Capital One Financial Corporati,130363539456,5043608,0.39,-1.92,-0.74,-7.59,-5.75,-20.2,-1.95,8.22,45.47,137.06,32.35,256.57
86,BKNG,Booking Holdings Inc. Common St,129880997888,905369,0.07,-6.15,-3.22,-5.42,-21.19,-25.07,-22.67,-27.26,6.69,59.21,64.97,182.98
87,CB,Chubb Limited,129541201920,980032,0.08,-0.04,1.3,0.92,8.4,6.42,15.77,10.11,14.62,78.88,95.4,225.65
88,PLD,"Prologis, Inc.",129149665280,1741575,0.13,-0.42,0.05,1.28,9.37,9.09,22.43,31.24,14.08,32.99,21.67,81.71
89,PH,Parker-Hannifin Corporation,127786663936,580194,0.05,1.5,1.07,3.43,10.7,9.21,37.6,54.31,77.94,225.3,270.56,650.86
90,SPGI,S&P Global Inc.,126167678976,2040107,0.16,-0.65,1.74,-6.2,-21.1,-22.79,-14.38,-18.57,-18.08,26.89,-0.25,47.71
91,IBKR,"Interactive Brokers Group, Inc.",125778378752,2372805,0.19,-1.21,-1.02,-5.65,-1.94,1.52,2.01,42.51,137.34,277.75,329.15,675.02
