Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4161876262912,221065490,0.53,-3.81,-2.33,-7.87,-3.86,-13.96,-6.1,55.22,35.91,859.2,744.16,2617.35
2,AAPL,Apple Inc.,4034211348480,49406521,0.12,-1.01,-2.31,-2.18,-1.85,0.76,19.77,22.21,20.92,100.15,90.26,310.94
3,GOOG,Alphabet Inc.,3598130610176,27433464,0.08,-3.14,-4.01,-5.21,-7.84,7.26,48.05,88.12,56.26,202.47,117.6,355.65
3,GOOGL,Alphabet Inc.,3593908781056,43657061,0.12,-3.21,-4.06,-5.42,-8.2,6.98,47.85,89.43,56.67,205.0,118.36,354.71
4,MSFT,Microsoft Corporation,3539079004160,23237698,0.07,-0.06,-0.5,-3.03,-0.18,-7.26,-8.43,25.24,2.97,102.94,71.3,216.15
5,AMZN,"Amazon.com, Inc.",2365424140288,43399540,0.18,-0.58,-2.18,-2.48,-3.66,-11.25,-0.01,15.14,10.64,127.53,32.42,134.86
6,META,"Meta Platforms, Inc.",1637082726400,14675497,0.09,-1.16,0.9,-2.52,2.17,3.62,-15.07,11.09,20.89,369.28,80.87,244.68
7,TSLA,"Tesla, Inc.",1554022268928,104916333,0.68,-4.62,,6.3,11.41,5.18,37.82,74.05,85.77,250.22,96.39,932.24
8,AVGO,Broadcom Inc.,1539585343488,64016676,0.42,-4.48,-9.42,-18.72,-15.33,-7.36,7.46,94.25,93.92,496.26,634.75,1280.66
9,LLY,Eli Lilly and Company,933919719424,3584775,0.04,-1.19,1.39,4.43,-6.14,15.05,64.61,30.12,15.11,208.27,307.41,762.33
10,WMT,Walmart Inc.,922140016640,15327155,0.17,0.21,-0.89,2.06,8.31,13.32,11.77,31.09,67.56,156.09,153.05,242.01
11,JPM,JP Morgan Chase & Co.,866117484544,8422211,0.1,-0.18,-1.11,-0.07,3.95,1.85,9.31,31.33,58.02,149.23,123.71,204.27
12,NOW,"ServiceNow, Inc.",812426526720,1843769,0.02,0.16,-9.56,-8.33,-5.2,-11.85,-8.64,-3.59,-2.99,77.08,33.07,144.42
13,V,Visa Inc.,664675876864,7065054,0.11,-0.2,-0.98,5.38,2.95,1.41,2.92,-0.02,28.8,57.05,48.36,99.33
14,ORCL,Oracle Corporation,512738787328,49514739,0.97,-5.4,-6.06,-19.08,-9.42,-28.09,-29.25,26.67,25.08,111.48,110.32,281.71
15,MA,Mastercard Incorporated,511191547904,3174068,0.06,-0.1,-1.13,4.63,3.48,2.3,-1.29,3.53,26.88,52.7,56.36,104.35
16,JNJ,Johnson & Johnson,506747027456,5573836,0.11,0.49,-0.59,4.32,1.77,13.27,22.67,40.32,50.3,36.55,37.84,77.86
17,XOM,Exxon Mobil Corporation,500547846144,18161798,0.36,2.38,-1.19,1.23,2.53,3.76,12.95,1.34,9.12,14.84,143.4,206.97
18,PLTR,Palantir Technologies Inc.,422559416320,49417030,1.17,-5.57,-3.42,-2.31,8.4,-7.05,-2.95,109.36,551.08,2425.5,673.18,
19,BAC,Bank of America Corporation,404048969728,34633733,0.86,-0.47,-1.07,1.21,4.48,2.42,19.45,33.68,39.79,74.35,49.97,116.97
20,NFLX,"Netflix, Inc.",401655889920,49961691,1.24,0.23,-0.42,-2.07,-9.2,-13.27,-22.2,2.1,37.25,176.76,82.3,155.01
21,ABBV,AbbVie Inc.,396442042368,5013323,0.13,0.29,0.44,0.53,-3.23,3.9,13.74,11.5,41.2,65.79,130.82,232.3
22,COST,Costco Wholesale Corporation,382946738176,2309569,0.06,0.26,-2.47,-2.8,-3.54,-8.3,-12.63,-9.24,-1.82,87.21,105.75,221.21
23,HD,"Home Depot, Inc. (The)",355148726272,3649730,0.1,1.15,-0.81,1.95,2.28,-6.27,-6.82,-0.6,10.53,22.23,21.17,83.54
24,PG,Procter & Gamble Company (The),345947144192,7518106,0.22,1.79,3.48,6.85,-0.46,0.43,-3.96,-11.59,-7.07,10.82,15.64,50.34
25,AMD,"Advanced Micro Devices, Inc.",322531328000,31289045,0.97,-5.29,-6.01,-10.4,-3.89,-20.77,14.99,92.75,15.25,182.73,84.15,350.15
26,GE,GE Aerospace,309839167488,3685856,0.12,-2.19,-2.54,1.74,-0.43,-3.95,6.3,43.76,83.75,378.0,361.37,479.45
27,KO,Coca-Cola Company (The),304140156928,10371144,0.34,0.43,0.21,0.6,-1.99,3.65,1.36,0.49,15.76,28.73,42.73,54.66
28,CVX,Chevron Corporation,301256245248,8304048,0.28,1.89,-0.31,0.54,0.67,-1.43,-0.38,-8.17,3.57,-6.24,79.69,105.19
29,UNH,UnitedHealth Group Incorporated,300403261440,4664693,0.16,-0.77,-2.99,2.48,2.32,0.92,33.12,-35.32,-29.86,-28.03,-13.06,44.03
30,CSCO,"Cisco Systems, Inc.",300283199488,18270196,0.61,-2.0,-2.31,-3.63,-0.42,5.09,8.19,25.29,68.39,75.95,55.3,125.88
31,WFC,Wells Fargo & Company,296606597120,14741836,0.5,0.43,-0.18,2.81,8.8,6.83,19.96,32.01,60.81,128.01,111.49,151.77
32,IBM,International Business Machines,283523907584,1805983,0.06,0.05,-1.91,-1.9,-0.38,1.38,29.07,23.47,79.73,139.67,166.55,205.35
33,MS,Morgan Stanley,279039508480,3805460,0.14,-0.97,-2.02,-1.15,5.66,6.58,22.23,54.23,83.5,101.01,100.17,362.08
34,GS,"Goldman Sachs Group, Inc. (The)",264072691712,2171430,0.08,-0.78,-1.76,0.65,9.26,10.85,22.54,61.5,93.62,175.16,143.88,389.09
35,CAT,"Caterpillar, Inc.",263233617920,3145295,0.12,-4.59,-6.02,-5.8,-0.83,2.61,37.93,71.91,75.04,135.71,191.36,412.79
36,AXP,American Express Company,261380325376,2973517,0.11,-1.35,-1.82,3.68,3.58,4.19,27.12,40.03,61.54,156.29,131.83,259.25
37,MU,"Micron Technology, Inc.",253788880896,34386437,1.35,-3.01,-6.48,-8.67,0.44,3.44,82.4,154.62,72.43,291.22,188.05,356.79
38,MRK,"Merck & Company, Inc.",247730143232,12984648,0.52,0.93,-0.27,1.11,-5.33,19.28,26.22,17.11,-17.42,-1.15,51.68,60.98
39,PM,Philip Morris International Inc,246898475008,7113356,0.29,0.42,3.23,6.96,0.76,7.42,-6.0,2.03,62.93,77.2,96.75,156.83
