Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4271603712000,156552273,0.37,0.77,4.91,0.06,-5.53,-6.5,-5.76,2.98,33.6,532.71,501.9,1849.58
2,AAPL,Apple Inc.,3757230784512,35595400,0.09,0.73,2.75,1.65,-1.99,-3.3,-4.73,22.62,10.03,54.87,70.2,206.72
3,GOOGL,Alphabet Inc.,3597527154688,37550664,0.1,3.42,8.4,-1.55,-3.66,-1.89,1.7,63.77,80.77,184.46,102.54,312.99
3,GOOG,Alphabet Inc.,3567405236224,23001013,0.06,2.8,7.72,-1.38,-4.38,-2.91,0.79,61.42,77.71,180.17,99.46,308.36
4,MSFT,Microsoft Corporation,2745297272832,28264760,0.1,-0.22,3.53,-3.56,-8.77,-7.35,-23.86,-26.55,-10.76,24.22,12.83,104.3
5,AMZN,"Amazon.com, Inc.",2260452245504,43822612,0.19,1.1,5.63,0.2,-0.98,2.82,-5.44,-6.97,12.19,103.15,18.66,61.92
6,AVGO,Broadcom Inc.,1486341799936,19093478,0.13,1.29,4.26,-2.8,-8.03,-5.81,-11.19,12.23,80.61,432.0,499.16,1038.69
7,META,"Meta Platforms, Inc.",1465194381312,23258579,0.16,1.24,10.18,-4.11,-11.47,-9.87,-1.71,-18.27,-0.72,146.29,71.31,144.6
8,TSLA,"Tesla, Inc.",1430652190720,55816862,0.39,2.56,5.37,0.11,-6.51,-7.31,-5.63,22.68,73.64,137.38,5.03,507.96
9,WMT,Walmart Inc.,994477473792,16948532,0.17,0.37,1.51,3.33,1.22,-1.28,24.49,31.61,54.9,157.18,179.46,233.32
10,LLY,Eli Lilly and Company,854313336832,6168549,0.07,3.78,8.69,4.83,-4.53,-6.47,-8.91,24.34,5.64,126.34,280.0,582.38
11,JPM,JP Morgan Chase & Co.,796649455616,10910711,0.14,0.41,4.43,1.89,2.73,-4.34,-2.16,4.05,36.24,131.4,100.38,211.46
12,XOM,Exxon Mobil Corporation,669932257280,37819918,0.56,-5.23,-5.97,-0.22,6.07,6.7,37.92,45.95,40.57,64.99,190.09,286.41
13,JNJ,Johnson & Johnson,588304547840,4570359,0.08,-0.13,1.53,3.7,0.47,0.17,21.96,60.33,55.37,63.9,70.09,96.45
14,V,Visa Inc.,575539118080,6277054,0.11,-1.23,1.01,-1.95,-3.38,-6.8,-7.71,-13.48,8.07,35.13,50.34,56.27
15,COST,Costco Wholesale Corporation,442342506496,1768635,0.04,0.01,1.29,3.19,0.44,0.05,12.05,3.41,12.28,111.8,98.88,255.66
16,MA,Mastercard Incorporated,438766993408,3004160,0.07,-1.6,1.53,-1.74,-2.45,-6.88,-7.16,-10.42,-2.37,33.24,40.34,63.02
17,ORCL,Oracle Corporation,417688158208,20444505,0.49,-1.28,3.99,-5.9,-10.97,-7.01,-35.43,-37.92,-15.53,58.19,61.28,190.53
18,MU,"Micron Technology, Inc.",414836948992,73934765,1.78,8.88,3.02,-8.99,-12.11,-12.58,62.96,206.71,254.38,511.73,399.13,609.63
19,NFLX,"Netflix, Inc.",405312569344,28484038,0.7,-0.62,2.27,2.32,0.7,22.52,-13.14,-24.18,35.34,199.25,38.14,120.14
20,CVX,Chevron Corporation,394692395008,20908743,0.53,-4.59,-6.51,-3.8,2.93,7.36,31.4,35.25,42.63,42.92,102.96,149.95
21,ABBV,AbbVie Inc.,380248522752,4505609,0.12,-1.15,2.66,4.9,-5.58,-6.01,-6.96,17.1,16.9,59.07,114.15,180.96
22,BAC,Bank of America Corporation,353595129856,23896010,0.68,1.07,4.9,3.68,1.55,-7.14,-4.26,8.52,20.97,91.17,18.51,100.74
23,PLTR,Palantir Technologies Inc.,350356570112,34056743,0.97,0.14,2.4,-8.92,-3.37,8.21,-11.44,-1.41,245.25,1837.7,551.36,
24,AMD,"Advanced Micro Devices, Inc.",342728671232,40279250,1.18,3.33,4.07,3.72,2.63,5.04,-5.97,35.09,34.2,157.55,38.9,272.78
25,CAT,"Caterpillar, Inc.",341774860288,2044333,0.06,3.09,5.02,4.08,3.21,-2.88,32.35,82.09,92.21,253.67,288.5,508.11
26,PG,Procter & Gamble Company (The),337240522752,6524783,0.19,-0.24,0.97,0.07,-6.02,-8.14,-1.28,-3.64,-13.68,-1.05,9.05,40.62
27,HD,"Home Depot, Inc. (The)",328245542912,2598218,0.08,0.2,2.46,-0.4,-5.44,-13.5,-0.18,-6.37,-17.75,21.29,-6.65,47.52
28,KO,Coca-Cola Company (The),327459962880,15828648,0.48,0.04,0.49,1.29,-1.32,-3.63,8.48,12.07,12.97,30.71,55.58,86.29
29,GE,GE Aerospace,308722925568,4366639,0.14,3.14,3.49,0.39,-9.99,-11.07,-2.45,11.01,54.93,266.09,370.81,653.17
30,CSCO,"Cisco Systems, Inc.",307908804608,21160886,0.69,0.44,-2.49,-1.13,-0.22,-0.32,-0.05,17.33,48.61,83.24,55.41,92.21
31,MRK,"Merck & Company, Inc.",298763845632,4641638,0.16,0.46,1.01,4.46,4.75,0.06,29.17,52.1,14.16,12.05,68.26,86.01
32,AMAT,"Applied Materials, Inc.",280779161600,5971052,0.21,3.51,4.93,-2.21,0.78,-4.08,50.95,78.61,87.74,220.48,135.86,522.58
33,LRCX,Lam Research Corporation,278851190784,10667456,0.38,3.91,5.01,-4.84,1.43,-7.42,49.62,120.72,194.66,344.13,269.69,684.55
34,MS,Morgan Stanley,263854735360,7023827,0.27,0.97,4.91,1.13,3.28,-5.9,2.96,19.55,54.27,114.59,95.97,294.48
35,RTX,RTX Corporation,262088114176,3412500,0.13,0.94,2.64,-0.05,-6.05,-4.61,12.87,32.5,60.02,113.96,146.06,215.21
36,GS,"Goldman Sachs Group, Inc. (The)",255269847040,1585451,0.06,1.68,7.14,3.48,4.42,-7.39,10.56,24.36,69.75,181.69,145.7,351.65
37,UNH,UnitedHealth Group Incorporated,248685035520,5446163,0.22,1.25,5.78,1.65,-3.95,-4.2,-10.07,-4.11,-48.95,-40.62,-33.99,-1.95
38,WFC,Wells Fargo & Company,248609652736,12247619,0.49,1.21,4.38,2.93,4.8,-9.02,-3.8,3.82,32.0,125.13,79.83,180.84
39,PM,Philip Morris International Inc,245203582976,10054975,0.41,-4.84,-3.8,-3.62,-4.86,-13.1,2.94,-10.63,37.99,87.56,108.04,179.8
40,GEV,GE Vernova Inc.,242772115456,2183899,0.09,2.51,4.88,1.38,5.62,9.51,50.49,60.24,237.18,,,
41,INTC,Intel Corporation,241159127040,128922892,5.35,8.84,11.36,9.13,0.1,5.65,36.8,109.55,111.96,60.55,3.1,-14.53
42,LIN,Linde plc,228837916672,2472305,0.11,-0.39,0.55,3.3,2.55,2.1,20.36,8.32,4.78,41.24,58.38,149.69
43,TMUS,"T-Mobile US, Inc.",228454973440,7036104,0.31,-2.75,-3.12,-2.16,-4.31,-3.76,-2.38,-8.43,-3.61,51.83,81.27,105.87
44,IBM,International Business Machines,228164780032,2797144,0.12,0.31,2.88,-2.13,-2.3,-6.77,-15.25,-12.44,8.53,118.32,142.55,145.19
45,MCD,McDonald's Corporation,219283505152,3800456,0.17,-1.13,0.45,-0.38,-5.51,-5.76,2.68,4.34,1.52,11.55,34.75,75.66
46,PEP,"Pepsico, Inc.",211397410816,4714421,0.22,-0.41,1.05,2.5,-3.43,-5.08,7.1,18.9,-6.96,-10.96,9.0,38.88
47,VZ,Verizon Communications Inc.,208311418880,28071638,1.35,-1.61,-1.83,-2.35,-2.55,2.79,21.99,23.87,22.79,56.81,25.38,19.75
48,AXP,American Express Company,206979809280,3401082,0.16,-0.34,3.14,-0.15,-1.48,-12.94,-12.34,-2.5,10.12,104.56,76.87,193.48
49,C,"Citigroup, Inc.",201696493568,12194122,0.6,1.67,7.38,3.28,5.6,-0.83,16.1,29.36,91.85,177.22,101.13,138.15
50,KLAC,KLA Corporation,199695319040,868170,0.04,3.22,5.31,0.56,3.74,2.67,30.35,63.12,117.47,313.1,278.16,747.63
51,T,AT&T Inc.,198186336256,25694032,1.3,-2.35,-2.71,-1.56,4.23,1.54,13.34,7.14,39.12,92.88,95.65,70.55
52,NEE,"NextEra Energy, Inc.",193455013888,6488523,0.34,-0.03,1.59,2.9,1.3,2.48,11.68,26.97,17.22,34.44,19.21,65.88
53,AMGN,Amgen Inc.,190441816064,2726027,0.14,0.41,1.29,1.0,-6.45,-6.97,4.63,23.47,13.89,69.25,96.23,87.65
54,TMO,Thermo Fisher Scientific Inc,183713824768,1246691,0.07,0.61,4.47,3.43,-0.14,-3.61,-13.66,18.63,-17.21,-9.32,-21.42,44.51
55,TJX,"TJX Companies, Inc. (The)",180329463808,4001553,0.22,1.46,4.45,3.53,2.63,3.05,11.44,34.28,41.33,116.8,134.43,211.15
56,TXN,Texas Instruments Incorporated,178723962880,5414151,0.3,1.11,3.14,4.07,-1.19,-12.1,25.78,-8.05,2.75,31.53,17.38,74.81
57,ABT,Abbott Laboratories,177903976448,7450652,0.42,-0.28,-1.55,-2.36,-7.14,-9.63,-18.43,-21.4,-9.65,-3.32,-13.77,25.67
58,CRM,"Salesforce, Inc.",174506885120,11673625,0.67,-0.23,3.86,-4.58,-4.06,-0.83,-18.14,-27.45,-34.92,-2.13,-38.8,7.99
59,GILD,"Gilead Sciences, Inc.",174140882944,5284044,0.3,0.67,4.51,2.16,-3.36,-7.62,10.9,31.13,70.43,95.5,145.51,127.17
60,DIS,Walt Disney Company (The),171238244352,8315862,0.49,0.19,4.48,-1.42,-4.29,-9.84,-7.12,-18.29,4.08,-2.01,-37.18,-20.22
61,ISRG,"Intuitive Surgical, Inc.",164958568448,1426883,0.09,0.75,2.6,-2.84,-5.77,-7.25,-17.74,-9.33,-2.93,52.25,28.51,138.38
62,SCHW,Charles Schwab Corporation (The,164117889024,14257277,0.87,-1.72,0.0,-3.08,-0.33,-3.17,0.03,1.73,30.81,100.93,20.23,148.46
63,BA,Boeing Company (The),162921218048,9638568,0.59,4.17,8.82,4.49,-3.17,-13.23,11.64,-9.86,36.08,3.18,-8.52,-4.35
64,PFE,"Pfizer, Inc.",162402566144,36559240,2.25,1.67,5.58,6.65,4.58,4.31,16.67,22.1,7.38,-11.01,-29.92,10.01
65,ANET,"Arista Networks, Inc.",157221748736,5033990,0.32,1.69,3.38,-8.12,-9.68,-10.53,0.03,16.28,27.3,276.25,278.1,763.27
66,APH,Amphenol Corporation,156970745856,5494179,0.35,1.07,3.3,-2.27,-4.9,-13.39,-6.19,29.1,96.68,250.05,213.64,430.74
67,COP,ConocoPhillips,156923920384,12827928,0.82,-2.74,-4.05,0.94,9.7,16.16,47.06,42.25,28.12,46.9,108.76,225.74
68,ADI,"Analog Devices, Inc.",156508487680,3069744,0.2,0.77,4.27,2.69,0.43,-7.16,38.98,34.76,45.34,84.88,85.25,187.14
69,DE,Deere & Company,154150240256,1304165,0.08,1.31,1.01,0.59,-3.65,-3.52,20.97,14.48,44.88,55.67,71.45,274.96
70,BLK,"BlackRock, Inc.",148915470336,616374,0.04,-0.45,2.52,-1.76,0.65,-11.86,-4.66,-7.09,-1.95,59.94,14.79,96.66
71,UBER,"Uber Technologies, Inc.",147587497984,11321153,0.77,-0.31,3.66,-4.54,-4.35,-1.46,-19.9,-22.23,-13.81,89.51,62.57,95.98
72,HON,Honeywell International Inc.,145061199872,3792404,0.26,0.96,2.28,2.33,-4.69,-4.9,20.34,4.57,15.0,30.42,20.15,72.2
73,UNP,Union Pacific Corporation,144335060992,2029007,0.14,0.21,1.81,1.99,-3.18,-7.78,11.15,7.02,2.39,33.34,12.39,54.91
74,LMT,Lockheed Martin Corporation,142342619136,963813,0.07,2.19,0.29,0.23,-4.9,-4.45,33.13,34.05,6.32,47.77,103.84,76.64
75,ETN,"Eaton Corporation, PLC",141983498240,1980257,0.14,2.21,2.29,1.62,2.75,-3.6,6.09,1.56,9.88,120.39,125.42,322.94
76,BX,Blackstone Inc.,139741216768,6428979,0.46,-0.57,5.79,4.55,6.6,-13.97,-16.58,-26.54,-23.33,49.71,-8.67,139.42
77,WELL,Welltower Inc.,138755063808,2610778,0.19,0.58,1.58,1.98,-3.15,-4.33,1.35,28.41,57.89,174.13,156.29,291.1
78,QCOM,QUALCOMM Incorporated,135940784128,10183383,0.75,-1.16,0.13,-0.83,-5.1,-10.57,-22.49,-16.08,-24.38,20.79,-23.39,60.5
79,DHR,Danaher Corporation,135021961216,3694121,0.27,0.63,5.11,0.63,-1.98,-8.33,-13.92,-0.55,-29.36,-10.94,-28.98,30.46
