Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,AAPL,Apple Inc.,3156744077312,37235797,0.12,0.41,2.71,8.17,11.55,-1.57,-15.22,0.49,16.05,42.5,68.23,336.9
2,MSFT,Microsoft Corporation,2907875573760,16524162,0.06,-0.18,4.48,5.26,8.7,0.67,-12.37,-1.25,9.7,46.52,89.36,201.21
3,NVDA,NVIDIA Corporation,2653012099072,205768409,0.78,-2.05,5.86,4.06,15.29,-10.64,-19.0,9.96,131.69,478.93,715.96,2683.15
4,AMZN,"Amazon.com, Inc.",1991947452416,30001594,0.15,-0.68,3.93,7.67,9.77,-5.18,-17.48,15.32,33.5,63.01,18.61,92.28
5,GOOG,Alphabet Inc.,1958850068480,20824895,0.11,-0.87,2.98,4.45,9.94,-3.1,-15.04,1.4,23.92,44.67,84.63,192.36
5,GOOGL,Alphabet Inc.,1958847709184,29681185,0.15,-0.83,3.39,4.75,10.31,-2.95,-15.29,1.42,23.91,43.68,83.27,189.0
6,META,"Meta Platforms, Inc.",1387791122432,15075557,0.11,0.45,5.66,9.44,8.92,-9.52,-11.23,12.74,72.31,183.06,100.45,182.15
7,BRK-B,Berkshire Hathaway Inc. New,1146145472512,3282720,0.03,-0.0,0.78,2.81,7.58,3.18,15.95,24.34,52.49,66.38,136.63,146.8
8,TSLA,"Tesla, Inc.",920808062976,150082179,1.63,0.33,14.01,18.35,19.4,14.36,-34.47,49.08,36.15,12.9,35.43,1761.68
9,AVGO,Broadcom Inc.,904984330240,16257725,0.18,0.08,8.8,10.23,31.57,-1.27,-13.89,42.52,115.66,251.72,413.05,724.51
10,LLY,Eli Lilly and Company,787796721664,3052837,0.04,-0.82,5.77,19.38,18.84,7.84,11.36,14.16,49.86,177.82,449.0,750.35
11,WMT,Walmart Inc.,761844727808,10639287,0.14,0.14,0.27,4.42,14.46,11.87,1.31,43.43,77.5,130.93,108.6,176.49
12,JPM,JP Morgan Chase & Co.,675932667904,7381781,0.11,-0.14,0.97,5.93,15.66,5.28,2.52,23.5,74.55,101.11,127.95,153.84
13,V,Visa Inc.,651060183040,3798116,0.06,0.7,0.94,1.87,7.79,1.72,7.41,32.31,40.98,61.94,67.06,99.4
14,MA,Mastercard Incorporated,487298826240,1735377,0.04,0.19,0.85,4.1,9.3,1.46,1.35,19.34,38.99,52.11,64.36,103.52
15,NFLX,"Netflix, Inc.",472545525760,3702617,0.08,0.8,5.79,15.47,29.74,20.96,20.84,81.59,155.17,468.87,113.62,195.19
16,XOM,Exxon Mobil Corporation,469856223232,7113347,0.15,0.06,1.17,4.26,4.11,-2.92,-1.12,-3.71,11.09,22.25,200.54,87.14
17,COST,Costco Wholesale Corporation,434161549312,1595257,0.04,0.14,0.28,1.11,6.77,8.26,-0.98,21.06,78.91,116.45,176.96,297.4
18,ORCL,Oracle Corporation,392984788992,4672683,0.12,1.19,6.65,8.0,9.65,-5.78,-18.69,12.24,27.22,100.99,141.94,158.02
19,UNH,UnitedHealth Group Incorporated,382294065152,5570204,0.15,0.32,-1.86,-28.21,-20.01,-14.05,-18.96,-24.94,-20.25,-13.41,31.48,84.74
20,PG,Procter & Gamble Company (The),379463794688,8109876,0.21,0.52,-2.34,-2.12,-0.54,-3.04,-4.21,-3.06,11.69,17.36,32.39,64.64
