Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4503464574976,160849172,0.36,1.18,-2.67,7.62,-0.8,-2.05,-0.03,32.91,55.02,614.76,806.32,2464.8
2,AAPL,Apple Inc.,3878488637440,58081661,0.15,3.17,-4.22,-4.27,3.41,-2.54,3.08,32.37,15.99,70.08,91.38,285.94
3,GOOG,Alphabet Inc.,3663213887488,23642757,0.06,-1.05,-2.73,-8.6,-9.22,-3.96,22.61,75.56,84.57,199.31,124.04,376.96
3,GOOGL,Alphabet Inc.,3653536055296,38916684,0.11,-1.21,-2.87,-8.82,-9.37,-4.17,22.97,76.22,86.04,200.63,123.71,376.74
4,MSFT,Microsoft Corporation,2949613355008,31844692,0.11,-1.11,-1.86,0.81,-15.61,-16.09,-24.12,-13.17,-3.97,48.89,42.3,138.81
5,AMZN,"Amazon.com, Inc.",2159329280000,64506011,0.3,1.19,-1.44,-9.67,-15.63,-11.19,-9.3,-2.21,12.69,105.86,24.9,66.91
6,META,"Meta Platforms, Inc.",1617119412224,12567006,0.08,-0.08,-4.4,-4.61,-4.92,-1.71,-10.27,-0.67,23.23,225.44,93.34,238.69
7,AVGO,Broadcom Inc.,1576663121920,21312472,0.14,2.27,-2.98,7.09,2.37,-4.34,-0.96,38.25,107.32,440.31,644.28,1335.27
8,TSLA,"Tesla, Inc.",1540861067264,58990087,0.38,-1.63,-4.12,3.38,-5.65,-6.26,-5.19,14.56,91.78,124.08,57.82,749.4
9,WMT,Walmart Inc.,1027301900288,34570805,0.34,-3.76,0.06,1.5,9.53,14.27,25.06,33.28,68.81,183.4,199.29,223.54
10,LLY,Eli Lilly and Company,977365499904,2124848,0.02,-0.38,2.22,1.66,-2.35,-3.94,23.19,44.15,9.09,217.53,368.0,581.12
11,JPM,JP Morgan Chase & Co.,836088430592,8470235,0.1,1.51,-1.19,-0.98,2.02,-5.21,0.27,17.83,41.0,159.36,103.17,294.65
12,XOM,Exxon Mobil Corporation,616507441152,19687795,0.32,-1.52,-5.4,0.74,9.14,19.99,29.92,45.91,30.42,58.04,178.98,338.34
13,V,Visa Inc.,616008646656,8578961,0.14,1.73,-2.96,-2.73,-2.54,-7.6,-8.97,-11.33,16.89,49.82,47.38,99.34
14,JNJ,Johnson & Johnson,586400727040,7062651,0.12,-0.05,1.03,2.33,9.86,17.35,29.64,60.61,52.41,71.98,72.56,84.85
15,MA,Mastercard Incorporated,465790009344,2460374,0.05,0.69,-2.89,-5.43,-1.03,-7.18,-9.73,-9.29,8.91,52.04,56.11,108.33
16,MU,"Micron Technology, Inc.",449956085760,28170865,0.63,-2.89,-2.57,4.41,2.75,26.75,115.38,313.81,317.77,603.67,480.38,827.85
17,COST,Costco Wholesale Corporation,449307377664,1620985,0.04,-0.63,3.47,2.3,3.66,18.6,10.94,0.75,14.31,115.43,138.59,256.19
18,ORCL,Oracle Corporation,442523811840,19077737,0.43,-3.85,-2.03,12.82,-15.61,-21.12,-45.59,-4.87,10.6,83.55,78.78,214.81
19,ABBV,AbbVie Inc.,411553169408,7327593,0.18,0.59,5.42,6.32,5.48,2.37,1.54,28.47,24.74,66.24,151.58,250.13
20,BAC,Bank of America Corporation,385133641728,35476387,0.92,0.36,-2.06,-4.0,1.38,-5.74,5.42,21.21,34.03,104.29,32.67,173.75
21,HD,"Home Depot, Inc. (The)",381320724480,3219640,0.08,-2.05,-1.96,0.18,-0.9,10.76,-0.33,5.93,7.1,41.89,29.16,107.33
22,PG,Procter & Gamble Company (The),373424455680,12752829,0.34,-0.32,-0.28,0.59,6.73,13.32,6.07,-3.35,-3.29,18.68,28.28,55.13
23,CVX,Chevron Corporation,360983298048,7707881,0.21,-0.77,-1.89,1.72,8.85,16.94,19.01,35.16,30.26,32.61,104.73,170.67
24,CAT,"Caterpillar, Inc.",357892063232,2486282,0.07,-1.22,-1.32,12.74,20.26,28.1,57.95,119.33,119.3,264.47,331.33,649.3
25,GE,GE Aerospace,345008504832,5683729,0.16,3.7,4.26,6.76,10.85,1.97,8.52,34.47,88.96,362.36,410.81,976.77
26,KO,Coca-Cola Company (The),342236004352,12666139,0.37,1.12,1.22,1.34,9.65,15.1,19.96,13.73,14.66,42.59,70.2,108.69
27,AMD,"Advanced Micro Devices, Inc.",331103830016,31722819,0.96,-2.05,-4.92,5.5,-19.19,-9.12,-3.99,79.67,36.7,109.77,99.47,261.48
28,NFLX,"Netflix, Inc.",326625492992,33944427,1.04,0.17,-3.29,-4.79,-10.15,-15.38,-35.35,-35.01,9.79,152.35,21.3,81.18
29,PLTR,Palantir Technologies Inc.,317044719616,47657431,1.5,1.23,-1.96,2.32,-20.57,-20.76,-26.98,8.75,322.55,1546.29,473.12,
30,MRK,"Merck & Company, Inc.",303655518208,6598139,0.22,0.13,1.89,1.52,13.19,14.2,39.95,63.69,8.06,24.98,70.09,87.65
31,CSCO,"Cisco Systems, Inc.",303641624576,24740432,0.81,0.0,-10.16,-6.69,-0.21,1.07,11.99,24.02,58.01,64.26,59.06,114.2
32,LRCX,Lam Research Corporation,295895531520,7265349,0.25,0.02,0.2,10.44,5.7,27.3,68.13,181.63,191.34,371.87,344.48,842.71
33,PM,Philip Morris International Inc,285884186624,3573981,0.13,-2.06,-1.41,0.91,4.49,14.57,19.91,5.96,57.68,118.92,133.7,232.42
34,AMAT,"Applied Materials, Inc.",285049192448,8241037,0.29,1.19,5.66,18.14,12.42,33.57,70.09,126.28,84.31,196.75,191.22,632.27
35,GS,"Goldman Sachs Group, Inc. (The)",277304606720,1408138,0.05,1.2,-3.02,2.88,-1.7,0.19,16.58,53.77,84.1,216.83,164.15,493.22
36,WFC,Wells Fargo & Company,274355994624,12282903,0.45,0.48,-1.74,-4.54,-0.25,-7.74,8.81,19.19,54.36,151.84,103.5,276.78
37,RTX,RTX Corporation,273155522560,4987913,0.18,1.72,3.56,3.84,4.83,8.68,20.7,52.23,68.96,122.02,152.64,268.37
38,MS,Morgan Stanley,272630104064,5061508,0.19,0.23,-2.91,-2.45,-5.17,-5.18,11.26,36.35,72.49,121.12,100.58,445.3
