Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4490835001344,178278679,0.4,1.16,0.78,4.28,-0.11,-0.91,-8.08,28.46,58.98,580.64,649.08,2084.55
2,AAPL,Apple Inc.,3833659654144,26403306,0.07,0.37,0.21,-1.27,-1.16,2.22,-2.85,30.16,15.93,64.56,78.77,249.86
3,GOOGL,Alphabet Inc.,3714263023616,23146252,0.06,0.22,2.12,-1.44,1.73,-7.8,14.95,84.67,90.8,193.86,122.22,350.93
3,GOOG,Alphabet Inc.,3712932380672,14340138,0.04,0.3,2.07,-1.38,1.43,-7.93,14.5,83.4,89.3,191.6,121.55,350.7
4,MSFT,Microsoft Corporation,3015761723392,31601780,0.1,-0.89,-1.2,3.32,2.48,-13.52,-24.83,-14.51,-5.31,46.86,35.78,133.22
5,AMZN,"Amazon.com, Inc.",2300815605760,35447311,0.15,0.39,-2.11,2.06,6.55,-10.1,-6.51,2.21,10.55,114.5,26.97,77.88
6,META,"Meta Platforms, Inc.",1654506389504,9827977,0.06,1.03,-0.98,0.91,2.31,-2.72,-12.89,-4.0,16.34,207.99,108.56,212.33
7,AVGO,Broadcom Inc.,1624265457664,29467875,0.18,-0.92,2.95,7.21,3.02,5.46,-7.97,37.53,100.42,472.33,597.16,1403.59
8,TSLA,"Tesla, Inc.",1498102104064,59079142,0.39,0.14,-1.56,-0.81,-2.77,-8.26,-13.31,23.93,59.7,113.74,17.6,649.35
9,WMT,Walmart Inc.,997563170816,18749829,0.19,0.63,1.47,-2.21,-2.89,6.36,21.52,30.74,57.6,158.38,166.93,221.49
10,LLY,Eli Lilly and Company,896227016704,1229741,0.01,-0.7,1.84,-4.81,-3.35,-5.62,22.48,31.99,10.2,181.24,320.44,570.45
11,JPM,JP Morgan Chase & Co.,778714218496,6680239,0.09,-0.41,-1.64,-3.85,-5.99,-4.09,-5.02,6.49,40.93,139.32,87.95,291.78
12,XOM,Exxon Mobil Corporation,617222701056,16142914,0.26,-1.54,-1.74,-2.87,1.33,10.59,30.77,32.36,32.81,42.23,164.57,353.66
13,V,Visa Inc.,606233493504,4200347,0.07,-0.49,-1.68,-1.78,-1.59,-4.08,-8.99,-6.59,10.15,40.8,40.32,78.59
14,JNJ,Johnson & Johnson,587316527104,5055953,0.09,0.46,1.7,-1.9,0.69,10.62,31.9,65.81,55.94,62.23,67.28,91.6
15,MA,Mastercard Incorporated,459355521024,1993239,0.04,-0.58,-1.89,-0.48,-1.38,-2.4,-8.91,-3.02,4.43,43.62,47.69,90.59
16,MU,"Micron Technology, Inc.",453704024064,33521507,0.74,3.54,1.53,-2.25,0.83,3.6,81.73,226.78,333.27,542.04,498.45,830.31
17,COST,Costco Wholesale Corporation,442520633344,1608879,0.04,-0.79,1.51,-1.33,-1.45,2.01,8.07,2.03,9.47,108.03,115.81,262.99
18,ORCL,Oracle Corporation,429389185024,34302152,0.8,-1.43,-3.48,2.75,-2.97,-18.11,-46.66,-26.71,-8.63,64.13,63.08,205.99
19,NFLX,"Netflix, Inc.",411208777728,40920580,1.0,-1.4,-2.25,0.73,25.9,13.12,-12.07,-21.28,37.43,186.63,45.01,113.43
20,ABBV,AbbVie Inc.,401392041984,5186897,0.13,-0.19,-2.3,-2.18,-2.51,2.83,0.57,25.46,23.16,56.78,142.36,214.54
21,CVX,Chevron Corporation,372459569152,11960595,0.32,-1.66,-1.9,-0.25,3.18,12.31,23.41,28.61,34.77,24.99,95.99,172.54
22,PG,Procter & Gamble Company (The),365139099648,5762570,0.16,0.51,1.31,-6.69,-2.22,4.36,3.8,0.14,-6.65,11.79,21.59,57.21
23,PLTR,Palantir Technologies Inc.,361477865472,45443397,1.26,-3.38,-1.0,10.17,13.62,-9.75,-20.28,10.08,298.26,1655.4,492.24,
24,HD,"Home Depot, Inc. (The)",355546923008,3720535,0.1,1.02,-1.25,-6.19,-6.76,-7.6,-6.82,3.4,-6.12,30.27,7.47,71.39
25,BAC,Bank of America Corporation,354609201152,49920802,1.41,1.38,-1.96,-2.0,-7.41,-6.12,-7.15,8.49,26.02,82.84,13.27,162.23
26,GE,GE Aerospace,344417828864,4129397,0.12,1.43,0.0,-4.46,-0.03,10.82,5.67,37.13,74.85,342.6,398.6,1127.48
27,CAT,"Caterpillar, Inc.",335391621120,3034392,0.09,1.68,1.5,-3.52,-6.29,12.7,36.97,100.56,97.17,241.11,287.62,642.02
28,KO,Coca-Cola Company (The),335009284096,17163710,0.51,0.1,1.1,-4.51,-2.11,7.33,11.78,14.8,12.62,35.16,62.36,114.53
29,AMD,"Advanced Micro Devices, Inc.",331348410368,29019412,0.88,0.27,1.9,1.51,0.07,-19.13,-21.23,58.48,29.65,116.13,65.32,274.96
30,CSCO,"Cisco Systems, Inc.",307000016896,22259028,0.73,1.96,-2.89,-2.21,1.11,0.9,7.57,19.21,54.71,65.88,57.59,108.01
31,MRK,"Merck & Company, Inc.",289492369408,6461684,0.22,-0.02,0.88,-5.44,-3.69,9.02,35.69,50.84,5.91,13.27,62.53,84.47
32,RTX,RTX Corporation,277853536256,3176185,0.11,-0.59,1.54,2.16,2.06,6.98,16.7,42.82,76.84,121.62,156.56,348.27
33,AMAT,"Applied Materials, Inc.",274493784064,6112424,0.22,2.05,-0.19,-7.1,-3.57,8.41,52.43,105.35,80.68,204.99,172.47,602.07
34,LRCX,Lam Research Corporation,270335328256,10327266,0.38,1.93,0.26,-7.87,-8.53,-3.31,38.7,139.0,178.2,336.54,311.73,813.08
35,PM,Philip Morris International Inc,269103185920,2687339,0.1,-0.22,1.87,-7.47,-5.87,-1.64,16.45,-3.21,51.12,98.51,120.42,240.1
36,UNH,UnitedHealth Group Incorporated,256273186816,5156031,0.2,-0.99,-1.47,-2.98,-1.58,-19.08,-22.13,-4.55,-48.96,-42.51,-32.82,7.38
37,MS,Morgan Stanley,255248531456,3482119,0.14,0.19,-1.11,-3.46,-6.29,-11.62,-2.11,22.71,62.54,107.41,79.22,412.95
38,GS,"Goldman Sachs Group, Inc. (The)",250083393536,1869157,0.07,0.21,-0.2,-2.49,-8.5,-10.05,6.35,32.16,72.8,174.11,123.3,459.01
39,WFC,Wells Fargo & Company,245790326784,18465590,0.75,-0.67,-4.64,-3.87,-10.41,-11.07,-9.42,5.01,46.0,113.74,71.85,279.38
40,TMUS,"T-Mobile US, Inc.",244706885632,3170594,0.13,0.59,-0.8,0.78,0.1,16.96,0.42,0.08,10.67,51.75,95.55,133.81
41,IBM,International Business Machines,234696212480,4918654,0.21,-1.24,-2.48,4.16,-3.14,-15.09,-19.05,-9.34,17.99,112.65,145.68,184.43
42,MCD,McDonald's Corporation,234019438592,1683130,0.07,-0.86,0.15,-3.31,0.66,5.38,8.27,16.06,13.52,23.54,53.7,116.63
43,INTC,Intel Corporation,233674440704,84834986,3.63,2.63,1.81,2.57,1.3,10.1,12.64,121.92,107.36,48.16,5.2,-9.96
44,GEV,GE Vernova Inc.,227692118016,2025292,0.09,1.1,2.97,-3.94,2.45,26.01,47.08,72.61,234.67,,,
45,LIN,Linde plc,221474603008,2460693,0.11,-1.17,-2.47,-5.93,-0.89,5.03,8.35,5.57,1.78,38.23,59.87,183.91
46,PEP,"Pepsico, Inc.",219840954368,5188683,0.24,-0.46,0.94,-4.43,0.18,11.21,9.11,28.15,-1.15,-2.75,14.87,42.31
47,VZ,Verizon Communications Inc.,213878767616,16207048,0.76,0.52,-0.92,1.14,3.64,27.99,31.21,27.88,26.53,55.0,25.46,30.03
48,AXP,American Express Company,208825368576,2899281,0.14,-0.73,-1.32,-1.86,-12.01,-16.55,-15.85,2.27,15.19,93.49,76.55,296.51
