Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,AAPL,Apple Inc.,3729823629312,43606216,0.12,1.61,1.54,5.03,9.67,6.75,13.26,43.74,31.37,42.88,132.45,501.52
2,NVDA,NVIDIA Corporation,3399456915456,181048875,0.53,-2.55,-4.35,2.57,-2.23,-1.92,27.12,47.25,237.75,396.59,1164.69,3493.41
3,MSFT,Microsoft Corporation,3316105084928,18892889,0.06,0.55,1.97,5.44,7.69,4.38,7.34,4.61,34.35,43.77,114.16,330.67
4,AMZN,"Amazon.com, Inc.",2377336487936,46613632,0.2,-0.41,3.63,9.89,11.59,20.37,22.83,26.4,75.21,36.85,45.31,179.22
5,GOOGL,Alphabet Inc.,2156594987008,25109749,0.12,0.49,0.69,3.75,1.79,6.23,2.95,16.74,46.45,24.45,137.4,218.79
5,GOOG,Alphabet Inc.,2155909218304,19056340,0.09,0.46,0.69,3.79,1.96,6.17,2.95,17.11,46.79,25.48,141.09,224.05
6,META,"Meta Platforms, Inc.",1548951355392,11408467,0.07,-1.64,-0.03,7.8,10.74,7.03,23.39,20.64,115.72,84.67,144.25,284.54
7,TSLA,"Tesla, Inc.",1251249356800,94607276,0.76,0.15,8.9,17.09,21.54,44.8,79.74,128.17,52.12,5.71,293.73,1907.64
8,BRK-B,Berkshire Hathaway Inc. New,1000015593472,3727417,0.04,-1.41,-0.95,-3.98,-1.36,2.17,7.42,12.7,38.82,44.78,132.8,125.91
9,AVGO,Broadcom Inc.,835753607168,20585603,0.25,-0.33,4.91,12.07,8.55,3.43,22.11,33.06,115.45,206.96,522.87,659.86
10,WMT,Walmart Inc.,754228985856,14992252,0.2,-1.95,-0.66,2.12,11.37,13.72,34.83,55.12,84.32,104.34,132.08,210.76
11,LLY,Eli Lilly and Company,722672353280,2356996,0.03,-2.8,-3.16,1.95,7.69,-9.83,-3.17,4.78,77.03,223.53,455.45,610.56
