Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4238791933952,224747577,0.53,5.59,1.85,0.98,-5.61,-5.71,-3.83,6.31,26.36,518.77,478.65,1887.55
2,AAPL,Apple Inc.,3730186436608,48770963,0.13,2.9,0.36,2.34,-2.7,-3.82,-5.02,22.02,10.44,52.76,71.76,214.13
3,GOOGL,Alphabet Inc.,3478613393408,42262462,0.12,5.14,2.36,-4.47,-6.34,-4.72,1.29,58.74,75.33,175.29,96.07,300.45
3,GOOG,Alphabet Inc.,3470145355776,30680107,0.09,5.02,2.18,-3.99,-6.54,-5.2,0.8,57.27,73.43,172.9,94.01,299.85
4,MSFT,Microsoft Corporation,2751243485184,44146894,0.16,3.12,1.15,-3.06,-8.77,-6.51,-24.72,-25.98,-10.65,24.07,13.15,106.31
5,AMZN,"Amazon.com, Inc.",2235761950720,57843337,0.26,3.64,0.35,1.41,-2.83,3.54,-6.42,-7.72,11.05,100.97,17.64,65.03
6,AVGO,Broadcom Inc.,1467471626240,29218942,0.2,5.49,0.03,-0.11,-9.46,-6.73,-8.74,12.95,72.12,425.98,492.46,1016.45
7,META,"Meta Platforms, Inc.",1447234633728,32156046,0.22,6.67,4.49,-3.63,-12.45,-10.43,-4.12,-20.45,-2.63,141.02,68.13,149.19
8,TSLA,"Tesla, Inc.",1394966528000,75198376,0.54,4.64,-0.1,1.03,-6.89,-9.47,-7.35,17.31,69.62,131.89,5.74,487.02
9,WMT,Walmart Inc.,990810210304,18601647,0.19,0.63,1.72,4.42,-0.47,-3.35,23.08,30.59,56.94,155.29,176.04,232.39
10,LLY,Eli Lilly and Company,823211393024,2267379,0.03,3.74,2.54,1.44,-8.15,-11.22,-10.56,15.68,0.02,132.66,271.08,557.18
11,JPM,JP Morgan Chase & Co.,793359089664,7643290,0.1,3.66,0.86,2.65,1.88,-4.22,-1.31,2.85,36.24,125.57,98.48,202.22
12,XOM,Exxon Mobil Corporation,706933096448,31924766,0.45,-1.06,2.56,6.26,14.53,16.05,43.49,52.64,43.87,70.67,202.77,298.67
13,JNJ,Johnson & Johnson,589075709952,4863682,0.08,0.8,2.17,3.85,0.3,0.99,23.65,58.85,57.98,61.96,70.95,95.62
14,V,Visa Inc.,582730645504,7533177,0.13,0.9,-1.08,0.21,-3.88,-5.4,-5.7,-13.27,8.88,36.22,45.06,57.81
15,MA,Mastercard Incorporated,445915430912,4022580,0.09,1.15,-0.22,0.67,-2.93,-4.27,-5.15,-9.39,-0.67,35.01,38.62,66.25
16,COST,Costco Wholesale Corporation,442284802048,2157980,0.05,-0.02,1.71,2.48,-0.09,-1.54,11.48,2.01,12.88,109.74,98.7,253.72
17,ORCL,Oracle Corporation,423095140352,23936815,0.57,5.99,3.01,-1.72,-1.53,-4.46,-33.1,-35.56,-15.42,60.2,62.89,189.38
18,CVX,Chevron Corporation,413666246656,17357392,0.42,-1.81,-0.43,2.56,11.06,14.59,36.0,40.86,45.5,46.78,111.77,157.63
19,NFLX,"Netflix, Inc.",407857692672,53674277,1.32,3.42,3.03,4.72,-0.81,24.87,-15.72,-23.81,34.85,202.79,39.87,129.21
20,ABBV,AbbVie Inc.,384688128000,5447712,0.14,2.05,3.02,6.06,-4.19,-6.6,-6.26,16.29,16.9,58.41,118.38,188.99
21,MU,"Micron Technology, Inc.",380993667072,72445627,1.9,4.98,-4.92,-20.08,-16.16,-15.46,47.97,185.25,213.39,452.84,350.35,545.07
22,BAC,Bank of America Corporation,349863247872,48567574,1.39,3.22,1.06,3.37,0.39,-7.04,-4.57,5.28,20.35,87.14,15.84,96.4
23,PLTR,Palantir Technologies Inc.,349854302208,45369441,1.3,6.35,-0.87,-2.92,-3.22,9.97,-12.58,-1.92,237.05,1827.27,532.43,
24,PG,Procter & Gamble Company (The),338059722752,10400210,0.31,-0.19,1.42,0.11,-7.42,-9.47,-1.04,-4.08,-12.94,-0.94,9.25,40.12
25,AMD,"Advanced Micro Devices, Inc.",331674484736,41370319,1.25,3.77,-0.17,1.04,0.1,0.17,-11.66,39.11,23.09,126.26,33.44,284.05
26,CAT,"Caterpillar, Inc.",331544821760,2997019,0.09,6.15,0.75,4.05,-1.15,-7.36,29.85,76.15,83.64,243.87,272.37,474.79
27,HD,"Home Depot, Inc. (The)",327578222592,3959283,0.12,1.67,0.14,2.54,-7.3,-13.56,-0.97,-9.45,-17.88,20.55,-6.24,47.21
28,KO,Coca-Cola Company (The),327330856960,13804687,0.42,-0.29,1.82,1.74,-1.68,-3.75,8.27,11.85,12.92,29.92,54.66,83.04
29,CSCO,"Cisco Systems, Inc.",306565414912,24705173,0.81,0.71,-5.56,-0.08,-0.14,0.96,0.82,15.71,47.44,80.87,54.08,91.05
30,GE,GE Aerospace,299324538880,7555439,0.25,3.85,-0.52,-1.05,-13.09,-13.12,-3.89,8.58,48.61,255.85,350.47,592.26
31,MRK,"Merck & Company, Inc.",297404039168,7287340,0.25,1.85,1.14,5.35,3.49,-0.32,26.74,47.51,15.55,11.86,64.49,83.73
32,AMAT,"Applied Materials, Inc.",271247917056,8210383,0.3,5.78,0.96,-4.28,-1.18,-4.71,52.31,74.46,61.98,212.72,125.14,500.34
33,LRCX,Lam Research Corporation,268363366400,11526619,0.43,6.87,0.96,-6.44,-0.73,-9.2,49.59,115.51,152.67,321.42,253.74,667.07
34,MS,Morgan Stanley,261314166784,4760316,0.18,3.91,0.82,1.92,2.38,-4.06,3.53,16.44,52.7,108.73,88.28,292.63
35,RTX,RTX Corporation,259638427648,3071864,0.12,3.07,0.03,-2.65,-6.81,-4.89,11.21,30.74,59.02,108.3,139.79,197.02
36,PM,Philip Morris International Inc,257687388160,3373919,0.13,0.31,1.75,1.37,-3.5,-9.17,8.01,-5.99,45.43,94.98,119.85,186.29
37,GS,"Goldman Sachs Group, Inc. (The)",251050000384,2067087,0.08,4.75,2.84,3.99,1.46,-7.16,10.09,20.46,66.83,173.11,134.72,338.73
38,WFC,Wells Fargo & Company,245647458304,12180460,0.5,3.66,0.75,2.59,1.67,-8.91,-4.6,-3.04,32.26,121.36,75.81,171.75
39,UNH,UnitedHealth Group Incorporated,245608005632,6551669,0.27,3.36,0.95,-1.81,-4.16,-5.67,-12.45,-8.09,-53.67,-41.82,-34.9,-3.25
40,GEV,GE Vernova Inc.,236835618816,3460516,0.15,6.8,-0.03,2.57,4.08,6.63,57.51,57.61,225.1,,,
41,TMUS,"T-Mobile US, Inc.",234919952384,6566190,0.28,-1.83,-0.74,0.75,-4.0,-3.9,-0.47,-6.71,-0.37,55.63,84.56,109.12
