Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,AAPL,Apple Inc.,3564744474624,40535155,0.11,-1.27,-3.97,-2.93,2.19,1.84,2.61,20.93,37.21,35.65,104.47,388.24
2,NVDA,NVIDIA Corporation,2931659898880,432855617,1.48,-8.48,-7.78,-13.81,-3.75,-8.81,-11.47,-0.59,164.25,334.56,772.39,2682.89
3,MSFT,Microsoft Corporation,2918060130304,20985347,0.07,-1.8,-2.84,-3.98,-4.83,-5.38,-5.29,-6.85,18.15,28.3,85.73,231.06
4,AMZN,"Amazon.com, Inc.",2212163747840,39883407,0.18,-2.62,-1.87,-7.9,-11.61,-4.14,11.69,13.26,44.11,25.52,27.56,117.69
5,GOOG,Alphabet Inc.,2063421931520,25768790,0.12,-2.57,-6.06,-8.39,-11.95,-10.91,2.2,-2.91,24.23,19.75,117.19,192.94
5,GOOGL,Alphabet Inc.,2063417344000,38324281,0.19,-2.45,-6.0,-8.31,-11.93,-11.16,2.14,-3.07,23.7,19.14,115.74,188.89
6,META,"Meta Platforms, Inc.",1667756326912,12195507,0.07,-2.29,-1.48,-8.11,-6.62,10.77,14.21,33.9,116.6,190.0,148.47,248.61
7,BRK-B,Berkshire Hathaway Inc. New,1083738619904,3745717,0.03,1.68,0.8,4.06,6.05,11.64,7.89,21.44,36.59,40.49,137.09,140.05
8,AVGO,Broadcom Inc.,927159812096,27334855,0.29,-7.11,-4.87,-13.45,-14.74,-11.97,12.16,41.91,137.4,233.07,480.38,672.97
9,TSLA,"Tesla, Inc.",906897850368,100955606,1.11,-3.04,-14.7,-20.38,-25.44,-28.87,27.39,58.86,3.93,-22.68,92.38,1627.35
10,LLY,Eli Lilly and Company,812987514880,3026126,0.04,-1.08,2.7,5.59,7.66,21.72,-0.89,7.0,52.67,220.93,552.39,746.38
11,WMT,Walmart Inc.,777551806464,16180716,0.21,0.61,3.33,-6.74,-5.53,6.61,19.43,47.66,79.23,101.41,113.51,216.66
12,JPM,JP Morgan Chase & Co.,724332314624,8172035,0.11,0.1,-0.88,-7.47,-4.21,4.68,16.43,31.75,83.44,100.32,186.01,171.23
13,V,Visa Inc.,686226014208,7292694,0.11,1.46,1.68,-0.28,1.97,15.29,24.17,28.37,45.19,62.56,83.48,130.7
14,MA,Mastercard Incorporated,514950922240,2105105,0.04,0.63,1.04,-0.67,-0.26,10.96,10.03,26.11,36.86,58.73,70.47,137.68
15,XOM,Exxon Mobil Corporation,477956276224,10956409,0.23,0.63,-1.01,0.01,1.14,1.29,-7.14,0.18,-0.4,45.87,293.92,91.04
16,ORCL,Oracle Corporation,460827099136,7415750,0.16,-4.47,-3.06,-8.36,-4.02,5.41,-5.5,31.83,50.03,106.37,190.81,233.28
