Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4460857262080,170079787,0.38,0.78,1.77,-3.11,2.82,9.71,27.29,47.02,106.45,1070.12,957.82,2977.52
2,MSFT,Microsoft Corporation,3817525739520,19205931,0.05,0.39,0.0,-2.15,0.41,3.75,9.24,24.44,27.7,117.18,109.7,240.26
3,AAPL,Apple Inc.,3744081903616,48839918,0.13,1.96,1.82,-2.24,-1.24,5.26,24.62,6.56,38.57,69.75,103.02,260.33
4,GOOGL,Alphabet Inc.,3066071089152,29564548,0.1,0.73,3.2,3.55,2.74,7.88,41.95,26.51,52.5,159.3,111.84,274.39
4,GOOG,Alphabet Inc.,3066070827008,17302137,0.06,0.76,3.09,3.39,2.67,8.01,41.11,25.65,51.21,159.42,105.13,275.66
5,AMZN,"Amazon.com, Inc.",2272052641792,43119976,0.19,-0.67,-1.55,-5.41,-3.07,-8.3,-2.1,-9.21,14.41,124.61,29.86,128.0
6,META,"Meta Platforms, Inc.",1800991932416,12182543,0.07,0.68,1.17,-0.13,-3.61,-4.66,2.21,4.6,59.43,547.23,118.42,247.15
7,AVGO,Broadcom Inc.,1649663672320,20511420,0.12,-1.36,1.51,1.11,4.42,4.49,43.38,63.13,177.79,618.03,728.93,1174.53
8,TSLA,"Tesla, Inc.",1460772012032,87848233,0.6,2.46,2.35,0.14,-0.25,25.22,34.72,9.75,142.46,139.84,120.1,1429.13
9,WMT,Walmart Inc.,858915274752,10613102,0.12,1.18,0.49,4.69,4.43,7.18,10.96,10.03,83.0,126.9,146.21,193.65
10,ORCL,Oracle Corporation,830464393216,35257732,0.42,-6.93,-2.57,1.1,2.95,25.35,64.77,72.25,155.36,281.73,266.52,493.26
11,JPM,JP Morgan Chase & Co.,810017816576,8306716,0.1,-0.33,-1.5,-2.13,-5.4,1.57,11.86,12.7,61.36,141.73,105.23,152.52
12,LLY,Eli Lilly and Company,719702392832,3978379,0.06,-2.02,-1.17,-5.07,10.81,10.4,-0.32,-1.89,10.41,127.55,270.59,557.08
13,V,Visa Inc.,663588700160,5141336,0.08,1.94,-1.86,-2.7,1.34,-0.39,-7.61,0.17,28.73,65.42,51.85,88.2
