Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4448787103744,175709563,0.39,1.66,3.3,-4.44,-2.92,2.79,1.54,28.94,58.41,567.29,729.83,2178.19
2,AAPL,Apple Inc.,3858499371008,39258957,0.1,-0.47,-0.63,-1.38,-4.08,6.51,1.77,34.04,21.89,60.79,80.0,243.97
3,GOOG,Alphabet Inc.,3670834937856,19892189,0.05,-0.04,-2.56,-2.64,-4.76,-5.81,20.24,72.8,90.28,190.84,114.67,335.74
3,GOOGL,Alphabet Inc.,3666963857408,29310644,0.08,-0.15,-2.77,-2.68,-4.85,-5.86,20.52,73.81,91.23,191.65,115.44,335.2
4,MSFT,Microsoft Corporation,3011599663104,35644323,0.12,0.31,3.17,5.39,-1.73,-10.65,-21.83,-14.19,-5.79,44.44,36.79,128.43
5,AMZN,"Amazon.com, Inc.",2327545643008,54286831,0.23,3.88,3.25,5.63,4.76,-6.14,-0.52,2.23,16.02,108.58,26.98,80.01
6,META,"Meta Platforms, Inc.",1689059983360,10709535,0.06,1.93,3.02,4.78,-0.45,10.53,-8.88,-2.0,25.0,213.15,97.31,215.41
7,TSLA,"Tesla, Inc.",1523262160896,67670354,0.44,3.44,0.85,1.53,-4.53,-3.17,-7.52,24.79,78.15,110.79,40.66,650.55
8,AVGO,Broadcom Inc.,1505496662016,27262543,0.18,1.18,-0.63,-3.88,-6.73,-4.53,-6.51,28.44,98.38,419.75,577.24,1217.79
9,WMT,Walmart Inc.,1019010088960,16398310,0.16,-0.08,-0.11,1.59,0.88,7.67,19.54,35.93,64.53,169.03,177.8,234.43
10,LLY,Eli Lilly and Company,898214002688,1590524,0.02,-0.41,-4.6,-5.19,-1.93,-3.46,23.91,23.14,11.94,189.35,329.54,577.99
11,JPM,JP Morgan Chase & Co.,807464599552,6594098,0.08,-0.29,-0.3,0.58,-5.94,-1.11,2.25,14.61,47.66,150.3,95.52,287.87
12,XOM,Exxon Mobil Corporation,624264544256,16717227,0.27,-1.32,-1.76,-0.62,-0.51,15.61,32.63,36.95,38.06,44.26,175.92,329.49
13,V,Visa Inc.,617878847488,4345871,0.07,-0.11,0.1,4.55,-2.35,-1.44,-6.83,-8.65,11.14,44.0,43.26,82.26
14,JNJ,Johnson & Johnson,591148220416,5455830,0.09,-0.59,-1.26,0.31,3.46,13.01,28.63,59.13,53.34,69.24,70.39,94.57
15,MA,Mastercard Incorporated,466673500160,2305894,0.05,-0.27,1.1,5.42,-3.23,-1.66,-8.34,-6.57,5.27,46.23,50.27,92.05
16,MU,"Micron Technology, Inc.",451070328832,32265916,0.72,5.55,-2.81,-4.8,7.37,9.8,102.01,247.37,354.25,609.97,500.82,752.18
17,COST,Costco Wholesale Corporation,446949982208,1774962,0.04,-0.1,-0.4,2.1,3.66,4.41,6.72,1.95,12.94,110.38,125.14,253.28
18,ORCL,Oracle Corporation,437925249024,17495424,0.4,2.25,4.79,7.83,-4.7,-15.31,-43.97,-28.74,-7.66,68.04,66.91,208.51
19,NFLX,"Netflix, Inc.",418504835072,52115674,1.25,0.98,2.51,29.78,20.01,13.06,-11.62,-18.61,39.57,184.53,57.82,123.96
20,ABBV,AbbVie Inc.,417623834624,4424758,0.11,1.0,1.77,2.92,6.18,10.35,4.12,26.58,28.4,64.75,154.68,237.72
21,CVX,Chevron Corporation,371939737600,9204465,0.25,-1.45,-0.39,0.61,3.07,13.64,22.1,31.63,38.46,24.95,97.34,159.89
