Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,AAPL,Apple Inc.,3626259972096,56833360,0.16,1.91,-2.1,-1.24,3.81,1.78,4.4,25.65,38.62,40.75,113.84,402.98
2,NVDA,NVIDIA Corporation,3045241913344,389091145,1.28,3.97,-1.35,-10.28,-2.92,-8.31,-8.76,2.59,174.16,358.5,828.11,2856.79
3,MSFT,Microsoft Corporation,2951141392384,32845658,0.11,1.14,-0.23,-4.09,-4.34,-6.69,-4.35,-6.68,18.56,32.09,92.61,234.85
4,AMZN,"Amazon.com, Inc.",2246341296128,51771737,0.23,1.7,-0.24,-6.33,-11.12,-4.96,13.2,13.48,46.68,30.24,32.38,123.47
5,GOOGL,Alphabet Inc.,2086005243904,48130565,0.23,1.06,-2.93,-8.09,-11.13,-12.92,4.63,-2.46,23.75,22.89,123.4,192.64
5,GOOG,Alphabet Inc.,2085225496576,30049812,0.14,1.18,-2.9,-7.97,-10.91,-12.57,4.81,-2.26,24.35,23.77,125.25,197.39
6,META,"Meta Platforms, Inc.",1692991619072,17534168,0.1,1.51,1.63,-5.05,-6.15,8.28,15.91,33.32,115.18,201.65,156.6,255.55
7,BRK-B,Berkshire Hathaway Inc. New,1110828646400,4505975,0.04,2.27,2.8,6.21,7.67,12.07,10.3,25.08,39.06,45.6,145.86,146.37
8,TSLA,"Tesla, Inc.",942585151488,115696968,1.23,3.91,-3.24,-18.74,-21.73,-31.58,32.64,68.58,6.14,-18.44,104.01,1716.14
9,AVGO,Broadcom Inc.,934905643008,39747248,0.43,0.82,-1.54,-12.81,-13.8,-12.53,10.15,39.72,134.22,236.57,489.65,677.62
10,LLY,Eli Lilly and Company,826882260992,2371475,0.03,1.71,2.09,6.18,5.96,23.5,0.72,6.94,57.19,230.43,578.96,764.19
11,WMT,Walmart Inc.,792172625920,25430883,0.32,1.88,0.94,-5.18,-4.12,7.96,22.18,48.01,81.84,106.51,120.2,223.36
12,JPM,JP Morgan Chase & Co.,739990503424,6674709,0.09,2.16,2.82,-5.23,-4.42,4.87,18.54,34.83,83.84,110.99,197.2,177.31
13,V,Visa Inc.,699671248896,6523791,0.09,1.96,3.02,2.11,4.56,14.87,25.35,32.61,51.92,67.38,90.2,136.62
14,MA,Mastercard Incorporated,525426458624,3204526,0.06,2.03,2.18,1.37,1.61,10.33,12.34,28.83,40.64,64.16,77.99,142.54
15,XOM,Exxon Mobil Corporation,483076472832,18153050,0.38,1.07,1.46,0.93,3.59,0.73,-5.9,0.96,-1.1,49.56,306.24,93.26
16,COST,Costco Wholesale Corporation,465476943872,3307117,0.07,2.63,-0.67,-1.31,-0.12,13.67,18.74,24.08,91.56,89.93,202.17,371.22
17,ORCL,Oracle Corporation,464463167488,8147106,0.18,0.79,-1.47,-8.52,-3.65,4.9,-5.24,34.39,48.8,109.58,196.4,234.3
18,UNH,UnitedHealth Group Incorporated,434451611648,4040410,0.09,1.37,0.97,-7.06,-10.39,-12.6,-15.77,-2.93,0.09,-3.04,55.67,117.61
19,NFLX,"Netflix, Inc.",419441410048,4717409,0.11,1.82,0.34,-6.02,-3.46,15.6,42.6,52.14,144.84,161.77,84.76,170.31
20,PG,Procter & Gamble Company (The),407628709888,10233652,0.25,1.09,0.69,4.41,2.94,9.55,2.12,5.76,16.55,22.62,36.83,92.28
21,JNJ,Johnson & Johnson,397305479168,12035486,0.3,0.79,-0.64,4.52,8.36,14.74,1.95,14.83,5.64,1.73,29.8,40.69
22,HD,"Home Depot, Inc. (The)",393967763456,4143713,0.11,1.62,0.84,0.3,-4.24,-2.34,-4.07,20.61,24.09,42.17,54.88,134.44
23,ABBV,AbbVie Inc.,369011097600,13130280,0.36,1.96,2.4,5.92,8.32,21.99,11.9,25.92,43.78,44.34,193.86,245.69
24,BAC,Bank of America Corporation,350575755264,44640984,1.27,4.49,4.92,0.2,-3.44,-2.12,8.82,17.62,63.19,20.42,115.67,78.8
25,TMUS,"T-Mobile US, Inc.",307915882496,4721100,0.15,2.43,0.02,2.75,9.48,26.33,22.36,50.78,92.69,114.87,144.6,271.42
26,KO,Coca-Cola Company (The),306274205696,12695823,0.41,0.48,-0.39,1.63,12.39,15.28,2.65,14.49,26.53,24.75,63.3,79.41
27,CRM,"Salesforce, Inc.",285042442240,10623923,0.37,1.0,-2.63,-8.22,-9.96,-7.26,2.43,23.69,36.9,41.07,17.45,91.62
28,CVX,Chevron Corporation,279266361344,5183851,0.19,1.24,1.41,0.88,5.58,1.29,7.15,4.52,1.08,9.47,169.86,70.29
29,WFC,Wells Fargo & Company,257531035648,24697216,0.96,2.22,3.05,-2.53,-3.33,3.63,22.96,37.69,89.33,75.18,285.23,96.39
30,CSCO,"Cisco Systems, Inc.",254988500992,26711832,1.05,0.47,-0.25,-1.13,2.95,6.89,14.44,43.07,19.09,26.31,85.56,44.52
31,PM,Philip Morris International Inc,241438670848,9654619,0.4,0.82,-1.36,3.66,6.85,31.03,30.68,55.12,74.07,90.63,148.96,153.75
32,ABT,Abbott Laboratories,239353495552,5564054,0.23,1.58,1.61,4.45,7.64,24.22,17.68,30.36,38.61,23.56,37.93,99.62
33,IBM,International Business Machines,234078519296,7988133,0.34,-0.31,-2.06,-4.49,0.27,15.49,9.98,51.64,80.72,120.46,157.59,153.72
34,MRK,"Merck & Company, Inc.",233027190784,15478201,0.66,1.84,0.9,7.77,4.77,-7.83,-15.27,-28.38,-11.81,21.47,39.91,46.76
35,GE,GE Aerospace,222149558272,5875533,0.26,2.76,3.87,-1.67,0.45,14.8,7.63,27.72,126.03,267.83,479.98,324.11
36,LIN,Linde plc,220873539584,2332945,0.11,1.47,-0.09,1.08,1.38,9.13,-3.62,8.76,21.65,51.75,115.62,193.7
37,MCD,McDonald's Corporation,220289744896,3594638,0.16,-0.52,-0.77,2.12,4.75,9.22,-1.43,22.92,11.57,32.79,50.33,78.16
38,ACN,Accenture plc,217979781120,5767885,0.26,-2.35,-3.98,-10.69,-10.03,-0.35,-7.1,21.01,12.31,7.85,63.16,115.91
39,MS,Morgan Stanley,214687793152,4466278,0.21,2.99,2.71,-5.39,-5.65,2.64,13.07,41.37,57.82,69.68,202.31,244.28
40,AXP,American Express Company,211434012672,1888177,0.09,2.3,2.6,-2.89,-5.99,-3.64,5.56,30.51,89.48,67.39,209.82,177.49
41,PEP,"Pepsico, Inc.",210480676864,8455499,0.4,0.95,-1.89,5.25,5.59,6.0,-11.39,-5.99,-11.94,-0.71,24.14,43.58
42,DIS,Walt Disney Company (The),205726498816,7636122,0.37,2.24,2.96,2.2,1.53,5.2,18.4,11.77,36.37,-16.01,-7.26,-12.71
43,ISRG,"Intuitive Surgical, Inc.",204417957888,2401366,0.12,1.66,-0.1,-5.81,-2.61,-1.2,20.99,36.99,88.7,89.99,133.58,246.62
44,TMO,Thermo Fisher Scientific Inc,199555989504,1466667,0.07,1.1,-1.96,-0.36,-7.64,-4.08,-11.66,-8.84,2.93,-9.81,15.83,99.39
45,PLTR,Palantir Technologies Inc.,199132774400,125977426,6.33,0.18,-3.32,-24.22,-23.69,24.63,102.19,267.14,436.45,518.5,787.36,
46,BX,Blackstone Inc.,196803772416,3013848,0.15,2.4,2.5,-3.41,-6.88,-7.2,-3.75,37.28,49.19,40.75,244.48,399.94
47,T,AT&T Inc.,196753915904,39523716,2.01,1.9,2.85,4.46,12.11,25.1,27.74,59.78,99.47,84.4,83.16,83.81
48,GS,"Goldman Sachs Group, Inc. (The)",194178744320,3335631,0.17,2.86,1.7,-6.4,-4.99,3.21,18.8,39.39,87.42,104.27,237.37,256.33
49,NOW,"ServiceNow, Inc.",191983370240,1566188,0.08,0.96,0.81,-5.81,-9.14,-11.8,1.38,31.11,57.56,66.96,78.13,243.73
