Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,AAPL,Apple Inc.,3673290440704,41848779,0.11,0.15,2.39,5.72,8.38,3.14,11.6,38.51,31.16,43.46,162.41,494.62
2,NVDA,NVIDIA Corporation,3554478653440,229451051,0.65,3.48,4.98,2.25,-2.12,1.08,30.08,62.38,243.99,433.53,1291.09,3619.53
3,MSFT,Microsoft Corporation,3252165279744,25395842,0.08,1.44,3.3,4.9,3.61,2.52,2.9,4.38,32.09,42.9,122.88,328.83
4,AMZN,"Amazon.com, Inc.",2293952413696,48571780,0.21,2.21,4.94,10.67,4.43,15.0,19.08,24.03,68.68,34.21,43.83,171.35
5,GOOG,Alphabet Inc.,2143983763456,17334377,0.08,1.77,3.28,5.72,-3.94,5.56,3.03,19.34,43.49,28.84,131.96,217.02
5,GOOGL,Alphabet Inc.,2143983763456,30490772,0.14,1.77,3.21,5.83,-3.99,5.59,2.99,18.89,42.88,27.58,129.47,212.25
6,META,"Meta Platforms, Inc.",1549481541632,12843515,0.08,0.02,6.87,9.77,4.95,5.46,31.92,23.93,113.22,85.55,163.89,278.85
7,TSLA,"Tesla, Inc.",1148976758784,49137491,0.43,1.85,3.7,1.52,8.96,64.21,54.21,108.92,39.49,4.56,258.14,1643.84
8,BRK-B,Berkshire Hathaway Inc. New,1009407557632,3511747,0.03,-0.4,-3.04,-1.73,0.44,1.49,6.85,13.74,39.69,46.45,138.44,128.13
9,AVGO,Broadcom Inc.,796614131712,31077942,0.39,1.43,5.23,3.85,-3.21,-4.92,13.91,39.25,111.8,193.93,517.5,621.73
10,WMT,Walmart Inc.,759212670976,16759816,0.22,1.01,2.11,4.43,11.13,15.15,36.05,56.15,85.38,103.63,131.13,210.94
11,LLY,Eli Lilly and Company,746288381952,3348786,0.04,2.03,4.34,10.94,1.51,-8.57,3.04,7.9,82.76,229.49,442.01,635.22
12,JPM,JP Morgan Chase & Co.,685253722112,7236940,0.11,-0.58,-2.53,-2.07,1.6,8.6,16.14,27.81,82.05,57.43,174.79,172.56
13,V,Visa Inc.,599709188096,5980880,0.1,-0.99,-1.64,-0.01,0.02,9.02,18.93,8.47,36.58,46.17,61.16,122.58
14,UNH,UnitedHealth Group Incorporated,562100240384,4095427,0.07,0.92,0.1,3.37,-0.63,7.18,8.15,24.78,30.5,38.53,111.7,145.61
15,ORCL,Oracle Corporation,521485778944,8897523,0.17,2.9,1.81,-2.13,-0.73,7.35,36.37,46.88,61.72,123.99,260.11,298.18
16,XOM,Exxon Mobil Corporation,502270885888,18291196,0.36,-2.88,-3.12,-6.17,-4.26,-4.54,0.04,3.54,17.42,84.47,219.9,94.24
17,MA,Mastercard Incorporated,478318460928,2629479,0.05,-0.96,-2.21,0.05,-1.52,1.58,18.25,8.13,38.4,43.31,72.54,142.21
18,COST,Costco Wholesale Corporation,439050862592,1669988,0.04,0.89,1.96,2.79,6.28,11.05,21.66,35.93,95.1,92.84,229.15,401.63
19,HD,"Home Depot, Inc. (The)",425079898112,1311824,0.03,-0.33,-0.28,2.42,6.72,7.05,19.66,14.86,47.66,17.36,80.1,157.74
20,PG,Procter & Gamble Company (The),412391047168,4298984,0.1,-0.18,-2.32,-0.66,5.59,3.19,3.65,10.2,22.42,15.89,51.52,105.21
21,NFLX,"Netflix, Inc.",389439881216,2664447,0.07,0.99,2.73,1.48,11.17,19.21,45.31,46.77,114.86,68.38,88.05,155.29
22,JNJ,Johnson & Johnson,362274586624,10171296,0.28,-1.24,-2.93,-2.25,-0.63,-7.2,-3.61,-1.37,-4.75,-5.64,16.41,30.32
23,BAC,Bank of America Corporation,355791437824,24876722,0.7,-0.96,-2.4,-1.34,1.11,9.62,13.59,30.33,73.19,1.45,103.91,83.47
24,CRM,"Salesforce, Inc.",352051593216,24448568,0.69,10.99,11.48,7.56,7.83,27.59,42.48,22.42,75.88,61.84,90.85,132.32
25,ABBV,AbbVie Inc.,311829528576,6082482,0.2,-2.78,-3.54,-0.28,3.14,-6.52,-2.24,0.85,37.43,46.59,116.49,182.28
26,CVX,Chevron Corporation,282271907840,6003926,0.21,-2.22,-2.23,-2.49,2.99,5.97,3.27,4.3,11.32,42.22,113.86,70.69
27,TMUS,"T-Mobile US, Inc.",282091913216,2416148,0.09,-0.72,-1.56,2.38,2.07,11.39,38.38,52.85,86.55,125.75,134.21,243.85
28,KO,Coca-Cola Company (The),267988238336,19460525,0.73,-2.06,-2.92,-1.94,-0.82,-9.75,-5.56,5.6,6.43,12.86,48.6,65.65
29,MRK,"Merck & Company, Inc.",256429604864,10698343,0.42,-0.47,-0.27,2.21,2.83,-4.94,-20.14,-15.99,-8.58,36.51,52.31,58.09
