Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4550718128128,170076362,0.37,-1.88,-3.72,-0.79,-2.55,0.57,13.15,63.63,60.33,1049.11,832.69,2923.32
2,AAPL,Apple Inc.,3969210384384,44918325,0.11,-1.82,-2.2,-0.76,-0.41,4.3,26.93,12.75,38.55,105.1,88.74,248.93
3,MSFT,Microsoft Corporation,3772257402880,19053569,0.05,-0.53,-0.71,2.09,-4.52,-3.99,0.99,31.09,23.11,115.7,89.06,222.43
4,GOOGL,Alphabet Inc.,3452196880384,52190848,0.15,3.11,-0.59,0.09,5.85,13.81,58.32,71.22,65.13,224.5,128.64,295.71
4,GOOG,Alphabet Inc.,3447715790848,34090105,0.1,3.11,-0.64,0.09,5.81,13.55,57.66,69.88,64.19,222.55,121.92,295.93
5,AMZN,"Amazon.com, Inc.",2489430573056,59392148,0.24,-0.78,-4.64,-4.18,2.6,5.42,3.49,13.58,29.85,174.22,25.22,151.31
6,AVGO,Broadcom Inc.,1618118311936,14735293,0.09,0.06,-3.54,-3.64,-5.36,2.13,25.1,84.17,161.68,550.79,679.46,1148.86
7,META,"Meta Platforms, Inc.",1517382795264,16346046,0.11,-1.22,-1.15,-2.74,-19.82,-15.88,-16.04,-7.88,26.85,429.11,72.86,178.12
8,TSLA,"Tesla, Inc.",1359994028032,99480658,0.73,1.13,-5.03,-8.3,-9.61,-9.78,30.43,43.66,133.98,172.85,86.74,981.99
9,LLY,Eli Lilly and Company,915909902336,3373961,0.04,-0.35,0.53,9.15,23.81,21.08,29.31,10.52,24.01,192.43,354.25,688.61
10,JPM,JP Morgan Chase & Co.,825943523328,5901713,0.07,-1.07,-6.25,-4.16,-1.24,-2.85,5.22,17.09,55.81,148.67,115.47,161.96
11,WMT,Walmart Inc.,821584003072,15281239,0.19,0.46,-0.47,1.25,-1.45,0.24,9.31,6.29,56.53,123.88,133.24,187.65
12,V,Visa Inc.,632261836800,5321538,0.08,-1.29,-3.87,-3.14,-6.16,-6.55,-6.02,-9.48,20.9,62.68,41.22,67.54
13,ORCL,Oracle Corporation,626775293952,13839247,0.22,-1.34,-3.14,-9.82,-21.87,-24.47,-4.48,36.71,85.87,183.45,166.41,346.68
14,XOM,Exxon Mobil Corporation,501698920448,12969613,0.26,-1.35,0.5,3.68,2.39,3.95,3.8,12.21,10.05,24.05,127.91,140.5
15,MA,Mastercard Incorporated,485318721536,2503787,0.05,-1.63,-4.34,-2.97,-6.2,-7.13,-2.29,-6.22,21.74,60.1,47.55,73.14
16,JNJ,Johnson & Johnson,480847134720,13254351,0.28,1.86,2.67,6.74,4.88,6.07,28.14,21.22,40.46,23.81,33.0,57.06
17,NFLX,"Netflix, Inc.",467334397952,25694118,0.55,-0.83,-4.72,0.54,0.76,-5.19,-11.42,13.27,74.61,282.55,105.77,216.45
18,ABBV,AbbVie Inc.,413567975424,5012205,0.12,0.71,0.33,6.83,2.62,2.39,23.52,13.45,51.94,61.73,138.21,253.48
19,PLTR,Palantir Technologies Inc.,408163450880,49762280,1.22,-1.59,-7.02,-2.17,-9.48,-4.61,20.51,105.29,674.89,2596.85,635.29,
20,COST,Costco Wholesale Corporation,404712783872,2158187,0.05,-1.13,-0.15,-1.19,-1.72,0.32,-5.69,-12.47,11.18,107.32,132.93,221.11
21,AMD,"Advanced Micro Devices, Inc.",391576584192,37631551,0.96,-2.55,-7.1,1.19,-7.37,18.07,64.27,144.85,50.33,272.38,164.6,375.99
22,BAC,Bank of America Corporation,381309648896,27909077,0.73,-2.15,-4.86,-3.4,-2.9,2.16,10.78,15.01,34.47,72.82,43.01,78.51
23,HD,"Home Depot, Inc. (The)",356378279936,5070618,0.14,-1.19,-3.53,-2.99,-7.07,-8.04,-2.7,-6.44,12.33,20.99,23.33,75.87
24,PG,Procter & Gamble Company (The),341289598976,9871476,0.29,-1.25,-1.48,-0.21,-3.9,-2.37,-5.86,-15.28,-9.31,4.58,19.11,33.57
25,GE,GE Aerospace,318269685760,3075388,0.1,-1.54,-2.88,-1.68,-4.06,0.64,17.65,49.28,87.72,525.92,366.86,427.22
26,CVX,Chevron Corporation,311934812160,5932061,0.19,-1.78,0.98,1.23,-0.3,0.52,0.79,3.5,4.82,2.23,77.25,80.07
27,CSCO,"Cisco Systems, Inc.",307479674880,28681443,0.93,-0.28,5.16,9.49,8.95,12.87,15.16,24.84,70.99,79.13,64.06,93.76
28,KO,Coca-Cola Company (The),304183214080,8993915,0.3,-0.67,-1.16,2.35,0.88,6.93,1.94,-0.09,15.54,22.24,47.45,47.99
29,UNH,UnitedHealth Group Incorporated,290339389440,5460523,0.19,-0.42,-5.47,-0.32,-12.42,-10.66,6.06,-30.15,-34.71,-35.77,-16.79,22.82
30,IBM,International Business Machines,277775286272,3906663,0.14,-2.79,-5.65,-4.36,-4.56,3.24,6.08,21.04,86.92,138.75,163.65,188.34
31,MU,"Micron Technology, Inc.",271580659712,30096809,1.11,-1.98,-1.2,1.52,9.93,26.7,94.41,168.0,92.24,375.5,214.8,338.95
32,WFC,Wells Fargo & Company,267231051776,11945267,0.45,-1.92,-3.29,-2.54,-3.62,3.93,2.18,10.11,47.15,115.74,112.03,105.54
33,CAT,"Caterpillar, Inc.",259637379072,1414801,0.05,-0.36,-3.66,-3.11,4.74,11.76,36.89,68.15,72.39,150.13,176.51,354.18
34,MS,Morgan Stanley,254535729152,5707783,0.22,-2.69,-6.16,-2.43,-3.37,1.47,13.53,26.1,72.6,106.27,105.13,256.64
35,TMUS,"T-Mobile US, Inc.",242910429184,4178157,0.17,-0.11,1.49,7.38,-2.19,-4.05,-4.9,-20.32,23.45,56.98,52.26,172.24
36,PM,Philip Morris International Inc,237792116736,4708006,0.2,-1.72,-1.8,1.91,-0.29,-0.51,-14.29,-1.3,56.4,74.92,89.11,142.66
37,AXP,American Express Company,237469810688,3544653,0.15,-4.46,-8.46,-6.69,-5.65,3.05,7.09,16.46,46.2,144.27,109.2,177.99
38,RTX,RTX Corporation,235479793664,2450284,0.1,0.03,-1.16,0.3,-2.01,4.05,20.11,32.48,66.92,91.89,124.4,109.79
39,GS,"Goldman Sachs Group, Inc. (The)",234778361856,1322755,0.06,-1.94,-7.56,-1.53,-1.83,-2.66,10.61,29.46,74.84,141.47,132.07,266.89
40,MRK,"Merck & Company, Inc.",231944159232,14328630,0.62,-0.06,1.54,8.25,5.52,4.57,12.5,2.56,-24.23,-7.81,35.99,35.29
41,CRM,"Salesforce, Inc.",226600681472,4541821,0.2,-2.72,-3.65,-0.94,-7.22,-3.56,-7.99,-18.72,1.85,85.66,-2.26,30.99
42,ABT,Abbott Laboratories,226311880704,4662573,0.21,-0.43,0.94,4.07,2.24,-2.34,-0.63,-6.0,29.39,29.32,17.95,60.77
43,MCD,McDonald's Corporation,217577979904,1763857,0.08,-0.69,-0.66,2.17,-1.65,2.99,2.24,1.34,19.45,22.21,42.48,65.51
44,TMO,Thermo Fisher Scientific Inc,213086568448,1295335,0.06,-2.0,-3.55,0.21,0.6,4.27,30.54,8.61,0.04,7.85,10.89,72.72
45,PEP,"Pepsico, Inc.",202390700032,7238774,0.36,1.36,2.38,4.41,-3.14,5.82,10.36,-2.4,-10.33,-10.87,12.54,23.41
46,ISRG,"Intuitive Surgical, Inc.",195982704640,1468597,0.07,-0.51,-4.5,-0.2,-0.82,21.57,6.77,-3.58,34.46,109.46,72.5,187.88
47,LIN,Linde plc,195933847552,2215067,0.11,-1.31,-2.59,0.61,-6.06,-10.82,-10.59,-8.72,-1.55,32.39,51.21,118.24
48,UBER,"Uber Technologies, Inc.",192087916544,16877316,0.88,0.53,-1.56,-0.01,-4.47,-7.98,-3.44,23.74,42.7,269.18,87.71,148.88
49,DIS,Walt Disney Company (The),190023630848,10298349,0.54,-0.1,-9.4,-4.34,-5.92,-6.26,-11.83,-5.9,3.65,25.26,-39.31,-22.34
50,LRCX,Lam Research Corporation,185951830016,10478636,0.56,-0.54,-8.65,-9.08,-6.02,-1.13,45.24,96.05,62.3,246.27,152.57,423.85
51,AMGN,Amgen Inc.,184004214784,2994062,0.16,1.48,1.61,8.28,17.36,16.18,16.67,11.82,15.69,40.55,59.65,81.52
52,APP,Applovin Corporation,182408036352,3808734,0.21,-3.3,-7.8,-13.21,-16.15,-8.13,60.93,59.86,560.55,5588.5,714.85,
53,AMAT,"Applied Materials, Inc.",182200090624,8117270,0.45,1.19,-0.88,-2.06,-1.13,2.14,15.88,51.2,9.1,125.5,76.05,301.35
54,C,"Citigroup, Inc.",180757774336,11370448,0.63,-2.1,-4.55,-2.64,-2.19,0.74,14.64,29.87,68.42,149.27,68.87,58.11
55,T,AT&T Inc.,180568276992,29059566,1.61,-0.47,-0.7,2.95,-0.24,-0.49,-4.55,-5.2,49.09,68.85,54.7,31.24
56,INTU,Intuit Inc.,180194181120,1441427,0.08,-2.48,-2.02,-1.17,-5.47,-3.42,-13.47,8.0,14.02,71.81,31.72,132.62
57,QCOM,QUALCOMM Incorporated,179923255296,10135702,0.56,-4.16,-5.61,-3.72,-11.15,-1.11,6.5,10.41,-16.14,57.7,29.36,112.56
58,NEE,"NextEra Energy, Inc.",178583781376,9650693,0.54,2.23,-0.16,4.57,-0.33,4.43,16.15,21.63,15.35,11.28,27.72,48.66
