Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,MSFT,Microsoft Corporation,3553051541504,14956357,0.04,-0.23,-0.17,1.63,3.77,9.8,15.41,11.48,30.36,86.89,104.98,271.66
2,NVDA,NVIDIA Corporation,3514740768768,137334165,0.39,-0.39,-0.61,1.7,6.37,26.63,12.02,16.22,199.34,710.51,963.27,3405.54
3,AAPL,Apple Inc.,2922039738368,38083619,0.13,-1.4,-1.79,-4.06,-2.28,-1.51,-15.91,-13.71,6.16,29.89,46.43,293.03
4,AMZN,"Amazon.com, Inc.",2280615051264,29808059,0.13,-0.59,0.74,0.59,4.27,15.28,-10.05,12.38,43.28,74.98,28.17,142.89
5,GOOGL,Alphabet Inc.,2142103273472,24922376,0.12,-0.46,0.14,1.43,1.89,7.28,-7.95,8.5,28.11,55.4,69.48,202.27
5,GOOG,Alphabet Inc.,2142090428416,16423749,0.08,-0.4,0.15,1.44,1.99,6.86,-8.1,8.56,27.75,55.43,69.96,205.05
6,META,"Meta Platforms, Inc.",1753066373120,9537237,0.05,-0.7,0.64,0.01,8.63,16.44,-1.91,23.09,102.45,282.9,161.49,288.7
7,AVGO,Broadcom Inc.,1172904345600,20988124,0.18,-1.08,-2.62,0.99,5.82,24.24,8.11,40.82,133.55,415.11,491.29,959.56
8,BRK-B,Berkshire Hathaway Inc. New,1043127533568,3143394,0.03,-1.38,-1.4,-2.04,-5.04,-5.6,1.31,6.45,33.39,69.03,105.6,141.5
9,TSLA,"Tesla, Inc.",1018950713344,86631543,0.85,-3.88,-0.86,7.19,-12.82,12.88,-15.49,24.44,27.34,27.82,11.36,2107.09
10,WMT,Walmart Inc.,752154574848,10534283,0.14,-0.04,-0.61,-3.3,-3.41,-4.88,-7.89,18.8,80.56,125.34,108.72,174.77
11,JPM,JP Morgan Chase & Co.,749020315648,5194371,0.07,-0.31,0.48,1.43,1.59,6.72,-2.07,30.73,62.19,153.17,118.69,197.08
12,LLY,Eli Lilly and Company,710324649984,2872227,0.04,-2.02,-2.56,2.77,9.1,-3.48,-8.75,-12.51,34.99,152.21,311.72,662.45
13,V,Visa Inc.,685503348736,5499036,0.08,0.66,-3.65,-3.34,-0.41,2.81,3.33,32.4,39.75,71.59,77.07,109.79
14,ORCL,Oracle Corporation,583784529920,17320870,0.3,-1.38,4.16,19.63,28.58,39.45,21.22,24.87,103.73,198.02,248.25,335.93
15,NFLX,"Netflix, Inc.",519481786368,1887894,0.04,-0.38,0.46,-1.68,0.75,7.64,20.18,71.58,160.55,463.98,121.62,313.81
16,MA,Mastercard Incorporated,517107286016,2246005,0.04,0.14,-3.37,-3.5,-0.89,1.48,0.56,16.42,36.17,69.64,72.25,112.75
17,XOM,Exxon Mobil Corporation,491298979840,19331527,0.39,1.35,3.89,9.33,10.12,11.41,7.05,3.75,17.27,41.59,174.27,120.67
18,COST,Costco Wholesale Corporation,433596301312,1647555,0.04,-0.67,-2.49,-3.67,-3.94,-3.66,-6.75,8.87,51.51,94.48,189.56,284.65
19,PG,Procter & Gamble Company (The),371656491008,6791436,0.18,-1.47,-2.86,-3.35,-5.51,-0.2,-5.55,-6.8,10.58,20.77,35.93,53.14
