Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4499934543872,131327534,0.29,-0.1,-1.27,-1.43,8.14,3.96,8.26,80.02,63.58,770.19,716.61,3385.46
2,GOOGL,Alphabet Inc.,3979679891456,26214166,0.07,0.96,4.53,4.69,10.73,1.65,55.7,112.09,98.01,250.06,128.96,495.6
2,GOOG,Alphabet Inc.,3973383454720,17917732,0.05,0.96,4.64,4.64,10.43,1.77,55.5,109.26,96.37,249.58,127.96,494.66
3,AAPL,Apple Inc.,3832542658560,39996967,0.1,0.13,-1.14,-5.02,-4.59,-6.35,13.02,27.2,19.81,74.08,73.2,338.12
4,MSFT,Microsoft Corporation,3562567892992,18491036,0.05,0.24,0.16,-1.68,0.66,0.48,-4.94,28.7,13.96,86.52,63.46,252.75
5,AMZN,"Amazon.com, Inc.",2644086095872,34559961,0.13,0.44,2.68,6.39,11.8,7.71,9.78,36.98,35.55,153.44,44.6,163.04
6,META,"Meta Platforms, Inc.",1646055784448,11634944,0.07,1.08,-1.14,-1.94,0.55,2.73,-11.03,25.81,40.92,277.62,72.76,329.45
7,AVGO,Broadcom Inc.,1635597156352,22482508,0.14,3.76,0.35,-1.39,6.01,-10.23,16.09,96.17,130.94,508.18,656.76,1962.14
8,TSLA,"Tesla, Inc.",1480022818816,67331456,0.45,2.11,2.78,-2.07,-4.76,6.11,35.11,77.48,102.46,126.02,82.65,1460.93
9,LLY,Eli Lilly and Company,953435619328,2095386,0.02,-1.99,-0.05,-1.5,2.09,-4.18,44.88,28.96,33.57,215.58,322.25,754.55
10,WMT,Walmart Inc.,913130651648,21902859,0.24,1.29,0.17,2.33,-0.98,7.26,17.29,21.43,66.54,147.98,146.07,211.63
11,JPM,JP Morgan Chase & Co.,905191489536,5526054,0.06,-0.18,-1.62,2.24,4.98,9.13,10.87,38.61,60.08,150.59,130.3,354.5
12,V,Visa Inc.,675020144640,3744122,0.06,-0.7,-2.18,-1.09,1.56,4.56,0.11,5.17,36.3,57.16,56.17,139.34
13,ORCL,Oracle Corporation,570373767168,24392813,0.43,4.95,2.73,0.93,11.53,1.02,-11.5,52.07,44.94,136.17,135.76,379.67
14,XOM,Exxon Mobil Corporation,531243237376,16075526,0.3,1.38,2.94,2.99,6.13,8.82,9.6,19.25,11.9,15.93,163.89,371.42
15,MA,Mastercard Incorporated,520294957056,1786796,0.03,-0.63,-0.68,-0.18,1.93,5.48,-2.48,9.04,32.48,59.66,67.34,162.1
16,JNJ,Johnson & Johnson,492435832832,4596732,0.09,-0.66,-0.2,-1.22,-2.82,-1.1,15.52,34.49,33.19,38.09,33.19,89.26
17,PLTR,Palantir Technologies Inc.,423036125184,31362890,0.74,0.36,-1.24,-1.85,0.11,8.52,12.99,76.05,553.02,2263.38,589.01,
18,BAC,Bank of America Corporation,422231572480,24198704,0.57,-0.59,-2.45,1.03,2.38,6.97,11.96,46.54,38.8,69.82,49.89,203.3
19,COST,Costco Wholesale Corporation,410607583232,2895418,0.07,1.05,4.02,6.84,7.21,3.42,-1.35,-4.83,13.86,92.4,113.12,230.74
20,ABBV,AbbVie Inc.,388965990400,5008507,0.13,-1.81,-1.72,-4.2,-1.89,-5.06,4.6,26.28,24.0,60.03,114.24,291.91
21,MU,"Micron Technology, Inc.",388401987584,33387505,0.86,5.53,0.48,17.93,53.08,53.76,191.56,374.11,217.21,485.27,383.44,874.61
22,NFLX,"Netflix, Inc.",378972635136,55579523,1.47,-1.18,-1.31,-4.61,-5.62,-14.31,-26.32,-14.77,41.69,157.54,58.01,169.43
23,HD,"Home Depot, Inc. (The)",372958429184,5929249,0.16,4.19,7.26,8.17,5.01,7.4,-6.67,7.05,8.02,27.73,27.89,167.03
24,GE,GE Aerospace,341026701312,3359907,0.1,2.27,-1.82,3.14,10.19,9.72,17.05,66.68,91.05,403.33,401.24,922.76
25,PG,Procter & Gamble Company (The),332044664832,9299503,0.28,0.24,1.4,-1.51,-4.02,-4.46,-9.58,-13.21,-13.39,9.99,10.41,47.77
26,AMD,"Advanced Micro Devices, Inc.",330769203200,24217339,0.73,-0.74,-5.22,-5.65,2.55,-1.44,25.17,124.77,45.13,149.35,82.51,410.22
27,CVX,Chevron Corporation,326622871552,12404950,0.38,1.8,3.56,6.43,8.42,9.14,1.29,22.74,9.78,6.93,95.86,264.88
28,UNH,UnitedHealth Group Incorporated,311590354944,4093293,0.13,-0.83,-1.43,3.56,3.72,6.13,12.85,-17.99,-37.68,-26.48,-11.43,71.83
29,WFC,Wells Fargo & Company,307370164224,10242515,0.33,0.37,-0.46,1.74,3.63,12.75,17.94,43.59,64.52,117.04,120.25,291.68
30,KO,Coca-Cola Company (The),303451570176,16268832,0.54,1.64,3.94,0.63,-0.23,-2.21,3.61,-1.69,9.83,29.43,43.59,100.87
31,MS,Morgan Stanley,297429303296,4610349,0.16,0.89,-0.76,4.04,6.59,12.63,25.94,69.42,86.95,107.8,106.49,623.34
32,CSCO,"Cisco Systems, Inc.",291906846720,19104125,0.65,-0.11,-1.79,-4.05,-2.27,-2.68,10.21,35.13,60.34,70.21,42.39,134.39
33,CAT,"Caterpillar, Inc.",289341931520,1819613,0.06,1.56,-0.88,6.97,9.92,9.0,48.88,110.18,79.53,161.22,216.39,574.51
34,IBM,International Business Machines,284365160448,2084577,0.07,0.5,0.58,0.72,0.3,-0.09,26.67,26.29,65.47,147.27,171.72,306.28
35,GS,"Goldman Sachs Group, Inc. (The)",284249030656,1331794,0.05,0.44,-1.73,6.17,7.64,17.61,29.11,80.12,94.09,172.69,153.8,619.98
36,MRK,"Merck & Company, Inc.",276080001024,9137817,0.33,-0.41,1.52,4.21,11.44,5.5,31.7,44.4,-7.09,11.55,66.43,96.42
37,LRCX,Lam Research Corporation,275359006720,16758578,0.61,8.66,5.51,25.65,40.9,43.96,125.86,229.23,147.82,346.17,277.62,1102.06
38,AXP,American Express Company,261380325376,2192730,0.08,-1.92,-2.07,0.82,0.22,3.81,13.96,45.44,55.15,117.24,141.57,427.02
39,PM,Philip Morris International Inc,253125017600,4370385,0.17,2.39,4.8,0.41,3.46,4.25,-1.05,-0.73,51.85,82.36,95.91,232.27
40,RTX,RTX Corporation,252735520768,6739884,0.27,0.71,-1.0,2.44,6.38,9.5,19.77,58.84,70.31,100.46,144.83,310.6
41,CRM,"Salesforce, Inc.",247462887424,4530911,0.18,-0.23,-1.13,-2.25,0.86,11.21,3.15,4.29,-0.14,57.52,-0.71,88.66
42,AMAT,"Applied Materials, Inc.",239932768256,9427640,0.39,6.94,1.75,15.85,21.31,24.22,91.52,111.38,47.96,169.59,129.9,690.6
43,TMO,Thermo Fisher Scientific Inc,232510685184,2286359,0.1,2.04,-0.3,6.07,10.01,3.6,27.15,43.76,2.43,9.27,12.14,123.64
44,TMUS,"T-Mobile US, Inc.",225714028544,3829867,0.17,1.34,0.99,-1.59,0.59,-2.58,-21.23,-21.72,16.84,44.47,50.54,161.29
45,C,"Citigroup, Inc.",223337742336,7519690,0.34,0.6,-0.96,3.51,8.85,19.92,28.76,86.77,94.85,167.37,97.8,278.15
46,MCD,McDonald's Corporation,219304919040,2971206,0.14,-0.51,1.5,-0.23,-3.57,-0.41,-2.09,-1.82,26.28,25.52,43.92,134.71
47,ABT,Abbott Laboratories,219158593536,3321699,0.15,-0.21,-1.46,0.11,-0.62,-1.66,-3.79,-2.15,22.49,22.86,8.19,87.12
48,APP,Applovin Corporation,219091222528,3553741,0.16,5.06,4.94,-6.63,-1.43,16.49,34.46,156.68,735.44,4136.23,783.66,
49,INTC,Intel Corporation,217273483264,186691417,8.59,10.8,13.76,22.12,26.35,27.13,88.15,121.22,46.22,67.87,-8.32,11.85
50,ISRG,"Intuitive Surgical, Inc.",210153259008,1490746,0.07,0.2,-1.11,2.38,5.28,1.27,24.98,20.15,32.84,139.02,66.09,330.85
51,DIS,Walt Disney Company (The),208344563712,7309872,0.35,1.5,1.14,0.95,4.75,12.93,-1.36,34.22,30.86,9.76,-34.1,24.94
52,LIN,Linde plc,208233332736,1787920,0.09,1.0,1.58,3.67,5.15,9.28,-5.7,0.08,0.3,39.09,49.62,212.75
53,BX,Blackstone Inc.,193409007616,2329837,0.12,1.49,-3.09,1.83,2.89,9.89,-6.21,26.86,15.69,83.63,46.29,356.83
54,QCOM,QUALCOMM Incorporated,191824625664,9662223,0.5,-2.25,-2.56,2.38,3.16,9.42,13.18,28.71,2.0,47.53,34.34,209.94
55,PEP,"Pepsico, Inc.",191547604992,6767560,0.35,0.39,0.68,-2.95,-6.78,-3.31,-5.07,1.38,-14.41,-12.33,3.06,42.21
56,KLAC,KLA Corporation,184358338560,1102428,0.06,5.69,0.36,12.57,19.45,22.18,65.69,114.39,80.15,263.21,328.03,1075.26
57,BA,Boeing Company (The),183653695488,8592250,0.47,3.14,2.04,7.34,13.67,28.55,-1.2,36.06,25.49,10.16,7.75,140.03
