Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4662937780224,140968939,0.3,1.59,2.05,2.84,2.29,9.43,8.68,64.21,64.98,744.62,762.85,2765.28
2,GOOGL,Alphabet Inc.,4069794250752,26310723,0.06,0.44,2.46,1.82,6.89,8.64,33.41,120.58,105.99,274.67,135.74,472.26
2,GOOG,Alphabet Inc.,4059516108800,16752137,0.04,0.38,2.39,1.8,6.91,8.3,33.36,118.43,103.95,274.33,134.67,470.89
3,AAPL,Apple Inc.,3789248004096,33041915,0.09,-0.71,3.39,0.36,-2.26,-7.85,7.91,29.61,16.55,78.87,76.22,303.98
4,MSFT,Microsoft Corporation,3580035858432,32450441,0.09,0.22,3.37,4.73,0.65,0.65,-5.1,10.37,17.64,99.75,63.38,206.09
5,AMZN,"Amazon.com, Inc.",2597829214208,40395492,0.16,-0.68,1.61,1.63,0.86,7.44,5.09,25.87,42.75,163.65,39.33,143.3
6,META,"Meta Platforms, Inc.",1685552365568,16982940,0.1,-0.63,1.51,7.82,1.23,3.89,-14.17,13.12,27.15,288.31,80.51,306.77
7,AVGO,Broadcom Inc.,1579981996032,22628693,0.14,0.14,4.12,-5.25,-3.06,-7.24,-3.16,61.02,116.61,487.19,618.83,1408.77
8,TSLA,"Tesla, Inc.",1434957905920,50383825,0.35,0.13,-3.92,-1.38,-0.35,-5.99,3.5,44.66,107.6,112.78,70.99,1153.66
9,WMT,Walmart Inc.,929395245056,16298930,0.18,-0.32,-0.99,-2.61,1.95,-0.11,12.75,21.05,73.61,158.82,155.07,200.53
10,LLY,Eli Lilly and Company,917792423936,2868665,0.03,-1.51,-3.8,-1.41,-3.78,-0.36,34.39,40.17,13.94,232.63,361.47,673.11
11,JPM,JP Morgan Chase & Co.,818774802432,9365770,0.11,0.15,1.02,-3.74,-10.11,-5.15,-3.08,20.54,49.28,126.53,113.55,291.88
12,V,Visa Inc.,631037820928,5313283,0.08,0.53,0.25,-0.4,-8.55,-5.99,-3.12,-6.75,26.83,52.87,50.48,101.04
13,XOM,Exxon Mobil Corporation,586537566208,11451339,0.2,0.55,1.93,5.92,13.66,15.79,21.81,31.74,22.99,36.5,187.91,342.81
14,JNJ,Johnson & Johnson,548644683776,8961359,0.16,1.46,3.44,4.14,11.2,7.63,31.58,50.97,50.5,62.34,55.97,91.69
