Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
20,CVX,Chevron Corporation,395812044800,13918804,0.35,0.57,0.51,4.23,6.81,14.87,31.78,42.14,43.48,31.81,108.77,181.89
21,ABBV,AbbVie Inc.,388572807168,4399354,0.11,-0.76,-2.49,-4.5,-3.8,-2.61,2.61,23.44,17.03,52.07,120.45,199.9
22,PLTR,Palantir Technologies Inc.,370901057536,36638206,0.99,1.55,1.03,-1.32,20.37,4.95,-18.7,18.62,316.88,1676.4,498.3,
23,PG,Procter & Gamble Company (The),354536718336,6017767,0.17,-0.42,0.65,-1.4,-8.35,-1.12,3.66,-3.24,-9.06,8.15,17.06,55.37
24,BAC,Bank of America Corporation,345261998080,33416937,0.97,0.47,0.32,-2.8,-5.68,-12.0,-10.73,2.0,23.28,67.24,10.47,141.57
25,HD,"Home Depot, Inc. (The)",339897483264,2004941,0.06,-0.34,0.74,-3.97,-10.6,-9.1,-9.7,-5.65,-12.6,23.19,3.97,63.2
26,KO,Coca-Cola Company (The),333718814720,14708190,0.44,-0.31,0.65,1.39,-3.23,3.69,14.57,12.7,12.76,33.48,58.11,106.71
27,CAT,"Caterpillar, Inc.",328521678848,1822965,0.06,0.32,0.19,3.1,-8.62,1.61,28.5,84.1,83.28,227.29,265.97,597.41
28,AMD,"Advanced Micro Devices, Inc.",320065961984,22041527,0.69,-0.14,-0.72,2.02,-8.2,-20.29,-21.49,36.51,19.64,118.66,53.81,255.83
29,GE,GE Aerospace,318648713216,4782758,0.15,-0.63,-1.5,-6.37,-12.47,-2.0,-0.44,19.32,61.6,290.52,364.54,872.65
30,CSCO,"Cisco Systems, Inc.",313203261440,15692726,0.5,0.47,1.97,0.8,1.45,-1.7,10.2,17.49,54.78,70.27,55.72,109.23
31,MRK,"Merck & Company, Inc.",286476075008,7944698,0.28,0.38,0.71,0.81,-5.81,2.96,40.38,50.3,7.51,10.62,49.71,92.11
32,LRCX,Lam Research Corporation,284453109760,10012407,0.35,3.22,8.11,13.62,-7.17,-4.53,45.79,134.12,181.25,370.59,314.14,826.55
33,AMAT,"Applied Materials, Inc.",279715708928,4825438,0.17,1.81,4.5,8.54,-6.74,7.46,53.61,93.55,76.82,225.06,159.54,581.8
34,RTX,RTX Corporation,273676943360,3169658,0.12,-1.32,0.14,-3.07,2.45,1.45,16.63,42.2,72.43,107.41,155.92,286.97
35,PM,Philip Morris International Inc,269040926720,3427952,0.13,-1.12,0.48,1.68,-7.58,-3.95,18.11,-2.75,49.03,93.2,125.48,227.13
36,UNH,UnitedHealth Group Incorporated,261020352512,5741582,0.22,0.73,3.8,1.16,5.79,1.48,-11.81,-5.02,-49.02,-39.53,-31.19,9.75
37,MS,Morgan Stanley,250611974144,4758505,0.19,1.37,2.24,-1.52,-6.49,-14.73,-3.24,14.28,57.75,93.91,73.72,370.57
38,GS,"Goldman Sachs Group, Inc. (The)",242054299648,1954134,0.08,1.54,2.48,-1.75,-10.08,-14.27,3.1,18.65,68.03,160.12,112.95,416.83
39,IBM,International Business Machines,240335945728,3745915,0.16,2.75,3.4,-1.06,11.68,-18.16,-13.91,-10.0,20.46,122.17,153.38,187.68
40,WFC,Wells Fargo & Company,239292432384,16088905,0.67,0.63,1.3,-5.21,-9.86,-16.98,-11.62,-2.57,39.35,96.63,65.94,258.72
41,TMUS,"T-Mobile US, Inc.",238633402368,4093593,0.17,-0.68,-0.48,-3.71,-3.43,9.94,4.43,-8.1,5.89,47.62,91.62,131.63
42,MCD,McDonald's Corporation,232849113088,1882566,0.08,-0.11,0.74,-0.54,-1.48,3.01,10.32,13.86,10.93,20.2,45.07,103.16
43,GEV,GE Vernova Inc.,229008015360,1657994,0.07,2.08,1.5,7.01,-4.0,11.87,54.24,62.78,232.26,,,
44,LIN,Linde plc,228939874304,2469151,0.11,-0.68,0.74,2.26,-1.64,7.73,19.04,7.62,5.67,40.77,60.35,181.69
45,INTC,Intel Corporation,220087566336,86384229,3.92,-3.72,-2.63,1.47,-4.47,-9.73,18.98,94.18,87.81,41.82,-4.06,-20.61
46,PEP,"Pepsico, Inc.",213988737024,5309715,0.25,-0.77,-1.49,-1.84,-6.87,1.74,11.58,22.87,-2.61,-6.31,10.73,44.33
47,VZ,Verizon Communications Inc.,213077409792,19426502,0.91,-0.88,-0.22,-1.17,1.32,13.25,30.71,25.56,24.23,56.44,26.2,31.01
48,AXP,American Express Company,206841479168,2393949,0.12,0.69,-0.54,-0.24,-6.31,-14.9,-16.52,-4.64,12.45,88.65,82.73,261.48
49,T,AT&T Inc.,197441175552,32909812,1.67,0.43,1.68,-2.76,-1.76,5.89,15.29,2.44,35.53,63.61,88.12,83.17
50,AMGN,Amgen Inc.,194673508352,2169677,0.11,-1.4,-1.81,-2.27,-5.68,5.5,23.43,33.22,17.46,61.21,94.31,90.52
51,KLAC,KLA Corporation,194638036992,753467,0.04,3.0,5.09,10.17,-1.68,5.16,24.49,67.33,93.71,310.18,299.08,812.27
52,NEE,"NextEra Energy, Inc.",192788283392,5493665,0.28,-0.31,0.87,1.66,-2.63,7.91,14.81,33.33,14.41,29.0,22.08,83.86
53,ABT,Abbott Laboratories,192378880000,6254348,0.33,0.69,2.38,1.05,-3.38,1.19,-11.55,-16.46,-0.08,12.18,-6.09,34.11
54,C,"Citigroup, Inc.",188419145728,12748364,0.68,0.34,2.09,1.11,-1.69,-7.33,7.19,29.93,79.33,138.76,83.09,200.16
55,CRM,"Salesforce, Inc.",183005462528,11024507,0.6,-1.53,-1.99,-3.36,5.33,-7.35,-23.12,-28.33,-28.1,-0.41,-34.75,11.15
56,GILD,"Gilead Sciences, Inc.",179261112320,3827679,0.21,-0.56,0.01,0.9,-1.64,1.63,18.84,33.0,79.55,90.81,158.66,147.36
57,DIS,Walt Disney Company (The),177870716928,8653160,0.49,1.66,0.87,-1.22,-5.42,-3.97,-9.41,-17.46,5.89,1.72,-39.55,-13.01
58,TXN,Texas Instruments Incorporated,177039605760,3384817,0.19,0.16,2.32,0.63,-8.86,-13.58,22.82,-3.95,-1.53,18.03,16.41,101.7
59,TMO,Thermo Fisher Scientific Inc,175604318208,2095605,0.12,0.58,-0.57,-5.74,-8.23,-18.67,-16.22,16.09,-23.18,-18.42,-24.76,41.13
60,TJX,"TJX Companies, Inc. (The)",172928434176,2370745,0.14,-0.41,-0.26,-2.48,-1.45,3.76,10.01,27.06,34.63,108.11,146.53,214.19
61,ISRG,"Intuitive Surgical, Inc.",171442683904,1057137,0.06,-0.14,0.73,-1.51,-2.28,-2.81,-10.4,-9.55,-1.73,79.28,33.96,157.33
62,ANET,"Arista Networks, Inc.",167573078016,5922358,0.35,-1.68,-0.72,0.14,3.34,-3.83,-13.34,33.89,38.68,227.17,332.86,867.03
63,SCHW,Charles Schwab Corporation (The,166907674624,4531894,0.27,0.32,2.95,-1.37,0.87,-10.39,0.72,5.34,47.71,81.75,22.02,209.26
64,APH,Amphenol Corporation,166091522048,12689623,0.76,-1.23,2.78,2.46,-10.81,-6.77,-0.97,38.8,109.42,252.74,261.25,527.88
65,BA,Boeing Company (The),165671665664,6667701,0.4,-1.24,2.96,-8.78,-9.67,-9.53,6.45,-1.74,38.66,1.18,-0.92,53.29
66,UBER,"Uber Technologies, Inc.",161634435072,33110610,2.05,4.19,6.61,3.54,8.98,-3.77,-17.83,-15.01,3.5,145.16,81.37,123.34
67,PFE,"Pfizer, Inc.",156088041472,51041780,3.27,3.16,2.2,1.48,1.14,2.96,16.88,19.44,5.02,-18.87,-23.92,2.13
68,APP,Applovin Corporation,155151761408,4298953,0.28,1.28,2.17,-8.57,16.75,-4.95,-24.58,37.54,251.66,2665.6,364.9,
69,DE,Deere & Company,155111817216,1151328,0.07,0.31,-1.97,-2.63,-10.9,7.89,23.05,13.0,40.02,50.49,71.15,340.63
70,ADI,"Analog Devices, Inc.",153130123264,2699378,0.18,0.88,2.08,-0.68,-11.64,-0.7,37.66,33.78,39.54,74.02,90.52,213.83
71,BLK,"BlackRock, Inc.",151032381440,1344903,0.09,2.94,5.21,1.63,-9.68,-12.79,-7.43,-5.92,5.46,50.15,14.42,118.29
72,COP,ConocoPhillips,150188818432,6188337,0.41,1.28,2.17,4.95,11.1,21.65,42.16,39.74,22.54,28.73,96.9,250.29
73,WELL,Welltower Inc.,148732936192,3530191,0.24,1.42,3.38,4.34,2.21,14.13,16.49,41.79,70.86,201.9,191.32,422.49
74,LMT,Lockheed Martin Corporation,147245367296,1387660,0.09,-1.37,-2.53,-5.28,-3.72,0.58,32.9,41.57,13.36,37.56,120.1,102.72
75,HON,Honeywell International Inc.,147108069376,4223938,0.29,-1.32,-0.85,-1.64,-4.53,2.2,19.09,9.03,22.58,32.95,21.99,98.36
76,UNP,Union Pacific Corporation,143790637056,1819176,0.13,0.05,-0.73,-4.64,-8.65,3.55,10.91,6.54,1.77,30.14,11.7,67.49
77,BKNG,Booking Holdings Inc. Common St,143193243648,331062,0.02,3.48,5.33,-2.38,9.44,-13.08,-10.63,-21.51,6.67,67.81,84.42,177.41
78,ETN,"Eaton Corporation, PLC",141176209408,1916331,0.14,0.81,4.39,4.98,-2.53,1.57,-3.35,3.66,11.58,131.07,127.34,410.73
79,QCOM,QUALCOMM Incorporated,140544049152,10120273,0.72,1.7,0.34,-3.02,-8.53,-13.23,-22.99,-15.56,-19.96,19.05,7.5,90.7
80,PANW,"Palo Alto Networks, Inc.",138059038720,4816951,0.35,1.04,0.64,2.51,19.43,-3.55,-21.13,-15.65,-1.0,69.19,99.65,326.65
81,DHR,Danaher Corporation,138040672256,3750615,0.27,2.0,4.81,-0.15,-6.68,-12.63,-8.58,-1.5,-29.26,-12.82,-28.32,42.62
82,BX,Blackstone Inc.,136893349888,9064725,0.66,4.56,9.67,1.45,-3.79,-19.8,-20.68,-23.89,-23.33,34.35,-9.82,153.67
83,LOW,"Lowe's Companies, Inc.",134465683456,1963022,0.15,-0.99,0.11,-4.84,-13.96,-10.91,1.27,8.78,-8.93,22.16,11.69,117.52
84,SYK,Stryker Corporation,133600436224,1881656,0.14,-0.13,3.53,-4.24,-8.45,-5.17,-3.48,-10.68,-2.24,23.21,33.83,101.37
85,SPGI,S&P Global Inc.,131094233088,1083106,0.08,1.49,3.15,-4.29,3.75,-17.76,-12.9,-15.87,-15.23,25.98,-2.51,45.93
86,CB,Chubb Limited,130214166528,1105762,0.08,0.23,0.69,1.17,-1.49,6.62,16.17,16.39,16.21,69.92,84.37,209.82
87,INTU,Intuit Inc.,127805718528,2527820,0.2,1.54,5.55,-4.55,28.04,-5.72,-30.33,-40.56,-25.29,5.64,-23.64,65.65
88,PLD,"Prologis, Inc.",123826561024,1472107,0.12,0.16,1.81,-0.19,-4.29,3.55,9.14,29.27,11.08,18.48,3.4,79.58
89,ACN,Accenture plc,123196792832,4435656,0.36,-0.33,1.33,-7.6,0.98,-25.54,-18.21,-32.43,-42.76,-26.3,-41.68,11.02
90,NOW,"ServiceNow, Inc.",123156291584,11971258,0.97,1.6,3.32,-6.13,13.88,-1.08,-34.25,-42.92,-34.75,22.61,-15.0,50.43
91,BMY,Bristol-Myers Squibb Company,121597845504,9607296,0.79,0.0,1.29,-0.96,-3.07,6.83,32.52,33.88,23.94,-3.32,21.34,22.57
92,NEM,Newmont Corporation,121173843968,5430044,0.45,0.77,-3.0,-4.51,-10.34,-1.4,41.43,97.25,112.96,144.64,131.88,109.73
93,PGR,Progressive Corporation (The),119401857024,2831755,0.24,-0.45,-0.68,-3.23,-1.11,0.37,3.41,-17.84,-12.81,60.82,140.25,220.83
94,VRTX,Vertex Pharmaceuticals Incorpor,117472460800,1451103,0.12,-0.77,-3.27,1.27,-5.12,-2.02,9.68,4.8,-0.56,42.24,154.96,62.3
95,IBKR,"Interactive Brokers Group, Inc.",116684054528,2741769,0.23,0.51,2.56,2.89,-4.47,-8.72,-2.69,27.64,98.5,229.24,278.9,632.44
96,MCK,McKesson Corporation,116254326784,755691,0.07,-0.14,-0.26,2.46,-1.53,11.36,12.1,30.16,91.69,165.13,340.5,554.96
97,COF,Capital One Financial Corporati,114074689536,4317621,0.38,1.47,3.36,-2.29,-6.68,-17.69,-16.25,-12.17,24.94,97.83,30.83,235.47
98,HCA,"HCA Healthcare, Inc.",114018254848,1168857,0.1,-2.77,-4.12,-4.16,-3.02,2.77,8.42,35.07,26.85,92.28,113.19,400.87
99,MDT,Medtronic plc.,113546788864,6282169,0.55,0.23,1.21,-2.71,-8.59,-13.89,-1.47,4.35,2.21,18.44,-16.58,10.31
100,PH,Parker-Hannifin Corporation,112750485504,523531,0.05,-0.15,-0.98,-3.29,-12.68,-5.99,16.63,28.34,43.37,184.74,213.78,478.06
101,CME,CME Group Inc.,112646021120,1374564,0.12,-0.16,0.69,1.17,0.56,10.33,20.33,17.86,52.58,86.34,73.52,123.08
102,MO,"Altria Group, Inc.",112420642816,8135246,0.72,-0.83,-1.11,0.69,-3.29,7.62,18.99,17.95,43.35,80.48,112.44,178.76
103,GLW,Corning Incorporated,111438880768,8986177,0.81,-1.64,0.09,5.35,-14.15,17.92,53.24,153.01,195.46,306.56,296.91,614.14
104,CEG,Constellation Energy Corporatio,111380807680,2006968,0.18,0.69,2.04,-3.43,-1.45,13.74,-14.98,-3.54,19.34,322.47,,
105,SBUX,Starbucks Corporation,111161499648,5362810,0.48,-0.26,-2.61,-1.43,1.1,7.1,24.26,8.09,4.04,-2.62,-2.57,43.03
106,SO,Southern Company (The),110002569216,3703527,0.34,-0.85,0.44,0.81,2.57,12.31,7.69,10.72,14.44,50.63,85.71,124.08
107,CRWD,"CrowdStrike Holdings, Inc.",109865631744,2843986,0.26,2.21,-1.89,0.98,23.68,-1.29,-18.86,-13.24,54.46,217.64,61.57,426.88
108,CMCSA,Comcast Corporation,109608345600,24207654,2.21,-0.86,-0.27,-5.73,-4.84,1.66,18.34,-6.24,-18.72,-8.06,-30.32,-2.56
109,WDC,Western Digital Corporation,107291418624,13895959,1.3,9.64,20.15,27.96,16.04,16.18,106.47,397.04,510.58,1067.31,657.7,882.94
110,SNDK,Sandisk Corporation,106297794560,14554872,1.37,2.35,16.38,36.57,12.79,8.26,270.13,1427.4,,,,
111,BSX,Boston Scientific Corporation,105652641792,10427899,0.99,2.02,3.87,-0.21,-5.26,-22.5,-27.96,-33.16,-15.04,37.96,64.78,98.27
112,ADBE,Adobe Inc.,104349097984,6191149,0.59,0.93,-5.78,-10.37,-0.38,-13.35,-24.2,-34.12,-50.91,-32.67,-60.31,-34.02
113,DUK,Duke Energy Corporation (Holdin,103391338496,3215209,0.31,-0.38,0.86,0.34,3.5,12.21,9.22,16.68,21.64,53.42,54.63,100.23
114,NOC,Northrop Grumman Corporation,103333609472,764175,0.07,-1.62,-1.67,-4.25,-0.51,6.03,26.36,48.21,40.53,58.71,120.35,145.19
115,DELL,Dell Technologies Inc.,102547324928,5959008,0.58,-2.26,2.07,4.46,27.74,28.41,-0.62,24.9,32.47,256.7,206.98,667.95
116,HWM,Howmet Aerospace Inc.,96696598528,1849463,0.19,-0.2,-1.47,-3.95,-7.94,16.01,17.31,30.17,140.59,459.09,693.7,1869.82
117,GD,General Dynamics Corporation,96337166336,604380,0.06,0.54,0.3,-1.98,1.46,2.86,4.16,24.22,21.39,63.96,93.22,193.09
118,EQIX,"Equinix, Inc.",95983271936,408995,0.04,-0.77,0.56,4.23,3.18,21.2,19.07,26.63,13.73,47.47,27.7,62.54
119,WM,"Waste Management, Inc.",95207407616,1438471,0.15,-0.38,-0.68,-3.68,3.23,6.2,18.55,4.62,16.24,49.44,57.05,162.95
120,CVS,CVS Health Corporation,95174107136,6786211,0.71,-1.36,-1.66,-3.99,0.85,-0.81,-3.4,12.24,26.47,10.33,-5.11,42.33
121,STX,Seagate Technology Holdings PLC,94334844928,3457319,0.37,5.59,12.6,19.36,6.33,-2.74,68.62,199.44,294.82,608.39,426.75,909.02
122,TT,Trane Technologies plc,94318903296,1234724,0.13,0.92,0.84,0.53,-8.05,0.3,-1.53,-1.14,10.71,149.25,145.81,452.51
123,ICE,Intercontinental Exchange Inc.,91696119808,1483131,0.16,-0.09,1.72,-2.92,3.85,-6.84,10.1,-10.72,1.87,55.38,22.87,85.11
124,WMB,"Williams Companies, Inc. (The)",90016989184,3716150,0.41,-0.27,0.95,-0.03,0.98,11.88,32.43,20.42,69.67,176.87,218.67,411.69
125,MAR,Marriott International,86724149248,1020404,0.12,1.69,3.47,1.07,-4.44,2.7,20.73,20.5,33.49,94.14,112.43,273.44
126,AMT,American Tower Corporation (REI,86639902720,1582000,0.18,0.19,2.9,-1.87,-2.69,6.55,3.62,-13.44,-16.29,-2.35,-25.27,-10.29
127,PWR,"Quanta Services, Inc.",85528453120,795947,0.09,-0.41,0.83,5.82,0.6,19.65,30.35,50.05,92.07,241.95,377.03,1589.11
128,ADP,"Automatic Data Processing, Inc.",84825030656,2635016,0.31,0.3,1.93,-6.53,2.81,-14.58,-17.9,-29.5,-21.49,3.37,2.7,77.07
129,MRSH,Marsh,84235075584,1694580,0.2,-1.05,0.62,-6.08,-3.64,-8.66,-4.26,-19.65,-21.01,2.62,11.69,79.5
130,FDX,FedEx Corporation,83683966976,1488670,0.18,0.66,0.43,-0.84,-7.88,6.2,42.1,57.36,33.85,64.8,64.96,238.39
131,FCX,"Freeport-McMoRan, Inc.",83487047680,10604688,1.27,0.28,-1.89,-2.14,-14.42,-4.39,47.73,33.66,18.8,40.45,60.37,611.92
132,UPS,"United Parcel Service, Inc.",83016671232,4179160,0.5,0.38,-0.12,-4.48,-15.26,-10.1,8.16,1.56,-21.34,-41.03,-42.68,27.57
133,PNC,"PNC Financial Services Group, I",82447687680,1864926,0.23,1.58,0.61,-1.07,-6.42,-10.42,12.32,12.61,16.24,81.99,14.1,140.44
134,KKR,KKR & Co. Inc.,82396848128,4089189,0.5,3.33,6.07,-2.58,-7.05,-22.06,-24.53,-33.44,-31.27,71.55,14.45,249.6
135,SNPS,"Synopsys, Inc.",82235662336,1029469,0.13,0.8,2.52,-1.86,-2.59,-6.25,3.11,-14.59,-15.23,12.84,28.84,150.89
136,NKE,"Nike, Inc.",81598726144,7926762,0.97,0.6,1.83,-3.32,-13.43,-10.77,-8.8,-22.08,-35.43,-53.77,-64.7,-36.02
137,JCI,Johnson Controls International ,81135493120,2961596,0.37,0.66,1.55,0.43,-8.11,8.12,19.75,26.55,73.52,139.75,94.73,405.24
138,CDNS,"Cadence Design Systems, Inc.",81038426112,1136122,0.14,0.35,1.18,-1.07,1.07,1.58,-11.85,-3.75,8.38,37.41,67.33,241.37
139,BK,The Bank of New York Mellon Cor,80976183296,1963241,0.24,0.64,-0.85,0.77,-0.37,-4.51,7.99,29.23,66.93,181.12,118.91,297.24
140,REGN,"Regeneron Pharmaceuticals, Inc.",80246620160,422867,0.05,0.28,1.67,-0.11,-1.7,0.65,21.16,46.27,-27.31,-5.42,19.63,34.09
141,USB,U.S. Bancorp,80139632640,6083784,0.76,0.82,0.19,-1.51,-6.27,-10.08,12.17,16.3,19.0,66.83,2.66,100.49
142,SHW,Sherwin-Williams Company (The),79461367808,1016695,0.13,-0.62,0.94,-2.78,-11.88,-9.81,-6.07,-6.61,-14.88,43.15,6.76,75.3
143,ABNB,"Airbnb, Inc.",79105867776,2808574,0.36,2.83,3.33,-0.96,5.01,0.49,7.85,-1.91,4.05,10.71,-23.67,
144,MMM,3M Company,78509899776,4412157,0.56,-0.59,-0.03,-2.84,-10.45,-2.41,-6.36,-0.63,12.19,85.92,15.61,49.65
145,MCO,Moody's Corporation,78505050112,1109896,0.14,1.93,3.41,-6.56,-2.34,-14.52,-9.15,-9.09,-5.99,48.05,17.27,80.16
146,MSI,"Motorola Solutions, Inc.",78129283072,597158,0.08,-0.36,1.4,1.81,-0.37,16.2,19.38,12.67,5.71,66.42,96.18,276.39
147,CTAS,Cintas Corporation,77495967744,1637294,0.21,0.05,-0.22,-5.29,-2.88,1.24,5.23,-12.05,-5.18,72.18,84.67,239.87
148,ECL,Ecolab Inc.,77207207936,995412,0.13,0.08,-0.93,-3.31,-11.31,-3.64,5.96,2.73,8.43,71.22,26.38,44.96
149,ITW,Illinois Tool Works Inc.,77162668032,673199,0.09,-0.34,0.8,-3.4,-9.11,1.34,10.02,9.97,5.35,21.33,28.55,86.9
150,MNST,Monster Beverage Corporation,75904024576,3835829,0.51,0.7,0.78,2.62,-9.29,-4.33,16.03,25.73,48.73,47.29,80.67,125.85
151,RCL,Royal Caribbean Cruises Ltd.,75786928128,1998627,0.26,-1.04,4.28,-0.06,-11.73,-16.37,8.92,-9.15,59.92,341.1,223.87,558.99
152,ORLY,"O'Reilly Automotive, Inc.",75454464000,5130377,0.68,-1.18,-3.86,-5.51,-5.24,-8.8,-4.73,0.26,16.43,47.36,115.88,231.08
153,CMI,Cummins Inc.,75061149696,426828,0.06,-0.32,0.84,0.75,-9.53,-8.41,27.69,68.93,72.57,146.54,149.74,301.79
154,CSX,CSX Corporation,74949435392,8977059,1.2,1.32,2.77,0.89,-4.79,5.33,13.25,23.82,19.38,38.42,20.15,91.2
155,MDLZ,"Mondelez International, Inc.",74763370496,13494300,1.8,1.36,6.61,-0.79,-5.22,-1.28,4.27,-12.43,-18.22,-11.4,5.36,34.43
156,EMR,Emerson Electric Company,74499407872,3406316,0.46,-0.45,0.23,-4.24,-12.19,-10.52,-3.02,0.7,24.18,60.74,44.97,167.77
157,KMI,"Kinder Morgan, Inc.",74019307520,9376954,1.27,-0.12,-0.27,-0.92,1.77,12.36,30.0,18.47,60.64,120.51,148.45,203.75
158,DASH,"DoorDash, Inc.",73769943040,2943815,0.4,1.21,4.98,-5.22,3.3,-18.23,-29.23,-29.92,18.97,172.18,-14.75,
159,EOG,"EOG Resources, Inc.",73641467904,2917712,0.4,0.9,2.01,3.28,9.72,25.19,30.17,15.46,16.14,25.78,81.55,239.61
160,AEP,American Electric Power Company,72269914112,2541242,0.35,-0.4,1.06,1.33,0.93,13.81,12.83,33.57,37.16,61.75,84.75,108.7
161,CL,Colgate-Palmolive Company,72091230208,3722690,0.52,-0.4,2.26,-3.87,-8.33,-2.12,18.21,3.31,-10.28,27.83,30.49,45.53
162,VLO,Valero Energy Corporation,71970054144,2162091,0.3,1.46,0.06,5.04,18.38,31.73,41.27,78.82,82.73,103.32,260.0,349.31
163,CI,The Cigna Group,70379642880,1709682,0.24,-1.82,-0.91,-3.0,-5.72,-2.44,0.66,-17.94,-21.63,7.3,33.15,53.22
164,CRH,CRH PLC,70240124928,5503152,0.78,1.85,5.21,-1.39,-14.15,-15.49,-10.25,15.06,14.83,120.36,139.52,308.78
165,MPC,Marathon Petroleum Corporation,70118531072,2007866,0.29,1.89,1.39,5.41,19.44,32.51,28.2,41.52,47.94,92.78,300.75,673.67
166,HLT,Hilton Worldwide Holdings Inc.,70035038208,1152768,0.16,1.79,2.4,0.89,-3.62,-0.49,16.62,13.67,31.16,106.69,115.96,289.38
167,HOOD,"Robinhood Markets, Inc.",69638856704,20131531,2.89,2.71,1.62,0.34,5.4,-13.97,-43.46,-6.84,230.27,686.08,121.06,
168,TDG,Transdigm Group Incorporated,69604229120,250985,0.04,-1.23,0.54,-4.79,-4.74,-14.14,-4.6,-12.13,-2.55,89.12,135.48,289.42
169,RSG,"Republic Services, Inc.",69580611584,710555,0.1,0.29,-0.45,-2.72,1.83,4.19,8.52,-7.27,13.75,68.62,76.68,199.95
170,SLB,SLB Limited,69247279104,12755643,1.84,2.6,3.52,-1.64,-11.03,-3.43,29.48,38.61,14.84,-4.56,53.57,199.6
171,PSX,Phillips 66,69212504064,2978362,0.43,-0.44,-0.79,4.07,11.89,22.42,29.36,48.72,38.66,84.21,163.71,185.21
172,GM,General Motors Company,69069053952,3538110,0.51,1.49,0.8,-1.56,-8.7,-11.93,11.21,50.07,67.6,116.24,38.37,196.08
173,AON,Aon plc,69032902656,1241349,0.18,-1.7,1.67,-5.7,0.58,-8.13,-6.69,-8.75,-6.44,-1.25,8.56,74.47
174,LHX,"L3Harris Technologies, Inc.",68996308992,1345107,0.19,0.72,3.07,0.61,4.48,8.79,27.67,51.16,59.34,91.92,84.94,130.15
175,CVNA,Carvana Co.,68972961792,1808326,0.26,2.87,7.55,-0.93,-3.2,-22.84,1.6,-1.42,80.77,3476.59,4.81,226.32
