Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4549480808448,206065383,0.45,-3.58,-6.12,-5.95,2.58,-1.07,14.73,55.56,70.52,1003.33,819.25,2897.19
2,AAPL,Apple Inc.,4033205764096,48475692,0.12,-0.19,1.31,1.18,5.25,6.26,29.55,15.42,42.94,102.98,93.33,255.4
3,MSFT,Microsoft Corporation,3740641525760,25222824,0.07,-1.54,-0.54,-2.15,-3.32,-2.41,0.12,28.66,22.37,106.56,86.16,220.58
4,GOOGL,Alphabet Inc.,3364478255104,29402336,0.09,-2.84,-3.97,0.37,10.07,13.38,57.86,65.86,62.6,208.71,121.78,282.62
4,GOOG,Alphabet Inc.,3364477992960,17903412,0.05,-2.89,-3.95,0.38,10.01,13.27,57.25,64.52,61.55,208.15,116.05,283.21
5,AMZN,"Amazon.com, Inc.",2539781619712,41265167,0.16,-2.71,-4.36,-4.71,7.46,6.82,6.76,13.82,34.65,168.6,28.54,155.24
6,AVGO,Broadcom Inc.,1605509709824,22546461,0.14,-4.29,-5.14,-3.4,-1.25,0.53,22.55,73.1,160.09,541.34,690.91,1117.37
7,META,"Meta Platforms, Inc.",1537244659712,20683566,0.13,0.14,-3.46,-2.78,-16.91,-16.11,-16.71,-7.13,31.31,428.33,75.08,181.57
8,TSLA,"Tesla, Inc.",1336946065408,117922393,0.88,-6.64,-9.71,-9.51,-10.47,-7.8,35.86,42.57,125.74,154.96,87.07,967.57
9,LLY,Eli Lilly and Company,915487850496,3613149,0.04,0.5,5.82,12.79,24.58,24.76,30.27,13.48,25.82,190.53,352.5,689.43
10,JPM,JP Morgan Chase & Co.,842485727232,6301608,0.07,-3.41,-2.34,0.07,5.07,1.12,9.83,21.37,57.79,156.13,125.15,172.5
11,WMT,Walmart Inc.,817536172032,18075807,0.22,-0.87,0.12,0.26,-4.04,0.83,6.17,6.74,57.9,119.06,133.29,192.09
12,V,Visa Inc.,648599830528,4925529,0.08,-0.83,0.57,-1.04,-2.66,-2.66,-5.71,-5.02,24.71,65.34,44.77,71.04
13,ORCL,Oracle Corporation,620246990848,26791622,0.43,-4.15,-9.66,-12.33,-22.32,-24.53,-7.38,33.04,88.45,182.0,168.75,337.04
14,XOM,Exxon Mobil Corporation,500937424896,12705597,0.25,0.57,0.48,4.07,2.42,6.74,5.36,9.85,5.81,23.82,131.16,134.6
15,MA,Mastercard Incorporated,498899550208,1435319,0.03,-1.01,0.47,0.51,-3.17,-3.64,-1.56,-1.22,25.33,63.3,52.47,77.29
16,NFLX,"Netflix, Inc.",489084551168,3967290,0.08,-0.28,3.05,5.61,3.65,-0.71,-10.41,19.85,79.89,297.45,115.36,226.83
17,JNJ,Johnson & Johnson,470414884864,6695074,0.14,0.44,3.63,4.49,1.44,4.98,25.85,21.16,38.47,19.75,30.37,54.87
18,ABBV,AbbVie Inc.,410545750016,6559174,0.16,-0.4,6.21,7.6,1.77,-1.1,23.8,16.17,51.67,58.96,136.12,251.86
19,PLTR,Palantir Technologies Inc.,410284720128,61297597,1.49,-6.53,-11.09,-9.75,-4.62,-7.97,20.27,103.07,694.0,2355.63,652.03,
20,COST,Costco Wholesale Corporation,409976176640,2110109,0.05,1.21,1.04,-1.66,-1.66,1.05,-5.54,-9.09,15.14,107.77,140.61,225.86
21,AMD,"Advanced Micro Devices, Inc.",403689209856,62900292,1.56,-4.22,1.63,-0.84,5.52,46.09,79.15,149.18,48.57,272.7,173.87,392.47
22,BAC,Bank of America Corporation,386082930688,30539648,0.79,-2.29,-1.03,-1.25,2.14,4.73,13.5,21.97,37.03,79.11,47.94,81.69
23,HD,"Home Depot, Inc. (The)",366371962880,3024058,0.08,-0.82,-0.64,-3.92,-4.4,-6.82,-0.24,-3.96,13.2,20.48,26.24,82.25
24,PG,Procter & Gamble Company (The),345743097856,7556763,0.22,-0.03,1.69,0.54,-2.11,-2.01,-4.77,-12.22,-6.6,5.62,20.89,36.49
25,GE,GE Aerospace,320842760192,4151539,0.13,-1.57,-2.49,-0.01,-0.72,1.58,21.66,51.69,85.92,528.31,379.7,435.23
26,CVX,Chevron Corporation,311059447808,7987334,0.26,1.47,-0.04,1.43,-0.63,1.44,2.8,1.63,1.33,2.04,80.09,79.77
27,KO,Coca-Cola Company (The),305715347456,13985853,0.46,-0.62,0.78,3.51,1.62,7.52,3.07,2.52,18.04,22.39,48.65,47.08
28,CSCO,"Cisco Systems, Inc.",304933273600,54708957,1.79,4.62,7.34,7.0,10.12,13.96,12.38,23.55,73.48,75.43,64.69,88.5
29,UNH,UnitedHealth Group Incorporated,301209452544,7758467,0.26,-1.93,3.4,0.51,-7.75,-5.99,10.47,-27.77,-30.88,-33.88,-13.58,24.4
30,IBM,International Business Machines,284963373056,5303504,0.19,-3.21,-1.38,1.89,7.56,6.91,6.37,22.68,90.57,138.93,173.76,193.67
31,MU,"Micron Technology, Inc.",265968320512,32195517,1.21,-3.25,-6.45,8.68,14.63,29.03,93.96,158.8,90.73,362.81,210.35,320.28
32,WFC,Wells Fargo & Company,265880453120,13155432,0.49,-1.81,-1.63,-2.28,0.81,5.77,4.71,12.39,46.37,121.44,117.81,107.81
33,MS,Morgan Stanley,263205519360,4422998,0.17,-2.54,0.34,0.98,4.59,7.29,18.53,30.86,76.96,108.78,113.76,266.82
34,CAT,"Caterpillar, Inc.",259326492672,2953832,0.11,-3.4,-3.03,1.09,6.35,13.16,38.54,64.66,67.26,152.58,180.78,343.6
35,AXP,American Express Company,251244871680,1828887,0.07,-2.16,-0.86,1.18,2.76,10.64,15.22,25.02,54.47,152.02,124.85,191.27
36,GS,"Goldman Sachs Group, Inc. (The)",241592418304,2123017,0.09,-3.99,1.04,1.86,7.29,3.35,16.26,34.52,81.11,147.05,143.71,282.09
37,PM,Philip Morris International Inc,241512480768,5291367,0.22,-0.26,0.05,5.07,-1.62,-0.82,-12.01,3.35,62.63,76.5,93.25,142.25
38,TMUS,"T-Mobile US, Inc.",239997976576,5202345,0.22,0.89,4.23,4.01,-2.46,-6.77,-7.31,-17.92,24.79,57.63,49.29,170.9
39,RTX,RTX Corporation,233240707072,3616948,0.16,-2.1,-2.83,-0.94,-3.05,4.4,19.53,34.55,65.47,88.23,123.69,107.35
40,MRK,"Merck & Company, Inc.",230654361600,16067382,0.7,1.62,7.12,10.82,6.6,3.82,12.11,5.55,-22.26,-7.9,35.11,35.81
41,CRM,"Salesforce, Inc.",228889346048,5484593,0.24,-2.27,-0.53,-5.51,-5.73,0.65,-11.1,-18.07,3.5,86.26,-2.21,33.41
42,ABT,Abbott Laboratories,224766574592,4042940,0.18,0.34,2.68,2.75,2.31,-2.37,-2.1,-3.57,30.18,26.27,17.12,58.3
43,MCD,McDonald's Corporation,219044429824,1787905,0.08,0.21,2.84,2.8,0.2,2.57,5.56,0.94,23.08,20.6,44.38,66.29
44,TMO,Thermo Fisher Scientific Inc,217959514112,2679897,0.12,-1.34,0.66,2.63,1.44,10.51,38.29,11.18,2.63,5.62,12.24,76.45
45,ISRG,"Intuitive Surgical, Inc.",200471068672,2066031,0.1,-1.21,-1.86,4.95,2.58,27.65,7.08,0.31,40.63,111.56,77.7,187.94
