Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4204666290176,145456141,0.35,-0.34,1.0,5.85,11.22,21.49,61.19,21.84,173.67,819.72,1280.29,3789.1
2,MSFT,Microsoft Corporation,3790967144448,21086806,0.06,-0.32,0.84,1.3,2.53,9.96,34.41,19.83,27.75,79.85,126.06,285.42
3,AAPL,Apple Inc.,3154142035968,48317144,0.15,0.55,0.99,0.02,5.06,4.12,-7.04,-8.42,13.84,23.04,78.51,296.34
4,AMZN,"Amazon.com, Inc.",2400686440448,37215405,0.16,1.01,-0.1,1.61,4.15,9.12,16.24,20.39,41.97,58.91,47.66,155.76
5,GOOG,Alphabet Inc.,2250469015552,20889360,0.09,0.67,1.55,4.66,6.6,9.9,10.94,11.74,31.07,54.76,82.24,200.11
5,GOOGL,Alphabet Inc.,2250459316224,33639843,0.15,0.81,1.68,4.78,6.64,10.26,11.7,12.37,31.89,54.92,82.49,198.84
6,META,"Meta Platforms, Inc.",1770792550400,12730431,0.07,0.41,-0.86,-3.89,-3.0,2.45,17.97,23.16,79.38,305.44,166.48,287.39
7,AVGO,Broadcom Inc.,1332681244672,14915956,0.11,-1.09,0.85,1.96,4.87,8.78,54.44,65.1,140.58,437.62,607.44,1102.01
8,TSLA,"Tesla, Inc.",1061789433856,93624355,0.88,3.21,6.07,11.41,1.19,-0.72,48.39,22.46,74.55,8.84,46.82,2062.11
9,BRK-B,Berkshire Hathaway Inc. New,1022294491136,3996377,0.04,0.08,0.78,-1.07,-2.32,-3.5,-4.69,4.36,22.61,55.72,82.92,127.67
10,JPM,JP Morgan Chase & Co.,800896319488,7284079,0.09,0.47,1.65,2.86,1.36,10.77,26.81,33.15,73.38,158.87,115.82,192.17
11,WMT,Walmart Inc.,758538960896,9932004,0.13,-0.04,-0.36,-1.82,-1.01,-4.33,8.79,16.05,72.34,112.55,135.76,161.95
12,LLY,Eli Lilly and Company,692791869440,2878132,0.04,1.34,-0.01,-1.93,-2.94,0.77,-6.81,-13.08,18.06,149.29,291.47,646.23
13,ORCL,Oracle Corporation,689427316736,8571275,0.12,-1.33,4.46,4.31,15.58,46.32,65.91,42.61,115.98,222.24,260.26,398.71
14,V,Visa Inc.,681869180928,4916494,0.07,-0.22,0.58,-2.43,0.87,-5.15,2.39,24.55,27.38,65.62,63.38,107.33
15,NFLX,"Netflix, Inc.",514617475072,10627500,0.21,-5.1,-4.05,-6.14,-7.46,-2.45,39.53,60.23,113.08,393.23,138.77,356.75
16,MA,Mastercard Incorporated,501860564992,2579500,0.05,-0.53,0.42,-2.2,1.39,-5.26,3.2,9.41,20.94,57.44,50.61,109.55
17,XOM,Exxon Mobil Corporation,464449896448,28083339,0.6,-3.48,-4.55,-5.3,-2.02,5.35,-2.72,-7.41,10.83,25.34,112.49,98.38
18,COST,Costco Wholesale Corporation,421724454912,2109678,0.05,-0.31,-1.73,-3.17,-3.25,-9.58,1.9,7.1,35.9,76.45,213.78,260.29
19,JNJ,Johnson & Johnson,393873653760,7513122,0.19,0.44,5.5,4.75,7.69,6.84,-1.55,4.28,8.42,7.48,17.29,46.97
20,PG,Procter & Gamble Company (The),363638161408,5552835,0.15,0.35,2.28,-0.86,-1.56,-5.9,-10.85,-6.02,1.15,11.72,37.5,46.32
21,PLTR,Palantir Technologies Inc.,362293362688,45623709,1.26,-0.31,3.32,7.26,6.43,18.08,101.0,242.22,840.11,1577.81,532.81,
22,HD,"Home Depot, Inc. (The)",357577129984,2524260,0.07,0.1,0.21,-3.14,-1.13,-2.89,-2.86,-8.29,3.55,19.32,51.37,81.13
23,BAC,Bank of America Corporation,351903711232,30856375,0.88,0.64,2.54,1.02,-0.29,7.3,19.51,14.98,46.4,41.34,44.72,86.45
24,ABBV,AbbVie Inc.,334308868096,5298342,0.16,-1.12,1.54,0.14,2.2,1.9,-11.08,3.53,19.15,49.95,111.36,239.17
25,KO,Coca-Cola Company (The),300653248512,14828990,0.49,-1.05,0.71,0.53,0.55,-1.43,-0.82,6.7,19.76,17.18,57.31,53.89
26,GE,GE Aerospace,279182016512,8599298,0.31,1.15,-0.53,5.17,5.04,5.09,37.23,47.72,146.04,441.61,284.77,492.04
27,PM,Philip Morris International Inc,278196813824,3616374,0.13,-0.25,-1.21,0.42,-0.32,-0.32,20.64,41.45,104.49,105.88,156.68,220.75
28,CSCO,"Cisco Systems, Inc.",269478019072,15635363,0.58,-0.37,1.3,-1.76,-0.71,6.32,11.05,24.48,41.67,50.95,62.37,64.68
29,IBM,International Business Machines,265686712320,2951316,0.11,1.37,1.12,-1.47,-2.08,7.66,12.02,36.01,60.6,129.26,188.71,170.24
30,CVX,Chevron Corporation,259903782912,45741231,1.76,-0.89,-0.43,-1.95,3.88,9.22,-3.62,2.86,8.3,5.49,63.44,56.8
31,WFC,Wells Fargo & Company,259690627072,21201513,0.82,1.17,2.26,-1.41,0.85,6.98,21.42,27.0,70.44,88.14,133.94,90.76
32,TMUS,"T-Mobile US, Inc.",257985593344,3770737,0.15,0.08,0.53,-2.2,-1.82,-6.1,-14.47,1.45,42.88,58.79,84.63,192.19
33,UNH,UnitedHealth Group Incorporated,256403111936,13512873,0.53,-1.88,-3.11,-6.69,-6.6,-5.23,-40.72,-49.17,-42.75,-45.61,-14.0,39.02
34,AMD,"Advanced Micro Devices, Inc.",254543609856,48146974,1.89,-2.13,0.89,13.42,9.26,32.39,62.47,0.49,-7.91,56.3,99.91,431.45
35,CRM,"Salesforce, Inc.",250835288064,5686513,0.23,0.96,1.86,-3.15,-3.09,-0.14,-3.55,-9.28,-6.74,40.84,25.13,73.0
36,MS,Morgan Stanley,225046347776,5563875,0.25,-0.05,-0.54,-0.51,0.77,9.89,27.1,23.23,68.94,69.34,100.65,293.19
37,LIN,Linde plc,218891370496,2248216,0.1,0.81,0.97,-1.33,0.12,-1.85,1.3,-0.91,15.93,56.04,87.82,162.9
38,DIS,Walt Disney Company (The),218282803200,7186358,0.33,-0.65,2.05,0.67,-0.03,7.44,18.29,28.88,26.77,0.63,-36.54,-6.69
39,GS,"Goldman Sachs Group, Inc. (The)",217323208704,1517895,0.07,0.34,0.82,1.68,3.07,18.2,33.88,40.24,90.87,116.23,137.86,287.09
40,AXP,American Express Company,215746396160,5527424,0.26,-2.35,-0.87,-2.96,-0.86,4.32,18.53,16.13,54.11,94.39,124.4,180.26
41,ABT,Abbott Laboratories,215166009344,19570105,0.91,2.62,-5.95,-6.75,-7.07,-6.57,-9.14,9.84,11.23,19.26,15.01,65.86
42,MCD,McDonald's Corporation,212414873600,2688334,0.13,-1.1,-0.85,1.38,4.01,-4.65,-5.83,3.31,3.25,19.38,56.86,59.68
43,INTU,Intuit Inc.,209943887872,1504857,0.07,-0.36,0.9,-2.07,-2.49,-1.72,30.22,24.12,20.03,60.7,101.25,193.77
44,BX,Blackstone Inc.,204696158208,4127069,0.2,-2.19,5.58,6.33,13.86,21.59,21.91,2.83,41.39,71.21,181.01,290.11
45,RTX,RTX Corporation,202396418048,4685894,0.23,0.0,1.9,3.64,6.19,9.35,18.48,22.93,69.94,70.72,123.81,102.29
46,MRK,"Merck & Company, Inc.",200781955072,8029699,0.4,-1.91,-1.91,-4.48,1.43,3.18,-14.46,-21.03,-33.79,-4.5,30.06,20.55
47,NOW,"ServiceNow, Inc.",199570243584,1141890,0.06,0.44,0.68,-4.96,-4.75,-4.87,22.91,1.32,24.95,96.77,97.03,271.42
48,TXN,Texas Instruments Incorporated,196793204736,4507939,0.23,0.01,-0.8,0.11,5.0,13.58,17.15,7.06,40.64,31.86,43.36,99.5
49,PEP,"Pepsico, Inc.",196107042816,13584704,0.69,-1.51,7.05,6.51,11.71,9.92,-7.32,-14.23,-12.19,-12.91,22.95,25.74
50,CAT,"Caterpillar, Inc.",194574024704,2524545,0.13,-1.04,2.24,2.87,8.34,18.43,20.42,8.1,37.14,120.67,107.39,270.66
51,T,AT&T Inc.,193987936256,22376575,1.15,-0.19,-0.3,-3.17,-2.82,-0.55,0.8,27.56,61.29,74.27,62.8,46.91
52,UBER,"Uber Technologies, Inc.",189439082496,12581571,0.66,0.1,-1.76,-6.26,-2.72,8.56,23.99,16.71,35.76,200.46,63.96,185.95
53,ISRG,"Intuitive Surgical, Inc.",185882738688,1880418,0.1,0.48,1.25,-1.8,-2.91,-7.05,7.46,1.44,35.12,125.89,121.38,185.47
54,BKNG,Booking Holdings Inc. Common St,185574080512,123064,0.01,0.33,0.48,0.62,1.91,2.8,28.35,31.88,62.3,169.27,144.01,189.7
55,ACN,Accenture plc,175918596096,4207312,0.24,-0.09,2.31,-5.03,-4.61,-10.73,-15.35,-21.0,-22.2,-7.49,18.29,61.42
56,SCHW,Charles Schwab Corporation (The,174065729536,23535378,1.35,2.9,4.57,3.77,7.11,9.51,34.91,34.72,57.15,31.73,58.99,148.7
57,BA,Boeing Company (The),172923731968,5817779,0.34,-0.72,-0.29,1.21,13.21,8.19,54.8,47.95,9.31,35.95,-0.55,-39.91
58,VZ,Verizon Communications Inc.,172191662080,17175806,1.0,-0.27,-1.02,-2.6,-1.42,-4.02,-9.3,3.71,5.94,13.07,-4.63,-5.21
59,C,"Citigroup, Inc.",172032098304,11220652,0.65,0.39,3.01,8.93,10.76,22.32,39.74,54.94,75.49,94.43,54.1,66.62
60,BLK,"BlackRock, Inc.",170835722240,619302,0.04,-0.16,5.49,1.36,7.06,12.18,21.22,15.09,45.51,59.95,69.68,185.84
61,QCOM,QUALCOMM Incorporated,169970401280,7419786,0.44,1.44,0.32,-2.86,-2.14,4.48,0.48,-7.57,13.14,9.59,31.47,128.16
62,SPGI,S&P Global Inc.,160818429952,1333186,0.08,-0.19,0.4,-0.82,1.82,2.03,7.57,7.46,16.01,38.89,58.82,116.17
63,AMGN,Amgen Inc.,158494228480,1956659,0.12,-1.17,0.77,-0.59,5.61,2.7,-9.16,-4.67,-4.85,28.85,47.3,79.3
64,GEV,GE Vernova Inc.,156828450816,1769248,0.11,0.78,2.68,7.25,13.38,17.71,112.87,96.04,,,,
