Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4502734241792,135789886,0.3,0.04,-2.21,-0.84,6.2,2.6,8.41,73.8,65.8,749.67,727.88,3509.33
2,GOOGL,Alphabet Inc.,4019528663040,33558372,0.08,1.0,3.07,6.03,9.72,3.79,44.1,108.93,97.01,253.42,131.08,526.03
2,GOOG,Alphabet Inc.,4016661331968,23816336,0.06,1.09,3.19,6.03,9.54,3.96,44.2,106.63,95.67,252.87,130.46,525.23
3,AAPL,Apple Inc.,3845545787392,45056584,0.12,0.34,-0.03,-4.27,-4.39,-6.23,9.24,25.33,20.06,71.45,75.26,369.41
4,MSFT,Microsoft Corporation,3546958266368,21109977,0.06,-0.44,-1.3,-1.33,-1.41,-1.71,-5.4,23.87,13.08,80.08,63.66,264.91
5,AMZN,"Amazon.com, Inc.",2634817470464,33138175,0.13,-0.37,2.03,6.78,8.69,7.55,9.06,32.13,34.54,147.61,42.03,167.02
6,AVGO,Broadcom Inc.,1669923995648,18376535,0.11,2.1,2.54,1.77,6.97,-11.24,16.9,88.32,138.0,512.82,675.25,1994.25
7,META,"Meta Platforms, Inc.",1618102976512,14476714,0.09,-1.7,-1.04,-2.75,-3.38,1.4,-12.77,20.68,38.53,260.28,70.4,331.75
8,TSLA,"Tesla, Inc.",1493159772160,60318716,0.4,0.89,4.07,-0.17,-7.12,5.25,34.38,73.0,93.43,130.66,83.07,1475.19
9,LLY,Eli Lilly and Company,969069756416,2374178,0.02,1.64,-2.44,0.59,2.28,-2.11,46.73,26.46,35.23,215.92,335.85,844.42
10,WMT,Walmart Inc.,940557271040,47351148,0.5,3.0,4.66,5.89,2.73,8.35,18.88,23.93,71.94,151.59,152.78,236.42
11,JPM,JP Morgan Chase & Co.,892267593728,12730031,0.14,-1.43,-0.76,1.16,4.14,5.95,9.36,34.53,58.83,144.36,127.71,357.67
12,V,Visa Inc.,662340763648,13226294,0.2,-1.88,-3.56,-2.14,-0.81,2.82,-1.99,2.78,32.64,53.08,54.66,143.51
13,ORCL,Oracle Corporation,588072222720,25324530,0.43,3.1,6.42,5.29,13.99,0.13,-8.0,49.82,50.19,137.29,143.95,388.27
14,XOM,Exxon Mobil Corporation,528770531328,11040946,0.21,-0.47,4.68,3.07,6.43,8.07,11.8,17.32,12.56,15.84,165.75,393.45
15,MA,Mastercard Incorporated,511923847168,2795259,0.05,-1.61,-2.21,-0.66,0.16,4.07,-4.28,6.2,29.42,55.4,67.9,177.07
16,JNJ,Johnson & Johnson,505277382656,6939830,0.14,2.61,1.07,1.34,0.68,1.04,18.57,38.4,38.45,41.17,37.08,105.79
17,PLTR,Palantir Technologies Inc.,427612307456,34839250,0.81,1.08,-1.25,0.93,-3.38,8.23,15.82,66.46,562.52,2257.56,581.13,
18,COST,Costco Wholesale Corporation,418687647744,2834265,0.07,1.97,6.85,9.36,9.97,3.83,-0.56,-2.92,16.39,93.68,117.52,254.44
19,BAC,Bank of America Corporation,417241890816,35507944,0.85,-1.18,-0.81,0.35,1.71,4.69,11.44,41.77,39.09,67.48,47.8,223.03
20,MU,"Micron Technology, Inc.",389279875072,23016984,0.59,0.23,1.86,21.18,39.21,50.27,191.63,347.63,222.53,483.67,380.98,881.68
21,ABBV,AbbVie Inc.,388895277056,6540373,0.17,-0.02,-5.73,-3.7,-1.25,-3.35,4.61,23.93,26.17,58.25,113.82,304.6
22,NFLX,"Netflix, Inc.",378859094016,35407049,0.93,-0.06,-1.45,-4.64,-4.88,-15.76,-27.08,-18.49,42.61,149.35,57.08,168.64
23,HD,"Home Depot, Inc. (The)",373257076736,4323165,0.12,0.08,7.41,8.96,5.62,6.16,-6.92,6.18,7.46,25.08,28.36,183.02
24,GE,GE Aerospace,343762632704,2354983,0.07,0.8,0.16,5.24,7.57,9.41,17.76,64.84,92.52,398.83,404.21,924.64
25,AMD,"Advanced Micro Devices, Inc.",338127978496,26997366,0.8,2.22,-1.11,-3.02,3.3,-3.06,28.1,119.85,48.62,149.84,87.58,424.34
26,PG,Procter & Gamble Company (The),335766061056,9291271,0.28,1.12,3.93,0.1,-1.42,-3.23,-8.67,-8.83,-12.84,9.79,12.07,61.68
27,CVX,Chevron Corporation,327086276608,7265217,0.22,0.14,4.6,6.52,9.92,8.58,3.85,20.8,10.8,7.68,99.42,253.1
28,UNH,UnitedHealth Group Incorporated,308447117312,5473799,0.18,-1.01,-0.35,3.15,3.77,3.97,12.04,-18.11,-37.98,-27.39,-11.89,80.98
29,WFC,Wells Fargo & Company,304198778880,12762648,0.42,-1.03,0.71,1.89,3.8,10.99,18.57,38.8,65.01,112.04,130.9,313.82
