Rank,Symbol,Name,Market Cap,Volume,V/C ‱,1d %,3d %,7d %,15d %,30d %,90d %,6mo %,1y %,2y %,3y %,4y %
1,NVDA,NVIDIA Corporation,4590383136768,135996672,0.3,-0.79,9.69,-1.36,5.88,-1.04,0.7,41.97,49.15,684.18,820.84,2537.44
2,AAPL,Apple Inc.,4022528114688,34311675,0.09,-0.34,-0.72,5.57,11.04,0.2,7.34,36.33,21.26,81.95,96.1,309.01
3,GOOG,Alphabet Inc.,3854467334144,25225087,0.07,-1.78,-3.83,-5.88,-1.1,1.17,29.85,85.78,90.95,240.6,138.64,406.9
3,GOOGL,Alphabet Inc.,3853862305792,38604471,0.1,-1.77,-3.82,-5.75,-1.06,1.62,30.17,86.96,92.96,241.58,138.91,409.04
4,MSFT,Microsoft Corporation,3071578734592,44733855,0.15,-0.08,4.98,-3.96,-9.08,-15.26,-20.33,-8.82,0.89,61.85,50.67,147.96
5,AMZN,"Amazon.com, Inc.",2221699235840,66340406,0.3,-0.84,-7.06,-13.51,-10.41,-10.99,-6.2,1.9,17.93,118.13,25.39,72.93
6,META,"Meta Platforms, Inc.",1696623362048,9663758,0.06,-0.96,0.08,-6.39,11.02,1.12,-6.42,5.6,29.34,248.11,98.88,278.93
7,AVGO,Broadcom Inc.,1614119174144,16970549,0.11,-1.02,9.64,2.76,2.36,-3.32,2.31,48.56,116.5,462.99,655.64,1406.52
8,TSLA,"Tesla, Inc.",1595571568640,64226761,0.4,1.89,7.05,-1.21,1.42,-10.52,-7.45,24.68,99.43,132.03,63.27,754.57
9,WMT,Walmart Inc.,1010160238592,24634026,0.24,-1.8,-0.19,6.35,6.73,13.39,24.52,32.65,68.61,185.49,186.29,217.13
10,LLY,Eli Lilly and Company,918868197376,3535029,0.04,-1.88,0.41,-1.17,-1.56,-4.89,24.36,43.84,8.82,219.89,363.38,594.65
11,JPM,JP Morgan Chase & Co.,866441625600,9899271,0.11,-1.19,2.62,4.05,5.13,-2.5,3.4,23.84,49.88,153.84,115.28,304.52
12,XOM,Exxon Mobil Corporation,639280087040,15795244,0.25,0.25,3.77,7.21,16.2,27.27,36.54,49.89,33.36,55.96,195.72,379.49
13,V,Visa Inc.,632724783104,5801361,0.09,1.0,-0.09,2.18,0.93,-7.37,-5.27,-7.79,23.71,53.53,49.77,108.62
14,JNJ,Johnson & Johnson,574255529984,6722680,0.12,-0.12,0.24,4.88,9.23,14.8,28.92,59.69,51.57,68.43,64.45,84.88
15,MA,Mastercard Incorporated,482804793344,2221858,0.05,0.95,-2.08,0.3,1.63,-6.62,-5.55,-4.82,16.3,55.86,57.06,121.72
16,ORCL,Oracle Corporation,459538399232,40035954,0.87,2.11,17.15,-2.85,-11.13,-19.03,-44.43,2.3,16.83,96.02,86.14,221.46
17,COST,Costco Wholesale Corporation,431185035264,1777231,0.04,-2.64,-1.83,3.29,0.86,11.36,6.17,-4.21,9.68,109.9,126.16,240.15
18,MU,"Micron Technology, Inc.",420096311296,35281492,0.84,-2.67,-2.52,-10.03,2.26,31.11,105.12,294.38,279.52,597.77,433.99,781.44
19,BAC,Bank of America Corporation,404485242880,48282886,1.19,-1.81,0.82,4.12,6.31,-1.39,9.86,30.03,43.69,107.02,43.06,183.42
20,ABBV,AbbVie Inc.,393137029120,6042220,0.15,-0.37,1.56,-0.26,3.92,-2.5,-7.58,24.79,18.48,61.14,141.8,232.87
